n_harmonics,base_freq,magnitudes,instruments
9,1.9389087273798844,"[-0.806162    0.93962182  0.28306267  0.38811079  1.04005338  1.45236335
 -0.46191437 -0.21261177 -0.53757848]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
1.31106795828721,-1.396101658734217
1.3168538823042608,-1.4301216212015537
1.3220234191693034,-1.4202537631594327
1.3290170355260909,-1.4367140062221488
1.3302988495289743,-1.438193246585722
1.3352157213284404,-1.4083827755901361
1.3369773059632077,-1.4001113035189436
1.3383005629765936,-1.4172972750472288
1.3422252808852324,-1.357774757142194
1.3488230827116725,-1.3311855943206488
1.358910351224642,-1.1979102579090333
1.366577030061439,-1.1433876310241438
1.3669471399935533,-1.1438733368719383
1.3706183728125598,-1.0737035176667493
1.3719873769095852,-1.0128108062288277
1.3732325573728579,-1.0669901254100567
1.3746904193801628,-0.9921515078747014
1.3753259491903682,-1.0235325790708243
1.3862778640817677,-0.8715499601754046
1.3875353033753166,-0.8902375609142442
1.3920861769857797,-0.8080917589872783
1.3988742984063656,-0.7165538271257378
1.3992802850183272,-0.6837968359868195
1.4018050917481544,-0.6594448725027526
1.405953309596157,-0.6101816783608506
1.4234207344746128,-0.41710580754557214
1.4284773500094694,-0.3935737198837575
1.4316390172038496,-0.3948468925173627
1.4355206816457233,-0.34791934733405766
1.4363691859936916,-0.35853800542751846
1.4380670370744006,-0.34662431887552675
1.4536788180574574,-0.3256939716491978
1.4654235589092819,-0.4090074559159214
1.4668323940916697,-0.38461111528001907
1.4771880398752826,-0.510921210718819
1.4830039740864303,-0.5547004731261836
1.485097995877017,-0.6044210648198907
1.4859965668590087,-0.6010937328946483
1.4903761097751307,-0.6894592514491928
1.5000635525193946,-0.8453391832465313
1.5002857756090187,-0.8642216450004507
1.5114814087018589,-1.1047795305803598
1.5134590152002767,-1.1899441199978027
1.5158260482831256,-1.2401870170577312
1.5312871862304736,-1.6903568726789913
1.5557131583958954,-2.4010714259745014
1.561130631669558,-2.591602482989411
1.5795515754960734,-3.1722543102506013
1.5888860174686048,-3.4056140329686087
1.5973276801186378,-3.637828397731785
1.600826439782188,-3.7392293853572904
1.617174416087174,-4.069656164052167
1.627774650038294,-4.246584725860365
1.6401561931003545,-4.290554520086189
1.6483956702019036,-4.3268913913689095
1.6506916680877035,-4.333288944645951
1.6549087734817851,-4.307295142239133
1.6672032700791952,-4.243555466424786
1.6779244859500455,-4.097324653447396
1.6783445461073239,-4.034604789697005
1.6827401891956555,-3.9812522500844008
1.688295562642466,-3.877562764740673
1.710182289257494,-3.283601039678331
1.7197429142623522,-2.947715234029181
1.7265489608286453,-2.6956973184029667
1.7301454448190103,-2.5793047689625097
1.7366059438473336,-2.3223981757781162
1.747789714216256,-1.8768624118443786
1.760965368686775,-1.3504066242612969
1.7797073866120527,-0.6105488551553343
1.7849989410645737,-0.46496583346833453
1.7934471041310802,-0.13026118981389567
1.797318332859735,-0.016505845187061212
1.7985278634499648,0.05019085136007573
1.803318830436437,0.16279641284172966
1.8295062507478859,0.7825620130461983
1.835047146319079,0.8305063734900879
1.8385863602439176,0.9349265344208094
1.8466479396867301,0.9945999665619251
1.848781154714465,0.9908274666986628
1.8571815823630349,1.0482707167948226
1.8574568217956502,1.0386609509859748
1.8616356311388138,1.0372551536716244
1.8617059152779847,1.040316768633949
1.8677468718282428,1.014897383634357
1.8715664769484288,0.9420592053541427
1.8779053212015544,0.929697940517478
1.8791122640674747,0.8935329632626979
1.8807222711155553,0.907170440231201
1.8881704472388208,0.773075133475727
1.898315363213344,0.5928518975254383
1.9019917180083388,0.5618317202156571
1.902284992603132,0.5312958285423681
1.905718947043363,0.41723886154116463
1.9106783215811287,0.28463540860436953
1.913641146937529,0.22288078319048907
1.9164373111562725,0.1701897519561188
1.9187116072661246,0.06459599120956899
1.9207830773229295,0.009105218086389512
1.9214887908518516,0.009945344436050638
1.9262551369342082,-0.14936642071853232
1.9346713894720926,-0.41823093430271485
1.9397170561705455,-0.5638527484361514
1.941572301663891,-0.6578606865561303
1.9509434879873684,-0.9569265738105027
1.951080067077391,-0.939253720970205
1.95149773669272,-0.9930117132941855
1.95672495297151,-1.1512891642489504
1.968180779999221,-1.4961525685387729
1.968361384133539,-1.5069558900312787
1.9687851374934606,-1.5175452471348414
1.9724098946162982,-1.6319366334941292
1.9761826613888065,-1.7586708029632403
1.9985469992684894,-2.345088182928803
2.001378976852468,-2.4443310747966813
2.01160107892518,-2.6873804413036892
2.0156080728216166,-2.7113819012401508
2.021447115504281,-2.8516489553436983
2.0265990145381627,-2.887772019489813
2.02743129577315,-2.9086375573800227
2.035039217278345,-3.0073423038377167
2.042408669723624,-3.0410577288807326
2.057153703353059,-3.063117974209185
2.0630556652588607,-2.993652385937749
2.06619934969748,-3.0055484484029575
2.06875794880788,-2.955991050031782
2.069905405461115,-2.964431237218703
2.0711865882436324,-2.9190779163509535
2.071946894551373,-2.9312997028378507
2.076189373529373,-2.8929652956686143
2.079175830886962,-2.8259228119765476
2.0818175657294944,-2.8078650725573286
2.083669753709242,-2.7652487242832384
2.084092182923447,-2.7879563670682983
2.0868227203558956,-2.7231148486327155
2.088323168176796,-2.662356497751232
2.0989526172327135,-2.477824089618404
2.1006251841190657,-2.4315382282344373
2.104433505388018,-2.349876029655104
2.105193686468704,-2.3152623374802315
2.117164096671053,-2.0006751777976293
2.1229412905251657,-1.8497371361084654
2.124455026422533,-1.7899160807872683
2.1276073652688705,-1.7000615657673643
2.1382667520392857,-1.3732784640137123
2.153287208276722,-0.8791476089382848
2.1579807087306886,-0.788866864622666
2.161233288457602,-0.6376516140467974
2.1632764635154684,-0.5956524764964141
2.1660559453036443,-0.4922029253521519
2.1711242946813387,-0.30377902563916154
2.1715299905099466,-0.31931976430566344
2.1796655230132442,-0.032190681530220595
2.1799755676988193,-0.03712909284072313
2.180533514158726,-0.06837604739838768
2.1836597532853874,0.06986682059449703
2.193715153494267,0.2931471659239627
2.2016267590240197,0.5209452304427878
2.2095632868085193,0.6977086040759899
2.2116847691515575,0.7656468042171138
2.2171496648758797,0.8581920892762968
2.222309550418897,0.945297656316172
2.229353050549989,1.0620888505693822
2.238757895316965,1.1640668626732844
2.242473445563105,1.258397285072172
2.2431465102678496,1.2276025859192756
2.2480554862044277,1.2740642953090617
2.25280419292179,1.2715046601718372
2.2544036222354764,1.2788993809249398
2.2708747945413945,1.340482531710467
2.273726682632205,1.3328616185755413
2.2801502956438577,1.3022481158736814
2.2845637713261526,1.2573960434971487
2.2893119505592887,1.2441806981722545
2.3014744123444837,1.1745986969685767
2.3038983982274877,1.1542930811314605
2.304401754237034,1.1396726187943877
2.3091736522621584,1.0740106461470218
2.3153400521861354,1.0348470956002875
2.3194658143599725,0.9646162337466573
2.3219110632195594,0.9448014265061463
2.341868970719659,0.7125255438325426
2.376762781225249,0.2609818778045766
2.3790144743595514,0.25722905892229786
2.382713870582836,0.19182486761176143
2.3908685001574863,0.15770381354047577
2.3923323995452623,0.14551582516029998
2.4050379372522634,0.08618854595897289
2.4082365772277683,0.09726477210859151
2.4185310446730073,0.07728287790420249
2.425745268095006,0.09062023380332057
2.43153352407099,0.14646543782121543
2.43827291671981,0.16970371264458528
2.4397694140455064,0.1672319586077799
2.441484973058282,0.1856770510519069
2.4456095443622585,0.2391368604033981
2.4721868721486775,0.5974546808303803
2.479387545549219,0.7020911742366591
2.4889011308137494,0.9206064828770412
2.4923270189873366,0.9951853326809733
2.500672863680377,1.163379417698482
2.5064210522018993,1.2998683562806002
2.506869920032252,1.3165021062074944
2.509838996700438,1.3724467939861467
2.51378105522532,1.4386155128662386
2.5151582187758033,1.464981829616931
2.5165762103995943,1.5452726596604283
2.5204365078668785,1.6098186359874749
2.5233565976928354,1.6992725044562909
2.533621789442396,1.966393351192801
2.5499860300775206,2.373171513587221
2.5515085656516305,2.4012707971719096
2.554009125607335,2.478454867359607
2.55513782085323,2.4810877789713133
2.5690581744790277,2.8168476081413276
2.581685163063252,3.0691804734007104
2.5829332260786586,3.1040398868319423
2.583276355227766,3.135083039254401
2.586462411139923,3.1465422825657057
2.5905857398777012,3.249204868933523
2.595981829111717,3.3460894463936364
2.6093740627852746,3.596042197712694
2.614366977801719,3.6472764468246455
2.618792561543665,3.6896161071963287
2.6196721967512584,3.715740501733565
2.631131950677984,3.8198725146891035
2.6351340480527075,3.834277626149255
2.6480236343248373,3.9449401971306637
2.6586524542026195,3.9292166404344675
2.660370695196681,3.9043460337009317
2.670394793404027,3.929671398316008
2.676767973596533,3.9040746716413297
2.6948905165123715,3.784490845246231
2.6955943495027066,3.752005781762188
2.7036140721192368,3.663452300536603
2.7080856912747446,3.5951344502734113
2.7160129340377512,3.5006517084527844
2.718799017170178,3.4551102739394106
2.724941251074961,3.355251056359305
2.739196968465701,3.083704043309699
2.7404291804739174,3.0812960728179872
2.740932698285926,3.0490397629217596
2.742649817800263,3.0221826298305476
2.753282832906603,2.7432299588800553
2.787564099604821,1.8777634558450786
2.790401719664252,1.8014385707570404
2.792951293515163,1.7739592185125026
2.808201499692167,1.3304792005700001
2.8091930294757823,1.2950695647802108
2.8318905888473456,0.6032677486404462
2.8380957155682376,0.42540112823146536
2.8404863515741328,0.3175112444697777
2.8504956551939244,0.015274875668391905
2.870843455620145,-0.5503517666850568
2.893701603989906,-1.1514371018576781
2.8985644818873517,-1.296976550250378
2.9057120677276256,-1.4757157877544609
2.909561851946293,-1.5217491052116416
2.9100195801681394,-1.524368872880032
2.9153858704498417,-1.643702918716375
2.916977117870002,-1.6745904903656654
2.9257212897341907,-1.8669767354435975
2.929632873563767,-1.9331502356627734
2.9355825227157926,-2.0032192572636633
2.935647973634553,-1.9689756844427784
2.95202937259985,-2.202490511225957
2.9530879740841565,-2.1716642448388384
2.9565919496004174,-2.2010103069186475
2.958048810238415,-2.199668371720802
2.966863816100239,-2.2771877789944006
2.968044710817736,-2.277751187425621
2.973776145642046,-2.258114675074257
2.9776459480282824,-2.2823381599163852
2.9827860992852466,-2.2456023020772924
2.984551178265077,-2.2998666385119395
2.9980752958433703,-2.153195100413117
