n_harmonics,base_freq,magnitudes,instruments
10,1.7548977981953269,"[-1.96380783  0.60902355  0.43186041 -0.28296034 -0.56665407  0.2627525
  2.0511648  -0.78128385  0.01599387 -0.85995558]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
1.3741848631070965,-1.4603542119773443
1.3763612262404514,-1.4861531635847407
1.3833808738479654,-1.5215645146479575
1.3859162306220068,-1.5710181115692594
1.386539669774817,-1.521008146839541
1.3868193506662685,-1.5146345229441585
1.390770819780812,-1.5637660297810945
1.3926431103894545,-1.5395619249118873
1.4030456205859823,-1.6187393592715862
1.4035426650181027,-1.6451327642058173
1.408086497925729,-1.6774536826726352
1.4118163819913043,-1.6625149347375783
1.4129956571107964,-1.6737424818155726
1.4241442681871295,-1.6447171033912888
1.424443704169816,-1.6710039159637238
1.4264961609163418,-1.6918568675274874
1.4303897497293887,-1.5881660546889713
1.4329147943485268,-1.6420469449096997
1.4405494973432482,-1.627706104112588
1.4410700314983584,-1.6510170713827104
1.443142944356346,-1.6167682627194304
1.444627212042021,-1.6014500076839537
1.4519955960160482,-1.551949546527898
1.4574953542320142,-1.5527789836941743
1.4672022716504216,-1.4108640420735996
1.4701295340894918,-1.4731184240815753
1.4760376203534982,-1.3861350543019517
1.477160203208281,-1.3451785453287595
1.4876187709446445,-1.3203001734796898
1.4961282720766818,-1.2442603740053126
1.4988108007606904,-1.1894982369327955
1.5071155040853732,-1.1386272841216587
1.51659348944548,-1.0552405502439943
1.519674486185937,-1.0158701128049343
1.5257483966130865,-0.9595697436379006
1.526762692376331,-0.9403835398498888
1.53331346289578,-0.9088509716856928
1.53784366391751,-0.8368254472290122
1.538789322959718,-0.8468883080404892
1.5460867559287124,-0.798948615462141
1.546444483332409,-0.8055524233692073
1.5571307355447779,-0.7463629294048965
1.5746913373773168,-0.6723526993347428
1.581520678592402,-0.6566263387525381
1.5878770386956171,-0.6671198418293711
1.5934407343047132,-0.6320006752508152
1.5965011231526613,-0.5492672415947105
1.600745015944879,-0.623402546054543
1.6138421449532903,-0.5773762427950039
1.6338190946395903,-0.5785704536900285
1.6342887046445203,-0.564426317529095
1.637286087044112,-0.5545141732952751
1.6376133918521312,-0.5731420852869165
1.6380858719616658,-0.6099826665810306
1.6498727648531224,-0.5826475241070662
1.6551278545151522,-0.5733165283042125
1.6630434342036775,-0.5144974237387627
1.6632693989497769,-0.5224761555137436
1.679712017966926,-0.4155845680573148
1.6811586158067655,-0.47276138140983953
1.6932633648665103,-0.43729432901556375
1.6938831125046878,-0.4047633908979623
1.705808732688217,-0.2853258936242886
1.7060551357047533,-0.2566632025736134
1.7075286924749093,-0.22923338721365824
1.7165503962663253,-0.14934050975296154
1.7338301569528127,0.0661775400691034
1.7359536220498306,0.05234576153731196
1.7409330079559444,0.1948708690457557
1.7434975087385647,0.203664492807122
1.7453809594045335,0.232996344972966
1.7482567768540207,0.2976746975596447
1.766632009591758,0.6232063823047388
1.7725726943998037,0.731912784956648
1.7884016110927945,1.0871599922361552
1.8094955773935943,1.5342954253210643
1.8128225606770023,1.586734663495609
1.81945819942373,1.7299470962739447
1.8203895971998811,1.7367290833367124
1.8211786508774193,1.741697479127991
1.8226494886043474,1.7758073091592348
1.8228230479081038,1.7501516649715583
1.8303455338942491,1.9201266885651078
1.836227585905183,2.0162932734252013
1.8396373680342268,2.0567602993604726
1.8399160096911302,2.049773825996034
1.845399887712066,2.1748985911024765
1.847703060973739,2.160296755131931
1.848199840493142,2.171344824657717
1.8499407270492911,2.197271511450554
1.86445323295837,2.3698141675947597
1.864944199105218,2.356337562079941
1.865931159360703,2.3565291262058725
1.8668100007831354,2.347065368865558
1.86810281643384,2.3894978950326364
1.8775322973626274,2.442496577797446
1.879106547499184,2.4613024059783535
1.8797009398513413,2.4414396429208085
1.8829893552497916,2.5070938025250653
1.8871219030942266,2.4830923370943
1.8956551835317041,2.4905829445214542
1.8967908024180478,2.445071375959025
1.8980779250159205,2.48218262468568
1.9004378591849154,2.486421515468124
1.9014822558502011,2.4567123900828767
1.9033876178823625,2.487826921668689
1.904048047046107,2.4819762300426973
1.917007212431205,2.3510495695370275
1.9302666503269226,2.1543808867959733
1.9358461986468471,2.079889923122404
1.943126383448802,1.9747841778641773
1.9516482573016916,1.8119249816937992
1.971268736818181,1.3798485371436902
1.9717625572842774,1.3403554468159926
1.991472696728608,0.8176466321900474
1.9936709528505094,0.7640763840016475
2.0063057249902077,0.40206323123870735
2.009038765838116,0.33855472416887855
2.011895398744837,0.2659366283083347
2.016313691041667,0.08959874260908188
2.021893929380136,-0.03579644924805152
2.028692780624196,-0.2434267180102106
2.034733154505954,-0.40661236047136023
2.0359418340292166,-0.42481178785755286
2.037606205536477,-0.4876554756357593
2.060838567991306,-1.0275976042559465
2.0688214834797893,-1.1341347499767553
2.0701263698071264,-1.2088269617652663
2.0875813516848947,-1.428181558767077
2.097737993938967,-1.5308811006187735
2.1000398290733084,-1.5510861870104815
2.110765808257087,-1.5814223142151682
2.1191495703624277,-1.5765833647212975
2.1348883879631195,-1.5285017779808217
2.139434647986585,-1.5204228198589596
2.140308999074093,-1.4878921296920555
2.151897497373443,-1.3522824606083967
2.1552833049538336,-1.2897406955280433
2.1564229085421704,-1.2832962880581962
2.167358921081477,-1.1056441362207845
2.1685525617754866,-1.1068557207299041
2.169162584446812,-1.0668072648784708
2.1747698633567083,-1.0114395811801784
2.1826436414402206,-0.8301682162442069
2.1858714250722526,-0.7551322530121154
2.1869624862038233,-0.7522944848396764
2.1886126015175984,-0.703502214591805
2.1922445345142147,-0.653097889894315
2.193622159162553,-0.6144506988558417
2.1963690956819324,-0.5433842005595743
2.198907691274278,-0.43870877069739833
2.201657393196596,-0.4059923601162958
2.201885763778712,-0.37310581054394976
2.205527978516222,-0.29538905491823364
2.2156879186406275,-0.03252179348746481
2.221679471973724,0.12478216973810845
2.2223676775229695,0.12533668257577282
2.2325466978624444,0.39014915327825306
2.235767852905827,0.4542612738742854
2.2368626836251178,0.5380334461282619
2.2461252402762444,0.7655836879708626
2.2498696582156725,0.8651454400053303
2.254407431289615,0.9815655132607661
2.257193727824829,1.037117637151775
2.265566808311119,1.2544728714953506
2.2679206229650557,1.2917399445553355
2.273898439215551,1.4301605362214729
2.275586170504398,1.4734425827189421
2.2784970093212165,1.5383982637766045
2.2790235307745466,1.5657600890531325
2.283664303294799,1.6592394614294073
2.2938008982752223,1.8517010775957208
2.297797785685944,1.9487285866546737
2.3037898529403353,2.0686765951363615
2.3040038187588,2.057950651461488
2.3088339709359778,2.131481822989742
2.3138230865810723,2.236427910847102
2.327355860177354,2.45445489363464
2.3301596269015192,2.4813748759929766
2.3334438787772767,2.5097525493727946
2.3507449115799783,2.7207314436286305
2.3558716494438965,2.746882125905409
2.362351009011901,2.8009254142065796
2.368994465159087,2.8463090081993663
2.3731475723870146,2.8919124287701856
2.3767957740762533,2.9150502813903136
2.399503737867227,3.017030945031327
2.4003966815167175,3.009914334052964
2.4057071550795026,3.0038869748839403
2.433767195615168,2.9890210610569348
2.443000562194582,2.9771384983879727
2.4452303013322343,2.9375320439338255
2.447596343524186,2.972648153718995
2.4535061525152777,2.9272259863534815
2.454211425122197,2.914641463746749
2.4562297918745912,2.9366388956922105
2.456953022773998,2.878955547978525
2.473886560014382,2.8053394847433792
2.483832453998314,2.6943186512935138
2.484411813974484,2.7343871553176333
2.4858188943477373,2.6971786495709895
2.4868992444861835,2.6939002098578935
2.5045617380817315,2.504897126868552
2.504981453686347,2.5083186889900757
2.508960735030527,2.4258934794505453
2.512108704502099,2.396031000472492
2.512397417932023,2.3886791608175972
2.5174749398058083,2.338996585657952
2.527098951481996,2.1977912519879155
2.5338076655415502,2.089091750718249
2.53735929360339,2.019403750725653
2.5387490181108543,1.984966852285055
2.552955384689273,1.6885298024254158
2.567728289644517,1.3578637604649142
2.5928883225622066,0.6656960845491893
2.6035251834460036,0.34800274227821554
2.6038021714084003,0.37437714961053087
2.6071585156342216,0.2556768982671579
2.6126307308847148,0.10081739938222214
2.614030466436798,0.049712775634442895
2.6158531924614374,-0.06391460894939673
2.618637341961498,-0.10261632644611213
2.6224128544786707,-0.237312923405299
2.6230602993372685,-0.269752148459689
2.632730110292127,-0.5580659723589424
2.642029309750119,-0.8635685884611844
2.6582550212466245,-1.4103040835067249
2.6584370614339043,-1.4143719871615246
2.6699836583739316,-1.7957803269772874
2.6704959527345142,-1.8122510300801693
2.6821643423243327,-2.168659116863938
2.68716705819603,-2.2944405488330557
2.7045681464148092,-2.7715317523322467
2.707994473814159,-2.8527869593022843
2.713254923982263,-2.9760267752337035
2.7208516849648765,-3.13402939351054
2.723042683665942,-3.1859775435767377
2.723129782171709,-3.1739365365117016
2.7239902641448523,-3.219496027092125
2.726594763777002,-3.248124473502656
2.7326533835847266,-3.3227627487471363
2.7379400133312775,-3.4362851157174745
2.749982030534037,-3.61197303868665
2.762281871980333,-3.687984069664843
2.764763582477295,-3.7137334523775603
2.7665414399258363,-3.7098115134806653
2.780439490699285,-3.6990059503457093
2.7823589029227955,-3.715724369731604
2.785946963462046,-3.7340975401165757
2.7885751519543387,-3.7102842923535295
2.7976526112652653,-3.619141812857014
2.799869011742638,-3.6314781746047102
2.8226576948886555,-3.3357338959816785
2.8277839694720805,-3.2697807985867673
2.8409077284094675,-2.963187831617174
2.841354245822549,-2.961722535513639
2.846310683283537,-2.8152209942471047
2.8480151708092896,-2.825748434051878
2.8615965286740837,-2.470473899339846
2.864083386681296,-2.4139300633668004
2.872039038224754,-2.182237185393607
2.872935011730992,-2.1992699245004594
2.879064741992039,-2.0834120061475834
2.887380116176047,-1.8259778526445472
2.896251155214033,-1.6024025421830905
2.8998020704000123,-1.537157807189373
2.9021315661709135,-1.4756571253441273
2.9213805388555043,-1.0035682406218318
2.923986745578121,-0.9654992115428079
2.9389191361147677,-0.5989265071632152
2.951987366415066,-0.37705872396190676
2.968773771971197,-0.05701144384005499
2.971567803173052,-0.07124058940827928
2.975508051281982,0.03224281973298869
2.9783703149881315,0.07811941432535499
2.9790888143288488,0.06660901261431948
2.991056295193127,0.21101964519673674
2.997001621068983,0.25448503116882953
