n_harmonics,base_freq,magnitudes,instruments
10,1.6963744473058329,"[ 0.53259029 -0.69471603  1.7964727  -1.53429727  0.19261979 -0.43095774
 -0.64330126 -0.11795286  1.08565883  0.41559057]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
1.3298717479357078,-2.481954578667323
1.331984026526218,-2.5340166625946168
1.3371090556911263,-2.6999996888843674
1.3435014763653061,-2.9040525054521042
1.3481843271162353,-3.0734694353079464
1.3536651177640602,-3.264920420266519
1.354010429568591,-3.264858685911091
1.3599352296543001,-3.4924825953325938
1.3650882563323812,-3.629890214532447
1.3758047962809803,-3.9893500895509084
1.380978147804659,-4.142835008050018
1.384041049418049,-4.239767849461629
1.38460378293399,-4.228125915764246
1.3853419076956248,-4.279582707166714
1.3954747982757425,-4.557923789849287
1.407431537228713,-4.844787129300193
1.4142273008102055,-5.002696626592388
1.4195492869717494,-5.093763389902127
1.422468109150456,-5.13885514817793
1.4232650545199652,-5.154392064935945
1.4375489103635362,-5.361878985745155
1.4403599636959088,-5.3906043523975455
1.4414093584755392,-5.403587054690621
1.4445574273462025,-5.434211844193974
1.450690927871264,-5.463418909289591
1.4757132616438389,-5.379325788668417
1.4838224793513035,-5.2729381154231705
1.484013232683882,-5.269599650377794
1.497569305616338,-4.9960536476024116
1.5000034359979377,-4.966844134290989
1.5206300943381548,-4.334463714595243
1.5383437047695825,-3.6413961788327556
1.5428649941589692,-3.438025369950882
1.5503911144530917,-3.08396064239428
1.5542741650193879,-2.8892516943402766
1.5587245230820237,-2.690780438591537
1.5719383113437688,-1.9881685969462848
1.5720690031424978,-1.9485514998763984
1.5728815950550077,-1.939723675226398
1.590000665333708,-0.9907030228310842
1.599239740186932,-0.43350690363896566
1.6091220856458914,0.12287157077702615
1.6141798368078568,0.4152547826776124
1.6278254154557086,1.160958560950637
1.6322774053877556,1.3988896862121323
1.6507103428155085,2.339051076964876
1.661955662116858,2.839045144991858
1.6678802164718922,3.056014775474991
1.6710980495344936,3.2091651180217533
1.675351468173445,3.377083111976799
1.6764509403685466,3.397625240562608
1.6793379626665956,3.5102500670792276
1.68927228240711,3.8474080637858656
1.6902830002983702,3.8680604800512395
1.6977737823992172,4.065707291216455
1.699021631897347,4.098089223434644
1.6998966573144267,4.114161667974673
1.7376708100057243,4.630242051851041
1.746323319360715,4.652453662530603
1.746917511175302,4.6611391558869695
1.7521402700211794,4.664240181044876
1.7546189175938123,4.64541421457064
1.7565113367271499,4.624306929371868
1.7754310231875925,4.484799866086376
1.776725032329261,4.455882600953126
1.790020741601925,4.252702529443554
1.7949320228010244,4.168942500736443
1.8029393492770325,4.028903505451896
1.8030360066092683,4.015419345300885
1.8050826815926042,3.962471033453306
1.8057617399869663,3.9472689999483723
1.8090331747278157,3.8974509023642674
1.809697462901692,3.9024139325409664
1.8142550555984736,3.784948974413108
1.8154872731031482,3.7513498375848187
1.8175094282527606,3.706284715775248
1.8212224442942562,3.6418010796742557
1.8229988063333016,3.6086610627335167
1.8330008874683061,3.382097057873869
1.8332865916777248,3.358535531758374
1.8360981457767984,3.28782980259717
1.844592664951354,3.121141105506368
1.8450857044423614,3.1041611628435946
1.850999898631315,2.980240794674783
1.853289930264264,2.927598522526152
1.858838851681531,2.7839164167616035
1.8859751779077314,2.2866187147925174
1.8965364934698714,2.08811329392516
1.9262344812263512,1.756094280080076
1.9267980357323893,1.7389119876953887
1.9271599162524122,1.722976039425332
1.9328973753563368,1.690514360451973
1.9359456122821648,1.6516249931647575
1.9361383251930793,1.6629657022884579
1.9370328565581172,1.6520116443005735
1.9384312174755731,1.6325178923070385
1.9388153300525879,1.6327952289777197
1.9415284994927307,1.6045715230861446
1.9415830816791262,1.6146605718201228
1.9524749789776497,1.5349466986678806
1.962914750947811,1.4807738082963953
1.9723818343808865,1.427949708347934
1.97630351281782,1.4072845799244669
1.9811476580098812,1.3773967579561854
2.0021789359916546,1.2703453372902491
2.0105783403227893,1.1973471636961457
2.015276712089113,1.1830747375459145
2.018721537014172,1.1789377120534235
2.0242847833971336,1.102997482582398
2.024719207841132,1.1053405845848714
2.033955609149934,1.019742753189662
2.0348848137859985,0.9836071213526733
2.045114793323081,0.8747242640103011
2.058435167766943,0.6734904287312822
2.0700125362627695,0.4555094513837127
2.070213159136637,0.44285490092721536
2.0708055655487048,0.4189970214790297
2.0714680157743874,0.42060864603355225
2.072944831513407,0.38850172941396194
2.0831367208797857,0.1758108023614218
2.0990030070150514,-0.22576363712975608
2.110034738085478,-0.5406199322496374
2.111747043201383,-0.5786704064179226
2.1148760335617283,-0.6593687274035359
2.1225113179895816,-0.8836810691200407
2.1315125380594147,-1.1559963773374486
2.137380330371599,-1.351709700329738
2.1383824455931695,-1.386513697554902
2.1478340171645955,-1.6611668536294313
2.147929199344988,-1.645768923978807
2.156738055188633,-1.9397918183086116
2.15724007754761,-1.9474050438481307
2.1645035232531935,-2.1538806868922658
2.164994742361884,-2.1670340618145083
2.1748608447607563,-2.44406337337944
2.1759685460214486,-2.467885499727454
2.1789733904882027,-2.5375380649389214
2.1817771858476123,-2.5972385112018226
2.184045293789887,-2.655281858086916
2.1858414056424795,-2.708112672433552
2.1994757250424932,-2.9921778297837114
2.201997738409725,-3.0580744431239455
2.206170872932516,-3.111216471546642
2.2196322088381235,-3.315662394047468
2.2281782881566636,-3.390281941562086
2.2312919530964326,-3.413236048249191
2.233207405542611,-3.4150405631845206
2.2380041554580234,-3.432669143168299
2.238633462055656,-3.4425836982578075
2.239204018620905,-3.4277457853303033
2.2458717200150495,-3.4198606584508
2.248695639407644,-3.425097344800605
2.254943115937494,-3.3982415969353768
2.265402158825397,-3.2891792348643145
2.2670067116641324,-3.26274551703798
2.2716196786897624,-3.2249827962335424
2.271842218971674,-3.1843276169013484
2.2772830613068615,-3.1302710380194463
2.2784661173015337,-3.084826838424036
2.293041014533829,-2.7574071113995835
2.2936254356584085,-2.753796669104201
2.299892615346182,-2.598637905255618
2.300978171238147,-2.538621125447088
2.306174743482922,-2.4035241507630265
2.3114146200313304,-2.2228958210043044
2.313581942527925,-2.1202703237848137
2.316653681076195,-2.0540898436030903
2.3220160511405705,-1.8661104028989175
2.3227365458228864,-1.8055188851646704
2.3293547851063616,-1.5665282125890476
2.3348531185861487,-1.3873215908610501
2.342138239618518,-1.0819654382867425
2.3809505092629752,0.46325445210233546
2.384603345074291,0.6173437338849903
2.3904755027178712,0.8134891886067797
2.3917276223599497,0.8700613339966752
2.408899833260091,1.4352367025867787
2.41331839487186,1.5581966359440442
2.417720079385285,1.6733212664786832
2.430752754978114,1.977425844424679
2.4367920615080374,2.0648741313140166
2.4371734131604024,2.091309645867107
2.439174867605896,2.1235303406273296
2.449205536939438,2.2711974554135894
2.4499742180833524,2.2530173644427953
2.452099988166168,2.280242387639637
2.45282810472135,2.30288059301495
2.455267071841261,2.2804055673899635
2.4567523902550423,2.2969712354509486
2.4587722457947905,2.3066940084598904
2.4590552629799456,2.3242993841184942
2.4626798535755556,2.3407981203066615
2.466268971143526,2.3486530561322567
2.4687358858407027,2.347190185129147
2.4701990970181695,2.33611820333381
2.481706212918948,2.278082606059314
2.4881742712729222,2.209957689336028
2.489469911607606,2.1814589381395737
2.4907091645795427,2.212333863526429
2.496269233743135,2.1159146910129194
2.498472840759601,2.054889970346149
2.5003011277547307,2.0557620055731047
2.500499420135937,2.038327096531006
2.5160319770720054,1.7256535480376372
2.525063977441855,1.5150440354814854
2.5370629865276157,1.161552317001893
2.539198341738812,1.130563870783439
2.5417399379775194,1.0720470511903861
2.5526977338705947,0.7032810133829946
2.5579305922448166,0.5572971323633829
2.56549226828911,0.3069100759472769
2.5723126810282864,0.10418787449955802
2.5761871277393276,-0.022212412412463894
2.5784248599513315,-0.10354033374247164
2.5787852902821866,-0.08000269060324462
2.589073473089437,-0.3888545387964371
2.604780240660565,-0.8060974402999872
2.6098374633757437,-0.9549456989422954
2.6138567549028453,-1.0423578991712399
2.6147323443979573,-1.0484188076131777
2.6224855031910526,-1.2000450223236394
2.6356094740225657,-1.3981986172314391
2.6391863908902504,-1.4544390938479799
2.6500111821737518,-1.5442204298804207
2.6554144937715627,-1.5555257630933803
2.6565019829251826,-1.5649546878684069
2.665817265212384,-1.5593438043727101
2.6689086264305244,-1.5733356532263265
2.6705495547636415,-1.5454088132734882
2.6854903894966977,-1.4373234143520188
2.6929506241743715,-1.3591932826323994
2.7043035873562804,-1.1535271917821135
2.7068285773287197,-1.1285497956797785
2.7199773647195604,-0.8744635562747062
2.728098988747263,-0.677012097581857
2.7403341124795118,-0.37058099906448566
2.741634480787363,-0.3285736769935365
2.759323866204647,0.1422233678901023
2.770406047337917,0.4114776193985744
2.7786437738759107,0.6221353878468685
2.7836669730956247,0.7470349436110219
2.806103380667988,1.2244633102129197
2.812629524498872,1.3221710933763453
2.817396619316069,1.4022455547453196
2.823026877262909,1.476347970887707
2.824246204536239,1.4825462247730397
2.8267356635603917,1.5134925742144285
2.8383719727026424,1.631024138209574
2.865579104064355,1.6407637934462636
2.865971725880237,1.6259983047885649
2.8825372334533306,1.4971624771630059
2.8834909530510853,1.469307529378318
2.884936658444116,1.451057607979493
2.8885613092018403,1.4258057433134983
2.8893860446941098,1.4195676975261888
2.889744240369656,1.4086911823504282
2.890826737187327,1.3904953384504999
2.9176226510929366,0.9209281333142757
2.9342047635226898,0.5820455075558055
2.9356108962468817,0.5526142928728222
2.9367738948040785,0.5231445714992083
2.9376129955495536,0.49815637310260186
2.938717214582061,0.46871177586328305
2.9449933996339626,0.33559189998915634
2.954784631238021,0.14260345521116372
2.9547982969203757,0.1163946928114406
2.958668820789642,0.0565991511158958
2.960086922615721,0.007256336209703369
2.960931726070079,0.002155458286439032
2.9654700515891985,-0.09848950082969633
2.9745507023431283,-0.28975360159895497
2.976845554358145,-0.3343975909431266
2.978429925084523,-0.3649399377605919
2.98749427873879,-0.4946325092907223
2.9886516369799434,-0.5205987739484516
2.9891458458229936,-0.5117829426087672
