n_harmonics,base_freq,magnitudes,instruments
9,1.8353677397946915,"[-0.393784   -0.86317662  0.18063063 -0.50479018 -0.65194051  1.12280063
  0.46468723  1.11627347 -0.2789995 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
1.3474390380295649,1.7147926246554126
1.3491624826636572,1.8150257094971503
1.3578966457536303,2.1106698352440447
1.3671695011193163,2.4356290955221347
1.3722039700133584,2.5976837158296693
1.3744614127817307,2.670525541092534
1.3847402274693357,2.9287812445402235
1.3884945258316632,3.003256517309674
1.3974305074240343,3.1337355405191856
1.4008523336530603,3.201487811711618
1.4084240434926318,3.3115295471232193
1.4241635709415297,3.4248494219500007
1.442003225079409,3.339662594965065
1.446848694621222,3.288331604027593
1.447259815836464,3.2874113528722995
1.4473384811228645,3.2872386504477045
1.4586550042251973,3.1473524048001553
1.4647582673819164,3.0097558341322816
1.470833627760844,2.894514482085559
1.471787437920085,2.893774510222261
1.4742853850566222,2.811066554015437
1.4750525138730568,2.8121949149697723
1.4800353085429947,2.6651049286861666
1.4844444963094876,2.567834529170911
1.4851729030895395,2.576933437272942
1.5097739654430713,1.7687974584466988
1.5151381061885232,1.5667861459294743
1.5274536299969537,1.1007105433918245
1.530943252012829,0.9882271337183849
1.5315134329816802,0.9631861790104997
1.5350667337016928,0.8290571302901026
1.5579198239073309,-0.05611934166106914
1.5665347243514933,-0.3772377717580094
1.5761335414655493,-0.7407193334249718
1.5877589740387714,-1.141429110357718
1.5990230967664631,-1.5215311818718966
1.6065184267692612,-1.7447706548124153
1.612940265219473,-1.923898441982381
1.613415526072984,-1.9442093230648572
1.619064582964926,-2.105652460891043
1.622091167829459,-2.195966578835816
1.625522460595736,-2.256080445393522
1.6311671517009403,-2.445053782724179
1.6330593971969254,-2.437523666089036
1.6492704548488684,-2.762357994766527
1.6522408070442376,-2.7989085871233104
1.664837097210702,-3.0035321256419274
1.6698409550764834,-3.02369333832301
1.6751250738828851,-3.109631621806571
1.6763066660081183,-3.107963256453435
1.6929089823528463,-3.1911766922833666
1.6974909366884088,-3.2026143579272266
1.7062199147005446,-3.1953492444284035
1.7072538267908497,-3.2104491170675664
1.710856906461836,-3.2168544584977665
1.7229315583390292,-3.18208930139864
1.7283779631173886,-3.1099622287978557
1.7295051941571256,-3.1098950749994523
1.7444142792092032,-2.9522074762658703
1.745285800718393,-2.953795090586783
1.7518654628350934,-2.898502341922291
1.759027040622998,-2.8099173640757487
1.7606985697627628,-2.7534653038634813
1.7625498310968943,-2.7523038609660344
1.7694517237879523,-2.6346354703887727
1.7814885434546337,-2.4361863644950708
1.782054979301721,-2.4159215314336495
1.7822972007023097,-2.442351441447129
1.7845832503382733,-2.4207939029682066
1.7926972271045383,-2.2342662453105855
1.7929678043315826,-2.2018324353689143
1.812699705267355,-1.8138059624400324
1.813499947731339,-1.7868294309895185
1.8146827999506883,-1.7875505550133572
1.8154660490481556,-1.75872145071182
1.8158183446377612,-1.7479063997111668
1.816481828224072,-1.7272207641810138
1.8198132355742782,-1.672717473730498
1.824543327536568,-1.5609752504367802
1.8249102890741637,-1.5468968297538677
1.8307014358697131,-1.3861042014818288
1.8320896593578446,-1.3311443617343246
1.8374704108958806,-1.2064862886217993
1.83917238562083,-1.1784638091045014
1.8428420939373922,-1.0874533636507244
1.8498294532178718,-0.8886608799767508
1.8507662456273382,-0.8801978937110855
1.8512612972014182,-0.8546834437385534
1.8611506564606746,-0.546462771101277
1.8634770546478565,-0.5192094446946073
1.8751281640576511,-0.18112005380369267
1.8789836131098223,-0.04810009045997021
1.8804499815686508,-0.022273097939830042
1.880915298572357,0.02700613013837879
1.8993037154251322,0.5292319928229208
1.9013956962493435,0.6188069928602707
1.912411496901429,0.9481686155071042
1.9172388511304401,1.0865120841190365
1.9183657904994584,1.1279401002813458
1.9364071283119069,1.6839573150870246
1.9394314435364803,1.8036359473834809
1.9413456207101776,1.8076498892171857
1.9424839741842304,1.87986231957782
1.950070172051534,2.1286981931314966
1.9502598196686414,2.0952651641257547
1.95949766060349,2.391934032204455
1.9621476719054103,2.482191580673335
1.964395647390356,2.5064798914215842
1.9672674349652102,2.6396413621778527
1.970015367038906,2.6770978993115673
1.971132472151302,2.7526246259958667
1.9775120542512648,2.899257709940945
1.982442431092764,3.0421760467615377
1.9964710905351097,3.4014256833881356
1.9986047830273233,3.4078285719904096
2.010203909836239,3.685971098910815
2.0121722853392363,3.7166473172695516
2.0128323778200627,3.760634696517573
2.018860389002888,3.8475343796355723
2.03076480944139,4.065207867962334
2.033827896587506,4.123464232878018
2.038373359599083,4.160273231836916
2.0433018850430873,4.202436474163274
2.0533975140753027,4.351428598986745
2.059309864362035,4.349436432899446
2.0633882370204635,4.415447875363722
2.0660223949449303,4.426915325662799
2.069787125389774,4.40095558894938
2.0969908927384298,4.38225221424621
2.101372588963656,4.305971345928395
2.104608273399002,4.313320669225267
2.104703509672813,4.285114880417749
2.10528077931309,4.281517840862037
2.110032058699483,4.219874086569726
2.119041697057371,4.113966302699999
2.1281662283555747,3.9662421054753985
2.1672879299173493,3.0674825018325107
2.168114499581706,3.0588314672368324
2.1681207817381125,3.017277762066978
2.1816753179203383,2.661213440740518
2.1843524272169503,2.5953179931204233
2.1944857930375843,2.249529981389016
2.20184216081123,2.0204528108185347
2.203627598194857,2.0016493800137254
2.2043666216304896,1.9206954234103184
2.2047337771960986,1.895611054891795
2.2175922651895004,1.5104826384658634
2.2337426566324945,1.0092743375800286
2.2351633377690376,0.9703486682298919
2.2384661848942953,0.8759685151093952
2.248790958523207,0.5817926404477418
2.2516729784409115,0.47550634018188803
2.2624002108771855,0.17926255675152386
2.2745938476176804,-0.14033495560295345
2.2861140121212165,-0.40982757144935733
2.2867950383438123,-0.44416945543572084
2.299129975880909,-0.669898716046441
2.3001086759806553,-0.7063517199182484
2.317882771470172,-0.9945767078849955
2.3391407600047955,-1.2621441785183793
2.340405991648428,-1.274091135304242
2.3418138124858565,-1.2661475014523484
2.343946846115344,-1.3182224256073376
2.347266857499746,-1.3364735682669109
2.351798890318605,-1.405136043919545
2.3565228943107446,-1.3899160809668782
2.3587112569521427,-1.4614433081980098
2.3726775406715097,-1.5127935390806153
2.373048443636552,-1.4892277303430388
2.381589865549797,-1.531987409955471
2.396735625661842,-1.5576750491194835
2.399576546052721,-1.5588659048687659
2.405562793892525,-1.5576942391202946
2.4107166585588384,-1.5981372093346273
2.412067152877251,-1.5834532963086694
2.4186117469142365,-1.6244582996999906
2.4196523528058984,-1.5911145588333928
2.4233305200248854,-1.6063110112590226
2.430114586221481,-1.5937652035105336
2.432923148694612,-1.6022196615920747
2.445084545695753,-1.632323733570643
2.4728188707745913,-1.716099483883629
2.474361753068216,-1.6924053374032444
2.485503002794341,-1.7811484361705308
2.4969091050477257,-1.8320761392652207
2.4970114802159475,-1.8400648601399139
2.498901716961175,-1.844953161092001
2.508762681496555,-1.939004636883281
2.516694554846267,-1.9889674774695245
2.5173594921969897,-1.9804739533031803
2.5232216739082522,-2.040934281531554
2.527393384080278,-2.076211105559978
2.53006969952275,-2.1086647104610625
2.534345182600245,-2.154425859208612
2.53801444950542,-2.1938795166143663
2.5544043885046017,-2.380528000863625
2.557583395058833,-2.3741669318861724
2.5597892961932853,-2.4157149176736543
2.5833331182487287,-2.651522267460087
2.6166726757680925,-2.913549286216559
2.6199722211974414,-2.936448667475389
2.623644546773509,-2.9481208631194558
2.6326781242722896,-3.0038886280282973
2.650643132035907,-3.0524799631182042
2.6522126544034883,-2.992017740972661
2.6561394473737128,-3.0415013142671725
2.660745344186358,-3.0276183216634744
2.665634921914953,-3.0301902972462043
2.6659046144830114,-3.020371930929949
2.675678847965771,-2.9665602515979796
2.6779122779754427,-2.9787494768756146
2.680868111625653,-2.9401409544167936
2.6865733021487763,-2.9644648159798357
2.7003484530888953,-2.821160950122794
2.7033906491940582,-2.829534323353348
2.7060257933376564,-2.793480712500626
2.712854639535199,-2.711676117827574
2.7336018940552504,-2.503213847732829
2.736316487175528,-2.4840418204424846
2.7366480726372338,-2.496241881616656
2.7367723317475,-2.486259114109919
2.742950912478147,-2.4107868057298907
2.7433382402785433,-2.3778870633844162
2.7434070113479514,-2.371416234031228
2.747666598342219,-2.367786147865834
2.7486281369970254,-2.327668290423712
2.748941222928085,-2.3226584053735135
2.7524916887386777,-2.315192662786608
2.7671909788017137,-2.130899253155823
2.767710232256441,-2.095897146109374
2.7678296895383747,-2.124846431674155
2.7728117089846958,-2.059394933292991
2.772857747727161,-2.0632486406159725
2.774472382273366,-2.031493087473054
2.77818953631364,-1.956617038955588
2.7786897021130184,-1.9810282900557197
2.785894583221326,-1.8916458557673732
2.7873640917762126,-1.9019990522859958
2.7894055864946825,-1.8792905650870937
2.7913441713798886,-1.8523700306810362
2.7942078434564745,-1.8117771859749854
2.797963472297047,-1.77627365048782
2.802064895618093,-1.7829436268070344
2.8082497071253973,-1.7031342149445452
2.8147424799241128,-1.657691586897289
2.8151690703667986,-1.655173517203082
2.8191358154893065,-1.655617697757267
2.819986940362865,-1.6295087669046615
2.8251750148697923,-1.635859180257156
2.8257586496210525,-1.5933313709263242
2.8338334411011497,-1.5919658721117103
2.8344086676886784,-1.5739602765113676
2.8401254795438815,-1.584087468460719
2.842752716175779,-1.6094457248484113
2.857610365820962,-1.5918671512389795
2.858340511394733,-1.5972023353441633
2.86264654431341,-1.5989585351710358
2.872134407399466,-1.6714378045730847
2.9066819214169692,-1.9271955258460405
2.9072959108006646,-1.8836883096805987
2.916885247586138,-2.0219407465499177
2.9209869828428987,-2.0334231078988614
2.926176735025641,-2.0904023380717565
2.933951103181551,-2.169377873138941
2.940393003226668,-2.2062973023501424
2.9411005594933997,-2.237779416895752
2.9419266832453213,-2.2528425325808583
2.9492209776766085,-2.310226280150971
2.9556616497841057,-2.351047661794756
2.956887444228399,-2.3707332648267987
2.967099300446259,-2.434187904048225
2.9703393492631456,-2.451537496734779
2.971041820043065,-2.4679613000230227
2.97757567660829,-2.5029325449871953
2.983681983385556,-2.5217402464204577
2.9999820758817526,-2.5795524306941364
