n_harmonics,base_freq,magnitudes,instruments
8,4.8983231149658,"[ 0.70871618 -0.64624845 -0.3501682  -1.14151449 -0.64131431  0.17906682
  0.7886031  -0.98996903]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
1.2933537850692245,-1.2632023657303801
1.2962367737796532,-1.1901741837545368
1.298924153426496,-1.1382176286050312
1.3064831244631128,-0.982607218831945
1.30897526712522,-0.9364489805036272
1.309918336334599,-0.9281235907752375
1.3149071648872557,-0.8463410363000228
1.3262740984843617,-0.6867817850521022
1.331314687482486,-0.6583204835854517
1.333090775706399,-0.640133888527133
1.3394261650197983,-0.5878651623893174
1.3510241031175552,-0.6082596772427975
1.3518180502384807,-0.5855114001231603
1.3593589693690156,-0.6130753016266218
1.3639352067191552,-0.628758939720767
1.3639460555975766,-0.6423963762817049
1.365618148924943,-0.6780579966139583
1.3738601065568652,-0.7622935175588585
1.3744731765941296,-0.7860202462733991
1.408417539516833,-1.5885850168474225
1.4128294834821764,-1.740639358255055
1.4162603052203728,-1.8755795225724161
1.4284978251923306,-2.440769956288366
1.4288327625931494,-2.4252568211953083
1.429218997025262,-2.4443543446640246
1.4309017960264034,-2.539284629252244
1.432019340445522,-2.601201359648995
1.4520483201048275,-3.5815067468278152
1.4554379924551233,-3.7137333804909898
1.4608897332336017,-3.964122710401295
1.4677648481679233,-4.2312525882076395
1.4744848702711195,-4.386658365522074
1.487727823063186,-4.49828228634925
1.5029033364072193,-4.1161222557160135
1.516132216903281,-3.286565115764596
1.5220437697743767,-2.7785653456547865
1.5233413306995933,-2.6811419916087083
1.525057242092661,-2.4805412985193147
1.5265321946263706,-2.3631497809761988
1.5296410645330862,-2.0076557554407377
1.5690128283977351,2.752475135013044
1.5904303607897443,4.542012291774669
1.6011858672492316,4.911964835307284
1.6023364246388292,4.921413534468497
1.6161809545385042,4.725058635437931
1.6308385571246617,3.8819553121697763
1.6323061534613403,3.7678368623328127
1.6386788004871065,3.2249169041426753
1.6414135900622142,2.9550251350307755
1.6432117944751523,2.78499152737898
1.6476277091444151,2.382837603131059
1.6477118348453557,2.3439445845672124
1.6506626057028875,2.077694373645243
1.6525742744721654,1.8911809269847044
1.65703976913154,1.4315280822737146
1.6624121671537173,0.9348098757816543
1.6747182607482287,-0.0802949742099272
1.6772003217847118,-0.2719044540933556
1.677584656806749,-0.3167934577066811
1.6838756141431368,-0.7172601543618415
1.6864080604147702,-0.8258541818720812
1.687270522362228,-0.8792811273140639
1.6970210247966158,-1.1910904537373521
1.7047073228529577,-1.3191924282621859
1.705290629761758,-1.3214956087848264
1.7185368798034748,-1.1846133567975488
1.738457086872506,-0.5749340400528262
1.7396937285453875,-0.5042523614960621
1.7448468115057105,-0.3307630589199635
1.7494913105142516,-0.18309294592032596
1.7580950500703896,0.07025744944719708
1.7664988349339712,0.20176741312925392
1.7724111163554,0.2105533777422647
1.772978624748779,0.21370642657752553
1.7797899143378846,0.17941131332484014
1.7869522483355178,0.019748234845018628
1.7880930824958794,0.0032166576806407702
1.7931142698983358,-0.12932049915901234
1.79426540706769,-0.18913155137404034
1.7943095516067942,-0.2015017012733122
1.8009261570884796,-0.4219100601294883
1.8127047697630179,-0.9032871484014533
1.8148464494518919,-0.9779949658575502
1.8187640037423458,-1.1394909348918603
1.819861007622742,-1.1867698714369124
1.8345663464766933,-1.677532331480664
1.838968681034741,-1.7410280427155191
1.8443283363779823,-1.8289436283394476
1.849592846687858,-1.8210902608131776
1.8546203581275975,-1.8354187189118238
1.8692335513961718,-1.487896803985207
1.8817828947114918,-0.9498284877240025
1.8915186908581632,-0.480835005310571
1.8953819159930365,-0.2739950686156571
1.8973221741663213,-0.18107416644399552
1.8988418164837748,-0.11005972768275485
1.9001429682601696,-0.030526505247746336
1.908722114207567,0.33214747592966665
1.913762611522257,0.5619967145707574
1.9273822118561643,0.8698903379073215
1.9326967069468353,0.9487812981334298
1.9332828189000013,0.9120045025676876
1.9384407393976435,0.9584639250935576
1.9422254752271861,0.8913287125638104
1.9462096549061219,0.7915800195025946
1.9570751213784723,0.5775469434664253
1.9719908215269104,0.05885000256047049
1.9766174657734128,-0.09672699972255018
1.980538316174969,-0.22208843069303283
1.9878029452173394,-0.3839734527033519
1.994481817206335,-0.4643550138970586
2.0057328861272934,-0.4233552462901796
2.015070260673812,-0.236916783329371
2.0211156519425293,-0.006131989938067785
2.0233347077862476,0.08814852753915574
2.027606813242185,0.3054011072726827
2.0326170697484587,0.6253249174504676
2.0388818234377,1.0433556686865828
2.047721516388073,1.6566530646782807
2.0559861511257598,2.2497517361630774
2.0564283807108303,2.301933490018414
2.066020802116263,2.9007530758061546
2.074365826910995,3.281552771073863
2.076275575461252,3.3542570955792037
2.079989461413553,3.4899310393610667
2.0886485030345368,3.5994440841625086
2.0900149305719093,3.610521356659688
2.0943702499427026,3.5772639255911085
2.094618387997219,3.572748439055644
2.0983353291272273,3.503493370115405
2.1033544309648917,3.3206815656768085
2.1103265637015767,2.9630042538613
2.1106005796150766,2.961336751803611
2.113935553085561,2.7409864526813394
2.1184937173829006,2.4051773378919283
2.1249411862788827,1.9037863614436856
2.131047782500609,1.3675277591024917
2.1372566201765624,0.7991773581734167
2.137637247475718,0.7646752349797321
2.1438973855441352,0.1764184825605017
2.1452993864085768,0.05263121459557329
2.1469473098802068,-0.07676324415314306
2.1496654262132333,-0.3323858328616819
2.150593999560913,-0.4170249728268617
2.155315174656363,-0.7669853294874337
2.156016972880712,-0.8147890797236232
2.170507867655048,-1.6355913715676669
2.1719134004997347,-1.6824036010138808
2.1747175966377332,-1.737917627210108
2.1779561659827102,-1.8286455303969855
2.185318027499682,-1.8455201954974647
2.206060695329751,-0.9919373442395628
2.21853777250377,-0.07442559197032542
2.2190774306557692,-0.011363269119358392
2.23887776657798,1.6796990841396815
2.2439810069717767,2.087573457620914
2.2502046206866773,2.52603856798455
2.267526548034871,3.2346368883046104
2.275298690264565,3.3287027354368064
2.2787484688577555,3.3025695701514644
2.2791037471828997,3.3125139202646356
2.283583260033722,3.2369004383932
2.2893717659596096,3.063906616247541
2.3044317954829694,2.3260718261995184
2.315245328247201,1.6619746897792231
2.317261314727615,1.5040180053860788
2.329121509912576,0.7823480095735239
2.3473894075082535,-0.10575074831075401
2.3494559194491877,-0.1763572905337224
2.3526222667616334,-0.2684514911925143
2.367726901787357,-0.4484422266708771
2.3863301887946857,-0.18470286457655888
2.3920764008903204,-0.0250987705185861
2.3926205138193284,-0.009524899205844234
2.3929632271928565,0.001854784555483018
2.3941066277954857,0.023023000217439377
2.397690116000283,0.149330385711228
2.4063082295475047,0.4074854265024447
2.412758905614135,0.536706656965738
2.4185399986833103,0.6438766971658996
2.426729669648827,0.7469064167797976
2.4276293888836653,0.746943231965316
2.4382699158909675,0.7688880201772847
2.4426519044991544,0.7122819710412529
2.445455070330821,0.669582602776733
2.445717176842539,0.6646522676505616
2.45255194593219,0.4948060300969556
2.457499714342495,0.36600175965729714
2.4584712009636984,0.32114339368557415
2.45873456666045,0.3048921470675728
2.463174598817644,0.1530020759091408
2.4674018375369524,-0.000690048066245251
2.4740001840494976,-0.25896447454792093
2.474453939585443,-0.28558804644688146
2.479775466086088,-0.5041199988991776
2.4839534349893793,-0.6795907287145004
2.5087591607129722,-1.584153635803732
2.509492144756285,-1.6017162972007617
2.5115804645038082,-1.6591253950062903
2.5116060746366387,-1.6537483072648933
2.5156548732029202,-1.7304062704085732
2.5203353379387075,-1.7953279677267056
2.523783493634257,-1.8430182344802797
2.5349763304867485,-1.894952776358741
2.5462223172975182,-1.8021182535782605
2.5464967754480963,-1.8103483260332516
2.547509492776186,-1.797174533663481
2.5484992537747706,-1.7661284402167172
2.5493073179533834,-1.7838897604140513
2.557833129415319,-1.6207077540199653
2.559681887372548,-1.612539795711428
2.565996776168335,-1.4787016862115456
2.5686575174015633,-1.4113526154457707
2.578786078503997,-1.193374248021851
2.5793544193844244,-1.1986529278264413
2.579724996250671,-1.1685976657724553
2.6011846066905546,-0.7975921950424746
2.60334071411369,-0.7552303704274758
2.6053188629445385,-0.7271580956071634
2.6068132338173076,-0.7257357476053602
2.607478437901255,-0.7160080849017595
2.6321203125876202,-0.5767896075418089
2.637502314165454,-0.6114965748188901
2.6401868547373937,-0.6058218557421641
2.643661318200289,-0.6287135503505662
2.668224638628071,-0.9680128522569081
2.669472351075159,-0.9817159141029578
2.672320320265265,-1.0339523808241198
2.6734703399590947,-1.0571835677409436
2.682461078340749,-1.3185800481992938
2.690831706242589,-1.5430823446934454
2.692038379309377,-1.6388665578795685
2.717790953474516,-2.751864621899448
2.7313780412028734,-3.4319475164887594
2.731450601056345,-3.403164894061577
2.760905850399949,-4.468611286407882
2.763641827190221,-4.506429772258797
2.76917363741277,-4.500538989644298
2.776353618854566,-4.410788018787966
2.777971881930573,-4.375245364827017
2.7882096275559958,-3.986676275735388
2.7915148734630186,-3.8229395718989414
2.7919456031120546,-3.783365636171261
2.8020866667444215,-3.001432975708979
2.811424719915639,-2.10441565519225
2.8150073389066232,-1.7084972195534054
2.8197652401976203,-1.1479004444057572
2.836511440650062,0.9226965550110032
2.842290724806692,1.6692150636670784
2.855280975923102,3.141440981389925
2.8567459414679197,3.2964653284692322
2.857361454124744,3.352861772152659
2.8606969557612825,3.651271140543474
2.8870262430399567,4.950570302918008
2.8942624006249993,4.871617694098106
2.8963266948449977,4.804074894486058
2.901693319286859,4.625450033363108
2.9086579528057293,4.2354115825414835
2.9127935424988243,3.9205164227512683
2.9140731043048165,3.835326058816868
2.919666225399925,3.397678180894751
2.9210087786733707,3.263488821600446
2.9216211712590283,3.218058104003679
2.9273078889724307,2.661760546625232
2.927662361630225,2.6652447587762587
2.9337399181138943,2.068290871992616
2.942361250266053,1.1916478905183807
2.950137487881819,0.4928941414639707
2.9536061462788155,0.179044387825499
2.966772475912487,-0.7227134360167229
2.9727206153713963,-1.0096472535718377
2.972774043143689,-1.0164006588664407
2.972802326271628,-0.9937699528283213
2.9755232509841765,-1.0942274693816225
2.9893690958013766,-1.304525869375299
2.990941554196354,-1.30620123616394
2.9938149514535457,-1.2819435899993188
2.9943573523623392,-1.293806550901932
