n_harmonics,base_freq,magnitudes,instruments
9,4.472610540710784,"[ 0.77535962  0.30528206 -0.57605924 -0.2322584  -0.81395046 -1.46064516
  0.26464342 -1.29395748 -1.19690535]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
1.3526044118281497,2.3233656270755367
1.362943152025684,2.1088690649488786
1.3738705722964681,1.8635354119766956
1.3769160837043204,1.7922948335433473
1.3834573697717634,1.6605689944021678
1.3836637017269515,1.6474556601918173
1.3931702593690805,1.4272522015882287
1.4010682559473349,1.2257643540631953
1.4112271147448086,0.9461774167047592
1.4131336553786884,0.8729882725001055
1.4134553903311229,0.8600277101987936
1.4258796257787747,0.40792014147768835
1.4264181028108318,0.3841782756435187
1.4309279858222785,0.1842904950927297
1.4316316471274746,0.1585088952753605
1.4386717255275965,-0.1831542022807436
1.4410412677679245,-0.29067152638330795
1.4414033469660987,-0.32153826710057654
1.4487178726245835,-0.6944533304433416
1.4502436994462302,-0.7667334812233364
1.4516273872711611,-0.8466070155776599
1.4639836775291641,-1.5219708159406475
1.467149334432169,-1.6920225572495378
1.4679739608595845,-1.7280233709097954
1.4728540363101175,-1.9779887957202706
1.4769904540557945,-2.187552892208072
1.4787016818772702,-2.260793711116311
1.4810836823711684,-2.3766561758807976
1.482601599723134,-2.4357053057405578
1.4897565091751543,-2.7232878293101943
1.4953482496895516,-2.899439753790861
1.4992005855627166,-3.0112609139039153
1.5004448028454913,-3.038848566901112
1.5070745475596192,-3.146274651308972
1.5095041547885897,-3.18121011836597
1.5131790290612939,-3.217304639250914
1.5134444012240298,-3.2119724691072467
1.5201309965350376,-3.217131624892458
1.5346931576270837,-3.047177949443405
1.5465737567424904,-2.7581205437344054
1.5580473049694028,-2.427442776865453
1.5588049352797784,-2.3945767012508936
1.5595659533049586,-2.3724526354860673
1.5900171511280057,-1.4306657825308153
1.5992013765689297,-1.1570367027771429
1.627407832794872,-0.29270064192384787
1.6288869424835433,-0.24616015779776992
1.631199271650102,-0.14613997886426303
1.6424355073762325,0.31294902061359453
1.6464790382444567,0.5079652221968678
1.6625302765427268,1.3523771408114107
1.6639223465104411,1.4158279980182118
1.666094560602775,1.5286345204063094
1.6679309213094262,1.634447601564089
1.671327492379464,1.8206555739755903
1.6789004078746972,2.2292306156122286
1.6977201151618218,3.0736243193948747
1.7039094174592009,3.25091187649733
1.7183529433614995,3.379686736582849
1.7227518162318418,3.3255823965956592
1.7241147207211993,3.3156714279489714
1.7249752153737932,3.2919599516115015
1.7343355649276981,3.0014290875654814
1.7348350383498605,2.975442769031239
1.7361839844073081,2.929828004190554
1.7394526574734108,2.7689855062313615
1.7495131265671482,2.185585521516757
1.7516982196925959,2.045321638165267
1.75313365540406,1.9326091288420524
1.753226833348842,1.9364541697059965
1.767835091280964,0.8408762063701501
1.7696993075606073,0.6858648906849709
1.774561611403243,0.3010564463650854
1.777934298666569,0.05196198645522748
1.7797721702755158,-0.08089282216982378
1.7842771089398601,-0.39330887092346134
1.7989379250668938,-1.2280490434650049
1.8025004696622853,-1.373036632823041
1.811598801366011,-1.620997267736774
1.820356200142582,-1.6947153347107609
1.827480967948616,-1.632654526304556
1.8447049829326758,-1.1710797824746293
1.8613612253837815,-0.46059803969559504
1.8660815364829029,-0.27745295121504154
1.8666453627863824,-0.2574906195098538
1.877410670056654,0.11629287733590826
1.884036742789056,0.2604170616743883
1.8859835830271345,0.2951288556174759
1.8913048657204872,0.3683661158942216
1.891907227133169,0.36851540504989927
1.8976313666002955,0.37842745342898526
1.9101167331729112,0.21921255375928564
1.913835796361762,0.13017159180619237
1.9370904012434007,-0.6943547149334092
1.940252586450078,-0.8218542815621577
1.957605041917443,-1.4459397514858612
1.968926619470004,-1.732684768795209
1.977950368939256,-1.8653983337091913
1.9788550196019283,-1.8695012002021896
1.9802501868679832,-1.879759233360517
1.996500636607819,-1.9335754109097434
1.9980490553696146,-1.9288993010615332
2.002102085854478,-1.9166780078186967
2.0169157593815186,-1.902425138300936
2.0241142395066056,-1.9072061357689183
2.03867207419857,-2.0388341108519303
2.0432554400477843,-2.1169572395186242
2.057769439885118,-2.4233485592321684
2.0611956464468335,-2.4921595718195135
2.0679184726400965,-2.637351077871212
2.0682131871568448,-2.652641454791597
2.072549695596984,-2.7325401060049646
2.083027816321408,-2.865470944036179
2.114641122419358,-2.133380304799891
2.1269372790876266,-1.2731672278723192
2.140672507006089,-0.03497866438347297
2.144008527577225,0.27575448450768975
2.147463969893119,0.5977992378219781
2.1481811459443048,0.6783518420716935
2.1500382821376887,0.8522623381857316
2.1525687708011416,1.0836670108810424
2.155730650150872,1.3797669649815247
2.1614185346765016,1.8647648592917339
2.1623946920756687,1.9418263910518179
2.1624476381565607,1.947641838735707
2.1627791590091583,1.9670070435661602
2.164289269777246,2.0863237014945764
2.1665825391400784,2.2479068557021598
2.1692181586374533,2.413801412567641
2.1720901564682995,2.5903824411067626
2.1729525411604262,2.622952819431316
2.176553680995614,2.803072514404967
2.178188425907524,2.858915860723647
2.186405074619417,3.022634402123072
2.1984020482066224,2.7855847319643114
2.2020497115978674,2.606448426201695
2.2071964734430107,2.254128599432739
2.2092132600715955,2.096189127832359
2.2097013315694074,2.0526281209876576
2.213777056730642,1.6770054726030275
2.216714910596064,1.3684269513157357
2.2222742341574566,0.7415397771880412
2.2274331637145313,0.09049714719197464
2.2313522997151214,-0.4306487759196249
2.2407781913282134,-1.7091856225061255
2.242012327145602,-1.8735271299007121
2.243201271013114,-2.014290391064955
2.2448960067848542,-2.2520815924440396
2.2452656688255006,-2.29326859417671
2.245889757101475,-2.3747092955225186
2.25103993246392,-3.032654991432934
2.2559588852916566,-3.5908473246470165
2.263945838483357,-4.368255714530119
2.2715405911970086,-4.867282783797358
2.272504697086502,-4.921674164098146
2.2728950512146335,-4.936003903417858
2.2799555313610185,-5.148305347830251
2.284522836744922,-5.160996966204556
2.2927558894024767,-4.919521707095628
2.2931687523846493,-4.890991605387003
2.296727971475878,-4.6938482976050135
2.3082998746189016,-3.6909577359106787
2.309662268099668,-3.530453777085035
2.313986003216118,-3.0321983953076814
2.318265049015184,-2.494914665814301
2.3268932665762527,-1.300059466794271
2.332640378254114,-0.5016951647186045
2.344051707606255,1.0296506245098895
2.3453909490476317,1.193252305565114
2.3503018119073795,1.7604814814457208
2.356589879011933,2.383906112178888
2.3661358155192715,3.0632868961381727
2.375347091962702,3.3714251609818047
2.3753970484436433,3.3773329504442247
2.376542077188808,3.3861879335370206
2.379080823593724,3.3979565220028465
2.3858785851946793,3.310546409191567
2.4083578651258506,2.038478238724553
2.415527543936541,1.4534478989486808
2.4207862448282906,1.013840543175979
2.439943036387924,-0.32746076268994073
2.4402751373744263,-0.337365359697995
2.441218473922807,-0.38825455017641486
2.454123088468495,-0.780535146748701
2.4586818694099506,-0.8002747362713963
2.476510670916257,-0.30138917162859896
2.4774239075741766,-0.2369371767535827
2.4829528920339676,0.07052424157331402
2.4832078230130925,0.08456607974732454
2.487093198965354,0.34309237235572293
2.4874923675867517,0.37116989415900936
2.489051767595128,0.48300213872473846
2.490942579011726,0.6173017579454307
2.4972223817491255,1.0888525068801438
2.4982728434861876,1.158797593252933
2.5080980518581235,1.8755405969163954
2.516493549454406,2.420240957807229
2.5213083650196637,2.6766749115281607
2.5258522903453997,2.8784153155334744
2.5262363081705566,2.8878821781361084
2.527397070204957,2.924696691528914
2.5284151677569486,2.9633578627312493
2.5334046227658558,3.0901271160400774
2.5469987360978346,3.108890825250517
2.555593336655636,2.892401077236515
2.556525381952879,2.8510146767782216
2.5614022818193805,2.6653181923239098
2.564330093682093,2.515538804139994
2.569408082211897,2.2463730207622152
2.573358306142433,2.0215272385620415
2.6025101751739754,0.3259238093860924
2.608975030774964,0.08655819131985296
2.6307506188128658,-0.1618813771379872
2.639035657698895,-0.005500910010123776
2.640306473667109,0.03726072570746628
2.6430964979289397,0.12022735910310392
2.6457916635403222,0.22711723156328725
2.6494801036826434,0.3679193774477332
2.6616355304483132,0.9288924730642801
2.664090670567326,1.0505219799662626
2.6696755361869116,1.3343576511550381
2.6751777275852033,1.6146422193619845
2.683335627637783,1.994968079221169
2.6842813783788273,2.0396296690758287
2.6870812829774273,2.147418801157235
2.6903890265509647,2.287579069179902
2.694060534344679,2.408027826331371
2.705073108791863,2.6896114526459045
2.7088123326372155,2.755778086075613
2.7182557924260022,2.831995523826792
2.7294085168679043,2.79736320994128
2.7296971960082397,2.7951090175111117
2.730159913711735,2.7940413291373254
2.735580052018083,2.7287089102371507
2.7369160271894675,2.706286529789616
2.7397866933790196,2.6667298392551766
2.743105113151672,2.610404041882509
2.747446805112098,2.533533487020401
2.757238417941842,2.336363402422689
2.75797365763988,2.2965293936175883
2.77218179329917,2.002004905740778
2.7820172672845755,1.794480187875302
2.7929323660389587,1.5420911396515606
2.8257610959287813,0.586839535362927
2.8282901140037016,0.49517020109485305
2.8333167547433558,0.28338986406961214
2.833900358700582,0.27081271829422177
2.8367778620750768,0.1393833604699957
2.8551934470607154,-0.7821446934052345
2.873589753213861,-1.7675771919723433
2.8803248973267985,-2.1235815856678553
2.8907114834676157,-2.5735683806031213
2.8972886188690277,-2.80813960422418
2.898653241991129,-2.845638923027624
2.912967639697471,-3.174692468058047
2.9135674145686687,-3.1663140251763484
2.918559760734297,-3.209225646222756
2.918685026855357,-3.207290765591747
2.929265010261344,-3.2054068937562286
2.930020318863124,-3.174365697733365
2.930314201851459,-3.182472132281846
2.930922203722779,-3.1721892927315274
2.9521838207971944,-2.7277222069071674
2.9605628238671207,-2.4819629741226024
2.962024793068167,-2.4550233796295977
2.9726854054037872,-2.107478655801465
2.9755141036484245,-2.0187101936034475
2.979945377634823,-1.8781830700886977
2.9815392165208205,-1.8343062034803177
2.983575029849245,-1.7598154957928704
2.989796580381439,-1.5770790297097412
2.9925922873361026,-1.4875270672849499
2.995096239075819,-1.43159900636484
2.995468219078318,-1.3988431487879458
