n_harmonics,base_freq,magnitudes,instruments
9,3.725387556705985,"[ 0.00635142  1.5127484  -0.47999336  1.07254648  1.11994153 -2.1222305
  0.00634383  0.18038185  0.23851349]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
1.2801992128621862,-3.1614927550974024
1.2812466251621935,-3.122296874481745
1.286188794244148,-2.910739436261226
1.287063748333761,-2.859481803679054
1.2903141159557165,-2.7372230493542506
1.2979757768201585,-2.3282323586700677
1.3006791220670024,-2.1749347487204127
1.3092390195506622,-1.583450507014237
1.3127311395411265,-1.295679895490077
1.3156906276256457,-1.1513508780562174
1.3174755110827556,-0.9333163965510475
1.3202478196109002,-0.713152688984812
1.3285361362842298,-0.14298135701782308
1.3366230953005935,0.324874051192183
1.3433288204534461,0.680840982144355
1.3457459665343796,0.8653202145569638
1.3510102050174728,1.0724487359378436
1.3566836700251645,1.2285187729923832
1.3663375154423676,1.3843423401791461
1.3708426347246006,1.4114352878800214
1.3763820607073232,1.40970926475959
1.3814713031707804,1.349908491986141
1.3935454737530986,0.9642604948217756
1.3936183232613075,1.0167182035848226
1.3998040826128548,0.7670258540520108
1.40922189938411,0.36713095926122685
1.4111012082479188,0.2630959867786734
1.4189839612124056,-0.07504510548124725
1.421395536083362,-0.14696509299528937
1.4341593704671132,-0.6684655208779453
1.4466999875098043,-0.9156087111105748
1.4516510925157347,-0.9971732007495304
1.4552923459386902,-0.9560612056421847
1.4630473816035519,-0.8972764061257792
1.4812003926070778,-0.18789210999918732
1.5012953355243503,1.1619773588768982
1.5223790970168434,2.923920848543467
1.540287400624221,4.165474837211622
1.5488152833197244,4.6509100186741374
1.5606748222306601,5.116150071455836
1.5762564155129297,5.208647350580638
1.5767635256708097,5.190654368534124
1.5770048155496106,5.225593661896492
1.579111172458509,5.124756559125541
1.59924460481977,4.53181256038039
1.6013909649250708,4.47865355710836
1.602586954727533,4.376268959711575
1.6108264267517178,3.8992284602929184
1.6182027998204749,3.4391087847913724
1.645187917000177,1.5888204471395373
1.666587859558529,0.21277528728242567
1.6775722640503403,-0.24555107507653118
1.681243152740084,-0.4406331993467768
1.6825773956517338,-0.46854035743873007
1.71397207190401,-1.107572944773147
1.736495652848208,-1.229488404192988
1.7379653586069033,-1.1085373139747643
1.7416262066914685,-1.1412580446941234
1.7417050601438762,-1.1232729455993642
1.7530250198893187,-1.0220435405625063
1.7534682855263783,-0.9947013885625157
1.7547371446069722,-1.0105670407421072
1.7633090916202336,-0.8443794852957155
1.7660724251021858,-0.8780346602212651
1.7708949199435269,-0.7538331562454936
1.78436258722531,-0.4012749457796452
1.7994656026353626,-0.12331232575652905
1.8084036522628626,0.27782532077130984
1.8170913841957574,0.6037606707583559
1.830449533867724,1.0759524401223668
1.8313568306484553,1.132470746411954
1.831405269604205,1.0935316199786
1.8341468966312284,1.1949165857893518
1.835680444105943,1.265785309697183
1.839769308058698,1.4316213130216306
1.8439238814346357,1.5493299114595789
1.8446310545497813,1.6489574185748417
1.8525280653898362,2.0002304526780383
1.8549544489407488,2.0348853108166813
1.857202870687546,2.124727340018305
1.8614441185929484,2.2689027570255185
1.868450764536325,2.3904073996587427
1.870287391446353,2.4105130369485166
1.8761455029144347,2.545572622091942
1.8804063881743955,2.5590235472307525
1.8811410641495163,2.6434597475201844
1.8826019716689943,2.673511204882368
1.884170528801958,2.6560206879831534
1.8916023732960987,2.6317664298506998
1.893082870111451,2.628926499792174
1.898341392206449,2.573635196803583
1.8998391106748818,2.5481520615939415
1.921323541772301,1.817218484382796
1.9318483111873954,1.2479712012183297
1.9346131734799554,1.0557726913737633
1.9385564764763243,0.7910252893265479
1.943052674945073,0.4756023109048431
1.9456829459063467,0.2706901206944921
1.9551608373420724,-0.4146061973753876
1.956126064018223,-0.5597398923637323
1.976583635040745,-2.0384601112651635
1.9890559290472192,-2.8282232919218506
1.9893351135102773,-2.866138943819993
1.995292784999795,-3.197167882648856
2.0044633672820122,-3.5275577821171975
2.006693243978381,-3.6785100541593456
2.0149133934235355,-3.910581449390016
2.0270622003545284,-3.9458737789786404
2.029183196443456,-3.9377344846058118
2.03314184677636,-3.924979948516299
2.050407215208793,-3.5492453667645427
2.0550787567539324,-3.3947720408712376
2.056856816225971,-3.3000369806488905
2.0723194685145536,-2.657735150345406
2.0757907959619057,-2.476342939443669
2.0782328549767044,-2.3701468218175847
2.0790353687289826,-2.3207431298858823
2.101043210770703,-1.2988334788267506
2.104632275522814,-1.221133612376183
2.1060341765931234,-1.1967628001354786
2.106352150598145,-1.1112916401879709
2.1115723330690503,-0.9151731619698222
2.1127225922051265,-0.9458260440289624
2.112859093866896,-0.9121219857245759
2.11377838815521,-0.8839668360896126
2.118974891334023,-0.7500240709397138
2.1212641820542917,-0.6463858369170996
2.1213246886748474,-0.6197428736895333
2.1266615038558,-0.5411356261420607
2.126947514133981,-0.5203835421810555
2.1285944697283252,-0.48616598625177976
2.1291720893645545,-0.4914333067813493
2.141878271367646,-0.3659714297039965
2.1438630399317358,-0.2573072785402783
2.157087832187049,-0.21836367309368052
2.159519999541672,-0.24781361857770562
2.1596782813977766,-0.21298604782769925
2.174349906416367,-0.25262021500214676
2.1745588523933064,-0.23551141726733146
2.175031356826981,-0.19586087975234837
2.1790420684023992,-0.2641933403785198
2.1817252187340497,-0.3118656726529047
2.1817644820926727,-0.21463626453559098
2.183273476331153,-0.2634973385905483
2.1898447776623318,-0.2922031764479941
2.192433551041484,-0.32423094403287034
2.2054902125675735,-0.32210596117975404
2.212889006761052,-0.37176372938073365
2.2148146767084134,-0.34685288397078223
2.225702063719236,-0.3409098856325789
2.228307808195636,-0.38038796482810133
2.233754246400708,-0.41356536403922484
2.2446074752704988,-0.4118263321149381
2.2476237548637554,-0.4424299764935064
2.256919383218756,-0.4755494493650863
2.26018257748035,-0.5202726261465426
2.2690374189075673,-0.5850258959762243
2.2897744390168295,-0.8759615486381179
2.2923322462962945,-0.929438967826624
2.3126711600466408,-1.269046844575675
2.3281023936821104,-1.5128196615580474
2.3375277201753475,-1.6217424536120624
2.343226096017064,-1.701730623657382
2.3454545047865363,-1.6674087181631134
2.345614722469791,-1.6473573791710003
2.372007973381999,-1.5296341045454525
2.375985479057988,-1.5224899580155198
2.3766375238647033,-1.4666561572999977
2.3790518759501795,-1.4601630675696613
2.380114044712582,-1.4218298957004638
2.3916582757884735,-1.178983274962902
2.391804375570188,-1.1767948555336367
2.4011736766312817,-1.0021705053151635
2.4047848135485417,-0.9041073499077095
2.4049158565561246,-0.9325080317413386
2.4167321076578006,-0.7233048009235192
2.4303658411070668,-0.6366212296927993
2.43041315056424,-0.6481466827929881
2.4309326926588133,-0.6101626900527338
2.4317602159159115,-0.5789707465027483
2.450931107381356,-0.6874209685437453
2.451834031410473,-0.7058788310508414
2.454463113697953,-0.7898661398962169
2.4551166803085795,-0.7710941189999223
2.46038233486917,-0.8989320712392612
2.467685872571943,-1.0568914508631613
2.4690024726754283,-1.112789173075307
2.480360222085804,-1.499575058109854
2.4810744620181895,-1.522695632916692
2.488261710462921,-1.791494252255179
2.4918446561458856,-1.9278590172102106
2.495276158848176,-2.064058331528386
2.495864688023749,-2.035698670144517
2.4996293045018163,-2.220868575250936
2.502879355829731,-2.314109988853005
2.5040115529370865,-2.3935259201230883
2.504601452642479,-2.307310611361463
2.5056897441421597,-2.364947063774456
2.5118976130994204,-2.536166496788197
2.5319684976981547,-2.6883551017556253
2.5323915955974323,-2.691180300259789
2.542817050453624,-2.481869722999237
2.5518646645642233,-2.114726368472744
2.555776006039774,-1.968090242412433
2.5571543928381146,-1.858077270557111
2.559842730709069,-1.7208708079492305
2.5598545079758406,-1.679315745293496
2.56215670712597,-1.5189898208335826
2.5682916005865657,-1.1367100188766568
2.568830680393595,-1.0842989378431789
2.573059117919878,-0.718999362077101
2.5761618847682186,-0.4659368822735737
2.583813669743911,0.30807940283916285
2.584263169046202,0.27868746712175585
2.5865566090069034,0.4942613420618672
2.588449992616277,0.7107920581657664
2.5967906622529178,1.527356405923184
2.605498592883884,2.2904100825442018
2.610933894472873,2.8703358379642885
2.6165371075498864,3.310781519018807
2.6243528728701504,3.921580534197718
2.6287075640678292,4.195026941588733
2.63464013420231,4.531147179226681
2.642439220721932,4.807686934614806
2.648897525979839,4.894438198158811
2.649055327562981,4.907273061736013
2.6612062830712038,4.756574697049704
2.6663961603346493,4.584764133800284
2.670302919072273,4.438803113242063
2.690315224953192,3.088274188264304
2.6912119127762892,2.9960590308300623
2.6955720575584925,2.6093837391625074
2.699373897907459,2.2631989637548298
2.7054207604204104,1.7168380191049102
2.709447255745875,1.3476335842540133
2.7133259287391533,1.0149228359890952
2.7157559777823312,0.8263241412543777
2.7251266707593267,0.06608206657183509
2.725735246817937,0.021183061149547378
2.7318501210723847,-0.389194539262903
2.7348612375797385,-0.5736379717297786
2.7423133440159084,-1.051070139899408
2.746069560016699,-1.1732718936112903
2.7504798885670354,-1.280560370693226
2.7534486106726526,-1.3903913986874246
2.763977985763865,-1.4708720755910045
2.780987220610105,-1.0516206317767358
2.790561042637373,-0.7003632036774575
2.7907677410645073,-0.6212091551970803
2.797159109665521,-0.307294123611706
2.8065253178693492,0.20178201327921885
2.815412059715774,0.6965706458868726
2.8190221157364252,0.9403550686105139
2.8320558030340752,1.4411345021229789
2.837479364882719,1.5844523145040315
2.840242585947319,1.5835343850721728
2.840789533246845,1.6287996455939635
2.8438318967480765,1.6865014416672588
2.8465764115759358,1.656458853910512
2.8505489565343014,1.6769608854089333
2.8631204347005106,1.4498918590462
2.8654539873488387,1.3842642159388334
2.8700362414755904,1.123830209275738
2.87645086236751,0.8402222881310978
2.88145212358687,0.5307753485023704
2.8889984479513515,-0.014598958981245434
2.891024554189613,-0.09104517239012666
2.895208488572388,-0.45533824125420236
2.8995564972665235,-0.7985837840867158
2.9006484366892877,-0.8895469814279187
2.9050683319070316,-1.1815936407670762
2.9157204752563795,-1.9741095777747213
2.919743480312129,-2.275245959261353
2.955107639329965,-3.3836451117713326
2.9579768994679254,-3.3832147482017745
2.9670533433521893,-3.133549641297216
2.9728547867335218,-2.941600811268217
2.9809531627571406,-2.507700779256592
2.9864041794115925,-2.129012370435397
2.9911072385542115,-1.8982370635727261
2.9957510117841215,-1.5182106989962998
