n_harmonics,base_freq,magnitudes,instruments
8,2.954496925526323,"[ 0.03431447 -1.9361581  -0.67322141 -0.38141785 -0.68664757  2.46668389
  1.79319366 -1.09322058]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
1.510679997888417,3.9765581388463906
1.5240989479952072,3.513252892774395
1.5302123912168044,3.2241045385302556
1.5309060314825418,3.198364685085316
1.5366342189379125,2.9043318584071316
1.5381106512094114,2.8421757037581425
1.540153721616953,2.711993104929823
1.5650759820598106,1.167669714395316
1.570236121686536,0.7769869297558134
1.573054492926536,0.5918753492463561
1.5747097177160025,0.4980940020888056
1.5774680229575466,0.2664586376172808
1.584077588875079,-0.1454297844552666
1.5852610824109004,-0.2614731908827914
1.5853101241973722,-0.24668553509310748
1.5858525906128609,-0.2617430219942869
1.586945200022317,-0.3630662513274958
1.597771982668439,-1.062966916127964
1.6068840447384796,-1.5819574688366318
1.6129360044671488,-1.8836855861973707
1.6131333980555862,-1.9606636216399447
1.6154427897023176,-2.0526872298946515
1.618015666056798,-2.161605724845893
1.6209094684505194,-2.2888171260019243
1.63140707184263,-2.7556554233843977
1.6417894229588184,-3.086859022882835
1.642147611262562,-3.1604632384117695
1.6523814491758877,-3.30519807646609
1.6537984233613097,-3.3408742553881123
1.655051090792857,-3.305445815894865
1.6829377879962815,-3.3300946770321618
1.6893713422243888,-3.271864719610177
1.6923076541186672,-3.248425162564273
1.692642011434657,-3.224878855524119
1.699669954071557,-3.1109615889785545
1.7028323460738886,-3.0576251775451695
1.7116452988763262,-2.8636426030792643
1.7160558056162554,-2.716394757900279
1.717006081172764,-2.6775711441893795
1.7203538067863153,-2.6331736589256685
1.7273542562546904,-2.4563931180222855
1.7320724211414724,-2.372725952020669
1.7354097167993006,-2.29886390884461
1.7374642460241123,-2.2467738216412663
1.7422193426413175,-2.0775527499422326
1.7422581179333578,-2.1024126841208632
1.7597745078811151,-1.786335002437332
1.7655339939350077,-1.7528834074675017
1.7880808442285776,-1.6189772220745244
1.7969443880287628,-1.6725011836410948
1.822276132206511,-2.0113973679009303
1.8226335189476437,-2.005377797209764
1.8269632794081065,-2.1267584644795754
1.8332513343805577,-2.2336271407397756
1.8408002990202075,-2.3663134747080803
1.8417662199960754,-2.393147742277132
1.8417799132007344,-2.4165471650359485
1.8466076671447311,-2.4994031943832757
1.861289721848003,-2.8112035815726717
1.8703598156248216,-2.9710413297440077
1.872665686359885,-2.996946317559948
1.878657167428205,-3.102708622458365
1.8858660462449581,-3.1534221339473234
1.888394449719156,-3.1552916051637965
1.9041035871156398,-3.2085301255309644
1.9170103920747232,-3.112560133978267
1.9243365225544729,-2.984563020153589
1.9291579731580786,-2.942125214905365
1.9359476036899608,-2.7616096020639964
1.9418111130210098,-2.6219400253415444
1.9466066253474903,-2.4699750467888824
1.947185124367734,-2.5041461426360256
1.9610860636372802,-2.0129779454213033
1.9679162549192668,-1.6777740600827689
1.977069330574908,-1.290744533970329
1.9786527584931992,-1.2670960745002948
1.990662801821574,-0.740759725435353
2.0024691247659403,-0.2073520979096918
2.008974647939265,0.09192841524865965
2.0124135103591447,0.21281865905023278
2.0155203176389307,0.31834211454951034
2.0187261579807814,0.46000095723822276
2.0204789752219083,0.5413572678447354
2.0297284153493917,0.8396565344290242
2.0377011773926705,1.1135151576684605
2.0440204423504067,1.257295531471879
2.049635273871793,1.3932688069115982
2.0630656880376463,1.6657085203072564
2.067249013372831,1.6727004982808407
2.0780928852048293,1.7521299092817055
2.084786901824483,1.7531149459258073
2.0884075533022024,1.744668882005958
2.08986154319115,1.7394323711963573
2.0951341342006007,1.7271072727080927
2.0999922689193387,1.6673768119739933
2.1008346087023204,1.6859990098030406
2.1010202945703265,1.638643615723132
2.110078056803438,1.498876480469107
2.1117393027446933,1.521548075187803
2.1141917208648353,1.4611834114057272
2.1150389825162623,1.437468330709275
2.1178763089029697,1.412591786814182
2.120033581801473,1.35445261882492
2.138219145866903,0.9708360632682846
2.1391849626590487,0.931468954773404
2.1425751963386093,0.8549091259284392
2.1552347765149964,0.513208143470913
2.1588410304283396,0.4317461362306116
2.1618668339819855,0.33909360240631586
2.1653437747286626,0.24064918780392408
2.178815886103915,-0.15272703528784667
2.1818011295058053,-0.23816090060786158
2.1854180176510587,-0.31355631547761115
2.1904518249526816,-0.4327460579109772
2.191931653670265,-0.47023712894829744
2.2033941630802234,-0.7726452532973705
2.2067352669284546,-0.8370677424060492
2.2077351559472875,-0.845296555132636
2.207943225917538,-0.8906492770546552
2.236361596446666,-1.414378677665112
2.238684199546759,-1.4516413313046084
2.240152961413047,-1.4741903757829449
2.24290105083476,-1.5060881938710775
2.2471365487673323,-1.5021199825103715
2.2554505645267,-1.6177798286223375
2.2563514680022756,-1.6227633029491981
2.2594042260237703,-1.6787525049189482
2.259730205334616,-1.6338750504508228
2.2663437740924213,-1.6773494779097877
2.26774465471114,-1.7314628670423422
2.2683274517652885,-1.7421426046992212
2.270850183472353,-1.7174739385667106
2.2781999522382126,-1.745335622155546
2.282653627008896,-1.7315190761974455
2.300912989910243,-1.667985781102865
2.3046148779564426,-1.635325467806825
2.3197980173431905,-1.4933594337630272
2.329674711134799,-1.3028421555959775
2.3344956325963118,-1.2459165832812762
2.334767230805242,-1.2474495661965193
2.3363374271978685,-1.205563667697598
2.3412281585643093,-1.0769323384868357
2.3614551296479585,-0.596068559608752
2.3662994315887156,-0.48020045432261005
2.3722199945832125,-0.26442524150320196
2.3753857561637695,-0.1656906011414107
2.3756164167243687,-0.15649796342150707
2.3883671505392847,0.25132965056979434
2.394523682025053,0.4562639375275973
2.3963311169527994,0.5341683887661168
2.404050197797746,0.8204421628174089
2.407759586519979,0.9241050507766799
2.4085415170600726,0.9806367119856491
2.4222154320289215,1.4568129438458948
2.4279742262944195,1.6288359983737428
2.4401350456304183,1.9300054453142612
2.4476237461250614,2.2225494732458393
2.449142325377437,2.2485474223833464
2.4514764318348714,2.2949421826340926
2.4544078075359135,2.3517633507893363
2.461437383646528,2.4852178356506607
2.46513641216419,2.562112037698088
2.4709006361315398,2.6063891964159915
2.4725556640523614,2.635113395041408
2.4759490669172415,2.694666333126689
2.4762514913520217,2.6502968877460353
2.4804999535686996,2.647449676807941
2.48727436397024,2.6987187778756563
2.489164838161522,2.6702622275241006
2.4930871836899193,2.655153825514584
2.4960877918115205,2.596195085016403
2.4992045813862793,2.6051793161845826
2.5058728719177603,2.4758824216720394
2.5074944936215795,2.446537721139028
2.5116700109166104,2.36038406404891
2.52218677980715,2.05257581858376
2.522435264528559,2.045141597405407
2.5364844435856373,1.5111243839613695
2.5487429135342836,0.889946728559019
2.5499056342884465,0.823048234549553
2.5525933142615314,0.6599357873508181
2.5587560924928434,0.31264056659075384
2.561099715549508,0.20432622004290873
2.5633752317041356,0.11396429995993482
2.565026947907983,-0.03783064249335956
2.566831551206729,-0.1495788984154451
2.569781543416463,-0.30474448338873206
2.576257047898574,-0.7224870925579571
2.581429876635827,-0.9932878797406943
2.5826199036681583,-1.0715924372265762
2.605826257343514,-2.457070192360464
2.606381611734471,-2.477716676261026
2.609533320326028,-2.6279455175438815
2.615055183401914,-2.9146113308435533
2.6151900399235135,-2.933290583518962
2.6274772478008668,-3.4714918159032204
2.6307630105120117,-3.587421304126349
2.633542779608849,-3.6699529600666567
2.6340803347571047,-3.6624892995991014
2.646535163382665,-4.026959234288399
2.6480583807849802,-4.042312657933733
2.648866170869999,-4.065605553187253
2.651410888295527,-4.078290870607781
2.6587099495730095,-4.172469586432523
2.6707496197990395,-4.145886986177914
2.675017352849407,-4.07095900689843
2.6756739711979005,-4.046988094547716
2.6896990644381447,-3.7668645824271016
2.690095369235083,-3.722490833641039
2.7001193401706445,-3.3767485284048804
2.7048676719991267,-3.188495372195251
2.709944365746723,-2.9778092005660985
2.718092932939247,-2.557303475807016
2.7353015542685615,-1.5684004742009068
2.7423295089847235,-1.1342863414396491
2.7454648606053498,-0.9790814342847994
2.754264498754268,-0.4832443675067945
2.7566817435791586,-0.34024408986838484
2.7567567574434797,-0.3489580198341166
2.760835261076215,-0.08172611612434226
2.7628844283886886,0.026899632073867173
2.7681253888786577,0.24720457226834242
2.76843901051201,0.35323852853945736
2.7730514075748482,0.5550464378901903
2.774204057584928,0.6262904221880332
2.7820127315852146,0.9848561973569947
2.7915119330956317,1.3508519912144623
2.796210218942779,1.5481243234853495
2.8011023755662476,1.6956638323482929
2.806734111778031,1.8414535294012027
2.809903346213841,1.9470247223632848
2.8110860424890856,1.93154872226866
2.8138911788807626,1.968181092399742
2.821178025378466,2.1133412280268695
2.8309789476319693,2.198428479851698
2.84231026070886,2.1691754361411353
2.843757814800324,2.1716534172050586
2.848212045963013,2.0804427058493573
2.8547215927717264,1.9883807127560693
2.8549030719234345,1.9896158711330383
2.8586890024551064,1.977918111090562
2.8660909608911744,1.7760668726054778
2.8706674340793965,1.665543531705568
2.876097644143865,1.5615162031573921
2.8770549744563976,1.5305697560112728
2.878970459592116,1.4986107470987136
2.886566810001159,1.3472616304766476
2.8883478644355174,1.287988330996135
2.897164742673171,1.0696907114800434
2.9037401848186297,0.8694565696212181
2.911992006243313,0.7318221131383831
2.920276437374043,0.5165502302923636
2.925761475382311,0.4420567686765102
2.9262031558210797,0.4199887947254486
2.930086326635494,0.4067448700582594
2.9325975397800876,0.29421538269648406
2.9333460524312036,0.3529191241672619
2.9354722609663115,0.3025298914367043
2.9364926961981315,0.340722472112276
2.937640042629349,0.26162344070659244
2.9381709961914764,0.31812218342353915
2.9422811757286507,0.24559866079349818
2.949315803803777,0.19828775158027973
2.956980363379527,0.22460051414345844
2.9598635067315824,0.24040620406581986
2.9634858534549515,0.26984956178721003
2.9652042704593136,0.23107045525090653
2.997195049874974,0.707824712673755
