n_harmonics,base_freq,magnitudes,instruments
10,1.7800906554779297,"[-1.10633946  1.81722439  0.40875293 -0.96884358 -0.14887195 -0.53090218
 -1.64512831 -1.30205878 -0.34524109  1.0449422 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
1.3625069760182011,-0.5712938768101914
1.3691335929790398,-0.37398202471396397
1.3712181037613576,-0.3356161723761876
1.3735276300120898,-0.2543282564846615
1.373790027569683,-0.2871585685789493
1.3758613081718334,-0.20825100981837247
1.3759118460528441,-0.2310614303249391
1.376122689709522,-0.20790687515694242
1.379921512831121,-0.12474098995356042
1.389231153024487,0.0055524829237504625
1.3930934040863834,0.0940312835195711
1.4030870600548209,0.34909501306374824
1.4037711402157367,0.31712805857260734
1.462461542366185,0.41458556078914666
1.4942979886847567,-0.03339608585757441
1.4980367521426379,-0.14663813816741011
1.5046244390155907,-0.17724385537389267
1.5096920767898938,-0.34488449486276956
1.5127737854111825,-0.3930060050560738
1.51726984193109,-0.4148303455059156
1.5295754371124604,-0.7090196758896395
1.5315400153642535,-0.7029506821831935
1.5319621144853253,-0.6838178325347539
1.5353012997870152,-0.7483944097900538
1.5425521187121305,-0.907282922111537
1.5430933268222775,-0.8485540410504868
1.543649455304183,-0.8856032512481987
1.5443956614117553,-0.879165690054411
1.5471010906193978,-0.9012992180867672
1.5533376424250216,-1.0166198587033728
1.567077210956608,-1.0928313456956187
1.572724271121051,-1.14398258607845
1.582838808229222,-1.081071845626854
1.5844922260654144,-1.0627578889686968
1.5870493210535486,-1.0720203789088112
1.5883115481712098,-1.055585575086811
1.5998920941902899,-0.8902363519031695
1.601310561955863,-0.8839943234826709
1.6031141543240581,-0.8874664282363918
1.6136120272570533,-0.7213102678137326
1.6227712492064228,-0.4724105415087325
1.6228910629752047,-0.4968256366321743
1.624558001333213,-0.4668559502643426
1.6253925622082495,-0.42844790025373153
1.627216800902099,-0.32320560661857356
1.6382544140317874,0.04603126260130814
1.6400962535283936,0.1312107333562093
1.6408387718243471,0.08919723654775442
1.6591126341685705,0.8450868818937124
1.659311428319345,0.8156823725787473
1.6610031833112933,0.8630429857211588
1.664662682865579,1.0426137782128788
1.6690709461467392,1.2366111125853685
1.6730493544606775,1.4526502813210853
1.692591657482696,2.4278528112595366
1.6942779310836258,2.5134418399534333
1.6985612815227897,2.6721786729127865
1.7055832944495917,3.0309767595730244
1.71127085788138,3.2556771151552537
1.71187109557781,3.299095651682083
1.7171960627083225,3.6092430457383786
1.7327901460336559,4.253056262510637
1.735957228913918,4.371471719275939
1.7380849063463808,4.449579479019838
1.7512033186626699,4.982957818497053
1.7519297374956002,5.029795970199299
1.7591797860940996,5.142563013545556
1.7653438528809184,5.422429003258364
1.7661506723584548,5.343706151709709
1.771888749052855,5.499351845985889
1.7745111503176139,5.576112637420955
1.7775917440522502,5.637980731364121
1.7872059544556897,5.800193652045518
1.792852370304364,5.853157255599097
1.795743887851466,5.818337977456684
1.797383905493346,5.8498526152305965
1.7984828236478467,5.850076909328788
1.8005848349791602,5.855415047406258
1.8059602884577428,5.865535847479559
1.807770998887075,5.844033553436658
1.8145538165982869,5.871631499594549
1.8289116569518473,5.672256116541698
1.831288535923524,5.641612319531247
1.833628228738701,5.589474422738305
1.8351587677689318,5.54948700973438
1.837134673913921,5.50792917397022
1.8410167513913134,5.409503386988735
1.8427671989989163,5.44635062878008
1.8447630390933423,5.369463032196487
1.847963551810638,5.312314351863759
1.881195650165714,4.268796548380531
1.8856256237899833,4.08488720156351
1.9001804844761434,3.5974376972684676
1.9019103392236572,3.478056362950395
1.9024535611114448,3.4533573700442166
1.9052875581984932,3.352064385550859
1.906071929265881,3.3416989253393115
1.945851327234136,2.1132046736308796
1.950040031328566,2.0036701231872347
1.9502360904614164,2.052364521046349
1.9584258459388684,1.8330080968043099
1.9604207046645774,1.8413454963411129
1.998561814572625,1.4475409138332864
2.013183858228736,1.452101874298894
2.029383531636997,1.6553815364483826
2.0328726154968324,1.7255748517379297
2.039833047004585,1.855182586294659
2.045704752315123,1.8363170111641856
2.0462389968396923,1.9019059293012097
2.047239954151543,1.900366390734971
2.047353432217033,1.9339179850669455
2.0479930057546376,1.9633835758644365
2.052682829845671,2.008923073775978
2.0537369738227227,2.0126865042317115
2.065492002043693,2.238302979157521
2.068710854122669,2.299436786505957
2.0690352561677656,2.301718727701435
2.0701520397288995,2.3279002753793825
2.0707228927508012,2.338472520392411
2.0724872161152934,2.348571879924179
2.084250154537596,2.559220668348235
2.108997986161655,2.8895446891403904
2.1339703656491045,3.014039958895927
2.13677192902487,3.046481377257087
2.143154911555672,2.9886518210418664
2.1443988066529895,2.9215782491603473
2.1469454050619694,2.979672403164198
2.1596276722445307,2.7942803878479365
2.1628524523274315,2.750759668596172
2.1739704881624817,2.5359290932165646
2.1843269570338695,2.288977252129644
2.1874808854220733,2.1841213276895246
2.1911150158079824,2.078278932057935
2.193500067864214,1.9633911888120565
2.1953110744123867,1.9483156312225545
2.20091080255658,1.6695379959215924
2.214286492571752,1.2384203113846919
2.225224671954601,0.743984092342261
2.232212865648794,0.4121261458072595
2.2398164846587054,0.10291034031282181
2.2434428993839086,-0.11686840871530996
2.2464830074729747,-0.19479141218052345
2.2468324447182964,-0.28800809053661414
2.249691080740969,-0.3986653663117659
2.2629136205658096,-1.00826338580896
2.264769594016938,-1.1263472840115287
2.272320197355568,-1.449000664080793
2.2767505336366476,-1.6630649485840638
2.280698196835969,-1.8537564280139647
2.287083703202118,-2.1322267272230344
2.287820140866179,-2.1143094367942994
2.3047399306996326,-2.7679431573776134
2.3136709301401455,-3.0713576911039815
2.318432260553779,-3.208559436028771
2.3277146686632193,-3.4818426112216234
2.329922859223865,-3.5154382111368463
2.3314503226902517,-3.5620552443000926
2.3476446613707225,-3.7906880517293455
2.353812960414751,-3.8304589293294486
2.356240343615685,-3.9047969841441086
2.3628768692488347,-3.9268398581219226
2.3636505836742474,-3.940744224942369
2.3644935769023805,-3.883796533167587
2.3737813999542894,-3.945181203767218
2.373912687265471,-3.925588373088008
2.375230280829528,-3.8977534503606863
2.381529081931655,-3.8788451538178705
2.3839338620202106,-3.8268110266228827
2.385126773627764,-3.819915186437027
2.394246692737723,-3.743020989933144
2.3981256243084976,-3.6897778859348
2.401392363437923,-3.564662867817908
2.403914937810111,-3.634304378287529
2.406544716603964,-3.512854009857705
2.4244874486602734,-3.147293881765511
2.425741855158029,-3.110103570839819
2.4265899932365143,-3.104280876976509
2.4269416517366267,-3.061537799093912
2.434555725691826,-2.9510610736838596
2.4410351358109246,-2.7118421149701732
2.4468280874057946,-2.5677718873404394
2.4519875366414627,-2.4215709872886055
2.452012322809157,-2.403820654348494
2.454644764156191,-2.32560871967293
2.4625912764958375,-2.117009349611294
2.466872145173614,-1.9584000967010806
2.4771999784484553,-1.6830139366612749
2.4805491836311653,-1.5869514585906817
2.4833555747279163,-1.4840360154023826
2.4898603770784025,-1.3275043910694613
2.4970457615243165,-1.1922376894068016
2.5032176655026124,-1.0527471030303037
2.5139105787891634,-0.8203066969454638
2.523782779675737,-0.6544647378175765
2.543852750556286,-0.395333136547008
2.5463165420150693,-0.4096312631089031
2.5528110899963012,-0.3851070505313474
2.5552085955569943,-0.35580571411374684
2.5616222953761767,-0.32368865465894553
2.5822513559188733,-0.354075325794261
2.593239350004131,-0.3189460683179378
2.6000665969426864,-0.35793497764924803
2.610923045313754,-0.4419232093150765
2.613344628004268,-0.4365903467774663
2.619052987660244,-0.48967563305793094
2.6281073687695207,-0.5049393979525378
2.6395546443888636,-0.5640531861441473
2.6483762736683705,-0.6725434583632225
2.649015269173031,-0.6536452188954107
2.6502598567932933,-0.6990527161555457
2.6563638804085477,-0.6896713975839184
2.675667315838199,-0.7350052785701539
2.6799983142448074,-0.8017387498732872
2.6813966175392494,-0.7077019773886974
2.6840582988151986,-0.7110687539041578
2.6894848663440296,-0.7510473565731828
2.693870211907644,-0.6802722074769479
2.699667825492729,-0.6478921844925164
2.702078504003989,-0.6385907485388683
2.7035247653747305,-0.6520812614131581
2.708401175374748,-0.6366961828901629
2.7125756079436307,-0.5458378710025846
2.7213196077525446,-0.4271623512813755
2.7221095738158487,-0.4900181154545849
2.7291420783380023,-0.3406439734646256
2.729813969919851,-0.38385671211725686
2.7332431153972188,-0.3208901175616832
2.745243331511814,-0.15474948366231014
2.747375157689146,-0.1075353592783326
2.7498646214871547,-0.0812956500777818
2.7634050253555245,0.1385517218570587
2.7682114645194718,0.19900064879756976
2.770795023064972,0.2648061988554032
2.7756863276174224,0.33601385789899335
2.7816123572581564,0.48413413104286435
2.7828775380393287,0.5003628439717392
2.783809399274767,0.5471176552738218
2.7898318103214486,0.6188632823571556
2.792370140995912,0.6372385612261956
2.8004590509177305,0.7602431284060597
2.803530112824931,0.8041404609582482
2.8053931497827893,0.8510583298681406
2.8060239995542453,0.9129069326571866
2.8110023500925916,0.9378360207112385
2.81298441082852,0.9278365189166087
2.8150990374368847,1.0082041997365458
2.827198225298284,1.1176654659597547
2.8304754534623093,1.1988914531860084
2.837225156526399,1.2013505903907153
2.8534382971254058,1.3169330748719832
2.8610784873262958,1.322984238791844
2.8635171674020663,1.3496700650943094
2.8659231907146703,1.3008002572935944
2.873259738698585,1.2623422905013655
2.8796207800897022,1.2728894338167944
2.8835949959007188,1.1579315956964724
2.8842086559972167,1.1711596162911047
2.893487249457042,1.0785442163613892
2.8942453162269652,1.1107517321073592
2.896932364894293,1.0776070405295883
2.8981003217532653,1.0325458415832722
2.9001706742176587,1.0928135228209368
2.900203221599485,1.0103876801187848
2.9119500749805507,0.8115079657161801
2.9354984910754336,0.4477224412843896
2.9372015987963547,0.41221179807702324
2.937539658429312,0.3245069323551018
2.9376142843233826,0.28852937876861334
2.9415853258995455,0.32505808561781596
2.9426111327408453,0.23133837990646527
2.945216246995452,0.24002559303252552
2.946748359576225,0.15350645019685152
2.948262330189066,0.11982176453305819
2.9535722643057074,0.0018427443374828597
2.97179741809238,-0.3944556166557781
2.9737952791127693,-0.475294119228834
2.995484132689059,-0.8671584237529852
