n_harmonics,base_freq,magnitudes,instruments
8,4.1440692228788745,"[ 0.26180843 -0.51352778 -0.99502435 -1.03302046  0.76016702 -0.23407995
 -0.05225296 -1.90970352]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
1.422745876299503,0.6120749939943999
1.4294481170897342,0.7208609481351772
1.4304208434699532,0.719847768456587
1.4342463803633185,0.7890233373639637
1.435144710223292,0.8051838308240735
1.437580464325979,0.8357286603697497
1.438506420180282,0.8437639158039382
1.4437954028235396,0.8862735721852393
1.4439892898166935,0.8774201255037802
1.445449308216987,0.8832477679205614
1.4527775032553922,0.9065522781297015
1.457217584217,0.8521868530440528
1.458409950984775,0.8512151686978303
1.472747464878168,0.5982278804879646
1.4864433752502286,0.13398976777718014
1.4885725679675348,0.0382841705390976
1.4906095206686807,-0.045427772261115294
1.501701472890315,-0.5745723855193544
1.5083944797929068,-0.9205762353612046
1.5110800325444735,-1.065507839920258
1.5119014691193176,-1.1201824346262705
1.5175636247796227,-1.4072600378081626
1.5186295775265304,-1.456386061244184
1.5225185260949878,-1.6548270639772895
1.5229035260893893,-1.6878593647288451
1.52527676611924,-1.7889864850993547
1.526651223522097,-1.8624245976406688
1.528717750472369,-1.9669627688990354
1.5337133746656555,-2.1786728378716798
1.5429608699374722,-2.5039275137175743
1.5456531425505453,-2.6005393684318676
1.5582381288038043,-2.816808533082718
1.5633079379332138,-2.8267133621914664
1.5762948202832927,-2.6671951601813997
1.5804356000864264,-2.5597964770999604
1.5867087876313395,-2.3453467956802663
1.5880141720741063,-2.287682701709241
1.5902521913225467,-2.2010027607444695
1.5940247706856487,-2.0186582545646465
1.5988894452963276,-1.768513930554032
1.6070402790938187,-1.2654082230275476
1.6104388921399853,-1.049707126861376
1.6142565180018895,-0.7899743149920475
1.6358320367393553,0.7486850535822366
1.6455326287299394,1.3938921337864143
1.6457443902676454,1.4126234800679955
1.6498190590949386,1.6687169243054334
1.6580844502140835,2.1181897886268843
1.6736468628412347,2.774206861734851
1.6781443555839601,2.894212842460942
1.6831012119367283,3.005279203481497
1.6886064511726255,3.0880918498481607
1.6908667862258167,3.114201973140516
1.6924746503249075,3.112560851897821
1.6938866880172414,3.1186027562508576
1.7026701943126241,3.09851483374814
1.7051372562591016,3.0782611852192128
1.710347069637768,3.016980108838399
1.726458784156578,2.6071601527521686
1.7475209876893123,1.8658665477947953
1.757535629116414,1.472446356528338
1.7649718152517213,1.1625966894514912
1.76738078781848,1.0961827713011651
1.7708355348334006,0.9567385025834543
1.7744325473412443,0.8281350306741213
1.7775189548220913,0.7237173526102649
1.7870389708161794,0.3956143490757541
1.7889733180599867,0.33814198470065343
1.7911279890272782,0.2672567832031455
1.7924049146466032,0.22562027914606334
1.8030891709351735,-0.04823884016830712
1.8042247382200571,-0.0816267445354007
1.8094839385153483,-0.20180861710995054
1.8157519248996792,-0.31926283935103006
1.816093519923811,-0.33020110953216525
1.8272953558274088,-0.48426047335844363
1.8431960072780722,-0.6043510185732068
1.8435935132575159,-0.605220671287551
1.8612308378055182,-0.5444699772100811
1.8625248714885032,-0.5332104442006063
1.8693922100238956,-0.45522059068704124
1.8708617211440268,-0.4293762482251532
1.8752100073392448,-0.3632770931225217
1.8812703740309757,-0.2400795494895158
1.9016265212206473,0.3399249189049798
1.9144080730580164,0.7994169686155881
1.9241443323588499,1.2041748443009253
1.9284529534541957,1.3785822626476785
1.9353636185249279,1.6630012322256793
1.9384560336964132,1.783251605120979
1.947903078533204,2.1333055539161965
1.962058866330736,2.5201950443927243
1.971300407975308,2.6711259013059765
1.986718739913968,2.645280748885304
1.989078149098182,2.6185592110238183
1.9895262117192587,2.5976223679946813
2.000104444260341,2.3129617208244793
2.0070733541060566,2.032384515892123
2.0153969078089338,1.5964125143998538
2.0212510942464235,1.2074132088557867
2.039930899446855,-0.2318824974716743
2.0460544509770715,-0.750346413229325
2.0619485816403795,-2.0952432310519526
2.065739104218272,-2.4075559475254704
2.068754981396279,-2.623427721426194
2.0702735314576843,-2.739549195738472
2.0717175578879488,-2.855335687544217
2.076106964058509,-3.1712700605315325
2.0811074964222174,-3.466187983590536
2.0920057393531346,-4.034190795496177
2.0971614527461515,-4.2056857881540886
2.097721320202509,-4.23139685138014
2.100932926645676,-4.321044937182072
2.101030153763838,-4.323848559634836
2.1015518277343954,-4.328495027211507
2.1082264205583625,-4.4409531987910285
2.111615396546015,-4.458537528559045
2.1120200962492985,-4.46263523168896
2.113018812227496,-4.4565794567529124
2.1192583916760057,-4.404540612334554
2.125205345407754,-4.309115896743562
2.130696015678094,-4.1524754688816525
2.1317257523093396,-4.121251093387111
2.140640851217208,-3.7651204560698024
2.1412148424764705,-3.7357527284953123
2.1428250698545988,-3.662501982985037
2.1447434993769985,-3.570191545959405
2.151840860767628,-3.207909149993064
2.1584470306422876,-2.8358293335128253
2.1599915547178457,-2.75002210919808
2.1617812117513813,-2.656378637451459
2.1630326193006013,-2.575487140727723
2.1633631279941987,-2.560981168002343
2.16623676319983,-2.402168095324086
2.1757636677047802,-1.8958598088926606
2.188917390177213,-1.303470753392517
2.1937146266980543,-1.150633036921659
2.1957638608434795,-1.082681965734483
2.2008155324225376,-0.9708627278379849
2.2014116305383338,-0.9476643705170178
2.2036448639080453,-0.9046847227064647
2.20703843881558,-0.8694542643683641
2.224521311296934,-0.9053443885683611
2.23981527020788,-1.2687231485474892
2.2579580740229064,-1.860801281709383
2.272199960287372,-2.3038395093914263
2.278792387998406,-2.430790075329569
2.2795437393849767,-2.4430039260776932
2.282788480792889,-2.500893107888337
2.2828528548559035,-2.4883037705661666
2.2873958134968086,-2.5317305456350163
2.2887766460118257,-2.5277293214452823
2.2896598971055857,-2.5323667890074377
2.311930959544278,-2.130568312256252
2.3125025331873994,-2.1015708765023464
2.314241075712605,-2.0250480175639445
2.314700580249106,-2.019078145367698
2.3152942205056144,-1.9994522280588838
2.3193064643084806,-1.8079037266274924
2.3353392680447644,-0.8314098420947699
2.3357812565652756,-0.8023237280465916
2.341116161149169,-0.4339702897700502
2.3427213270610405,-0.31182257328619245
2.3429420573614888,-0.2889878536770616
2.3693590304790995,1.585106862844621
2.3698538960431303,1.6149026076803576
2.37298323365769,1.799590970389514
2.3732178751355857,1.8316546048848545
2.381759919193046,2.2323167500218997
2.3928735291094325,2.5719650030599777
2.4008186433515943,2.630779256539344
2.4018860817751353,2.6235890382532565
2.4151322727006876,2.364072249993825
2.4292333348590667,1.655154865804796
2.429683996957035,1.6285608821362736
2.429849712383951,1.6206785219990998
2.4457726305581717,0.3902244589470623
2.4552463348129994,-0.45041743867264766
2.461706904646567,-1.0339430579637943
2.462809261065484,-1.136091998786773
2.4675413189444475,-1.5577888642053481
2.4760695217835362,-2.259157401026426
2.483675741582294,-2.802972553294117
2.4960051098374594,-3.458343244804763
2.4960982201762745,-3.4546789348465228
2.501312019528405,-3.6595124769715657
2.508552795612104,-3.7966082556059626
2.5153690354335296,-3.820099572737583
2.5182789613002416,-3.7901363613709536
2.520267199281834,-3.772620046184741
2.520497691488707,-3.7493376243907677
2.52902415431553,-3.5287773314416446
2.529567828289414,-3.516330101641137
2.5384948055176864,-3.094434474723784
2.539083449892922,-3.0644174041923344
2.5402654489535355,-3.0009193011790214
2.5462481223075537,-2.635775845539027
2.5541590851652725,-2.080167369568096
2.5623767002707654,-1.4577338853434905
2.5639993023696936,-1.336639988480235
2.565807153522309,-1.1946508017948063
2.5776261684384316,-0.26266063109723253
2.5874529849038144,0.44122271623058384
2.587687978110459,0.45148384476402126
2.5940275659531693,0.8493572178856429
2.5941307640341655,0.8496660167746616
2.595137693273859,0.9110141735837207
2.599607812412895,1.1656948535627787
2.603481733122589,1.347037133664679
2.611585129457194,1.6702162909480278
2.615742630545376,1.7937693473806176
2.6162069683371696,1.806607173323437
2.621414842187801,1.9202387450671743
2.627878201876415,2.0025512721406615
2.64488157650187,1.9419845190226588
2.645166356680619,1.9429163132301432
2.66637362957413,1.5350747461517973
2.6668623387210895,1.5377848837451238
2.6728634098659123,1.4104968117975496
2.675101695801719,1.3527268435250486
2.681847176141831,1.2215387747986375
2.6837028187214322,1.1990516921572325
2.6849350860609613,1.1833728852653536
2.695473607586151,1.0621464171349584
2.706477551344279,1.043425579865144
2.707000182064787,1.044144435929464
2.707473197214398,1.052056435314104
2.7157167779724,1.1222813089539707
2.7184817379544057,1.1707810638958573
2.7227396541670297,1.228972186807034
2.7252280914896634,1.275794367882066
2.7385379790532767,1.595237093716891
2.7406370942167095,1.666949986363752
2.745172128974673,1.783265753126911
2.7579405389084046,2.1377676294225436
2.7604560885165785,2.214421203844565
2.7604968887284542,2.2094150345681416
2.7723933120149393,2.488995488023604
2.778151976654595,2.5851367477782605
2.7790899630235746,2.6042009855055768
2.7825848901541894,2.6368577621818554
2.787415401260443,2.6659330958260354
2.7963609694250344,2.6718754479931053
2.797953037658064,2.6509994916961666
2.8072529528976755,2.5427061437560767
2.8095807963296675,2.4953546017314507
2.8105621244417023,2.479804473790039
2.8221177810456686,2.1626509751408647
2.823654048524583,2.131946598859775
2.8264852045211564,2.038251534331604
2.8416630246351797,1.4771167381432424
2.8559543153215206,0.9321298539525346
2.8590745653620466,0.826147300495226
2.8631169539444876,0.6973253157058855
2.86542341102422,0.6176267798712152
2.883981333107915,0.18816782406481056
2.884414358897226,0.1888952850066113
2.8999314600504746,0.08347670139149473
2.9098294583766258,0.14313178727086423
2.9138897245305015,0.17791549615010266
2.9140191314229753,0.17966786641637494
2.922204847221874,0.30874473820646897
2.939743189515122,0.6118367487425851
2.9431994032073936,0.6825918517648855
2.96036953038994,0.8815853395921374
2.963891527795381,0.8926126691196219
2.972730216405809,0.8695496523623873
2.990990860731653,0.5389563356390353
2.991173435363905,0.5382881223298651
2.9960042252074146,0.380942284405721
2.9996154298193813,0.24907892613640753
