n_harmonics,base_freq,magnitudes,instruments
10,3.983130115211065,"[-0.26535635  0.42547832  0.79009518 -1.32645945  0.59185017 -0.93326702
 -0.7834213   0.4128988   0.27330945  0.75903559]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
1.3168415491140575,-0.16489695662822118
1.3295291782100858,-1.2739755426396024
1.3361055697305844,-1.7644965969322102
1.3371692655932774,-1.859972477901348
1.3424044625035911,-2.224272602147087
1.3438098597722163,-2.2812382421720354
1.3567353790038608,-2.7868342072755095
1.3573723567731477,-2.7814465616367476
1.3576235849774818,-2.807554471620479
1.3645880240337611,-2.79555572268593
1.3664278660335176,-2.8055503703941866
1.373982959385156,-2.634541799498591
1.3757973791125604,-2.4903065276879572
1.3857958413330067,-1.9460321223676087
1.385883463535138,-1.9516338328524425
1.3950776842668713,-1.1989229165761626
1.398847290976315,-0.8345607422700733
1.4007761029880301,-0.6615776666701279
1.4224772477221155,1.3532509588724306
1.4397900647377728,2.5683855493856296
1.4564694231108,3.091153837533668
1.4625484543961358,3.0592711249572524
1.4709114562491834,2.9309759014213568
1.4826095140209006,2.587809281188983
1.48655916223482,2.4532958033734773
1.4887363974726462,2.363306712899266
1.4906781241840346,2.247850708851098
1.4974050380209185,2.006306744189402
1.4976843771923347,1.9573207930991727
1.5048592690072358,1.6968774761621914
1.5119570637198319,1.4666153030918
1.51251309339737,1.4525718751887233
1.5163157824991176,1.3731459554431633
1.5211080320760066,1.2842987412986218
1.5211858592482566,1.2862281491904568
1.5216235212875775,1.2866354126579935
1.5228841906561073,1.2684106350272861
1.5259689283045876,1.2267106359556195
1.5276489116738547,1.2678522078343488
1.5280388301337053,1.1740262402610344
1.5322684520572878,1.2358621960288614
1.5374655056699158,1.3162559843439832
1.541540181921099,1.3654329399327272
1.5485531042362295,1.5282863602260517
1.5530406360088271,1.7115202161436023
1.5633319604548142,2.0732813915704966
1.565766091138915,2.1826723233448373
1.5751591152946451,2.576380953408685
1.5824843944145588,2.8740760136699928
1.584409538182328,2.9441182349204813
1.5924068152398076,3.2499651279545527
1.5961673511869945,3.3344338482869866
1.5980680829496228,3.42967650356849
1.6032540715314898,3.5260563906774913
1.6179195877115164,3.6173456940624367
1.6295685729034695,3.4769558315113462
1.629882898140826,3.444093575190975
1.6415984562048411,3.1102566293677842
1.6533738546380405,2.672760394030087
1.6534107178964392,2.7503883201627395
1.6645897357211954,2.2983880064738673
1.6685605086645419,2.065530892346275
1.6808891846112957,1.651053909257005
1.6927779910666603,1.1930282761076043
1.6954115641160525,1.1359085038448036
1.697450386991668,1.0528510148490917
1.7000667012706057,0.9934354187897497
1.7020514996356395,0.9174247899290903
1.7041131775484644,0.8847002284037155
1.7085019177631757,0.7587620472393903
1.711098202234873,0.6772612673449333
1.7176559724509346,0.5040791114258696
1.718307862198575,0.43296584427227097
1.7261389841773642,0.22969177026653653
1.7276429075649666,0.2267544073949477
1.7311221172777334,0.09212658585527359
1.7318944286249804,0.07382703512250115
1.7320735272560244,0.129637459713454
1.7363083133537263,-0.03419266480331796
1.7438121038745056,-0.20556052928200805
1.7477032963864705,-0.40874669401251906
1.7709221032987523,-0.956983771642802
1.770922219052328,-0.9929035165719418
1.7792931786573813,-1.1344261819689958
1.7830860785925973,-1.2263028704990246
1.7943535736191913,-1.2671994281363215
1.795505772795451,-1.29600531986516
1.8076487977597573,-1.1483907821260106
1.8143426329812566,-0.9262514967976188
1.8220108477937647,-0.6869894053863417
1.8234055411842895,-0.6320998179003696
1.8251202739909997,-0.5405854333504468
1.8297351777202806,-0.3826732454737752
1.8304713032171946,-0.3135353129521612
1.8339128477521252,-0.11793407667619683
1.8496809094751372,0.842170061366712
1.8586871890729526,1.4738990539081145
1.858804675919921,1.405766696932898
1.8611307963862576,1.617552981981402
1.8615864188693934,1.6040050309851184
1.873811287491697,2.286004983260867
1.87613056871864,2.4351658970158647
1.8900042737178788,2.8067961446888696
1.8911191570466137,2.7923082410382403
1.901483814434009,2.7951370490795737
1.9042558356463077,2.7902375082194593
1.904515093131801,2.7105351972398712
1.9054692776424371,2.690713557033031
1.9058373716110708,2.688628137514522
1.9530076989509748,-0.43377004779898015
1.9685004196337292,-1.6105447166727425
1.9840752007118914,-2.5829358741121964
1.9884521087250233,-2.7114859165248957
1.9935179632371485,-2.828202430467078
1.9967357153937755,-2.8732606425554925
2.0041753344324142,-2.8691745642368325
2.0090293496170375,-2.8362931944516196
2.011601934539108,-2.8287957690929932
2.0151914735384855,-2.7300500183721903
2.0174042819098164,-2.6624573142273484
2.0187433786124442,-2.6350830026992935
2.0273935354664845,-2.2888466354584938
2.0306636055284706,-2.1955356433533413
2.0469985018330217,-1.2738093466517046
2.0476340315432084,-1.293125664167795
2.0621604701901255,-0.46913170237418805
2.0643311889757907,-0.35280151974621843
2.066868185920585,-0.24613325990681223
2.0810469272086465,0.3972897088643244
2.0849943743889963,0.5205328556319359
2.0927805651210605,0.7787487012574639
2.0931450537838963,0.8274721256426
2.094501893954866,0.814375801329746
2.0962572951577245,0.8082439155182736
2.105534401795425,0.9805141815099273
2.1147905356161427,1.0410287505070632
2.1198339026148263,1.0856639178513439
2.120871977735071,1.029790760013245
2.122287544601445,1.044331192858124
2.134452602637821,0.9797450424500596
2.139591036383769,1.0046480930472856
2.1512701440453235,0.7737651528505141
2.1648204338671952,0.6471775412843462
2.1724974267236554,0.47720693332664715
2.173925533506692,0.4654654266329523
2.1796647375482134,0.3670521586620926
2.196443439596397,0.02012611365422443
2.196947778745887,-0.012789602454462593
2.2195997283968927,-0.4614712348955634
2.2298940076651252,-0.6363620849283398
2.2314113006547283,-0.5777724790838124
2.2447948858135103,-0.7144637416246052
2.244900270245358,-0.7008689667672252
2.2472168875476166,-0.6798315586248052
2.2523686592465095,-0.6867611494074555
2.2527123024161124,-0.7319814752784934
2.262033933931276,-0.4962631408743175
2.2628266182395658,-0.5380626777145208
2.2709754058166682,-0.33542172318659863
2.2814103553651206,0.0019039369854120698
2.2818618972529485,0.0684551604031927
2.291944295876762,0.4771904666835648
2.2957882669410994,0.5891031436744989
2.3027991025172216,0.9058773077680827
2.310424562776152,1.2259367183424525
2.314073076997829,1.407932780765098
2.3397976078940896,1.635367445679995
2.344742153153515,1.5499301263083867
2.348694189659918,1.422697482239891
2.3575574166599376,1.0670224696494037
2.359933642453968,0.9183955889643696
2.370749219656986,0.14587967336744803
2.386669860538836,-1.329591354947792
2.3883076999405795,-1.4451622393345744
2.3897766390664117,-1.6188815993997379
2.3951761039172643,-2.112347732276602
2.3978829304743092,-2.361394952766529
2.3999827306054247,-2.627330677551028
2.4134628701469456,-3.641619437115077
2.4185318715805666,-3.95668251318114
2.4211605750233858,-4.099307144853455
2.4341128474537044,-4.486940716147284
2.443248793619423,-4.385002641833174
2.4465913329142737,-4.366795883515244
2.455471748189338,-3.9334418361486927
2.4560150497530433,-3.949859781550619
2.4625485408879015,-3.5446241308333235
2.4696851744998716,-2.959873800189891
2.474703633766575,-2.5079234751641235
2.4749205295881573,-2.5097365521282335
2.4775140287422284,-2.2562732632649314
2.4803111848604873,-1.9410429346758542
2.480469775981497,-1.9143048487360506
2.484810058480864,-1.5737699827075449
2.502320067385993,0.0226777451904118
2.509586239906036,0.5612269874426844
2.5135222250586704,0.8406657009329078
2.5152305579558947,0.9478867583273114
2.5163990568024435,1.060456599794137
2.5201157241536167,1.2162517000452282
2.5297889144091767,1.4898805584938177
2.5332476014602694,1.581369463368227
2.5380297568247823,1.5884304717589761
2.5428470915903274,1.6572363806196162
2.5467144260968855,1.5747804931947509
2.548224267621828,1.5662808671369968
2.549525399601916,1.562940051759471
2.5513819891243994,1.5695290628194123
2.5555300960945546,1.4177678891192653
2.5555456650647344,1.4221359263959255
2.5591374320398206,1.3536146467766301
2.5664923779155604,1.1631084545159307
2.577948813281429,0.8596402988941293
2.5847240141600665,0.69187671572037
2.584917659520407,0.7281736934368098
2.5912128169311472,0.6788203305664176
2.5966261507407564,0.7179527758151761
2.598910860485943,0.734063355539148
2.599589214621181,0.7009117576097209
2.623860168879677,1.3611125343848551
2.6243449030927435,1.366898231137683
2.6320293250830105,1.6630419461998565
2.633917684508125,1.8012483440086127
2.6388600673540896,1.9872256833107398
2.645327157663493,2.208707647193341
2.6465849659953147,2.242617541100237
2.6500200261733564,2.3176151676604513
2.650836731354441,2.3625049485443403
2.6542404173868777,2.419422195104246
2.6641114946252777,2.467428264890264
2.6818564979802435,1.7247226126449935
2.684395249091766,1.545692791864581
2.6925977931505365,0.7621759173433794
2.693784045529547,0.7417823217035833
2.6941501376614143,0.6265874937798054
2.700233267834802,-0.04027206893056386
2.705786895779273,-0.777050751641496
2.738697277876124,-5.15546115725664
2.742028873978647,-5.478825228301876
2.7459395824362067,-5.8183404543699755
2.7536650115491668,-6.376196932575823
2.763740636593524,-6.69210277141595
2.7790029454156677,-6.285198338923298
2.779105262544393,-6.3162687121750976
2.782645022232078,-6.0726513162415126
2.7978090278461014,-4.550836908000962
2.8101196044206587,-2.893448179050391
2.8137196930608024,-2.4032621580676072
2.819524969394866,-1.6130171535954214
2.8248107840472088,-0.9934390872744686
2.841197381845804,0.7854783367807519
2.843611378654563,0.9187099175811217
2.8483056110041183,1.2022274411590146
2.8526310351748165,1.401361477708949
2.856077247433218,1.4921447903065181
2.8585723914959207,1.5552526256832693
2.866216093049558,1.5342862041181113
2.883393988261373,0.7239253109636461
2.883417887590391,0.6923029312054941
2.8864837837610704,0.4557623892413615
2.8917071604148203,0.10284536915203403
2.893975797714546,-0.16286181786634368
2.898634255212075,-0.5519549329054336
2.903550982198544,-0.9839761500420201
2.9106022751152345,-1.5507085937637795
2.9154612204380186,-1.927957304075954
2.9258707720667223,-2.514129127819634
2.9403988148975335,-2.8522578399864793
2.940435896792663,-2.842895751259512
2.9458185307433666,-2.7587619505218006
2.949940317691727,-2.668431168461414
2.958827464881531,-2.2471095170093625
2.9838389486376036,-0.10107380405533176
2.9872541181576544,0.1416847470032444
2.9873209960743825,0.23706555229021914
