n_harmonics,base_freq,magnitudes,instruments
7,4.19638278683456,"[-0.66112647  0.10858273 -0.37075383 -1.3886586   0.25357532 -0.04292279
  1.95388669]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'>]"
1.4803586827679194,-2.619328769242426
1.4968818116686053,-2.0429837785620384
1.501809485723041,-1.8669132354835845
1.516598766449487,-1.08039639925985
1.5238550013252556,-0.700297302626286
1.526374123668126,-0.5673167258142956
1.5301257040285394,-0.36937864970615547
1.534951325519085,-0.15198876774763895
1.5411345598386754,0.19061805861341902
1.5489980436025377,0.5606310797998071
1.549296444766914,0.641456171363588
1.5518833641998526,0.7640484961527488
1.5577234475775539,1.0187930211232639
1.560440328988447,1.1719668976684436
1.5612623006045503,1.14502674259076
1.5728788054402614,1.658814089435571
1.588024645028935,2.1536563876800647
1.5935044041388027,2.3123789866732745
1.5969729587844448,2.364126495790343
1.6056527768523043,2.558562599991294
1.6092246845573097,2.558262795620219
1.6109803919307044,2.6267970914419854
1.617399927597165,2.730878307743723
1.617545626852431,2.6795949634727996
1.6270783254775045,2.7268589653240762
1.6314812805494476,2.7377507495251723
1.6344584754824751,2.7277804711282485
1.635424398462681,2.7652286815004956
1.6355275863675498,2.759456058326795
1.6363918133054955,2.7274360384774097
1.6371789020674044,2.725973102723568
1.6445862728616971,2.726506204388399
1.6446880462215985,2.7368046088248357
1.6478822496048444,2.7264673328954143
1.6534124868239282,2.682545532346163
1.6558409138118861,2.6769940074280507
1.6631848622793175,2.602280338743968
1.6682308592635078,2.498217215533962
1.6690526389560159,2.4499551646499795
1.6734201411617837,2.3812544659539485
1.6758968430106567,2.366209287497461
1.6766156642615666,2.362979270099014
1.6865093191050882,2.1375840785415914
1.6941881764522018,1.9468654504887082
1.702576693070939,1.6656148332155312
1.7122243278351679,1.3835211521077833
1.7183464429460447,1.145188522921304
1.7188601793459775,1.10826752264235
1.7199539125367664,1.0783816582860037
1.7215871758363672,0.9704223588976967
1.7218363664541734,0.9995696519491772
1.7284200893474937,0.6697424775370604
1.7374932529216602,0.2823504527001246
1.7463348439965465,-0.06400701092074591
1.7487559026302621,-0.17696536544395106
1.7517373825850155,-0.32550991384786837
1.7526019964436088,-0.418640629424857
1.756428817425924,-0.4913192054374386
1.7769508851221882,-1.4047656072041272
1.7861321181324161,-1.7514203589711743
1.7939160818981286,-2.040787143701778
1.7989300510842003,-2.1359760782858688
1.8137480062846567,-2.4395104460051247
1.8205958492141487,-2.5531811477132464
1.8213151702290808,-2.52177174617398
1.8310017808765995,-2.5558863573602033
1.837404043225745,-2.5461119481565064
1.8441752417009774,-2.4220939798798238
1.8463920811671688,-2.4452570675291865
1.8510567320146585,-2.3421710698926725
1.8518534486096145,-2.2918023202186144
1.8546864806942347,-2.2824502328018514
1.86433376050259,-2.108260470998375
1.868963722120597,-1.9103866670584262
1.8854427594972902,-1.5358991536065012
1.8926691762846426,-1.3434423513216465
1.9083478077292328,-1.004041276959521
1.9113314165175534,-0.9171555759994723
1.9134065502362194,-0.9014571179303118
1.9217674068576454,-0.8118499806306654
1.9249150782590387,-0.7620169693663866
1.9298044900477782,-0.7584905430962562
1.9395231290997499,-0.7634608328130874
1.9404541315845565,-0.8334630238886328
1.9419678376431015,-0.8047289010765001
1.9421859206725118,-0.7540278584844387
1.9482701360210388,-0.8643510581276661
1.9524436110462124,-0.9965667847196563
1.9551816467270253,-0.957471605517823
1.9562721841544581,-0.9910622856345416
1.9637299642368387,-1.2232259628343658
1.972079223771308,-1.4879664832792077
1.9765793514980334,-1.5967722049861062
1.979086385244167,-1.6672391824836033
1.9802101508698646,-1.732561531221032
1.9812336536030202,-1.7936078273306844
1.9890313247527152,-2.058055860395976
1.99021887787746,-2.10433832355111
1.9927765459945395,-2.179271657498041
2.000912588031916,-2.5283597356841665
2.002600071659147,-2.497374724479821
2.0067545262129425,-2.7216813184301216
2.0094079506147935,-2.7083193534388155
2.0108690165167085,-2.7588315012141487
2.0125471583828114,-2.843708028789528
2.0134691119412125,-2.8698762701211358
2.0163112740977027,-2.9481724104412335
2.0253220961744347,-3.145134861232477
2.029077512609409,-3.263576156300912
2.0408942539342076,-3.3698686830578946
2.042150193303973,-3.3813147649011306
2.053327845272828,-3.311421188699347
2.0552991568286387,-3.3248077139936605
2.0723965293313453,-3.000998212881194
2.0808868999453534,-2.686157892716002
2.083770849005216,-2.5974767728258317
2.0918457757720414,-2.2945576777923167
2.0935247787329825,-2.1801074483582292
2.097016220495391,-2.0923361398315916
2.106280292700437,-1.6628508481126165
2.117283783095843,-1.1686679712136088
2.1242561698179445,-0.8716817711888472
2.132086126622843,-0.5793303438866491
2.1336347581523736,-0.45396228163921243
2.135685773193021,-0.3988197145411156
2.185417347709258,0.36966302047253236
2.1934996008085292,0.30375410122597635
2.19717847191553,0.24547445344581878
2.2221291526911973,-0.009582328100536445
2.22744105065028,-0.0740407376088513
2.236170769220525,-0.13250169120769234
2.2394634870226904,-0.1133726820516061
2.2505389575789305,-0.16740839618390435
2.254396570004033,-0.06821915011024529
2.2666947865503193,0.0679891710955225
2.2675695675303578,0.09712174306417051
2.2684671416864566,0.1413947513159647
2.2699439687394722,0.15864256630149642
2.2701097177087224,0.15427112226927361
2.2802620554795396,0.4725148681131618
2.289398599013536,0.7751223317938418
2.2896235457631278,0.788046439234985
2.293654713229672,0.9307840906451773
2.323113644148801,2.205405729032627
2.3257727135634543,2.274757436700756
2.3281887328101085,2.387910270613877
2.335248183751661,2.6499765194254494
2.340067155157217,2.756916357618249
2.351772427233673,3.046663372534588
2.3654722716474446,3.1225206274885
2.37575308604747,3.048951207169832
2.383742173683533,2.859794943287518
2.3858070475025146,2.8492417685960696
2.3873606277597013,2.7589628625324685
2.39444292541536,2.5452360641784577
2.397799803410937,2.412819346450829
2.4044459837145915,2.085952656052105
2.4056114559888675,1.9813780395852143
2.407298212622101,1.971587450967287
2.4087299792582506,1.8971689380788381
2.4130202050173093,1.660824792131603
2.4142315103180048,1.602813700439179
2.424860276881023,0.9928453194098714
2.4353343093922835,0.3477651529985155
2.4373547809107565,0.25465211583486436
2.4401034858860786,0.09021083000443722
2.4410719288067337,0.017962029617640533
2.4536358248063106,-0.6568656351576556
2.4721943534628608,-1.363107034465768
2.4755911836683833,-1.4250284131649529
2.4772593510096588,-1.4509475355813848
2.4823949854684377,-1.5075625755151505
2.4854555843352175,-1.6311498809645246
2.4882219832109165,-1.5640803802027707
2.5011159141882837,-1.5557867841063497
2.504961880791708,-1.5029264329774277
2.5070490490134443,-1.358803466230344
2.512436448017848,-1.335071735440722
2.5184828947769926,-1.1072527671800154
2.5240647062565387,-0.8795035590245486
2.5256207369224217,-0.8067196578181096
2.5331445432164426,-0.48603354420479805
2.535181818865615,-0.39960813211735263
2.5364065224436736,-0.3500109485246398
2.5396448164254473,-0.19354359681375333
2.5407186226103544,-0.1704087094622081
2.5475992509457015,0.09186453631526748
2.5591163868940834,0.579896919445075
2.5676508029770444,0.8851209842530053
2.5753122013928804,1.2101380824830053
2.575510676239012,1.1464562403518557
2.580273874133222,1.3009565137801893
2.58122724068608,1.231484863900379
2.5937640381468725,1.4417642272362985
2.5987628579983335,1.460934664478789
2.5990532067310754,1.426184314525037
2.60437418409082,1.422946186289488
2.6057622865648264,1.3744831216250066
2.6227089958215766,1.0237956518949671
2.622818205713223,1.1288671372838206
2.6244696653344777,1.0237602407764728
2.6335752167044895,0.6927636839302556
2.634687242993298,0.667396243357999
2.6355168963423363,0.6583568275250749
2.638373506924479,0.5227234811068087
2.6424198303493727,0.39697311067380475
2.646714882343355,0.12845661593458754
2.647639143266769,0.1062086499710996
2.648119557653744,0.12420182324305651
2.649681106015496,-0.01871783457955105
2.6531575862237897,-0.12215361297001089
2.6537265986124012,-0.10972209819414518
2.661027958715537,-0.3913804979126093
2.6723072578213625,-0.7960322165208704
2.675127973163848,-0.8727631027784075
2.678520175772615,-0.9789917473625788
2.6814638948530796,-1.0316230789607812
2.6876084578829467,-1.1225870872287136
2.695113364678237,-1.2097541546164141
2.6963143396013116,-1.192036587108467
2.705019750152621,-1.232607627797006
2.722093077864108,-0.8056616645464676
2.7234020870540636,-0.7623743235536625
2.731346774386374,-0.3842889743898206
2.732048923837839,-0.3989723333204489
2.738113174690744,-0.10068122648829676
2.760487356062187,1.2305826778011655
2.772691979353124,2.0299086669869704
2.7780680012447494,2.3802305542477016
2.779182012426645,2.3828071889203617
2.781684508194557,2.5414084524193448
2.791369278118143,2.9866105498239084
2.7959744378609157,3.1883941760104975
2.806900330993538,3.649743119979345
2.8201474276209826,3.705814040211891
2.8201836736250625,3.731210317265834
2.823828444680263,3.7655111108837964
2.824302806591576,3.6854952149242015
2.827719551946057,3.670619674244301
2.835888720907799,3.5429690369095583
2.8405226486763038,3.373959011063929
2.841468169375837,3.30822996730873
2.8517107359642644,2.929599711269634
2.8543332688414527,2.8279779828534886
2.86370590493674,2.2347308320854604
2.8657232762411153,2.1117716418366
2.8736743694570057,1.5091754927673533
2.8756833337480714,1.3738058478061925
2.8775489642716474,1.210997562830994
2.8778988308800733,1.2393232884330316
2.8846226655094496,0.7161651559778227
2.8865932925286923,0.4914279085851441
2.887353191388007,0.48009003363015906
2.9014089204634743,-0.5507720823443836
2.902624687174616,-0.591265876892176
2.902694639822216,-0.6220513535388533
2.9065603644510336,-0.9606120465578717
2.9078648408657006,-0.9468525452525925
2.918999067900584,-1.727340500180288
2.9212573328711597,-1.8628856986385331
2.9218344758253734,-1.9126606274576432
2.932670705555739,-2.412052839971478
2.9388872384045053,-2.632847868952244
2.9584443346669307,-2.8995206666290185
2.958555476810366,-2.8805302725732234
2.9626797711689257,-2.8827980292794617
2.9632619830022833,-2.8439724565160214
2.9642475799243986,-2.8543756165434844
2.98388569238373,-2.41851675025262
