n_harmonics,base_freq,magnitudes,instruments
10,3.2792140311680145,"[ 1.59898041  1.51519652  0.31666406 -1.13548204 -0.39522901  0.19930817
 -0.54253022  0.25827834 -0.26537556  1.11535672]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
1.4815960326883966,-0.6398480193642893
1.4841604743597214,-0.5196650917473369
1.4876989701504648,-0.37072351364896
1.4898277083477165,-0.3692937119845515
1.5000595299299224,-0.07505490137378573
1.5054493775525586,0.0679738373884855
1.5090802808129613,0.2516105837518382
1.5097161949937075,0.18353431339746998
1.5140749870502601,0.41068874015416024
1.514225746918341,0.39304383990042224
1.5149155830529644,0.4219491950972838
1.5166125270810742,0.46455334106864027
1.525782527046073,0.7147980053216392
1.5269339953721648,0.7338828839135662
1.528179768734664,0.746595871915646
1.5312495089060896,0.835797922378863
1.532204383820373,0.8923309213528526
1.541253247163576,1.045690687659992
1.550546115155619,1.1748930321327664
1.5508240347874764,1.1888725799368256
1.554566540104311,1.1837190371956405
1.5559843947397756,1.2148352444475496
1.5583179944202596,1.2288790394265179
1.5585337631117104,1.1428490692042315
1.5659430168835655,1.146916658309133
1.5753008204672652,1.1160357397087437
1.5763626683548573,1.1134340029233147
1.5816420999629806,0.9433161844375025
1.5826118145455865,0.9694628161392986
1.5884046238538945,0.8380628840173378
1.589049834353359,0.8850142883976709
1.5966927263442487,0.6879386231930114
1.5970238441159506,0.6767902670841128
1.5994663202327608,0.5321311724453153
1.601548475290567,0.5536815035505829
1.609171277766957,0.29112799696119396
1.6204355027489772,-0.09727444792495565
1.6226841912529562,-0.17601660388183232
1.6263016338677003,-0.2238288710364855
1.6357054048012332,-0.5541684550777715
1.6475011540680766,-0.8799166182036655
1.650168285668439,-0.9112989133626512
1.6501787553543323,-0.9891371491726884
1.6552135833662058,-1.0956995641443243
1.6555333635927756,-1.0718381548018094
1.6600633469969956,-1.1236474064241737
1.6649287666219976,-1.242895670936945
1.6800804329312644,-1.5042463189687014
1.686871354529547,-1.5373252892091316
1.6936042422093216,-1.6111937058494805
1.6936960252868971,-1.6631224007403784
1.7013096781201806,-1.7001986589185667
1.7107427566956686,-1.810526163835693
1.712845948762448,-1.727218664908706
1.713264312919522,-1.788795173441773
1.7221175671449807,-1.866913290856194
1.7302096894060206,-1.969146759753141
1.7380664382781283,-2.0487887240413154
1.7385952386309649,-2.0924803912122645
1.7592789596696017,-2.210713501229237
1.7632119186940907,-2.273806819416388
1.7749243654866964,-2.3277732284354027
1.7845351250646004,-2.315956547937957
1.7987052783038928,-2.134131952837266
1.807042409275649,-1.9536840245883413
1.810453096510237,-1.850806874722567
1.810682869760952,-1.8830817151987382
1.8132832352606663,-1.7673487688863971
1.829200510526448,-1.0757948354623883
1.8306537806462542,-0.9968129842687942
1.8357903561987818,-0.6703055900625251
1.8530332729019978,0.5260506579777575
1.8538305914630238,0.5878159779587937
1.8551266837498055,0.6941797331678206
1.8583206311751725,0.9339316888601408
1.8595531551214828,1.0339622025845197
1.8715465766425465,1.9968148011863414
1.8791960330977746,2.560924224576069
1.8810699126934658,2.7347421490323196
1.8889026966520026,3.2867015283090755
1.8995030839529,3.9676455483202924
1.9143655942374078,4.754857598536938
1.917187722889751,4.863015768763921
1.917307372987473,4.895093514069071
1.9175215732103297,4.880607647606735
1.9183597799627794,4.900712812762184
1.9260934308696438,5.083257400780694
1.9268491915025052,5.183813957023925
1.9420784433847151,5.256154083392442
1.9455688962190543,5.200042974530508
1.9548423792619776,5.014460251586217
1.960022627650245,4.849611317836702
1.969543485587515,4.5442954683406995
1.976707681805033,4.19914982983228
1.9787820931665383,4.145865351318938
1.9855150792351175,3.8059536059780146
1.9884190343064816,3.6566393238810804
1.9906702681640942,3.623421083137624
1.992825205764527,3.4049127990078767
2.002655150745113,2.980043496872868
2.0091608598885724,2.724975800143959
2.0106548514829274,2.6446216198975705
2.0190574167658717,2.3228809351975896
2.0200881811905305,2.317075541267698
2.0218243135614387,2.261082321344887
2.0328529784930076,1.9409954803814462
2.043372608587924,1.7337991245202033
2.043642271521785,1.75261443329835
2.0446756871744522,1.7451809014415598
2.0476860534537407,1.6967340874269998
2.0482141940093417,1.738898498050325
2.049755056211456,1.6686425883477176
2.062687863734002,1.7013328713324725
2.070021504378067,1.7225615727828896
2.0742527213447044,1.7596379798488935
2.0761196541310323,1.797625446625441
2.0780214582763277,1.7922394242122022
2.079107089994305,1.817076002598154
2.083142749150934,1.8039856014429907
2.0937417284820805,1.938443893947495
2.0989115893271997,1.9973372201301531
2.105045657525949,2.013341785111556
2.123152855773018,1.9344609262137136
2.1260325486517058,1.9171989771808127
2.128924804653562,1.8779548109080888
2.134482194675579,1.7925920053522162
2.136262720913237,1.7910786719883731
2.1393179975190497,1.7479794840015983
2.1501466418402453,1.5001885630023524
2.1524928423267644,1.5014531665681468
2.1701301391202437,1.0901285159398852
2.1775635739845667,0.9571187743842932
2.1797339096321497,0.8757047751763462
2.1866613384321525,0.7014782672893184
2.187985619048315,0.7391122390477493
2.1956609894324934,0.6208254858441861
2.2109724692777153,0.4536135110025695
2.2122728013208306,0.5354137087858255
2.2126566035456197,0.4951027138952265
2.2130369965886914,0.51855468295516
2.2358282007684087,0.7182510223885445
2.24399634096887,0.8637762369629597
2.247686878760174,0.9349214262971266
2.2505534025945746,0.9758152694705131
2.255629266395432,1.0599139707589909
2.2573743283334684,1.0243530629707445
2.2600714927491152,1.0819540920355109
2.261018032157427,1.096305877403858
2.2670531465786876,1.1800638192512007
2.270037261400624,1.153301272687599
2.275427850126402,1.2418034849686859
2.2802820282029206,1.153435585796441
2.281263833698495,1.1179687788818715
2.2951937175767663,0.9828719661270394
2.3041541277279345,0.7533215033835036
2.307053644948443,0.6953748410767581
2.3110636943803673,0.5156413428316768
2.3115553245965152,0.4954444992321939
2.3164260926874407,0.28396765754023456
2.3313953856788014,-0.655835443520577
2.333418937598844,-0.8013710806430632
2.3409576963654004,-1.2457143082375266
2.3509841894146204,-1.926071804600276
2.3523560607234435,-2.087516093753082
2.3598280102719986,-2.528036868853918
2.360288964080614,-2.605441314629069
2.363075436357585,-2.782029388523232
2.3670032880007046,-2.9548005658654737
2.385708479330993,-3.7791776145917777
2.3914595325790335,-3.90318945815243
2.392531786162639,-3.9148826479943866
2.3968329115586418,-4.004729940795428
2.398751157108337,-3.975051954868059
2.4067683608572885,-3.8995760852029213
2.4142224313598453,-3.7234764662588224
2.4173139888049633,-3.620729698460888
2.424586529681344,-3.2689070782667433
2.4264016260705015,-3.1846533454844543
2.4275892979530704,-3.1402968468648624
2.431235180788134,-2.909702684468812
2.431532991482875,-2.8834432279499413
2.432221804415583,-2.862709512100313
2.4560220364378784,-1.0783595462930287
2.4796094991337343,0.5869738053401614
2.4926970847519376,1.2104040576925588
2.4932593313969935,1.3042706325036633
2.4966609658584824,1.4092970150724442
2.4968745589216983,1.3841879140214808
2.5035761008455335,1.5418210924996578
2.51065944164542,1.5526881877906131
2.5123411425023354,1.5284203279571498
2.5143925645341607,1.5927062464663282
2.516023006552606,1.5410267178548167
2.5164642031445013,1.5096002709648253
2.523922519142361,1.3163351604556723
2.5287672836216153,1.2155988828881676
2.5326438378786476,1.0985366957637588
2.534193085869479,0.9990758119928033
2.536854912026423,0.8757851794889525
2.5399246980431656,0.7466466858721964
2.5452797150208957,0.4839349272515496
2.5550988108317902,-0.054169301792829125
2.5619953906697965,-0.5024860235955899
2.563769608235588,-0.5788946465707403
2.5782780612119307,-1.2451948412406593
2.58100600747198,-1.398553487174945
2.5837257589998988,-1.4441613059920324
2.5872818478974295,-1.488659242312789
2.588608355898936,-1.5423005097564737
2.5926695855971715,-1.6161695658189519
2.596270414358698,-1.673498387239787
2.5982046524726288,-1.6447447384839955
2.598770890329046,-1.6893000552845876
2.5993103209240678,-1.655533603426071
2.6011423870110493,-1.6448587915429749
2.607114399986642,-1.6056747473893593
2.6241263297467903,-0.9406472454398834
2.631649064103817,-0.4481013105629821
2.6319573967987493,-0.4728150713099984
2.644276120088904,0.4944347999354103
2.6474412059484536,0.7503556275628686
2.655769923378731,1.457910574618227
2.6769127720373174,2.984073522300015
2.6814055202267184,3.2153780881378102
2.683587851420609,3.303860927312275
2.6893147641407324,3.580897096562519
2.698195324607151,3.761765794245619
2.721906029446605,3.101363697153912
2.7251458194784313,2.8897804043310407
2.726167024177788,2.7965964966668113
2.7272906831497465,2.7365087839199678
2.727853505534389,2.7008578407776604
2.7280643538971603,2.68470437340847
2.7303596753070414,2.5238128829486097
2.7327603287789266,2.302988871084341
2.739119052051528,1.661704715428542
2.7465539007960196,0.9267382620957597
2.7577476846258007,-0.4225079889568349
2.770605917138573,-1.977433004265606
2.7714571385367988,-2.0561362168021695
2.7759410546137326,-2.5813525616235773
2.779702391298308,-2.9721548809575746
2.7798106075591438,-2.969151766301098
2.8009947172529337,-4.712207260529945
2.810087832344223,-5.144969054132017
2.822519932186461,-5.20644115245082
2.833523492933727,-4.877553452374022
2.8434024676383345,-4.282648106132079
2.854552653921475,-3.2701242104613875
2.8555321720092497,-3.189032230372068
2.862585967081613,-2.411149457833593
2.86409048286038,-2.2306231152669014
2.8755890430534805,-0.9113155164347692
2.876342341728896,-0.8121127884100438
2.8843508299793275,0.15118323651119658
2.8873675303869506,0.4972156349909627
2.889816067635688,0.773764380095791
2.8987021694205755,1.6792646294044886
2.903803735453696,2.1753553264047443
2.9090890761579242,2.6044238104088357
2.915207616489483,3.1014727694251487
2.9271108091053657,3.6537113664968803
2.9306799220821116,3.740430805530883
2.934019555758546,3.822332755706551
2.9354669421515265,3.856503114909753
2.9382183173791354,3.8528603184602224
2.9400284425724665,3.8418332402024853
2.946325565902713,3.7968426810612703
2.94730572507531,3.8013821663537337
2.948843604679764,3.765832630410523
2.9585329063435477,3.4711254147477257
2.9726238670493874,2.766017355097794
2.986151099714381,1.796925784849719
2.987197216982998,1.7722016778524734
2.9994902594696446,0.8388812765113999
2.9999620685097304,0.7864796480835616
