n_harmonics,base_freq,magnitudes,instruments
10,2.360247911587763,"[ 1.25750384 -0.4245378   0.15546255 -1.30711537 -2.07783414  0.07349277
 -0.20834074  0.49197973 -0.82642498 -0.04458354]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
1.3494498114609303,-2.515399706363505
1.3517481068342647,-2.549383552666515
1.3518925225866774,-2.596086960911626
1.355638604609073,-2.652452390255258
1.365894705489512,-2.867597647119133
1.3711947486926634,-2.929882106967951
1.3713194710932317,-2.9538622440370284
1.37605133473064,-3.0092625955230554
1.3760543429967038,-3.0088712052473325
1.3778716114575218,-3.014776493925695
1.3869148078379316,-3.1364088146757014
1.38978340611766,-3.141902617516408
1.3902257104956321,-3.134791308204173
1.404010952209581,-3.188900710190559
1.4163784011729605,-3.0537728669973894
1.4377063334594986,-2.5401374086697945
1.4473989827149385,-2.2546081264635
1.4479228817348693,-2.259341190009884
1.470301355382282,-1.2396103136687728
1.473804268472957,-1.07137551482526
1.47779684040046,-0.8732277890116431
1.4799926134167363,-0.7406273684745073
1.4842797167413586,-0.5020587662733634
1.4888161239899906,-0.24902081953488703
1.4933247167258195,0.023894033933074703
1.4972640394226833,0.2286598305150676
1.497887353615587,0.2699796578761013
1.4999794207813038,0.39542038889928216
1.5000897406687752,0.40849878997884176
1.5073261496153547,0.8356146964001159
1.512127103711122,1.0853808234057687
1.5171259296339494,1.3488583587719367
1.5240486339107742,1.7476599203551415
1.5305404243174436,2.0289837882187975
1.531288678831884,2.1011819288874483
1.5318817869305734,2.1359717958417113
1.5360089137457997,2.3050630335392017
1.5554263263146986,3.0254829866961273
1.5585129562783537,3.0356743948673897
1.55996600920985,3.1011480778547726
1.562753430225432,3.1467272454076967
1.5664116245730977,3.2086287089518772
1.568800711043611,3.2699943538680234
1.5692308036336717,3.2538108620593613
1.5744156726058325,3.2811244253659533
1.5744496148761975,3.3094904415766955
1.575770227334834,3.29412426078705
1.5768190866903415,3.2912653320947194
1.5869641789558484,3.2439918058706816
1.6042957562520588,2.8937154286664977
1.6092562050771129,2.762751137629873
1.6229670466004835,2.204283824022244
1.6248095068818103,2.127801152569242
1.6275088067355918,1.9542691689782858
1.6297935980675078,1.9045820421502453
1.6419285520628843,1.1901543213497567
1.6441989367324261,1.024975625727824
1.6456279556935431,0.9223264169037093
1.6601981868268405,-0.07780945052046917
1.6692371611151033,-0.7156125905370305
1.6733647654786008,-0.9420225846174614
1.685832310281227,-1.8385432264352755
1.686062867642363,-1.8712314907000815
1.6916861223606823,-2.2157288372592188
1.7076686318625152,-3.200823984357839
1.7109365981270956,-3.347222060294811
1.7164709294729583,-3.6305343649781623
1.7361490423062396,-4.412508468078157
1.7472586185835484,-4.711719791905501
1.748972295244445,-4.7133046678515775
1.7518070482195665,-4.763709230564624
1.7537765464610153,-4.794417430909764
1.7633177825665491,-4.874443833706872
1.766704929402822,-4.849052632253295
1.7767748872212987,-4.843706943040836
1.7862278890562893,-4.740026663575104
1.7888717021261078,-4.69492246990125
1.8086848276999552,-4.187191384678577
1.8103482782779219,-4.133619038008938
1.8123031569926145,-4.0517319968495435
1.8130647248282505,-4.067553848142997
1.8175615371424207,-3.90824979928403
1.8276678403550832,-3.544236026411395
1.8310366769124755,-3.4524397209874844
1.832228363358464,-3.3736124366744065
1.8397700147286837,-3.082765947059402
1.8436476598363143,-2.9650549167311357
1.8540401535258137,-2.5680555501529083
1.8719733546041937,-1.891371825922212
1.8782919914067655,-1.6779541561907296
1.8789677438633694,-1.673398238361347
1.880758712635,-1.6168008377768976
1.8811942865842068,-1.5647841511004525
1.8827865437497735,-1.5122509116389402
1.8877545833312972,-1.3728612655452566
1.8908861878652656,-1.2433486381095658
1.8922550687843804,-1.1854832265395099
1.8974511756735106,-1.0297590782287762
1.903405041242051,-0.8508188878553986
1.9052311878729675,-0.8291882663747047
1.906455911830471,-0.7745395437611661
1.9135751050352443,-0.5510318957204392
1.9200766197458323,-0.3283462593313179
1.9336983748363856,0.007862076337183284
1.93677826119709,0.14728269159563318
1.9370056687390065,0.16269271997704957
1.9434086769871124,0.2982938318740544
1.966972446050944,1.0006931391661913
1.9709219892839567,1.1152772549091314
1.9733927121522452,1.1897811500853248
1.9769164261644159,1.2919573371039716
1.9902378501131501,1.7481977830395372
1.9988017302603698,1.9891646015398414
1.9997652178459493,2.03756093534924
2.006621572429422,2.2506253500507576
2.008982065981175,2.345920028493274
2.0183015426864044,2.612875313380138
2.023053096266592,2.7580995626585665
2.0321171253608945,3.048867299070965
2.0332137635858594,3.0466848601894956
2.036527421603922,3.1939961670331267
2.041262017687231,3.2813437798667016
2.0526807549592423,3.600148047882433
2.0683992854455244,3.905171099516863
2.0709393173280164,3.9680199945135417
2.0725040993256334,3.9630791935741203
2.0862004087025188,4.126525458191152
2.0923904808622824,4.135220075621268
2.0946036099752607,4.090290732717369
2.0947561527371814,4.101634445323035
2.10696089485066,4.069909684020346
2.1152592494238878,4.016679590798796
2.127387542138469,3.798020987515974
2.1293048568248967,3.6710695097473125
2.131141570599917,3.6797119758378716
2.1374097579005884,3.5283439767096976
2.1415372865631985,3.404417090189802
2.1646907350856894,2.6348135246740085
2.172030307430523,2.373837679572134
2.1739474917033395,2.3190317884008476
2.1796307821268854,2.1889815871780907
2.1885061875052614,1.8190067656314979
2.1939241441829482,1.6181733963233726
2.2098842682061175,1.1476901274616493
2.21140084968704,1.0699880802549147
2.220954872380874,0.9088084643311184
2.2306837372978014,0.7290993804193967
2.2316813306267385,0.7442166988678521
2.2374175595612806,0.6880333404332972
2.2454937960423607,0.680068395059417
2.249461083827459,0.6597375588107551
2.2527955960591566,0.6709785733251149
2.259858657329982,0.720782794103141
2.2661333121351213,0.755309856593002
2.267675124215584,0.7699095714097828
2.301263473243795,1.5045006131306624
2.3054019619269317,1.5936980427272578
2.310918479331111,1.7327484529164006
2.31344782075871,1.7935896024715396
2.318744281994535,1.9346964940287923
2.32526565669337,2.063192937999824
2.3287711928838233,2.1697777841695123
2.332847131175254,2.276285464234936
2.335626995884577,2.3606035544258144
2.3420814854984577,2.473282391436596
2.3426645501212295,2.444392608538524
2.3450710312251823,2.495529400637796
2.352328785666268,2.512739459309658
2.354239519300407,2.5735973970352877
2.3633582482436433,2.6029466273363613
2.368022870568913,2.5605280376943758
2.373658017513762,2.558481088177811
2.3843726153943647,2.4460508334841773
2.3859143826848257,2.334428559439301
2.3862973572584485,2.3712667008990427
2.3864505297353427,2.368693197763133
2.389363151495961,2.2973047399045843
2.3904610254777614,2.250856044514582
2.4177213417528556,1.2919001152168041
2.4343707040951514,0.5347131712043668
2.43450738688085,0.47429805655918134
2.449310629418557,-0.2617656412767876
2.4505157978219234,-0.30144026542572117
2.453776895964907,-0.4446403748525764
2.4597929936708685,-0.7536331754367932
2.4598638833118596,-0.7553639798981372
2.461239679435587,-0.8060642037963358
2.4739797031007678,-1.3991989564743013
2.489969823414903,-1.937441842282168
2.5091677998797834,-2.224954837766342
2.526365186832873,-2.098005735374927
2.533174798305784,-1.9444371451170441
2.534810696074217,-1.8440824169360845
2.5352999052876184,-1.8676033532613392
2.539851112356989,-1.7327707718075624
2.54436006608789,-1.5952449074586228
2.544557462174005,-1.5391701925165588
2.5460735376084482,-1.4804885384520585
2.561134802531936,-0.8308358617702595
2.5623993846033404,-0.7503503855665938
2.5672570346011563,-0.44574079596383626
2.568057304912923,-0.46640201138426796
2.585374572874141,0.6250635734024519
2.588879003384558,0.8296446770329536
2.5979542323236746,1.4061775402093648
2.602529611087279,1.7191135038359657
2.606564509797,1.9294198841688366
2.609362399478126,2.0943574840097448
2.610032376162903,2.1660375911986534
2.6154463579041725,2.461231634952222
2.6181657076289673,2.5938967554834695
2.61848954084581,2.608103770900529
2.625137972685156,2.9673326731690675
2.628548602072657,3.1070754644265532
2.635743556532727,3.3522362455486068
2.6397187397086297,3.4629376308820707
2.640016869821988,3.4432349994542872
2.6406664806067894,3.501373202171283
2.652068009098799,3.7136471244950884
2.6575330998376074,3.7656671395854584
2.6621884121518304,3.7938011799096243
2.66225908058027,3.837781519550997
2.664391611488659,3.7402080681244647
2.667696745022739,3.7631772746076018
2.6707487615608603,3.6863302042741006
2.6712457142954102,3.658298667673907
2.6724242576604107,3.7017175091748467
2.677661841707618,3.5620644077484553
2.6796411948115653,3.4836399866551395
2.6808446384807088,3.4768005497807497
2.6996321783285246,2.681370696543686
2.7086113185393383,2.147319312627065
2.7257509035826395,0.9775872422160837
2.7329847109218672,0.48564607955777944
2.7393202647418162,-0.07563972084645998
2.740049364315558,-0.10217026604359636
2.7558462456878337,-1.3490002976999447
2.7626668145583864,-1.8215095221954993
2.772176490103477,-2.405652966477738
2.772619403834156,-2.4589036196782312
2.7791208302614656,-2.8401887115450317
2.7843566760270333,-3.108734641195559
2.784382000915656,-3.0950739058275283
2.8043265010803857,-3.833340232108894
2.825743960066804,-3.9170726968935234
2.827095591072693,-3.90513535319466
2.831957025590788,-3.858145653470471
2.841472606505981,-3.616729984932099
2.845092246074876,-3.5044355714731066
2.853980605552217,-3.159131683889821
2.85766779176433,-2.998589712472114
2.8696760122754945,-2.3373010405045465
2.8760610684658516,-1.997179403006109
2.876444227368075,-1.9823385784830525
2.880709377455175,-1.7187211501511024
2.8881712858547193,-1.2035515641345267
2.8971975904023584,-0.7067102937515208
2.902417640297025,-0.3728063983817508
2.9072091804640223,-0.09997790428034635
2.909816379833832,0.08773896463410664
2.913411420452956,0.31200943672354864
2.9173945937808163,0.48930473471869806
2.9342068514717257,1.2536658520687813
2.942909311637374,1.543615745563732
2.9538224845024255,1.8375579673873157
2.9589070771380896,1.9121620975363451
2.961351860104286,1.9642165266178833
2.962764366763917,1.9533290958918446
2.9657058602246966,1.9729085501177357
2.969398229155524,1.9652465387219173
2.9711903241652005,1.979295693452488
2.980288987953182,1.9362637284779982
2.9878114354852627,1.78444370344067
2.9897278853519653,1.7217859510311815
2.994912863161029,1.67005282501942
2.9980816365867966,1.5704819117753392
