n_harmonics,base_freq,magnitudes,instruments
10,3.2684186730348412,"[-1.38696372  0.22916104  1.04546655  1.31968858 -0.01113112 -0.72020177
 -0.09249398  0.92213162 -1.18052653 -0.21716353]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
1.3763323137701429,1.8240410214965408
1.383796239650536,2.3152525387981417
1.388187758653248,2.530395218313718
1.4073600401772959,3.264180240696202
1.4210026145687973,3.340904547795955
1.4250342605545505,3.2571515995164786
1.426860089060023,3.191495767265749
1.4275801919170448,3.1777314857048164
1.428239097609886,3.1680607905789784
1.436771982793731,2.866739337970748
1.4555095227159596,1.6287587810036814
1.4616020754143282,1.0919421690722366
1.4640356508931553,0.8971508163118534
1.4653488415059428,0.7267398790447583
1.4701965140906204,0.34626700813470845
1.4758355519318833,-0.2488437125394878
1.4779665639399848,-0.3960513452171767
1.479381086286705,-0.5480109560106556
1.479515929377774,-0.5734994969843091
1.4836004656152566,-0.9105891642943827
1.4874392558012488,-1.213552580716605
1.4929852674125685,-1.746114742400477
1.495074767550637,-1.913711188088059
1.505323816566424,-2.7114742441737794
1.5056880894730558,-2.721235638552091
1.5147342786980298,-3.1266132760358825
1.5236115747698733,-3.503123355322305
1.5237675909604969,-3.4634553330138718
1.5247679873758866,-3.5177888415376315
1.5250025438921204,-3.5390760116084468
1.5257210378250559,-3.5022466503287255
1.5291573545934884,-3.5832253397794953
1.529950090867521,-3.602879199649309
1.5299585005251508,-3.605190347398774
1.5338188231977483,-3.614243493321144
1.5470492261340922,-3.4992517682700024
1.5561867070282167,-3.0698706459258887
1.5863903106401587,-1.2409541819169634
1.5990805928329541,-0.33777347835615884
1.6024597160256233,-0.2047566587362604
1.6225375345290658,0.7969138372318373
1.6241612592241115,0.8526909845077735
1.6297398229416196,1.0190693820726826
1.6318280824009053,1.0702855226565116
1.6334191880471076,1.0513393595610208
1.6366460169854253,1.1058298316549662
1.6415905850617456,1.207866527676301
1.6463648302161467,1.1466021029844429
1.6532511101034437,1.0251074561100775
1.6551025926131082,1.0360750854976002
1.6612557465097497,0.8522819533295167
1.6632658408272434,0.8001921677094203
1.6645044081210596,0.7518312918175987
1.670571111539152,0.535887645681308
1.6748736354267848,0.3306423581776965
1.6885825054919357,-0.34329346140707423
1.6952500757436262,-0.7181956122730324
1.7026272115857566,-1.1156253595193746
1.702650545435393,-1.062711899527321
1.7139388884733924,-1.6547605582995975
1.7238556734813901,-2.0470004987760952
1.7383540221535387,-2.4816030392078368
1.7442847376252324,-2.440068036806476
1.7446731263079762,-2.4085799432299555
1.7481823983241815,-2.5045264985389046
1.7486585304812614,-2.448586645478003
1.7536359042858418,-2.435037044869483
1.7573925946833402,-2.3879191917038
1.7589325795142097,-2.3582604732135106
1.7593411089754092,-2.3623131683032654
1.7601059274227655,-2.3407353371050896
1.763577014353709,-2.2210873065689833
1.7741528933018023,-1.8936834556869326
1.7931779240513022,-0.8003470966910418
1.7947682449290268,-0.7581846601668771
1.7983137182242448,-0.5022734280636055
1.8044725638782602,-0.012291912755839265
1.810413401044844,0.49164984028928466
1.8122356217632358,0.5710134137840438
1.814186364273617,0.6941784947370238
1.8147590556830355,0.7961843356857365
1.817098250370833,0.9701593392155603
1.82074126325998,1.288424641629369
1.8223598285349167,1.4296868290549583
1.8254747309703445,1.6569613949915942
1.8327463572186504,2.2639924236425952
1.840989833254488,3.022245562809875
1.841902982431182,3.053200337343481
1.8431973993668747,3.1507051145051084
1.8447191534415106,3.3155468760779128
1.8454440709058133,3.3242125727315504
1.8475276093657866,3.550871479446376
1.8480052299524257,3.5560674817407376
1.8492641672401726,3.663283468898766
1.8616397149000345,4.641807930676347
1.894107062792589,6.414335954960713
1.8998841479138022,6.654173223766385
1.9052100089711104,6.771274172084442
1.906538826621496,6.795904485525593
1.9174539484749316,6.875072484351294
1.9176111860855274,6.872751342340302
1.9265212029071952,6.870094765875475
1.9384771457922936,6.547151807959147
1.9446262371324519,6.371455791473417
1.9534941938960007,5.850956121174281
1.9535896226292193,5.844144440459673
1.966051428382941,5.008942762695711
1.972674792181925,4.511048382526868
1.977040382918327,4.143563829397641
1.9785270065603182,4.032189593294157
1.9808613547076703,3.82016413581471
1.98175558425078,3.725471950449248
1.9940253736384754,2.52886318481751
1.9964370196523467,2.3811937679448016
2.0144039381533556,0.6787274925956971
2.0155907410737797,0.5150683587209558
2.015626433475985,0.5514259719501027
2.0158930351808975,0.569009090585548
2.0282384837873613,-0.5225601504889597
2.02900283034284,-0.5231642264447531
2.030003530111898,-0.6279198162238679
2.0426886548132908,-1.472448294901618
2.055568473449757,-2.03785288532089
2.05601647026114,-2.0579115509963133
2.0624032767718914,-2.195507316830167
2.0658933309245953,-2.2999422604212922
2.0764837433665946,-2.3364853539423196
2.07846649176253,-2.4077846303835484
2.0897902349202164,-2.161598455253796
2.1088211069381835,-1.5625432167192936
2.123357649440572,-0.859807367927701
2.1270805878038592,-0.6389217770818078
2.127566367588682,-0.6487851073521415
2.1287558491810845,-0.6312130911407475
2.1311748668247965,-0.45966257953089507
2.1321909101119125,-0.4020653011111287
2.1372255010488512,-0.2521325958860327
2.137730637390506,-0.1883513272047863
2.1584236898592613,0.5524506356127492
2.158736500019911,0.4966233506396522
2.1617835354252923,0.6385463501397156
2.1622443448291495,0.6704822414939252
2.1796525799540465,0.8794121847443346
2.2076744145192393,0.5282716917050512
2.2109071805999907,0.4725971259615188
2.2150966508771015,0.3400778604960502
2.217752078157014,0.26787799172331767
2.218127448244635,0.22096718080282743
2.2358084841917822,-0.2484572227621782
2.247805980193326,-0.5413265670882993
2.251312120498432,-0.5084949450894545
2.2780585750253453,-0.6889490534078294
2.285547648368725,-0.6455152811622145
2.286546050532274,-0.6177963589382993
2.2891673963635117,-0.5543549527261028
2.2936768244528274,-0.5007982988154309
2.293753418946374,-0.48805069395951517
2.299079034248085,-0.41516902846185394
2.311359365215899,-0.1281945285310493
2.31450883116704,-0.03400604430970474
2.3343276093917993,0.3519852328740531
2.336772239927412,0.31882220844359127
2.340685143512797,0.38488491584729323
2.3450679806949024,0.4118896359898114
2.3509567706110666,0.47001533396099315
2.3542746635481517,0.4531699697420302
2.358254102100802,0.42139074673295357
2.359766471876343,0.4450266497796048
2.359978150547021,0.4463019373081416
2.367400741096059,0.34210603577593623
2.3716566719441676,0.22220633445278531
2.3749239044631176,0.2122484724196714
2.3791672770816614,0.0794213166648727
2.3885351528591157,-0.1778281140073582
2.3910836210906607,-0.3048080050198302
2.400011016066637,-0.6239577294380071
2.400758923488606,-0.6881852591231424
2.4022183144326608,-0.692270936945107
2.4025320512571726,-0.723499787284995
2.4145851058122068,-1.2337570372544786
2.415993399296923,-1.2468187581186683
2.420318235590157,-1.3873591958715257
2.4355456850036896,-1.8851209778298186
2.4372134361880775,-2.0013233487197266
2.4397227662720153,-1.9886983725488638
2.4412606286473357,-2.0370740026054777
2.448713478890669,-2.225319958139381
2.453466724913463,-2.1808101058775735
2.459881692752168,-2.258881454090034
2.469060088256228,-2.220949312363641
2.4798957996645106,-2.0920881871167727
2.4813671305184535,-2.0459833047587423
2.481374174844033,-2.1043798207217304
2.497424246247089,-1.6577323758906974
2.5048614885221827,-1.4706574407488284
2.506257229873925,-1.3764907022143336
2.5120709852168126,-1.172629739601101
2.516401038220545,-1.0176006744974448
2.526917036219059,-0.6833681531220283
2.5279361826143063,-0.6722061919235272
2.535737173895109,-0.44322194539101156
2.538534041215712,-0.45263585043891846
2.5409683657182685,-0.45067729782891075
2.549421330282674,-0.3207508070120529
2.5596504945608585,-0.29692642864077406
2.561694763570509,-0.27659956373550315
2.565132353569206,-0.26907558721307556
2.567342275585263,-0.28260053981254624
2.5699668137763796,-0.3137626615488941
2.5714348828004407,-0.4210469197378003
2.584677755441053,-0.5849728648124481
2.6029325696616077,-1.0282185165765292
2.607083265760375,-1.037825989219064
2.6110879874664663,-1.193078968954824
2.6160625199529033,-1.2912003428503376
2.6194232182991755,-1.3673280199507778
2.6320706118543162,-1.5463914683173154
2.635089746085166,-1.5853705482560052
2.6440316403610566,-1.5693758646517602
2.6487713436992415,-1.6060170135406975
2.648793244617547,-1.5596757306191116
2.6512783342930852,-1.5261828023318407
2.6599795151224317,-1.4838473284579585
2.667893379247137,-1.391027219002877
2.67247691328872,-1.2303472335884198
2.6780118556408805,-1.0820709223363905
2.678721765267797,-1.0948330729937392
2.6790144240300497,-1.125667293253597
2.6912256191822683,-0.7805842524278828
2.6932368784401657,-0.7482246069152563
2.706314050117907,-0.4822580564655101
2.713095210265209,-0.32687231602076505
2.7204289443181278,-0.29613998370343425
2.7228198941112733,-0.2469594321065828
2.724932586301404,-0.22619171248052838
2.742557531892878,-0.4843635278610666
2.742870142513623,-0.46772872999859116
2.7447100605650068,-0.5260104318982088
2.754317089349273,-0.7766309129219249
2.754623588465453,-0.847992268011871
2.758436371905617,-1.0125911473089675
2.765731025555068,-1.3477129387137414
2.7716871543832236,-1.5967540486219869
2.773506812675647,-1.6402616847780713
2.7736413351705096,-1.6407294290859789
2.7743096731855355,-1.7549295712235613
2.791398941313817,-2.5672897864606323
2.791514266139508,-2.5712382568507803
2.7930521849378334,-2.7545314507924283
2.7945311679510363,-2.790342924019296
2.796214749607751,-2.8753303803057295
2.7967796576343513,-2.8730357644725073
2.7984623724315503,-2.938201421711194
2.8059683579509374,-3.3203021798085812
2.8484081743506895,-3.2801751214289157
2.8491922859846532,-3.2303744871402964
2.859357054232417,-2.671548822144625
2.8707113671529836,-1.9049020356483384
2.8771130357260883,-1.3649695936674842
2.8860868046391097,-0.596045378082555
2.8894330026146955,-0.2584051078438321
2.893713071589586,0.10360636893734149
2.8984222792191963,0.5248103817950861
2.9132977468384356,1.7069139982944632
2.9246917178748397,2.4395459058314035
2.937146004705511,2.912371003366508
2.937595987291547,2.9168551669986593
2.947883354777235,3.013549780742797
2.947932041017701,3.1067335530153706
2.950646964364001,3.0221600117937584
2.9640408458789924,2.7959743154270926
2.964760365803965,2.704120660460002
2.966786367775658,2.6621719197679394
2.967579437084712,2.633112486596015
2.9676908020629993,2.6383554325160454
2.970082591152954,2.4660600174825498
2.9723903235664126,2.386944863916434
2.973310153385669,2.3717524079314463
2.9761998595441685,2.232665268763037
2.996046329937834,0.889565865840876
