n_harmonics,base_freq,magnitudes,instruments
8,2.995261999109673,"[-0.36772412  1.35154193  0.39125855 -0.8587903  -0.95235864 -0.38874884
  0.05538641  0.65332763]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
1.2274273635106692,1.2250607026306082
1.2459946592807256,-0.03130927153201081
1.2506065844007246,-0.3861550937674311
1.25583532917791,-0.7818985534620093
1.2611680979679374,-1.2171899619899411
1.2788070361954365,-2.6125788499967193
1.2838830186365477,-2.9784918924252684
1.2962486311426744,-3.801375387202275
1.2988319564994306,-3.9463300454103925
1.3061761132459662,-4.343797254737427
1.3271642075736958,-5.211630530502097
1.3337049010267457,-5.28479443462459
1.334126910730296,-5.352245457505056
1.337172395791569,-5.4105023161436705
1.343225062658906,-5.462024358325607
1.3560223629139774,-5.369509296242506
1.3574737636853005,-5.3958304463429325
1.3640776653499973,-5.219279476628777
1.3772699725213835,-4.817420279058007
1.3773870682275513,-4.80439750851996
1.3842681544144417,-4.528189684969113
1.384496846814777,-4.554598633408043
1.3868005052976473,-4.460934000187045
1.3904043425928707,-4.243571407322035
1.3922789554834516,-4.140402530741871
1.4010881417168788,-3.7603459647805297
1.4105362956966312,-3.1585434958038654
1.4215110716041472,-2.549964953472229
1.424360937561886,-2.4008294087983915
1.4346577028741505,-1.8101658632671769
1.4402048687512554,-1.5129619868960293
1.4412900677646387,-1.443988317396833
1.4507810748010757,-1.004954385995544
1.4552762348985384,-0.7964383993663253
1.457892733863945,-0.6810526453813375
1.4856422623737284,0.17781502502362745
1.4859210889151697,0.1839292506294496
1.497759984251375,0.3393307970688494
1.5076296981280795,0.3585013765169947
1.5113194146972955,0.370652099896189
1.5155640349309945,0.3790470570840637
1.517927354815976,0.32205774124977726
1.5329039239369724,0.18514521390324853
1.5341594305405692,0.12521128127161515
1.5345315766003012,0.15806699859372367
1.537809645457358,0.045238391619538326
1.537918383803743,0.04611719695913428
1.5426970097018025,-0.005710686704840562
1.5489636395739472,-0.12508010069250236
1.549052341356905,-0.08661939599227977
1.5493851099503235,-0.12908311327295677
1.5540399128559486,-0.22530356896531747
1.5577921211097578,-0.2864234143463537
1.5660898228914517,-0.42491351236867037
1.5775469896028191,-0.6408414549407169
1.5894523999584163,-0.8338106368028536
1.5923054750536814,-0.8029065500244031
1.5980105755376304,-0.8773296129727054
1.599884980596201,-0.8772881988505957
1.6005563508176106,-0.8415314025467303
1.609661795126227,-0.9111497105486945
1.6109443797414187,-0.8870391975314894
1.614284138280322,-0.9072010449700483
1.6440900829947074,-0.5950188528922786
1.647053204354128,-0.5480293657042455
1.6520374636631825,-0.4662696706517562
1.6553692301043226,-0.36483910736590236
1.6589209621862322,-0.2614862287635121
1.665564825627058,-0.10545501751325763
1.666980345482851,-0.06578394467316655
1.6673686388198252,-0.06965333214574256
1.674581510219788,0.16341617194986888
1.6859644041362198,0.4254028568571956
1.6984676175552273,0.8417724560241484
1.703799947247214,0.9854051496707843
1.715250097470994,1.2745641045722718
1.7241441496348386,1.4567457131475203
1.7287739787435141,1.5612944978037773
1.7326436361160145,1.6640782946421768
1.747209759552578,1.833745474356314
1.748223994573543,1.8804461457324073
1.749729668103348,1.8746846155783945
1.7743195085724563,2.106414003496701
1.7755908568721086,2.09952416958774
1.7972774098612305,2.1743246002666834
1.7992729557889673,2.1497188028912326
1.7998689627282225,2.1592116176611906
1.8048712847667705,2.093239403778934
1.8110745460588404,2.126210289811795
1.814787626413775,2.0674058696188173
1.8177342747572602,2.0539341978656527
1.8212129622289135,2.0964007155180284
1.821898482334528,2.0865206093401154
1.8239341818277257,2.0811418406267723
1.824220332172544,2.0805590786688617
1.8281042623910473,2.0692601203629626
1.8380017815966045,2.0383931950224645
1.8389985083603344,2.036883419268888
1.854902746492015,2.042848569612081
1.8550535708030171,2.024681095865707
1.8553999032277249,2.0272767235595612
1.8654586286650554,2.0257215418457926
1.8674332146520127,2.040876714833178
1.8739235819566424,2.0469414168790894
1.8882603085997536,2.1010343332177595
1.8971188829845547,2.1572652113708597
1.8990115849025377,2.1363380305837265
1.9009367737786826,2.1174160818299232
1.9018560070844783,2.1947605442694442
1.916157927885438,2.158591355648338
1.939116851053905,2.2351518546205944
1.9524202377776447,2.1810245909985624
1.9562402562228902,2.1366358251701527
1.9569506246184005,2.139061392339613
1.9697784324632774,2.001557941518527
1.9803322156559844,1.860107904504171
1.9826211250449184,1.8286409674328064
1.9909484771800603,1.667157037309483
1.9932361024290444,1.6087563425919607
1.9987036537572216,1.4850957704272068
1.9997491673720962,1.4747559149988698
2.0034014738236925,1.4017074451213445
2.007572065170491,1.2994218019302637
2.0084132646962303,1.279807584733134
2.0084682379793017,1.2603668389177827
2.037937509373987,0.47697500118640945
2.0484176247017913,0.23238814914665185
2.055110396449357,0.023296609487233614
2.059717938926239,-0.04649846515098156
2.060444797402556,-0.048118332602436836
2.064771483648851,-0.19211919218108042
2.070027480803196,-0.2717201277060299
2.0700587675246283,-0.31748837144525016
2.077939614634168,-0.36800864954761514
2.0846271546091373,-0.4626333939626875
2.0944921366676246,-0.5308216965339194
2.097451857496953,-0.5954038558549044
2.115428716294737,-0.46017576251193393
2.1170021778818677,-0.5173763102843271
2.1216214469150536,-0.4170312092399358
2.1341443953642774,-0.22779779102547335
2.1511384951698878,0.1993133897027602
2.1515818435163396,0.17472596511844898
2.1647674946564592,0.5711712052885249
2.1663568398520843,0.6545639278338564
2.175568504449947,0.931631991823215
2.1835082763538303,1.1935515020693668
2.184479384252783,1.2030434819560258
2.189120887980951,1.4525136737168043
2.193935514978481,1.5944733786654133
2.1998756780177287,1.7408482401751157
2.2067689364174514,1.9795799909431187
2.2073683307187437,1.9566922379295704
2.2163715752052644,2.2450808789712524
2.224952866927878,2.4179966828085777
2.2295236059657126,2.5447482283756284
2.2372708548585836,2.636000104989668
2.2402166191736574,2.6878327424325943
2.241001933820039,2.725752230483144
2.2469499791807515,2.806545086167924
2.2539029340425367,2.838285256768677
2.256003826046877,2.8301967457575876
2.2732826512029014,2.7649179992565958
2.277905133845601,2.7455733964776607
2.2863140337634658,2.5929996622928515
2.2865500444811975,2.5691124228615316
2.302107995458602,2.276864654886414
2.3031298087286824,2.2807414857166175
2.306515611620516,2.1965437036358955
2.307275430494526,2.1830866577369767
2.3126250979525933,2.0430835794128077
2.3136882726721897,2.0102055407624206
2.316971722280753,1.912833127279969
2.335479217907146,1.3053294794586976
2.335725060123673,1.3588968809737254
2.362877812940509,0.4575267252657268
2.365865015304589,0.3585553221942387
2.3666014564987723,0.3355327670776341
2.3738128158335066,0.09663431898254775
2.3798717840739316,-0.0382297740881318
2.3821360508056175,-0.13980249616070975
2.386398891523707,-0.2235557745849291
2.397558839434284,-0.5192652700991345
2.3990339830250216,-0.5196108138111317
2.4194624285145467,-0.9692107387339227
2.4436641473463103,-1.3728163947890917
2.451462765906969,-1.441120923924699
2.4540691858121795,-1.4793779137877836
2.456805420463966,-1.4578638996611102
2.457891713913644,-1.5060482506365978
2.4610934753293687,-1.5292427743999748
2.4668792200603162,-1.592264672553696
2.468834205434163,-1.581637099012572
2.469759459844811,-1.5867203182017176
2.4776305175735143,-1.6415591323207257
2.478515170173285,-1.6656527765137759
2.4809068733279602,-1.647656010422926
2.4809951495627107,-1.680252143590772
2.488907655593813,-1.669307839095036
2.5166308882733155,-1.7443250420018104
2.5427622596894164,-1.6121690312604875
2.548691252028757,-1.5875094185000664
2.5551289461249986,-1.495866495704423
2.5858508845260353,-0.9650418385900508
2.598402617540951,-0.7410044417307313
2.60126475075762,-0.5732079656857104
2.6041936902534415,-0.5187565877824233
2.610936558902959,-0.34977040801730774
2.6181241677390705,-0.09013753190859945
2.624673134157697,0.12917559328037664
2.6282227564298974,0.1642238535412267
2.6348371400854287,0.4221173677432648
2.638287042716591,0.499687947572984
2.6396570220507307,0.5929347136581167
2.6475070731165316,0.8541472602974677
2.649298562560749,0.860411794593559
2.662481454527521,1.2379878291657012
2.66853851513506,1.3094736405078067
2.670068624361223,1.4300171050825354
2.6719572129498808,1.4757652739635831
2.678020586778829,1.5796718749226848
2.6821695670313845,1.6651448391368961
2.68554662085882,1.6825635165515846
2.6921231539958104,1.7789715409285078
2.7033769986805627,1.8516820769847642
2.7065415585251342,1.8379752202705972
2.7086874941453605,1.8237061798462952
2.716857612178716,1.7815706944009861
2.7196458021005707,1.7321796942028194
2.719998611721529,1.7190493586828741
2.7270660841271575,1.6383832752915601
2.729043699111007,1.6038680974855124
2.7412153124147665,1.225756479633733
2.7431758217595394,1.1964995220277068
2.7501949981058997,0.8823783432989482
2.754373562001435,0.733258921243542
2.756929287803798,0.6430747790701186
2.7704153623539396,-0.0041161840505383185
2.780047000218654,-0.5160078631168363
2.8029400303865577,-1.8525126724122394
2.8047927991408352,-1.9667753768375416
2.8105693281804704,-2.258602465275052
2.810839989029949,-2.265445155680672
2.812018013044833,-2.3503195312673038
2.8125072997557163,-2.3661864330119227
2.8140594688483835,-2.4883107629032293
2.815216145302686,-2.5483240196340535
2.8157831957775477,-2.5598693179721175
2.817712173297658,-2.6306168549789426
2.8191088363920738,-2.7164569932414584
2.819541460888571,-2.7035583907881535
2.831649752530085,-3.3108316652166363
2.833445884046741,-3.3346522685531403
2.8412525087245655,-3.604527036907992
2.8517598953259595,-3.9550825582246456
2.857252279651025,-4.030530570190755
2.864565606172934,-4.075319932786855
2.8741858944896066,-4.141121683684855
2.875865471008691,-4.103322822891672
2.8784432195871137,-4.106973491018647
2.88322834495641,-4.060332266502632
2.885884820736427,-3.976388331079122
2.8910293916232375,-3.8924641357861516
2.9009021477502053,-3.5856093029544915
2.911505519354625,-3.193160759171414
2.922244265301523,-2.7302013908601332
2.9353884830303603,-1.9564181867066472
2.957533162770644,-0.699275806237736
2.971233099445402,0.03930443511017646
2.981747795556296,0.5384427826662412
2.9912316383373643,0.9808921361453244
2.994247636924648,1.0493087836428705
