n_harmonics,base_freq,magnitudes,instruments
10,1.871693886148389,"[-0.59803684 -0.64817565 -1.29566126  0.78571926 -0.66164794 -0.88428859
 -1.37755165  1.89261332 -0.69774828 -1.78074734]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
1.3010822216854088,2.8247966959486472
1.323861131772965,2.9622823836214955
1.3239826233051524,2.968576107187475
1.3394284878767317,2.9021724396796937
1.3449141183352609,2.838677637131658
1.3503371646088187,2.7435178030416174
1.352597176264692,2.7607120246793904
1.3546430500745474,2.7282085026942062
1.3707725106248958,2.3951900292434085
1.3765847932613884,2.216723673210361
1.382930378196983,2.0747784393487283
1.4111784307734432,1.2452608203435471
1.4160503507711146,1.0682509854218258
1.4170251411592147,1.0539072242068033
1.4187482967557417,0.9681529734266037
1.4269953545245437,0.7156200699660767
1.4295024077471208,0.6397381763056634
1.4414449577539283,0.25186455774419453
1.4435898068069033,0.19137441954854217
1.4467218338454586,0.10240846485299449
1.4478351358925776,0.08015934712308517
1.4498153279767587,-0.009226788360151113
1.4560012588939788,-0.24891961937587023
1.457827428016457,-0.2718508680912189
1.463918680241438,-0.40125162440766726
1.4772119407095978,-0.7474138217839925
1.4971145441298166,-1.1219986174327068
1.5002417097445617,-1.1895344468050393
1.5196058650357198,-1.4216709641957195
1.523286256988607,-1.5077880920284847
1.5347272826978626,-1.4792712938780586
1.5385657931334862,-1.4694792185458836
1.5795886379630506,-1.4297349759306694
1.5817376486515702,-1.390279012823984
1.5818798882728036,-1.447128631509435
1.5883406538774318,-1.350368461491768
1.5930311784824092,-1.3750444931672365
1.6060890087268742,-1.2761384716887654
1.618779405514787,-1.3061524144613306
1.623732770736801,-1.3115164918937938
1.6273624212285416,-1.2870814468458884
1.629327513739332,-1.2767460739002914
1.637928136212862,-1.3142288853941508
1.6381397866024479,-1.2704370587440756
1.638456579606804,-1.307829838089944
1.6404179120298652,-1.3062096140115742
1.6494008605052537,-1.3691440742355439
1.65242183328633,-1.4169041061286545
1.6590844007562513,-1.4022243825818792
1.6673885677622664,-1.5485485166676407
1.679980583543089,-1.67293919338549
1.6830583616081087,-1.69288980151721
1.6872239791866228,-1.7734441839279558
1.6998774217228627,-2.0041175934289908
1.7043281409552549,-2.076422420290013
1.7141134648144956,-2.2315664437581035
1.7153808108288624,-2.2529684991853154
1.7156783651365135,-2.236094631602001
1.717198040350496,-2.291501146100429
1.7181211202780462,-2.3077107148692053
1.7190064735878794,-2.321083152098955
1.7196705091569147,-2.336789562193155
1.7208109467984762,-2.3539806830386802
1.7286816259833415,-2.472170073501853
1.7295327958708002,-2.485277035021151
1.7310223508582698,-2.521585145784143
1.7387758215424691,-2.592655180271092
1.7416985065866415,-2.6783981500999894
1.7517825412487635,-2.7874551658454427
1.7589369914645907,-2.8672135860360233
1.7600216632403125,-2.8913463088892946
1.7705631776339228,-2.909193362957664
1.7767070806953136,-2.8989869434048954
1.777422132051508,-2.9223530931542343
1.7775269724158402,-2.9525675853077544
1.7943033352856883,-2.854485311803107
1.7998260658013026,-2.7388708105330686
1.810165230964878,-2.581558332537141
1.8195077843005318,-2.3609336744752056
1.8377412674290117,-1.7677577588945954
1.8463601303438235,-1.3623569969308027
1.8469135477687324,-1.364967063773355
1.8561684109199863,-0.9000979847000874
1.8691905065473051,-0.21369536805993575
1.873770636369077,0.05166794215670231
1.8822324942637465,0.5243926999601338
1.8830485025091006,0.5655621011243
1.887682022700342,0.846441375052077
1.8909581313935808,1.0799811212557673
1.8929837331010964,1.1817275605379696
1.8944327931024336,1.2227623396721927
1.917533539472128,2.6783462474327515
1.9259989585638575,3.145451031541028
1.9262949610225846,3.206865134305237
1.932865908685339,3.5408004647591897
1.9334374910464387,3.5846896470799146
1.9437570594647466,4.109379912722043
1.9479335069919879,4.263329480649737
1.9500953487675163,4.411303705386183
1.9519598313951416,4.502830984003581
1.9526564619843256,4.536717878490196
1.9577881477487944,4.7231134769360805
1.9664425162097405,4.997437359166724
1.9669597948129205,5.030036796603188
1.9681740621231407,5.0479658565362495
1.9768546492757686,5.279755381287959
1.9776109059775715,5.331832337480853
1.9907921032512972,5.546879847308484
1.9985191293347189,5.583113520385022
2.010266655517288,5.520172112647131
2.024076358951511,5.27409479796833
2.0295426950102584,5.143908366735891
2.0310127643244416,5.11456671276067
2.0572562213194248,4.053152588101964
2.0648046689278647,3.637842889588146
2.0698343126186236,3.351119726450123
2.073633552057502,3.163748808155787
2.0740410751991476,3.1463848749668997
2.077230460110073,2.9393776716817683
2.081099684483238,2.7031104436975424
2.0821409157005144,2.6293402823833256
2.084998145396579,2.419218075032806
2.085342105547392,2.448240951190129
2.0968698944000046,1.7071058078124244
2.1048294017480593,1.1905835628374712
2.1099375894046215,0.911542941507737
2.114908772715472,0.5883159656680382
2.1155689895395193,0.5177212838296966
2.1206365742233153,0.20729752393475093
2.1207904552292156,0.19008864427568922
2.128006618026353,-0.23520886598201485
2.134001521306933,-0.5774184258783496
2.1394990476468374,-0.8105860559392939
2.1440969256384035,-1.0303899802453995
2.149836578279964,-1.3383128096879175
2.151857923541681,-1.4189883725388235
2.152535010228652,-1.4689081933050332
2.1762219103936644,-2.1837788795106854
2.1852161106151504,-2.3462960305473004
2.1930478830063835,-2.405277654907784
2.200513122421315,-2.3947567723102843
2.2018790526390077,-2.3776633289259403
2.2050315301408245,-2.4086310243110938
2.210733248600768,-2.328900905307118
2.2154928205371895,-2.1716460903723074
2.22297126916075,-2.102299490041705
2.2266397521632992,-2.0241862566767157
2.2457042890371017,-1.3931947869906327
2.250720921159717,-1.165892449582332
2.253391512430529,-1.0480218249955282
2.2617795079783214,-0.6180976113264168
2.265842545875798,-0.4530000086725963
2.268997241433633,-0.24039652191474095
2.2712523209663864,-0.22994274487897454
2.297097401463347,1.2892605881253663
2.299965624774435,1.4060237528193695
2.302446851505654,1.5319193827187438
2.3106198743086406,1.9805062043728823
2.313919202217259,2.1193095966871875
2.325187901114284,2.598938732921093
2.3392045730202806,3.14693657005081
2.3443040693263377,3.3387735654429793
2.3544345019307453,3.587840767938299
2.3569660868858273,3.652559161091766
2.374549078288277,3.8886330186343097
2.3790432477450185,3.9151598503095997
2.380961761550652,3.8969364822620394
2.3908810323974397,3.8447163705888205
2.402342814919643,3.6568048869340393
2.409194511545639,3.47790883513869
2.410520727510912,3.460176988442411
2.41180102271751,3.4212029844491365
2.4155001326428307,3.307327695332168
2.418552718844847,3.147229890480854
2.420363228721042,3.1100897421811666
2.4224545498901318,3.042160598886475
2.426595609895168,2.8846372427877323
2.435133046423333,2.514570483724559
2.443876717456737,2.122877360342755
2.4440257580184115,2.0918311839848927
2.4553657328926883,1.5493539405872965
2.456416463226427,1.4115684656638918
2.4601044980198195,1.1923668040014908
2.46444155013143,0.9394065638429423
2.467354471237467,0.7889129603657101
2.470500804348614,0.6294088635677809
2.473816340209698,0.4262254309074776
2.478786522155745,0.14202915949838102
2.4863340656353854,-0.3633056549601035
2.4880711223116014,-0.4099650012648518
2.4947636330838794,-0.8069952946533637
2.5047273740392484,-1.3612618261529663
2.5058675104111847,-1.4484168393463053
2.5121619205328294,-1.779516419985305
2.518513088098758,-2.078016447370751
2.5185261494627778,-2.1354420624741954
2.5244964924866764,-2.367095825636234
2.544487335188535,-3.0877394865151038
2.5460205761741914,-3.177969485341431
2.5554204618625374,-3.4609731901026617
2.565009850783489,-3.644604421203141
2.5650953712565236,-3.650668513475624
2.5706729953725436,-3.7328365351690804
2.5713806204207375,-3.6744753552712095
2.5735215052572826,-3.7450500987026283
2.5818035197611726,-3.7716955338475
2.581884609684968,-3.772137567639298
2.585613191477205,-3.7104532571117947
2.58823584585455,-3.7758749122218283
2.602370567448565,-3.65640497142948
2.6065243815159977,-3.571570686383137
2.617113743258395,-3.366693204417198
2.618011341400468,-3.373829988290025
2.61876659756798,-3.3335668173726263
2.6201639302278235,-3.35997358212332
2.622270288646285,-3.2677573643183835
2.622810633592069,-3.2399678295321355
2.6278629054222344,-3.084117220482763
2.64563480604709,-2.4967361899206035
2.650938440568206,-2.277107890701136
2.6588144219114564,-1.9560304035859186
2.658966299045792,-1.9624864836700266
2.6651147668669566,-1.7356748790937804
2.6718022814124467,-1.4495471162535098
2.6758979115753165,-1.268340826160676
2.680150289912695,-1.1024121979544923
2.686916828187771,-0.782561062158276
2.6942596338866567,-0.46633785052697224
2.6962954546408113,-0.35252905354846015
2.7016967408067414,-0.18901897509411159
2.708613408648393,0.0981097277246714
2.719580301663587,0.5459040505768945
2.728645081124541,0.8575717964785141
2.7311618036047314,0.9245978938444871
2.7478938071454175,1.4439799567938556
2.7511069125350263,1.508115118561926
2.7551110880662453,1.6235127557997675
2.7610337974789134,1.7399854602828067
2.7625299418852762,1.7624861316575366
2.7647711602009224,1.8254418324632515
2.7656916798601854,1.8014861789713439
2.769005489558169,1.9141489822758806
2.7720027331289554,1.937236516807891
2.7794642116624058,2.0041920499596557
2.7844701858474394,2.0838373191518063
2.791312856106485,2.127887909450352
2.792547382323564,2.1430614609381973
2.8009342467280636,2.198082940356716
2.80689475184216,2.251784470793617
2.814575401785919,2.205639770126479
2.8149363487968833,2.2266217067946448
2.8224383716258705,2.168704900913051
2.8268345409796245,2.1444729482407583
2.827185908684336,2.142631795364911
2.833383958574429,2.130785148464857
2.8382908516954863,2.0709265329491817
2.8653353705315556,1.8374461327386278
2.869727162872482,1.7906096525131354
2.870079444222207,1.7241204239351642
2.8768148119190746,1.6813458969424402
2.884499964956362,1.619966926123722
2.8927002918495486,1.4307845519998248
2.8970158768215306,1.4204016338382357
2.9129002293555075,1.242209328210641
2.914086051211716,1.191283469079003
2.9168242146109176,1.1691884416186902
2.92197142979498,1.0893899116102623
2.925733550182432,1.062110358132814
2.931066678842819,1.0019543794608112
2.9395931522941687,0.8845726345371455
2.942204805764086,0.8676615281874454
2.944560902635751,0.8272461913908525
2.9505120393845496,0.7582816724237516
2.9607255416745026,0.7162863475451996
2.9686054329890244,0.6427794089979868
2.9806906441412355,0.528139725361768
2.986418495876543,0.49523017789171125
2.987299899345553,0.5258000264348232
2.9916304605484347,0.43583187952314745
2.9956541430153028,0.3860591841065022
