n_harmonics,base_freq,magnitudes,instruments
7,4.10537089463759,"[-0.34976214  0.61199198 -0.53237683  0.32918806  1.37930008 -0.77496584
  1.18109869]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'>]"
1.3501418403722019,2.052492708715896
1.350597408163722,2.106803748292773
1.350767936499981,2.0397294290235712
1.350768365458837,2.0957222989891946
1.3521299607332136,2.137758725014268
1.356685002546806,2.272289710177869
1.364809801859474,2.4026498878550178
1.3668946489279366,2.4535769550586632
1.3756413036055877,2.6044365490668944
1.3791749163101734,2.638507847025122
1.3805721223160905,2.6256243665214227
1.3917649480731562,2.617843367584893
1.4196196004348938,2.0117465227696156
1.429903561709657,1.5508422917588043
1.4307814448319327,1.5267915408636974
1.4348004112898867,1.3181807161717225
1.4365952469614527,1.2508848216747146
1.4372593159812048,1.2060520245422737
1.4469015059345942,0.7284228853391083
1.4526415713878746,0.40047221331905747
1.4615216686770296,-0.058993761055480015
1.4678885839223348,-0.4138621691718551
1.4780963705323478,-0.9345650527925485
1.4839990245811752,-1.233505518651106
1.4868061971238333,-1.3968009533200598
1.4868695898258748,-1.408982700724659
1.5000018227323642,-1.9582937948703056
1.5082446648794585,-2.2254483881769334
1.5147980714633178,-2.3791053404303453
1.515153058953083,-2.3735970319260695
1.5152561255072943,-2.4182096607258257
1.5202385794430597,-2.518332223772156
1.5284348431354973,-2.662524263803247
1.5350651598092746,-2.742731913281645
1.5548368328363527,-2.7779915624953424
1.5591760851740464,-2.758506704306156
1.571301785756014,-2.6839954597074143
1.573946838989153,-2.620901546752532
1.5755460953552607,-2.6279633306156533
1.5863189629935066,-2.5315041177919366
1.5868742001615948,-2.5296864925026523
1.5889438405731253,-2.5104031040752712
1.590487009442807,-2.501694296254382
1.595804178480556,-2.4493686272553
1.597262221783284,-2.427608811059366
1.59735776548181,-2.438476759032702
1.597602238014872,-2.4191258926818473
1.5986430627316093,-2.425285647805427
1.6017254038028899,-2.4050400720548115
1.6079859645783596,-2.380726906271876
1.6088272252907654,-2.3756452011088984
1.611361503758049,-2.3612002559903473
1.618570613630916,-2.3654442372701308
1.6229180640455114,-2.3553391056796746
1.628639257602151,-2.398145177224905
1.631749398431996,-2.381219245626192
1.6330176397495828,-2.3968446915703163
1.6344128278823842,-2.4117289404192412
1.6431822673497303,-2.513979475246772
1.6433483200389798,-2.4746889260287266
1.6506305655309754,-2.5411334394452916
1.6580327786453708,-2.6351889586982766
1.660796730227795,-2.6495852803320545
1.667478906027311,-2.734682058001737
1.667690595680825,-2.740191750971865
1.6716474750605723,-2.755778493133094
1.6721121006813782,-2.7858129029776415
1.6772271224392048,-2.807131123362086
1.680373596459912,-2.858939917222042
1.7006625724086337,-2.886875981364352
1.7279072478903243,-2.5315209473594864
1.7359371302988276,-2.3339572956593275
1.7416457280851452,-2.144320615953428
1.7611544862962365,-1.352438673666749
1.765861109293013,-1.1372253854697658
1.7695486390907416,-1.00838945544971
1.7721750896109842,-0.8866975741253352
1.7746791552545726,-0.7647529408602096
1.7751308283863754,-0.741545095088754
1.7753440971031198,-0.7583006465879563
1.7754264173948826,-0.764756239329231
1.7757640672456212,-0.7390308907425986
1.7804028437632562,-0.5251885136704366
1.7953696068353722,0.11001475772332911
1.8019518475095673,0.3391976119176428
1.807789924425526,0.5398472238723211
1.8086688374075264,0.5827069781880255
1.8129670705004033,0.6863377773879649
1.8157283676715483,0.7301859723767121
1.8342705203564034,1.0213882833040298
1.8391455828245844,1.0312413169416623
1.8461527537114772,0.9864407380613865
1.8545814169952175,0.9109309465387665
1.8573430404215472,0.8844091779199142
1.857939274121911,0.8947649086220272
1.8611383498028395,0.8202850482622347
1.8762090360283619,0.5031436691870723
1.8809956702032258,0.36138809107645053
1.882154908344324,0.3716013764790518
1.8932295188885844,0.08159082020593976
1.8998781177020971,-0.10974880501742779
1.9114036975272573,-0.3543615562703002
1.918594582417974,-0.4848256044728535
1.9224175971739692,-0.4928552787407029
1.923305154472569,-0.49874297319261984
1.9322192884887883,-0.5160659604351029
1.941152803546193,-0.47462116724352743
1.9422491933854538,-0.3934283232253866
1.9428390434198617,-0.4099287888331911
1.9443131970778733,-0.38583045622479817
1.9462366808268783,-0.3797647954773094
1.9585404672088007,-0.06082826336229578
1.960332945990225,0.013811045615006581
1.9618349660849228,0.04081612445933078
1.9626065264488268,0.10199006734566668
1.9921069509292098,1.4486840803062833
2.014786739718658,2.61548830849269
2.0236383689953676,3.013117384778047
2.02994534033456,3.2415999147833707
2.0324754159298717,3.311230219076947
2.0369470924236577,3.408750627530933
2.0463342537968856,3.6014592376060564
2.0507336345621257,3.640914754159722
2.05469264314587,3.628903735878493
2.060005633772274,3.6034843191830044
2.073023184571859,3.327922743398134
2.0734069842357634,3.3495926139612733
2.07802844087803,3.1784827292433184
2.09820803365324,2.2513702753856757
2.1000340329403606,2.1177274632383716
2.108613431039325,1.5791290418472987
2.113881064314759,1.2600668690719738
2.1412082676108524,-0.44063219333151066
2.15021202619031,-0.8284981368746045
2.1515831161714987,-0.9226440485552453
2.1577762326407424,-1.1579772741142063
2.1688224262069706,-1.4451042489710713
2.1758770146348896,-1.5158488115258324
2.1779788518570093,-1.4908017522369306
2.179782276430184,-1.5329239798090755
2.1851594749363343,-1.4961860938709843
2.192637629454943,-1.4043538320457654
2.193706903884996,-1.3462898351439507
2.199058987256832,-1.262646176109353
2.2025932128710153,-1.1490326947443832
2.2218259844633064,-0.30435427901648454
2.2232996445293205,-0.2545995130302851
2.2301641224528863,0.1140719400624369
2.2309657420568314,0.1320777236584856
2.2309964605821833,0.1341244053535124
2.2327167264110814,0.25701181093196473
2.234315582744168,0.30861650057210055
2.2368444908049723,0.4481702194482671
2.243510211329907,0.814891093466081
2.2445725610955645,0.8447690400910751
2.2705044320112746,1.9498103546868464
2.2755608229214452,2.0982350114268296
2.2879502976962627,2.2730107517213605
2.28821555560362,2.284761459572524
2.2901522775412753,2.258275941899399
2.297621252062786,2.2590614162129756
2.316681642932916,1.831609588836012
2.317806713219004,1.7806914196352024
2.327832736463746,1.299524474691523
2.335613135898533,0.9398764766096876
2.3512323408144207,0.05045957857308013
2.3619359150060486,-0.5879686777470149
2.367399477208589,-0.9028645725132316
2.370749940810919,-1.0856441448529535
2.395676827271364,-2.042918979549991
2.4151398571054408,-2.214264319431897
2.4174711204027854,-2.175896581860298
2.4232318449099743,-2.0934044386101447
2.4267519024002038,-2.0351217930252488
2.4315225689146853,-1.8579939445084768
2.4348861083800575,-1.7971335675687894
2.451451908045831,-1.0267570903453518
2.4522008842632266,-0.9737243154718359
2.4571597363567355,-0.7150880612991104
2.4616000618520086,-0.42422707036992363
2.467084920978052,-0.08567267088802002
2.469116050878835,0.046159886564164046
2.4755780440217405,0.4462785563662948
2.476285781974026,0.5078202061176148
2.496115059740709,1.7217732535654384
2.501390947766514,2.017304501450831
2.5033484671247326,2.1232969540075164
2.515113559389338,2.714682185298699
2.5216488219994098,2.9026692531247806
2.523251264902182,2.936069382106287
2.5359827899855247,3.2132991195859324
2.5371194486320254,3.2058988981336896
2.5466298095527424,3.273258799710174
2.5518658054403334,3.2406445916724267
2.5544468361165347,3.223158491582048
2.558971884493518,3.181742744783886
2.5773703449756757,2.710906696555446
2.578220566785421,2.682343514383291
2.578672290310365,2.6392553445794835
2.581132921348326,2.584504086675566
2.5890800514488834,2.280995993786451
2.602313856202599,1.6844568190875955
2.621203931332733,0.8139497658954321
2.63440306100685,0.1684663183278139
2.6423284215112117,-0.1425407265560871
2.647745325833803,-0.3420613796929237
2.6497154960957694,-0.43869064780463
2.6508365764864,-0.5059849930464034
2.663301652312029,-0.8744746432644402
2.681480699008267,-1.349877578118981
2.6887063680369465,-1.4896817491285481
2.688831627067631,-1.4565543632402131
2.6912921192658965,-1.5120171222811956
2.698119766553339,-1.6037781954923531
2.7012669492143653,-1.660220885556961
2.703883165113684,-1.6753894779848595
2.711580621546646,-1.7181107814944314
2.7219849313412547,-1.7661828947581006
2.725279328956068,-1.792079891812276
2.7351100935402517,-1.7832920020163725
2.7371085395802606,-1.7786503905240245
2.7371944028061694,-1.753105807468825
2.7478049035471246,-1.745795926107673
2.765394496413622,-1.581887159812134
2.7717881613996616,-1.4847800939105766
2.776040538888508,-1.4235847569248499
2.7761123858062335,-1.394671096925408
2.7794807153744827,-1.3282672468144625
2.7802337296896553,-1.3413975194952732
2.784466090990697,-1.2405764417014593
2.786905953847608,-1.1703456897399898
2.792356167712576,-1.081589801148765
2.7993565466336747,-0.883293763427994
2.7996172698218613,-0.868002933117447
2.7997253196605802,-0.8627221025660076
2.808239720246454,-0.6158426182282374
2.8246295840850006,-0.04505705158238883
2.8285394634459706,0.1013127075481908
2.8309726247535387,0.18688672502352693
2.852981894159237,1.1008611476707046
2.8574152625992912,1.2942504762089457
2.860965319043874,1.369008974423896
2.8685088236229612,1.6871610392433949
2.8688757137678795,1.683880252530792
2.8756517783406776,1.90513870401982
2.878054335300516,2.002970211030851
2.8788115439178235,2.0126283741859363
2.8801479369186467,2.042235750877075
2.886677111899054,2.262245784395558
2.8902042145136555,2.351101047741853
2.8916576936508065,2.3720239393652136
2.894561458806047,2.391055294579464
2.895616654768503,2.451754974086918
2.8995534706160004,2.498757517481456
2.9148961234018227,2.6259567776475086
2.9166309682407014,2.6177489563876044
2.9328122202112867,2.4497866946223774
2.933977259397916,2.4159125285524348
2.9354511765513305,2.436484031417967
2.9393806769647917,2.3260546967160804
2.9394526352663455,2.3047582569155707
2.940959194622584,2.2784242215957353
2.9499730635737462,1.959688715489498
2.9546028605034422,1.8169673439989458
2.9686197815777824,1.166963927241285
2.974518334474051,0.8703192657394099
2.9773442620407407,0.734534158336843
2.979917860196049,0.5931114927791363
2.982343932650248,0.437368339145411
2.9886732816359016,0.09221573021325154
