n_harmonics,base_freq,magnitudes,instruments
9,1.3587363546704725,"[-0.50726747 -1.36089154 -2.05568195 -0.26819733  2.56135323 -0.86208114
  0.06263375  1.22151865  0.45360844]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
1.353612948264428,-0.27685312750975666
1.355109188575847,-0.24374807674586443
1.3583236243356698,-0.4066147519797263
1.3669999693290427,-0.5049197354533191
1.3675103360682268,-0.43517409420011743
1.3714980506825807,-0.5668311585135604
1.3718927385370616,-0.5265432229065753
1.3802320382408837,-0.6752647544865084
1.3816515847147173,-0.6962548231149023
1.3853413038105273,-0.7269477856362878
1.3920846629784673,-0.8584859476531824
1.3955705402204037,-0.8999136413670852
1.4112891615172574,-1.1428181647599227
1.4205450922403786,-1.3301700692064535
1.422775944203373,-1.386645121659787
1.4247769019906267,-1.4118184398197515
1.4416757283404458,-1.6838970522682002
1.445127292617098,-1.7687635576403193
1.4544488224197796,-1.8977692961955115
1.4588255002403692,-1.9864323266261228
1.4596357482666376,-1.9624146255624528
1.4821110413630478,-2.209321822012875
1.4836711628182142,-2.225843239641064
1.4899734768312314,-2.3744152399992084
1.495815754807004,-2.408842947897752
1.495976289023785,-2.470987595847361
1.5106085400286133,-2.5952422789373313
1.5150864071576047,-2.5404202550156816
1.5150980412211101,-2.6582674005840703
1.5308210541097207,-2.7333924238174525
1.5357721289855393,-2.7626773077190876
1.5430275028282692,-2.757940962267769
1.5471497812937987,-2.8000895208685375
1.5531879238424278,-2.8522071299138134
1.558489809372345,-2.87835513857814
1.572491567002455,-2.8573069485148315
1.579740891919407,-2.882465269986844
1.5897819893037894,-2.8527012888264793
1.5970530780433263,-2.878477720229045
1.5972206142737964,-2.8387991315881798
1.5982501990530382,-2.8289587803750345
1.6058908037120325,-2.817596180455064
1.612753416527049,-2.806691179399116
1.6158415897704534,-2.799649985646727
1.6221497672807494,-2.7242654839645115
1.6348380931714122,-2.6353137818665764
1.6480486424234106,-2.596193051165059
1.6551728308186595,-2.5441561016136887
1.6657484958341273,-2.3890512241381545
1.6716125765653125,-2.404071293463391
1.70314729136423,-2.1526668034863703
1.7036442032741048,-2.110184053077725
1.704558188812765,-2.1310571604709567
1.7098738109528142,-2.070345435985567
1.7114540290492855,-2.028484843865408
1.7194080932599602,-1.921094096335145
1.7341886099210182,-1.8675771555819005
1.74232786299088,-1.772211598061424
1.754035640605398,-1.6843693321886042
1.756301928312154,-1.6833764674970668
1.759589461246942,-1.6041465154721393
1.7714972067482293,-1.5735918649927128
1.7924035979380326,-1.4615319131020952
1.8005075448458623,-1.3765237507585195
1.8070235206207528,-1.3845768629938164
1.8102343119171262,-1.3127848402680968
1.8171860692718464,-1.3021615698348006
1.8273555335715859,-1.3149185178990925
1.8280983528668084,-1.2307775612882481
1.854629457827941,-1.1593952072199887
1.8586263490424786,-1.1811134318184997
1.8613383440818216,-1.1867191711598344
1.8614877112774968,-1.1881512297346246
1.864208759709567,-1.17760822176501
1.8695435956443553,-1.1077635915823656
1.8737032130745686,-1.1021197348544358
1.8792246067329375,-1.1333895765997306
1.8835744211664878,-1.1516112628705157
1.886635410098342,-1.090228545709866
1.892592666761221,-1.1067863134056128
1.9007703070479325,-1.088366248409463
1.9099735212521827,-1.019784692059146
1.9169833593210486,-0.9890700461274093
1.9189480144114759,-1.0161644648157273
1.9285004230369722,-0.9532145019087271
1.9339879186354372,-1.023528653857906
1.9349590957282476,-0.9144231178772486
1.939227094757566,-0.9304722553330005
1.9410119391810277,-0.9007728150546108
1.944161463943976,-0.893712434255402
1.9488271390341323,-0.8851900653505503
1.9599172486917196,-0.7933741134568016
1.9650842259627321,-0.7253635466034128
1.9662246349674284,-0.7326043532778646
1.9690590097465233,-0.739442554858901
1.9708228928658347,-0.7335171263509266
1.9729789400331832,-0.6873420081623736
1.9863685603420391,-0.6364129311760777
1.9939117192557116,-0.528781199183958
2.000741463017481,-0.4841106874941132
2.0220957327223967,-0.25327661777030447
2.026041633372806,-0.23830695286544634
2.0303470002614112,-0.1437070863341404
2.0341479113608827,-0.13635882387313147
2.039962250399646,-0.022554306414355286
2.04264310159994,-0.06224111695527293
2.043960970563621,0.001117346359444111
2.049215651420475,0.08833311284099202
2.0541900431072495,0.18436378725839916
2.054498793335874,0.12092775944141647
2.0558119998691105,0.21236078264962513
2.0638028653048774,0.3083588599754702
2.0666783524157832,0.3384991186068751
2.069433800339298,0.42534414916055907
2.0699752704470225,0.4150460976895145
2.077863935752152,0.4547501470635117
2.082252825922007,0.5822065757370525
2.0874590648033715,0.6874329003595799
2.0877343751464448,0.6733758256645129
2.096167704077069,0.799476182859358
2.1054433271804482,1.0214958474752736
2.1269275307968805,1.3096228570829875
2.127112763543008,1.2957170706549628
2.1279945840430097,1.3348278010420698
2.137216107436134,1.517186646976962
2.141635602626782,1.5784390019383547
2.143177214252052,1.5876690708924444
2.155606238275036,1.8303238337547196
2.1661123268594578,1.9447277925203497
2.167360139243483,1.9748092349955118
2.183096587678616,2.1891734120590414
2.1957621801721894,2.357622720968575
2.2035849060934334,2.5042709780235013
2.207505137716433,2.548955018358574
2.21526752653506,2.5926774023105095
2.2199159310715944,2.6500859452199257
2.2269661445135007,2.7196122981771564
2.2375245358801177,2.779228013180894
2.239593873325627,2.8306365077888933
2.2486539438261266,2.9090077618386725
2.249812838582251,2.863122893757934
2.2705684488945383,2.952931928007608
2.273046872428389,2.922252785637235
2.275971632691501,2.8836652194642385
2.2781030667717523,2.925485606133105
2.2844613913450385,2.9439163959317036
2.2954357888246832,2.9161105691261016
2.3050713373928113,2.877595603042308
2.3078363285667365,2.7962769614578065
2.3085834143952884,2.8361985109738015
2.312129508079371,2.8346407742468376
2.325968388826146,2.738717489508841
2.329564000290243,2.68954126445445
2.3296481836843794,2.6697661669330235
2.334148236892176,2.6561203281652412
2.336479999068372,2.6828737309852193
2.347365914903402,2.4912996924346476
2.3512024826124485,2.451815951736544
2.351324849815282,2.525959173166959
2.362885773794968,2.354256339441069
2.363481454556588,2.302288346318912
2.3657263771120878,2.2737396581994846
2.371328553045231,2.2430560771532813
2.3773503009215213,2.1300736463851973
2.377543338909774,2.1608054590791714
2.388744624202877,2.013337278881936
2.391230376304642,1.9948526334887773
2.3991224274005933,1.869017289505169
2.4067747091233356,1.7711709185317448
2.406945691656605,1.7541637092204654
2.4069600887928315,1.756258276586727
2.4112478181706534,1.6733230637760468
2.419306197387762,1.6393600503964987
2.4203655894336737,1.5569783568329965
2.434792164195505,1.4074094923716978
2.436324679975378,1.3659157037162684
2.437156475053179,1.4189214699991102
2.437953272440896,1.312034465405268
2.4404837023404697,1.3197822791023373
2.443683398070604,1.2504335636850106
2.4449867046601774,1.2649812113015255
2.4453754755911223,1.2479480632147362
2.449956474220988,1.168153415413236
2.4610583162157775,1.0871230704387607
2.4626267757655924,1.1197093012332666
2.4758134191931864,0.9440385068608632
2.4778869980194695,0.8639883257543245
2.48005560960706,0.9029215389266338
2.483571456048475,0.861425840596793
2.4850922822504105,0.8193857745115548
2.48581725887688,0.7952797009227088
2.492608534074119,0.8251466820430854
2.500339410103672,0.7503799824356476
2.503159010818477,0.667860858881703
2.5045907069600233,0.7001181875755789
2.507437271672427,0.7637562016447046
2.5082349786362723,0.7410355603349505
2.5192622574627475,0.727923231795414
2.5211642466789916,0.6656175126110214
2.5333251359062503,0.6379067659278447
2.537737247642074,0.6650382199643994
2.5378735816463323,0.6476670245343387
2.5395407722329324,0.6480370749239706
2.5454018896420845,0.6686668964343095
2.546549139572556,0.6781225161386486
2.5568593252715175,0.7571237786987022
2.565839272429706,0.7586367932866593
2.5802381070792055,0.7588553555997912
2.5890269304264795,0.9774698790694532
2.592783211337089,0.961780226102582
2.5951968907265064,1.043339397223701
2.5969254787233185,0.9723938233928094
2.5978277914012375,1.0337075774265405
2.615674918452828,1.254792403228206
2.6250742497771533,1.3387184732433128
2.6291320794197324,1.484997588102796
2.632641090883249,1.4267825010848019
2.659633341803721,1.8631933112279142
2.660543115361169,1.8758693883106308
2.667461553066258,1.97272170648281
2.6797870632046203,2.158646761891979
2.685462685186227,2.3044070373932195
2.6918742708628924,2.253331602115455
2.695783536596503,2.3595401733748953
2.699143048016385,2.441000219303952
2.699237309185622,2.434689355681884
2.71138101534276,2.5955805160242913
2.7153371703399074,2.628300330368935
2.716580362459256,2.6615601247633207
2.721335938441518,2.6852402857270077
2.728280415539569,2.7233863361641735
2.741861529040979,2.9238270808062765
2.749540152362708,2.939837180023767
2.761761584370804,3.050221615879377
2.7723682750275476,3.158532646324457
2.7884781616009224,3.1465811922517
2.7980885270122027,3.1889055003186915
2.8154030376905164,3.134545609648206
2.828220701568407,3.0281163457984617
2.8305705041671896,3.118779234187611
2.8429151888999824,2.963910448370467
2.8445508483305444,2.95336469975287
2.8465498611495947,2.9420066342109266
2.850409214913439,2.846527799975323
2.8513073701683904,2.8648000249953487
2.8525030635877107,2.9304850701698153
2.8575253352167795,2.7788571045802657
2.8587735078441696,2.823142668266757
2.8587993406926735,2.753356019266122
2.862037107284027,2.751714807734776
2.8657654623097057,2.7766745380039954
2.8704265849916393,2.658086252250997
2.8779108957149413,2.6093567585806494
2.87795935708849,2.599241660065836
2.881527082597909,2.5031605100750243
2.8850866817934753,2.4668093991434104
2.886394473775492,2.485256391846269
2.8872127426745555,2.4510885835732923
2.906256224523185,2.1451677529683644
2.910992099963832,2.0825608117885626
2.912878004878648,2.0765678674777805
2.917400681132519,1.9457411934037085
2.9195540591523184,2.0075401305206872
2.9391660813392217,1.6449400372615126
2.9463764693725096,1.5448819411435701
2.950313790181439,1.4940896784958742
2.9573801835276106,1.3922778298433904
2.960003379346202,1.2909931197084608
2.96856157952491,1.2298917575964887
2.9693048581140955,1.2597515169980236
2.986222400642731,1.0104568985512332
2.9891250348831253,0.9565403941984845
2.992372021517027,0.9955837583056968
