n_harmonics,base_freq,magnitudes,instruments
9,1.4638391988630564,"[-2.7979286   2.34526607 -0.65310026  0.16566243 -0.96115027  0.51283961
  0.02646054  0.15919374 -0.61952591]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
1.3176261238429712,-1.7239857251732942
1.3289388538789026,-1.438565015879367
1.3435696300696431,-1.0448873430562624
1.35019291173852,-0.8921176815205728
1.363832724805806,-0.5572129285560162
1.3675162707218051,-0.4491002169671275
1.372011804270553,-0.3827026373257774
1.3731291685345646,-0.33418320347690256
1.3773786205473249,-0.24182371497896937
1.3803835739254495,-0.16974338361029825
1.3920604701928685,0.07005841625137676
1.4002813130353502,0.22872694547011516
1.4093652067880074,0.40010980948376534
1.4108721514775588,0.4335295679437425
1.4132253886780672,0.45356989737777004
1.4267758905798402,0.6618013155630117
1.427486011397657,0.6603944490512194
1.4277785658336057,0.6573707050539068
1.4467725077514064,0.8929642274766242
1.449006586433435,0.8959367101980458
1.4515808174784457,0.9346655676542801
1.4626276780645302,0.9862648323048329
1.4666605033258993,1.0143702280147346
1.4666818636254275,1.0337977548248674
1.4721202509361104,1.042019973839405
1.482336975580954,1.0455276917689307
1.489947235084375,1.046923793118625
1.4903900824006566,1.039325800000213
1.49641854711966,1.02700693213273
1.5094905925786426,0.9760093149901524
1.5175375993550846,0.9330121483985802
1.5249227881117644,0.856378501076716
1.5254891352217292,0.8543038116199128
1.5277839044725852,0.8509186832868215
1.5305354501192774,0.8044640455416298
1.544051095226588,0.6629871608325602
1.5630788640500306,0.39170939803720484
1.5663416485916404,0.34511675039944206
1.5740732173768883,0.22478707306552698
1.5808516240857795,0.12154032285668785
1.5834510198995648,0.07715922050223592
1.5870614961405582,0.010349208777169184
1.5874840262161083,-0.0052479640692498
1.6016870105053913,-0.249661946301787
1.603213519819147,-0.27480910278378723
1.607990423986414,-0.36091382490182705
1.6129109493023162,-0.449581764333048
1.6222783423215983,-0.6257662536108337
1.6232214970687933,-0.6602096877689895
1.6270224594476836,-0.732291205069543
1.6356528602368767,-0.8735363365245411
1.6382420978696928,-0.9372275729769275
1.6492029124562766,-1.135708338117399
1.6542210936621746,-1.2236447467471114
1.655479884026117,-1.249820756611183
1.6566821299895889,-1.2853875223450204
1.6595246456121977,-1.3137543997058783
1.6657556093067658,-1.4206818315818297
1.6748387499402684,-1.5697168051534014
1.6749096262920933,-1.5703223199722505
1.6794637435393707,-1.6545552067414477
1.6819706169923654,-1.6878208064247466
1.7019630998314375,-2.0105784041826964
1.7077476319775098,-2.0720772411829733
1.7118267486541274,-2.1227824720471546
1.7161219635968283,-2.1845346108119643
1.7194538421921184,-2.2157863722307787
1.720175647750045,-2.234119115294605
1.7263719217743718,-2.311736567192389
1.7288218495387913,-2.343012911550054
1.7308288159541263,-2.359526099473418
1.7329756521954636,-2.3720138035017886
1.7354235966815397,-2.41126175915198
1.737923446445527,-2.42729990760499
1.762794347006846,-2.6296595196584414
1.7794812613986988,-2.7473094923211288
1.7861151993485453,-2.765033509046387
1.7985018139051219,-2.831561220380653
1.8004543529077974,-2.838826462699039
1.8188841756451986,-2.8706941670445363
1.8227374861477106,-2.8744222881206856
1.8241847511996427,-2.902944667611851
1.8316545992223539,-2.8904608251432644
1.8331626299232653,-2.91418700993336
1.835534559315657,-2.905321996155268
1.8381681523842692,-2.8923486309463566
1.8424679251466465,-2.889051099686766
1.8547970993920142,-2.8850086855049923
1.8723088582809266,-2.8504106910087628
1.872770194102368,-2.8314196654005106
1.8845842827842691,-2.8325179994785104
1.8985610860712097,-2.773741023462549
1.9031527261188366,-2.7510116041075108
1.9125623899063449,-2.7354231931418878
1.9149552248702957,-2.711171760567806
1.92496507453229,-2.661407903922069
1.9342217745241888,-2.6256007192378603
1.9466668470145567,-2.5451750660222197
1.953873302427672,-2.4955637702350355
1.957035744045525,-2.5018484177222513
1.959026785747671,-2.4800126821619446
1.9630005417589231,-2.4528070569425955
1.967762003602493,-2.4233048377898943
1.9760293166470229,-2.3596949873650845
1.9935422550988893,-2.2288650396298806
1.9997695937980193,-2.159432243355466
2.000385344093557,-2.157037714462482
2.01733345826303,-2.0199746957133966
2.0383444901193464,-1.7933802711426505
2.038527155845479,-1.782932484244325
2.042371685418173,-1.7191394955756827
2.044740683757957,-1.6953434965821952
2.0458513573456116,-1.6863381107469726
2.0460297259854574,-1.6941409004840395
2.052674644150688,-1.5950114921808536
2.064495041471414,-1.4649845887855588
2.075263201612006,-1.2986251982485237
2.078174099603812,-1.256402554267534
2.085330486358938,-1.1472247544003735
2.0881082237583675,-1.1234670212701834
2.0919477991898425,-1.037610723243817
2.0987590985195235,-0.938055313253837
2.1044503419369054,-0.8388027894882212
2.109139304803807,-0.7825656602207242
2.115474465762076,-0.6605840796617393
2.1265241839150333,-0.4771957931171002
2.130413990818055,-0.39025204186584833
2.1368590478636875,-0.285607166154324
2.139557062459037,-0.22418753024695257
2.143802538546602,-0.14755189397116536
2.144683106366764,-0.12386902774665778
2.147394302196602,-0.08087475308980452
2.153070160713141,0.01903106944393104
2.153405808585145,0.02948210204327477
2.1811941822557754,0.5654326625508793
2.188565317745554,0.6992253428099465
2.1909609340756315,0.7371283201580592
2.192608150095249,0.7699376690601504
2.19444734449283,0.8164419580701986
2.1955661212279924,0.8358972103891595
2.19925125673673,0.8863326759844368
2.2061441127231216,1.0112895242216107
2.2446607686313573,1.6833147560341397
2.2465957764512874,1.7004129207078325
2.2479023007803534,1.7368549767045671
2.2551138287217105,1.8211806328288664
2.2708628241430784,2.023073136781337
2.2817624674589023,2.162031457947214
2.2828167350184865,2.1689834254411884
2.2905514958721405,2.2572439228000993
2.309842213468748,2.398906120505393
2.312271505377063,2.4271328181109566
2.3163510218563523,2.4384696221401505
2.3184954521413763,2.440377288263173
2.321391218969934,2.4490640236506516
2.3241105731641127,2.483330690674882
2.325650454003953,2.469464474280859
2.327307482687819,2.496975653470277
2.347793141992107,2.5105727570273424
2.349097973109859,2.525329741138324
2.3507253224127753,2.5151078360171204
2.357084515996994,2.5045461419516926
2.373235364078641,2.4502457894430676
2.3828320895459125,2.4003799708926876
2.384845242971803,2.3937594217122578
2.392211607399628,2.3560712418009615
2.3981591272567924,2.2913900818047783
2.3982722804652763,2.309921905085743
2.4066629312540053,2.2361275519696635
2.408318051006746,2.215863438069123
2.416799197935804,2.130389165474006
2.4215908658299874,2.0823386446592096
2.4346419788027136,1.9451869528811425
2.437813929033446,1.9201623340111458
2.443945544319039,1.8205444883899464
2.461782046441332,1.5948854158112886
2.4728760458326926,1.451096599116862
2.477582527355395,1.3986009124343874
2.483354469661723,1.3238903336952323
2.4835825134830456,1.309696590531788
2.4869503446195314,1.2858972669809874
2.4984910841997587,1.1119626417490134
2.504076944513579,1.0510400522421088
2.5051711266043313,1.035326820350663
2.5056343158286047,1.0310150131323648
2.5065145136345404,1.0194279679338552
2.5096596394641066,0.9676242294187191
2.5137063406659816,0.9246905958343035
2.521427251325279,0.8155151955073632
2.5227149982054993,0.7977471278232028
2.5343331570279677,0.6639323461766224
2.5382731591297123,0.6306333232143245
2.539266455327425,0.5940911286980952
2.556766426602124,0.40788947861765745
2.560772812466327,0.38448877340153764
2.561755394253314,0.3755983048601608
2.5674706276727495,0.3296754693337757
2.5847132726466855,0.1653354659945735
2.5905646200960133,0.14345371595332454
2.5948994511869596,0.09276456752215649
2.6039218189477893,0.04961239334028086
2.609002854525481,0.011566336131483944
2.6240145900759817,-0.05517788092113794
2.64131194753326,-0.14434405005425585
2.6448831918447775,-0.17486218565737852
2.645568061196596,-0.14956347434974498
2.646465644002334,-0.15391294658767896
2.646887144489993,-0.15779508843052947
2.6573636560612615,-0.20646015337264953
2.6578252604200676,-0.20983842659440058
2.6801301859531996,-0.2920711478780429
2.680827094058337,-0.2731194027543006
2.687749428236881,-0.31218019704891703
2.688131076266245,-0.3128136168666594
2.695575940386891,-0.3549806874947752
2.7106501884854772,-0.3957828955214461
2.7127511539384317,-0.3964027474964559
2.7135547970867986,-0.4241310578618113
2.718120364680968,-0.43404587956821183
2.7249303290681244,-0.47272241286101924
2.7269812821096666,-0.48275263747358904
2.7326938579337554,-0.5046010532462614
2.737477794536196,-0.5260160002688787
2.740356836746793,-0.5552954950532479
2.748863837645219,-0.615247905195098
2.750105860526051,-0.6183250810891175
2.766216727105059,-0.7520556838114997
2.772406419769924,-0.79484155548374
2.774291478325889,-0.8191751283218739
2.7754487657091405,-0.8439938434392878
2.780133235985973,-0.870074429464097
2.7818791986843054,-0.8876668337793817
2.7834602262546655,-0.9125133492413193
2.7930287556974402,-0.9973787646513258
2.7949033533919545,-1.0412029956938946
2.803577947266983,-1.1403882813635613
2.816363593180169,-1.3029799494509193
2.8167851427783512,-1.286245839253831
2.8176493407724816,-1.3071440100695113
2.8278984518570836,-1.4525025760275856
2.8294471655515316,-1.4673158444073455
2.829729500948728,-1.4742075166002118
2.83167405800406,-1.5005571468231422
2.8513211557749347,-1.7816077631272775
2.8547807838293933,-1.8344813191370448
2.8551397404631587,-1.8438730720091192
2.8696891191093687,-2.0563791856600764
2.877179065995276,-2.1900658865385685
2.877210470454904,-2.1907016289113734
2.882530798474148,-2.2598018001023834
2.8833784385713974,-2.2886377341598756
2.8862924723089343,-2.310300647158996
2.8900969127986134,-2.3657929638344006
2.8937887937062827,-2.4263408528157
2.9010150135383954,-2.51018165021684
2.9065205450928433,-2.6053014594099992
2.9087413693210173,-2.6391084017871433
2.908925633495981,-2.6332646842114946
2.911434526632963,-2.662410572097856
2.9208924104541154,-2.776434013749137
2.928832031007717,-2.8734528433277426
2.9386940183621517,-2.9819119629709894
2.939250010602593,-2.9850260351062192
2.9443199785042307,-3.0253920993559786
2.957293266372597,-3.1054492039200956
2.961974034666521,-3.139732593699076
2.9620911222445105,-3.132622874386817
2.9759800427729903,-3.186694719046246
2.978533598905086,-3.206302664632645
2.988533849320808,-3.213417496296592
2.993033915339625,-3.205712635286036
2.9965472788012866,-3.1947736560556494
