n_harmonics,base_freq,magnitudes,instruments
10,4.42232628237928,"[-0.72886902  2.8683669   0.26992387 -0.9964245   0.14777827  1.17296967
 -1.3838011  -1.43041977 -1.08826533  0.33538082]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
1.4235801674749142,-2.6923850681397052
1.4292366659566067,-2.387117201924663
1.435012063625658,-2.1604736015848305
1.4384798033017248,-2.0150247011980915
1.442685272595039,-1.8648056563261641
1.4605596761794866,-1.719738896839338
1.4760745545475586,-2.1306858471257937
1.4859912324977307,-2.513931490874902
1.5000255686806945,-3.042412194542993
1.5005608082805137,-3.0599897122625244
1.5024754400825726,-3.098901943927883
1.507402937103052,-3.1822394082781686
1.5112107522458214,-3.200605239973895
1.5177496463101452,-3.145414750141577
1.517966182713831,-3.1455324691660738
1.520669829981789,-3.0783881326344735
1.5303694606053853,-2.66968818608165
1.5330026605973117,-2.5242397473288647
1.5737878527130373,1.0528130119980514
1.5817005401547526,1.5441720019798915
1.5882303306293961,1.8186419548391692
1.597563714044508,1.9078983937310239
1.6016784720661104,1.802947166420203
1.6054555912257342,1.6738771709645475
1.6168371316868502,0.9555973394042312
1.6170856517338157,0.9313054357038262
1.6206142087945148,0.6356478764361629
1.6342284223269523,-0.8169636964283238
1.6440564173760919,-1.8906226944195295
1.6504564042273202,-2.558424724527556
1.6537498368758712,-2.8556078006513435
1.6542180749708564,-2.9294575158215306
1.6550854930345604,-2.976024890796186
1.6576920543473808,-3.1894306019520924
1.662500979719164,-3.519098788045184
1.6718982339364779,-3.9110437024068574
1.678126137589576,-4.017002034652095
1.681682494007255,-3.988333866075015
1.6878576088640678,-3.8219662353276544
1.6915471270053173,-3.6330028846816695
1.7098731954140103,-2.2187803708425093
1.7196047372741736,-1.3080570689863105
1.7202854083082766,-1.2350906488143996
1.7380158219478412,0.28408034365801643
1.744615358979976,0.659736631761731
1.7528985786857536,0.9778814458382481
1.756421700746401,1.0123253715635194
1.7586187258351185,1.0392254627255917
1.7591731194696019,1.053449827218519
1.763992933717594,1.0476082686840893
1.7693616677215198,0.9710190799611557
1.773860537479977,0.8491472479899776
1.781316063217865,0.6073279410320612
1.7819209925236787,0.5856281680752509
1.7832437725755792,0.5327920627552473
1.795028839179837,0.06389713673304256
1.7999459297116331,-0.10397866998122547
1.8012918982928072,-0.13975334840403533
1.8055779397278116,-0.26196980326540253
1.8085733791403635,-0.3206837610008942
1.8114691735768877,-0.33788174968079926
1.8128300256780499,-0.3779834264907902
1.8169734587215904,-0.3731405763856946
1.8184866809228275,-0.3671638712348059
1.818604262989223,-0.34646711664523694
1.8188214152876014,-0.34420791500716325
1.8216171420991731,-0.3310993215402673
1.8292317080584057,-0.1064308748991318
1.8329604274864462,0.039282392696285855
1.8334797123549134,0.08544481988134366
1.8387964261793437,0.363110316311691
1.839124495458523,0.38104050151973096
1.8405838308437072,0.4374401044491662
1.8459638509765481,0.8217339944735362
1.8552236994881177,1.5303426603432515
1.8626967309718827,2.107121506303176
1.8688291903470287,2.5804717022269705
1.8706333339138475,2.6836843861020205
1.8783849717611965,3.1417636072661113
1.8796340409727357,3.204058807428887
1.9034108710355735,3.4302545717582067
1.9236546558972147,2.109339516971692
1.9321707917305329,1.2148222938397777
1.9445855036035695,-0.1736941684681778
1.9539549813563575,-1.2089190587696683
1.9552853148735512,-1.3361348289126456
1.9700275783535988,-2.6439081414085623
1.976928263363729,-3.03956451086404
1.979166334488184,-3.1339888921536736
1.9841984724996422,-3.2996956897201164
1.9856563475561169,-3.3232062141250913
1.9925214287374313,-3.351376295400703
1.9939849241680712,-3.337071980334678
1.999310112613517,-3.230416795528926
2.0003788020113262,-3.1887225151557215
2.0013267757626396,-3.185221109417048
2.0162312831985867,-2.3417993023466184
2.0190393926222026,-2.1328924259304793
2.0304292319433213,-1.1201015466794775
2.0341341471979932,-0.7675782473593271
2.044659562262015,0.29366723973678965
2.0558548378620243,1.3410046184892725
2.0746341094668894,2.8740133288063516
2.088219748647669,3.5649015178566903
2.09400405724755,3.7615750671482386
2.0961393397132495,3.794798315283874
2.1026087750903155,3.869882598850871
2.1089394833896877,3.873343518155467
2.1137905193927438,3.801791828856458
2.1343047480651904,2.9978986287826883
2.180380978925095,-0.05075670584942067
2.1816839040730365,-0.12596037857864104
2.183038350599184,-0.19944766207747208
2.1856590061836956,-0.2904891949898956
2.1956409687584664,-0.634476567650261
2.1960695123662948,-0.6381545062411277
2.2037782064478977,-0.7405839660184786
2.204678197145313,-0.7319037131004308
2.206191729874572,-0.7069531405134302
2.207761070752486,-0.7021353349250157
2.2080798260974532,-0.6785441259482743
2.209915601068494,-0.6539841479582719
2.2107840879627814,-0.6660577385216871
2.211274323597004,-0.6524054367620331
2.213371181767072,-0.6117544414204563
2.2136765894033736,-0.5989118363380287
2.219718523710755,-0.4268567436261197
2.221012465854871,-0.37411017346494246
2.2270163307725133,-0.08175652485806811
2.229292103526383,0.044583090311331106
2.2301410613015946,0.07714868121554941
2.233338852346823,0.24399137347445765
2.24956718739762,1.276313632642598
2.2507486751803985,1.365272654414111
2.257642714245094,1.7420541381043844
2.264914286516195,2.0788198163325284
2.2792125080121277,2.386204689376385
2.2815950800670084,2.372615025756302
2.28443469211855,2.3500716982425636
2.2886263362140946,2.216500698531532
2.2932236157068937,2.0462472647429717
2.3111581710510825,0.6785112273540131
2.3121759723027067,0.5558586024789033
2.312499983070982,0.538472889576515
2.3186275538384677,-0.11190292771695888
2.323875406299832,-0.7144516334974645
2.3243541525515266,-0.7816565681387648
2.3313081383987537,-1.551206913609198
2.3402402946348566,-2.5733966144930265
2.3499023474221907,-3.4293233418755764
2.354435299231956,-3.7720628014227393
2.359924018929937,-4.077726477969778
2.360828268631292,-4.11573809059805
2.3611980190448243,-4.129505182835378
2.361832287276851,-4.1577610674983925
2.3624940331574926,-4.189608572474759
2.365410247432435,-4.269235898429079
2.3654434139942104,-4.2603532855593365
2.3672789069059146,-4.286256939712175
2.372261311574083,-4.332053441004696
2.3766471423218265,-4.3114820164660514
2.3998737928859146,-2.8606068955080737
2.4028568537493324,-2.566796768767459
2.41115742801835,-1.696068248501721
2.4152414517985488,-1.2085032940133578
2.4160876609531172,-1.1147959497259783
2.416783263645736,-1.0334742816970752
2.4168333364039434,-1.026283148364623
2.4172099632345088,-0.994787279475801
2.417623562902805,-0.9498283059993888
2.419595902382622,-0.7437602301719489
2.425657980675922,-0.0743349184553036
2.4288188859300206,0.27502370871415477
2.430914124243582,0.45055945038438144
2.436417469378304,0.9746419281634966
2.452907025032566,2.049566003023811
2.4547791555813294,2.151664113129128
2.468497151248113,2.494105319156054
2.480337508698905,2.475550127913414
2.480969816491834,2.4755805347185107
2.4861921067454302,2.435372158050142
2.4887580952070927,2.3603477975156046
2.500867753891608,2.2190523056765876
2.5029027030801467,2.1971683391318146
2.51169791781334,2.1185697063421536
2.520928900106318,2.1734432878748393
2.523306431296856,2.1792022038265526
2.5243712085226875,2.157984754618967
2.5301938167349105,2.2150788526669207
2.533723490158036,2.3125727377501377
2.5413538195339065,2.4236148869059613
2.543970827562947,2.50403618463472
2.545411033346661,2.5163989578559414
2.57254468857417,2.718976069109208
2.5754737054074806,2.6576431825742133
2.5758195636823347,2.678605703076351
2.5829939625658342,2.4937603049732227
2.6058221890375384,1.4238241825942548
2.6120106725116035,1.0764350441126835
2.6180379024222757,0.6898354643202625
2.622082232721753,0.45070016128799595
2.6372249540052373,-0.22465689894814586
2.641548584971787,-0.3436169148183152
2.645344025675712,-0.39893004815032596
2.6528927719933337,-0.4407556582787159
2.661071151732237,-0.31992572956590126
2.6618685105862436,-0.27483331390255417
2.669680928331367,0.03404742586411248
2.669954841935936,0.04739719039516625
2.674230379780857,0.2427464897769087
2.6761086077021767,0.3504124073635325
2.6831998581549925,0.7688053032458575
2.696125338260835,1.5600071608856352
2.7004491083011395,1.764978001648634
2.7092265346963584,2.1239483626643114
2.7200906721699933,2.276419082548938
2.728494716864036,2.1267510840244808
2.7326076451072403,1.9999432729747295
2.7438309770636264,1.266238013944735
2.7452632714414733,1.1726633100253288
2.7461130424963773,1.084823600584881
2.756413492678952,0.13234729667384562
2.76239650466138,-0.5035855307583322
2.762466104232626,-0.5042472963230223
2.7648594998236504,-0.7527010622425095
2.767995216593654,-1.0872322560412848
2.7685848317365727,-1.1404725821765653
2.7794543256474675,-2.2855566444858373
2.781220743928296,-2.4587079955271856
2.7831467408755284,-2.587088286460592
2.7889953966031857,-3.091572222652573
2.8033076049447443,-3.7604429905584715
2.805232480167576,-3.8398960887522886
2.808207297790033,-3.848019251658924
2.8083909373276343,-3.8351261054532655
2.8091733305731132,-3.8508153606617266
2.810216723914122,-3.861214337729515
2.818088239329164,-3.807137192967587
2.8213373987685593,-3.7274687523780576
2.821781347683502,-3.7325300288360665
2.8220758279213074,-3.700482180287059
2.8450084922443324,-2.6410226428774064
2.8470016539706533,-2.560562561229179
2.8504861233555,-2.3740569824203512
2.855099570547572,-2.188143213766688
2.86416414624453,-1.835981764066461
2.8660267420571692,-1.8066457329524228
2.8758087096423086,-1.6974731078695842
2.8812219281592553,-1.707259032982453
2.8915987094710536,-1.9410337315333615
2.906942150199372,-2.531614780767428
2.9097379204348446,-2.655611064469405
2.9106312572315467,-2.6492319308824213
2.910908235902941,-2.6674454661797653
2.914445845822187,-2.7903921835802348
2.916699402900278,-2.8956747547690287
2.9239674922669865,-3.096222832461544
2.925971634314939,-3.128888355744822
2.926466577757086,-3.1410729199895564
2.9285259779779693,-3.172330856761296
2.9288920074562332,-3.1533724610780807
2.9339657975023803,-3.1849387998908925
2.936161701974137,-3.1841682955273587
2.9374364379704314,-3.1493289123266814
2.938777087599072,-3.129782094248514
2.9428782811734138,-3.037455297119609
2.9433723202256523,-3.0047756160567074
2.953538034603092,-2.535991615948487
2.970009290050098,-1.2484289596082796
2.9907042777920942,0.7372639775768742
2.9954126838508746,1.0799789901671948
