n_harmonics,base_freq,magnitudes,instruments
10,4.101195625314156,"[-0.15630284  0.61233754  1.1839843   2.01715062 -0.78876485 -0.34502926
  1.12583304 -2.20212885  0.65597078  0.2736996 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
1.1742821686480704,2.4619637298829926
1.1762275991040871,2.3175046462288416
1.1774449045331066,2.227293216157676
1.181338723953803,1.9285961784515102
1.1856342828047657,1.6023677422964193
1.1896625216841983,1.306518500060041
1.1897055402849332,1.3048118947074538
1.2004814163971247,0.5586992485335194
1.2036957420784908,0.36457126171873444
1.2069534468808722,0.17781926383786867
1.231400525903652,-0.7407056766380993
1.2398562087962457,-0.8580603276300853
1.2538387386368086,-0.8669069035529888
1.2547831465520396,-0.8646498351899984
1.2551231971457462,-0.857557064152127
1.2611266925871094,-0.8127254252188456
1.2705324548120167,-0.6936042776439655
1.280812000050985,-0.5266377784556899
1.284325427530212,-0.47378167451953823
1.2890470277860935,-0.3874100397924857
1.2919076627656247,-0.344971635670322
1.3048558703706403,-0.1178287085477744
1.310613861092226,-0.015933326969787942
1.3107127598760417,-0.016361124839362418
1.3128567578048163,0.025412089545412995
1.3178673809815207,0.12282063268609587
1.3216069660300276,0.19975437111859073
1.3360083079264768,0.5051349883800944
1.3436639384233304,0.6921021090236048
1.345022676955411,0.7235383843564324
1.3514406599569577,0.8837143264421652
1.3575843137680161,1.0405278081762368
1.3720574720518695,1.3806201711997195
1.3733961975549676,1.407948011537505
1.3839227427802676,1.5789605137387175
1.3900529456914006,1.629359034066579
1.395182036964643,1.6428497582588908
1.3971143936097787,1.6403070966026994
1.4032682000667975,1.5963890967710967
1.4057006250897928,1.569304618191861
1.4110442718286764,1.469343267592307
1.4320306562134082,0.7429212962772145
1.4444130803334092,0.10058915898741569
1.4465691791874242,-0.011153887975617525
1.460075695693213,-0.7345971280910527
1.467580943166582,-1.0915433436986401
1.4684341059301644,-1.1275523698883088
1.4700669730250526,-1.1900585497810416
1.4764846072096667,-1.4238958094404741
1.5070387468069804,-1.5599227214609175
1.5129300620058057,-1.3960952799145185
1.5173525893633268,-1.236394524740643
1.5222739005380772,-1.0309913241032527
1.5240247725305176,-0.946399892780282
1.5388987718437415,-0.19060997742949592
1.5419589255069903,-0.03320560816884754
1.5474645662849777,0.24752250056422634
1.5475051292866109,0.25482399774974634
1.5481269870686667,0.2820597122709343
1.5506143629303732,0.40303392744215844
1.5544080780369587,0.5807776799607814
1.558021172112154,0.7265041054511683
1.5609185982892928,0.8361724439781659
1.579353604932619,1.230335128856531
1.5801942318497773,1.239276972448921
1.5946017730814557,1.1245977942907106
1.6046247003256138,0.8605251511328263
1.6078853200038425,0.7474476666970297
1.62532393007654,0.016980433491186712
1.6408034717787245,-0.6569371446780511
1.6553114171631682,-1.182888961249764
1.655628522498625,-1.1935602833861152
1.6589768518388963,-1.2932699825635297
1.6620234328611883,-1.373482369845921
1.6675400975420693,-1.5088185411604589
1.667991058121471,-1.512009390326218
1.6711640697179622,-1.5787748821189618
1.67370075159213,-1.6285990847840082
1.6785211411145387,-1.710402101470737
1.6846411318271883,-1.802266153418753
1.6878741163107582,-1.8440949378941034
1.6892502760843708,-1.8582938352221123
1.6968704980246407,-1.9605635961376724
1.7043535703249262,-2.059275817283714
1.7068532553323017,-2.100507561480626
1.7226456069575944,-2.399256675412052
1.7261830858725693,-2.488871907931015
1.7295945025882578,-2.5767102636002033
1.7323495822525432,-2.652110954660162
1.743951901047378,-2.9884688427690222
1.751957132052043,-3.2282908628720204
1.7560888215438748,-3.344408253757704
1.75639624631133,-3.358399458525348
1.7568932377709503,-3.3664939181699345
1.7596611336977919,-3.449648276889008
1.763646310180647,-3.545657233697216
1.7715004764378506,-3.701382839404756
1.778775127184196,-3.8001639381885943
1.7820006735212353,-3.8212499025934106
1.785026601786969,-3.832589335604315
1.7853550291704012,-3.831814094156223
1.7879000187521745,-3.8355959143107783
1.7883083138514007,-3.8308871440416423
1.79324803987602,-3.8033746077334056
1.8033295724135936,-3.646012341059003
1.803357753313052,-3.6444012135222055
1.8110734328703337,-3.4469032483163042
1.8174921071751022,-3.2418406033767195
1.8217403191015524,-3.0974604521733573
1.8343993531684593,-2.633652021251159
1.8377915627043935,-2.5087706017684948
1.8514084599383516,-2.0931056678889957
1.8530690834416905,-2.050215514845123
1.8583498274099224,-1.9468218094417993
1.8599938429995824,-1.916043939770437
1.8753281389609304,-1.8050783017457928
1.8989792806786472,-1.9891909062522926
1.9324819147034047,-1.595337996727284
1.9329782095433217,-1.5749916860247974
1.9376984305602116,-1.3402131534921
1.941783667860955,-1.0932540254996543
1.9450362019034682,-0.8661739565513632
1.9622096406779832,0.6758355893110644
1.9829773419778745,2.952349301464338
1.9888818475891217,3.559129512496722
1.988952016105591,3.5651311981291984
1.9925273478090926,3.901636092186531
1.9977529620772057,4.336375326206223
2.0025679895963737,4.675458365937178
2.003174668779769,4.712567773742151
2.0032686580494614,4.71747486152044
2.008625740573798,4.989652473780133
2.009722376463545,5.028601116227552
2.0108042606498575,5.064735151562844
2.014597219660473,5.161346436819402
2.017261066738108,5.191289037352609
2.0203949469978983,5.190008769272175
2.044287419987823,3.8901294768644084
2.050295563994541,3.2604850040950377
2.067349617462777,1.153975043473611
2.0688286478780045,0.9685372180738895
2.0755940400653223,0.12881767350581289
2.076947986231148,-0.031506444684729816
2.0778724121050267,-0.14510715085548398
2.092775566407818,-1.5673152419271852
2.096419660333229,-1.796288172648289
2.0976616519273126,-1.8728494585484214
2.098021911695281,-1.8967209303415127
2.0998962135966517,-1.9789826978584695
2.1036489625359227,-2.1087229160531007
2.1040201513660444,-2.122675366437041
2.105938415713826,-2.1663420125821315
2.1062953831392193,-2.169902458488543
2.1285466559216317,-1.5116536084230716
2.132524327509315,-1.2099171571724288
2.1326697918171496,-1.196151064678744
2.1328018036742247,-1.1873286467716218
2.134572766698855,-1.037883545532837
2.1671090848124983,2.0871527948250086
2.1716412003613463,2.405826752950368
2.177071056957728,2.7024253398379603
2.187615360072728,2.946101245682735
2.1975095517400893,2.7496352519587464
2.2087309790435867,2.013704102191574
2.215262147758554,1.3809259598853831
2.2170903232863886,1.1823022492928306
2.225510246260823,0.1858949366761246
2.2328902504347754,-0.7578415008860675
2.236441917902451,-1.2182595506263878
2.237911611267064,-1.4018917145542236
2.2420901873065215,-1.918027206723358
2.2434321875445526,-2.0798517940756365
2.251291435219077,-2.932070190833376
2.2556240247916035,-3.3327936045280757
2.2564498429788618,-3.3978839132424463
2.2686062212518037,-4.089355651419176
2.274623456894778,-4.185276335426879
2.2927185377255332,-3.461618867475315
2.292863667974049,-3.4481611661197364
2.300751408141071,-2.7082843699021875
2.302054588605687,-2.5619820113977765
2.305572367918286,-2.1612073212204126
2.3109847819969236,-1.4863987885909162
2.33314520121679,1.4831578751961805
2.33855790280377,2.1210750383059565
2.3399543568232604,2.277441025668676
2.3574997283593566,3.6763553233651756
2.367784581269569,3.9522792596718666
2.3800138546266467,3.738533626387372
2.3912866678410634,3.1027114316101
2.3926951547041044,3.001739248246633
2.4010726863795675,2.3156113517640518
2.426713388164563,-0.024726078635748036
2.449828503944241,-1.4766571406448448
2.464255215355493,-1.8217042791896407
2.467841394024414,-1.846753312436395
2.4720883767938524,-1.852617541779232
2.472362086215308,-1.8567567445520432
2.4779490807628797,-1.8251086931008556
2.499199018294183,-1.4920809183373527
2.5025489400551306,-1.4336327474546735
2.5030261213464478,-1.419566954566099
2.524182467621821,-1.0973867332577982
2.5244522642203693,-1.094816108806175
2.5261695453133317,-1.074929671318048
2.5542228133737517,-0.733622718021454
2.558765466199856,-0.6435668879348829
2.5621316293238836,-0.5666305214014121
2.573244395697081,-0.2325519495876403
2.5761186579199187,-0.11126616520490218
2.58343350592665,0.2262110362870663
2.5924432219873816,0.7364534230234799
2.5950009770014493,0.9007935524168688
2.5982864359528737,1.1085951530413085
2.6016601482611534,1.3361492067090195
2.606275446068313,1.6727111778622517
2.612440080453366,2.123991419298576
2.617315350624457,2.4781376894765375
2.624082321789963,2.961585237783367
2.6259767496577036,3.0918337202151562
2.628854597192735,3.2829822412837504
2.646135715569934,4.186570088289244
2.6511954950489,4.340957153531048
2.651987613766864,4.358344750643839
2.6532674947500308,4.388346689867774
2.656250732483784,4.44156077332066
2.6564397968758717,4.440260943190198
2.6608252489216886,4.475675424420214
2.661620104691841,4.479485844547199
2.6638460517568125,4.47467267623761
2.666358926658816,4.457690246472962
2.6664272852592354,4.4556046729084064
2.671790374055675,4.360406620329455
2.675534593874474,4.25482227612065
2.6756013749566883,4.256000653367148
2.6977925762239803,3.0776226249921157
2.70193751774839,2.7850795045932175
2.705187089540594,2.5466048026142967
2.712920959579712,1.9641442817921453
2.7165015802627535,1.6918802375313258
2.7185296570926907,1.534449090777574
2.7248594968326305,1.0759258577330335
2.725165117832381,1.0575201513344217
2.7283236081604674,0.8322859917183346
2.7327150965721794,0.5498019882151342
2.7366498990774684,0.3117940005282618
2.7476302398971812,-0.2530190373631577
2.7622306135027834,-0.7171581086272425
2.764114100254883,-0.7503198809528999
2.766250091358624,-0.7897354387114713
2.7740193241964244,-0.8768356635770173
2.7742839142116384,-0.8739832639223142
2.7748281031038307,-0.8743375258405899
2.7751921297134103,-0.8809201764611413
2.8040435510761075,-0.672319574080346
2.8075832250295383,-0.6148123065211359
2.812866819354988,-0.5356990024711299
2.81370647312497,-0.5154214432634496
2.8142083726845852,-0.5035283998694947
2.8375773082856988,-0.10586815475565181
2.83987742493251,-0.0633543433520054
2.8566322440425296,0.2610365378898312
2.8826771171468444,0.8650259261350822
2.88482503349144,0.9124437046443243
2.8854480281277244,0.9311736845984934
2.893047682279926,1.1284329670000501
2.901391821262405,1.322953724937789
2.9049070526881575,1.3965671535227657
2.9066343686425373,1.4279746220103822
2.9078978920080187,1.4539796121044617
2.9431588722740774,1.4708661568263282
2.951925013415628,1.2245839174704722
2.966475128839205,0.6193838247498662
2.9696484298183066,0.46181467679625354
2.9698324242557907,0.4454633039867739
2.9747342793183877,0.19464203435671662
2.98414287396535,-0.31392104154357076
2.99098234919867,-0.6786968364828332
2.995461416226945,-0.9009178159380687
