n_harmonics,base_freq,magnitudes,instruments
9,3.210636631079385,"[-0.56417988  2.31665448 -0.33387107 -0.72645182  1.74328799  1.72026184
  0.53521983  0.61897378 -0.42440912]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
1.463252693313052,-2.490492686276322
1.465831189656333,-2.31322030754188
1.4667185603056447,-2.258358805538098
1.4682984317001733,-2.1604923683058046
1.4739924098371215,-1.7430852237677825
1.4752730856833551,-1.647940366663689
1.4845424956783235,-1.0044822262430075
1.4900161601340685,-0.6276351545709818
1.4915933034466624,-0.5112076546507212
1.4970896619004623,-0.17918754474963358
1.4987673682619054,-0.062471246917928554
1.4993910411187388,-0.036737864200494824
1.5063257078710928,0.3483465017634397
1.5100244519913746,0.5224741837586164
1.5208254149322542,0.9395825561608937
1.543826338076805,1.080924122001336
1.552158424714868,0.8763842700712875
1.5555748321922263,0.7565934434378514
1.5563000929441078,0.7403363014561052
1.5578606969165474,0.6811785205175256
1.571850768776458,-0.09342895072536413
1.5721583031311281,-0.09290856594670542
1.5821807406237598,-0.7999941628507138
1.586782185759442,-1.145827026690283
1.5956458944668999,-1.8566355841908986
1.599963360197508,-2.1947901111736012
1.6025396149739626,-2.418490773914351
1.6073740426455387,-2.778981628934505
1.6157179747699084,-3.4263586925182983
1.617678241719263,-3.5431743843899963
1.6210131149659839,-3.794779347830128
1.6238274879262917,-3.967098249729508
1.6282849183720067,-4.216366110243644
1.641144521493482,-4.805673190157926
1.6428343258067182,-4.856315785437136
1.642921374133282,-4.861578392363843
1.6513724715109594,-5.01511555867208
1.6515463407351607,-5.012995890563814
1.6574838055214336,-5.0337678872266105
1.6693873926312799,-4.8546008652937465
1.6795237059018415,-4.408530598655717
1.6852322297225717,-4.074309452420486
1.6885711860565191,-3.8499892875331194
1.6927957578048751,-3.5514066245145623
1.6945021905246822,-3.417354268607077
1.701843396150121,-2.771192034359183
1.7044004315098302,-2.5594766369698507
1.7195214634437441,-1.0622595344690196
1.7244801477623986,-0.5176030713760803
1.7359120969827515,0.6464952304196527
1.7510953187181943,2.0860886208155742
1.7813485452694682,3.928141253136305
1.7828903271685004,3.9668279547938514
1.7910114655487002,4.137149857555955
1.802849878141112,4.182007756334016
1.8102892699757884,4.0627959520818955
1.8227137158591749,3.7217149226419983
1.8228518548680768,3.7012304543502053
1.8252242474373706,3.620252126635131
1.827459990555889,3.5370316593282722
1.837749041262759,3.0558386260983794
1.848052837896411,2.547487243937233
1.85804835496341,2.014355760894177
1.8665764110152079,1.6338077813457677
1.8669952621294987,1.6125473570564466
1.867920116061942,1.561148722106009
1.871935847548909,1.413395800521102
1.8771831419824005,1.2003955378396685
1.8810167646073594,1.0819354166191661
1.89112164792106,0.8092157770355431
1.905321521784212,0.6412131907104929
1.9134786801488168,0.6675932070612246
1.923113649692401,0.7838372650154855
1.9316589692563486,0.9656379607940446
1.9347852731629311,1.04365950623175
1.9387012708211184,1.1484834117047034
1.9401152389966443,1.19942713796775
1.944722064399592,1.3164786293419655
1.9468510157482681,1.4025617991102433
1.9486881963099094,1.4552030980557504
1.9512056266491236,1.5306861101489875
1.9512067153909172,1.5440249743930503
1.952492885766592,1.6016819489330736
1.9534239245454659,1.6334789741074895
1.957703133556894,1.7669960674462062
1.972530735504292,2.240512209860673
1.97699634607313,2.3524385140666144
1.9789679104958307,2.4076683018689304
1.9838712609667173,2.5021275139620704
1.9841877742329537,2.503463538012301
1.9897009574939952,2.5990408552906743
1.9990886184079404,2.7102985675442812
2.0015232312318822,2.7117815578485995
2.0019262620255054,2.711423700429408
2.009956510228286,2.704114982335978
2.0233751236964608,2.527152920211974
2.0314601458217876,2.337083402204733
2.0415944424283534,2.0233643124859384
2.041848310465311,2.0147307479521674
2.0484447813178255,1.770347511399389
2.050293100728572,1.7147175368908256
2.051495381081722,1.6598501143378057
2.0556527745414552,1.4822606309048758
2.0576626950850123,1.4010508992590658
2.0593295265197273,1.3330427597330101
2.0785539879353294,0.5682563152318116
2.0820131030281708,0.4236785760447986
2.0891983711323983,0.19066935429080978
2.0930755085477486,0.07890633804643817
2.1061488360877503,-0.2091660595187801
2.112416805103395,-0.2959948777572117
2.1155190587949226,-0.31780807585632354
2.119280505354598,-0.3197298578164589
2.130641032270711,-0.25786660687631224
2.1425676647150595,-0.05032068691195335
2.147952230716472,0.07907432474225776
2.153959549371514,0.2677018060854712
2.1648752759332375,0.6388261942910944
2.1660449167701312,0.6994318690963752
2.1779426342085673,1.1893009216954973
2.1782260776780227,1.1867299590351903
2.1845310244971987,1.4569185576004091
2.190105518349247,1.6886725062693564
2.196156478172095,1.9411561367728856
2.197292926817564,1.9897907742604568
2.200183674514319,2.0919075329137264
2.2016431229446187,2.1598369745101795
2.2040397013190267,2.2349522501985506
2.2057149271398204,2.2934027920124125
2.2057498174332,2.303917407271327
2.206823996995702,2.3277885576091846
2.214359183246235,2.560396870081436
2.2166955553735317,2.6157918290277915
2.224036872814928,2.7851711566560233
2.2353510193761155,2.943662658771352
2.2358612055032854,2.942172090349534
2.2471170320032305,2.953056929492325
2.253016705071203,2.919317120933038
2.253789361075219,2.893921035109596
2.2593163448718743,2.830695012590552
2.272294012590134,2.54017665310621
2.293694694655543,1.8120074478338757
2.294825849750808,1.7732849641907915
2.2988765598043273,1.6042324751729364
2.3014144890989234,1.5064571830331683
2.303569180947517,1.4255073047109152
2.314773693313728,0.924592834060471
2.3169385816237122,0.8215534354769407
2.3230231694344505,0.5602619198662167
2.324365716333192,0.5062972336251464
2.3273580728499663,0.3681008408674427
2.329128588698792,0.3148922361833506
2.334757625812454,0.0892367422655784
2.3361505329783716,0.02307438028781483
2.3369167340462838,-0.001016802178309237
2.3405507611658694,-0.14827733355838535
2.343990916677571,-0.28049624586376776
2.351947974042597,-0.5744657118507414
2.3521368571059087,-0.5722373310678347
2.35327444676743,-0.6165282071863547
2.359444117372865,-0.8090581519920157
2.373964301160102,-1.2271885410698193
2.3761894353352995,-1.2642353949889928
2.3786712896278157,-1.30980977439274
2.379744256293818,-1.3517360260158964
2.3798820163023384,-1.346294409847109
2.3898726511739836,-1.540631656987883
2.393392047838601,-1.6152459837086748
2.395590842950125,-1.6380464269284019
2.3967911004590228,-1.6603004340493333
2.4019405464676913,-1.706229338348327
2.406725151838984,-1.7798963647913493
2.4095202813448537,-1.8096355904713572
2.4331181982446335,-1.9110230404182247
2.442132775972709,-1.889866424589454
2.450518086524051,-1.8511850927513611
2.4510754264445174,-1.8549617844404847
2.4524985133382904,-1.8428990763070223
2.4622474611708602,-1.769953584855871
2.465066311362887,-1.7272173522322887
2.4817579412809367,-1.4861090723273016
2.4987743183152222,-1.1240763408251622
2.500392019989972,-1.0812882462123445
2.509359708485789,-0.8717771918498367
2.5257053216861785,-0.3628423930165168
2.531138931433648,-0.18251336562274587
2.541896517732372,0.17151128392966586
2.5553269958004385,0.6299815119274532
2.557548355448292,0.689766447634323
2.5638742586372745,0.8978291626324352
2.564052155929172,0.8889052832111151
2.5664642328031713,0.9694363066523717
2.56774133226508,1.0073835610854835
2.5790973876863577,1.3120579356756292
2.588355381450282,1.5029509354871644
2.6054604611830205,1.7095009864323982
2.608882215134374,1.7311479605141782
2.609515699653171,1.7227289572675248
2.6276245433184435,1.656368969987771
2.636778888279216,1.5417029292233138
2.6448533403089947,1.3795548209570585
2.6509778886783337,1.234662377908199
2.651711623920715,1.2251040193632263
2.652072447181693,1.2096907032714452
2.657306383511692,1.0624976937153774
2.662738683060857,0.9279011752754641
2.662854014625654,0.9280614335042718
2.677260882877512,0.4855982044821926
2.6777250909548007,0.4751707341270616
2.6787139946832212,0.44626175216635233
2.6864270586553376,0.2071053406357981
2.686827592732045,0.2112297949635252
2.6872946119397607,0.21317381654974366
2.6911162830620485,0.10120619889256137
2.6930992959799873,0.036420737459754514
2.6979003938013557,-0.08890210794575289
2.7031266955277484,-0.19862403043271878
2.709244759628885,-0.3360101857134425
2.7211074099291315,-0.4996339383817255
2.7233631597463024,-0.5342702944113327
2.7259109604863347,-0.5512220364268633
2.731657157714171,-0.576318572995991
2.733908671364965,-0.5786545133648474
2.7424848095663297,-0.5784627351137019
2.7540056486720674,-0.5013057544881317
2.7599127414514166,-0.4060073481441484
2.765455707767477,-0.32043397207575125
2.7671826885115776,-0.3005997222357287
2.7693727928067844,-0.2740346549230437
2.7716968955263095,-0.22869379827568143
2.7909908339984577,0.10320839761723538
2.797056031956769,0.2059559081946532
2.8019511889997464,0.27210750541890794
2.8093361850408716,0.344340225832823
2.825863928251133,0.393527009961309
2.8265622150687433,0.394361431963355
2.827090882580923,0.3751936455028988
2.8429019265867215,0.185249306541453
2.8488129711739285,0.04384013818948019
2.851067458350438,-0.005251918394772391
2.854444682343905,-0.08870195423227602
2.862893756829579,-0.39537264145199397
2.8663204191177476,-0.5112793181351986
2.889001432251016,-1.5146690555609126
2.8946804749519455,-1.7846646314390109
2.8959996060710838,-1.8432283146556447
2.8963824557292455,-1.8738532597421496
2.902551032278743,-2.1610907564645605
2.905409802977,-2.292315713285937
2.907070008016908,-2.3578322461848127
2.9104289081632455,-2.5254331395754006
2.911757023202737,-2.565524455730429
2.9199309043209265,-2.884856268736826
2.920975701634214,-2.9316404819559803
2.923693414558861,-3.0308967598255667
2.928966686027077,-3.190039794314614
2.9314320867336034,-3.263098258065837
2.9381734437841533,-3.418466328417346
2.9432522035831843,-3.507254445006997
2.9490657050511615,-3.545334111567398
2.951646107707818,-3.564801067906212
2.958133634904308,-3.534712909428087
2.961617199328831,-3.5186010572832043
2.97094567246591,-3.3846073667087437
2.9748641284684485,-3.275970621927077
2.984622531591941,-2.960200425870592
2.9874225929385583,-2.842637388768833
2.9901959148107933,-2.717664120002494
2.997550709961101,-2.371236444450794
