n_harmonics,base_freq,magnitudes,instruments
10,1.2650231477687015,"[ 0.21155857  0.63382954 -0.89335664  1.36713908 -0.49225809 -0.16346094
  1.42701943 -1.82373663  1.42835697  0.34087451]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
1.3081948202106455,2.199770321366331
1.3105213001622582,2.1584464702180473
1.312139281137716,2.1484593151597564
1.3127381676519931,2.138643425785959
1.3129562889047683,2.1220393376842797
1.3200603195222653,2.0351062718848496
1.3236518131960615,1.978481030116253
1.3238077703547546,1.9972928852631164
1.3289491499761015,1.904913452429448
1.3342787675200878,1.8361999972193692
1.334554476742575,1.8028271419254298
1.3358520709349522,1.7892417291747753
1.3594415351241462,1.371893292037834
1.3875752179723113,0.8138661717850909
1.389429861415807,0.7700214415589122
1.4018737965624455,0.513592455908791
1.4126077482084352,0.2931157582189782
1.4202870296072359,0.13080701003413578
1.4374165678650828,-0.19345323476185897
1.4539914609021611,-0.4743703016155276
1.4564033650241042,-0.5276404477385072
1.4768953448191233,-0.8119923709667719
1.483047727967186,-0.8969004672854327
1.4855221933875393,-0.9135856324971345
1.4973111323301787,-1.0287182740156804
1.501353426967368,-1.07463422621092
1.5045445938124207,-1.1161848843933362
1.5096313963704162,-1.1507908434907423
1.5143829226596104,-1.189441188810419
1.521334516300115,-1.2021635150391279
1.5214540951013902,-1.2329598103816273
1.5332844644824402,-1.2813602514235538
1.5455596373987524,-1.3043242466556855
1.5588387333032934,-1.2648597565225876
1.569562652314012,-1.2411967068526637
1.583280000019311,-1.1605234624572542
1.5893091270232143,-1.1250622746397694
1.6043865270757545,-1.0212951875150535
1.6109137315389273,-0.9431810635399286
1.613155344919651,-0.9231525073600717
1.631472155169737,-0.7186434451043037
1.6319076056390687,-0.7245457647297541
1.6324176336331755,-0.6991175613036218
1.6389861898621376,-0.6417968184723343
1.6411826564627026,-0.6163882054825829
1.6483208638439963,-0.5225694729767683
1.6495920577807688,-0.5013685118437006
1.650004414428233,-0.4982021058632622
1.6531783028645286,-0.46631327792117117
1.6714301189400746,-0.22417314721885723
1.6729002656496998,-0.21069336405497344
1.6732594789504986,-0.18803672171931132
1.6873618771549435,-0.01241978457214546
1.6892099210944433,0.036590267032167834
1.700366715433221,0.15449170309035054
1.702622410440382,0.18064190881421488
1.7036005738250575,0.20329858888794813
1.7049661027793777,0.2136783840336424
1.7081376404177684,0.24747652460046285
1.7099142920141652,0.2884475705880932
1.7161349209731451,0.3617602379883441
1.725023374188459,0.4702636107323544
1.7388477910497855,0.6218049940360326
1.7423593848548622,0.644665788023551
1.7452309116195943,0.6955278732172149
1.7462901959444679,0.6951401568916444
1.749119753519068,0.7004812534151844
1.7538704539133452,0.7477081108186949
1.7604877638284755,0.8181181520229551
1.7643305442923278,0.834439727241423
1.7658937235512742,0.876467880877489
1.768490808576619,0.8693852654649086
1.7860359897779867,0.9778563712355712
1.7866629581951239,0.9694722131781599
1.789080717396783,1.0076365922996138
1.7968948908852367,1.0276136993492
1.7973965646658154,1.0291732196738432
1.7991217895656693,1.0460457869265618
1.8033511270221174,1.0542015725969505
1.804554683387786,1.0362096467843749
1.8082475841349748,1.062652127175872
1.8091900864115757,1.0716476751930422
1.8094743585337465,1.0884246214053857
1.8103068261922761,1.080592666103238
1.815827231792844,1.076908382886109
1.8167833137422358,1.0858041079522391
1.8174192060418237,1.0823927508140054
1.8260127608808698,1.09426452008161
1.8307609519437662,1.1061959950499753
1.8321283954198933,1.0843173651090607
1.844536597856571,1.0598521931802167
1.8453955610628654,1.0722453051338683
1.8625176026075163,1.0234626746637931
1.8675087468271965,1.004083430129553
1.86857826487537,0.9854675769954029
1.8706164800108027,0.9890683473113961
1.8711279274575752,0.9626301974736788
1.8718454355372787,0.9732461176151708
1.880961534120413,0.9220235087718599
1.8894576438341977,0.8730420585974183
1.8911062788855588,0.8551965646780282
1.9077587699060743,0.7462995956573039
1.9133037920633003,0.6923308854580963
1.9228250844439376,0.5949093625403098
1.935057441719489,0.4825560196716113
1.9483376271281285,0.3392365141519805
1.954403209938631,0.280707400588675
1.9582763750019616,0.24509367851920116
1.9597030370425719,0.23668154213775727
1.9672684095928439,0.1271517356571271
1.975198993168859,0.03572983914958955
1.9779140855070452,0.012727869896548654
1.9913871372641934,-0.15028392922583664
1.9980538739211937,-0.22979121261773883
2.0054411569446113,-0.32157186205676785
2.0068135830861564,-0.34770160819010176
2.0091949438469374,-0.3842152847232599
2.0101571390217314,-0.3805416787017955
2.0119702895155864,-0.4110646317393778
2.0179320815529493,-0.4869323035728388
2.0259321014534803,-0.5913258077525151
2.0296582887281094,-0.6442689389472785
2.0302090837010542,-0.6685404351448996
2.038314360729167,-0.7586397234342885
2.055865495566641,-1.0064952734329835
2.0562597538866596,-1.0114949023272803
2.0589365222435116,-1.0398665487864178
2.071891634559111,-1.2141396492812464
2.0757536906070158,-1.2615758644263542
2.0778568891292295,-1.2967678218535978
2.0790123797224167,-1.3187092343436846
2.1207794585523834,-1.898350858191684
2.120963795207783,-1.9122345731545143
2.1217973263938106,-1.933998638430297
2.1270501752740403,-1.9944426757218714
2.129639269316133,-2.0209143115129047
2.142245215791503,-2.22207127860977
2.1430550548950986,-2.2206868268778464
2.1467792421700373,-2.2863730652720506
2.1503419105623482,-2.331464744388762
2.1503987778096274,-2.3392352556494855
2.1600612401315624,-2.479085936474544
2.163037151650159,-2.519853782292178
2.1708695475598443,-2.6194364902693854
2.171859025046837,-2.6467338894990666
2.1855334184399124,-2.8456658572015097
2.1861443813599024,-2.8407993601909163
2.1890100178534126,-2.8903275206029577
2.193994651258574,-2.9598098799649617
2.1972123259687555,-3.010848555867621
2.203309146434699,-3.073153522307314
2.2053223867868086,-3.1410615987058192
2.206551072167028,-3.1366936041359423
2.2076136424185036,-3.149868079009557
2.2085200508862997,-3.166253814439589
2.2136996788415555,-3.2322102407392097
2.2195073881742946,-3.3203055645095576
2.2252472820944593,-3.4127083065647144
2.228435909328417,-3.4392836345484104
2.236976892704024,-3.5662670314899745
2.237376238589727,-3.5760985846564726
2.238478496662964,-3.5751529262198494
2.243010426580228,-3.641042122771519
2.247508903820364,-3.719521267468228
2.277012281836784,-4.072690757558158
2.2797342347896974,-4.095903919401357
2.2802003481559003,-4.095490167386945
2.281985378309721,-4.1204154032674625
2.297451286867947,-4.272989482104725
2.2984600660412484,-4.292627166518319
2.3082805897201046,-4.384752403151681
2.313308002309781,-4.445173770263183
2.3286668231496765,-4.555163602469947
2.3422693753366666,-4.6540184878795126
2.3435304127501393,-4.652115067281785
2.351639604420451,-4.704603017763319
2.356492094676655,-4.719985896478006
2.3592498517484124,-4.743941597168779
2.3791428365069995,-4.804787846314579
2.3809756592154274,-4.802033838708524
2.3833285179544506,-4.809566980002732
2.409352916707129,-4.820575372219337
2.4108712455359322,-4.8183738231973825
2.4324113677026435,-4.751168162785589
2.438952118763371,-4.714059279753713
2.440260856448228,-4.7360247364148975
2.440708168758988,-4.722903604941317
2.4560469856114784,-4.63490898169361
2.4620978906991606,-4.589813413064718
2.4688814341667866,-4.559313099512526
2.469088310881448,-4.540353314503874
2.4707054009053975,-4.526633424474605
2.4755795062193755,-4.483787195420766
2.4776917168597112,-4.470980208565205
2.488207765195259,-4.390336030894486
2.4925809708719644,-4.346114623299531
2.493291345570829,-4.338823826321944
2.497361487516013,-4.287899144891488
2.499504467932507,-4.267600816595638
2.501960025555345,-4.247009561768223
2.502987040556685,-4.2416955065590995
2.5037175165175007,-4.224873904745505
2.5147065743931023,-4.122531275278314
2.525264801900841,-3.9763015573963427
2.5302475264436346,-3.9205646715705496
2.5347227680686792,-3.8983593833615977
2.534775319113135,-3.8966739600678184
2.550281737030983,-3.7099211451222436
2.5585250162265485,-3.616394796024689
2.5717891898094374,-3.430505458929595
2.5763697962156655,-3.3749240058537544
2.5899527976508736,-3.2216039121104645
2.5926228732759142,-3.1752027266920466
2.5932677400742987,-3.1699117724207735
2.598897869094979,-3.111500012319027
2.601284521245268,-3.059037364121187
2.6059104752288196,-3.021922430024107
2.6112786089201343,-2.956311172518697
2.614351650305732,-2.902986931046802
2.61809657757645,-2.83096070891639
2.628507701288874,-2.725491657316588
2.6435734612552473,-2.5513278432456383
2.663242785114493,-2.303733610640855
2.6811272346044523,-2.0961922662842447
2.6834627532620647,-2.0470839081726537
2.6848428637410313,-2.059293822846371
2.692366550117364,-1.9676632189098966
2.6938159592090782,-1.953683139874112
2.697325830302029,-1.9077178715791059
2.704368313269222,-1.804944127432329
2.707890608337082,-1.7923211723703794
2.7204864825619604,-1.6176468953731218
2.72746188549789,-1.5461198247651726
2.7278741459124936,-1.5306720045370819
2.7352989100837544,-1.4407470202679078
2.735430993337687,-1.4508649667002689
2.746694773124811,-1.292413522312626
2.7630180484019577,-1.0860280087099023
2.7947833255934444,-0.6379867946488198
2.7962088044449738,-0.6174677356621876
2.8056754514760254,-0.44124834623240905
2.807819565929079,-0.4176758732063423
2.8174096058543423,-0.27753581499751256
2.8176860553720653,-0.2629845198954606
2.8189756355105464,-0.23410016205616654
2.827565334704909,-0.08320581848960534
2.8385878414636823,0.10003897119741897
2.8434393081231315,0.1927537097295067
2.851218854420397,0.33527383549402007
2.851477936755767,0.3405209794650831
2.8723168966223467,0.7299661539444491
2.881427568636063,0.935299289923052
2.885918677821258,1.0265215332395372
2.8999528378126147,1.2891879120285497
2.9032538718629963,1.3619535867178987
2.906761994410309,1.4291339410694242
2.911127736915377,1.5294992390714028
2.922802969248508,1.772916274580915
2.9324200543419607,1.9574929125115952
2.932579999000719,1.9564565278119763
2.93390334223243,1.9828764971085604
2.9436300923788616,2.173045734940256
2.9464824068408344,2.231200950997639
2.9505727907438404,2.313068797276875
2.9575343438229256,2.4502728187646294
2.971276440703501,2.66436164375664
2.9723321058198033,2.6917143766326443
2.9745481978243227,2.7315406423030075
2.9948957269348373,3.0226234851165805
2.9952683213934774,3.0264388310748016
2.998980579136947,3.0789485853774745
2.9995800416562215,3.0941230195170637
