n_harmonics,base_freq,magnitudes,instruments
9,2.1834220118155754,"[-0.79253161 -0.41751256  1.36495391  0.51579116 -0.58693382 -1.50312131
  1.1872381   1.05296751 -2.22771462]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
1.2689078385890467,2.860437219341067
1.2701463705375229,2.869340966366637
1.2761669465562449,2.848736937969342
1.2812999757676202,2.883778226150594
1.284236295076136,2.872102091423508
1.2857749718363607,2.861062199529689
1.3122439637190944,2.8151893138872213
1.324803711123157,2.726673927233275
1.327248154435523,2.7032919803624065
1.3317629158108648,2.6456722585397405
1.3332134317859001,2.6405256595578597
1.3387007798040695,2.5668024042758852
1.344357310412069,2.4934481764645913
1.3448943995848914,2.501228108506211
1.3511339511342708,2.373357564256696
1.3559474180818958,2.271124661203196
1.3612878595914317,2.14507065663323
1.3615792714902604,2.156608363606176
1.3630568081246466,2.1194623074888295
1.3630584815133258,2.1188496546585567
1.3695410374702286,1.9556150492457056
1.3920404331336735,1.3021228369176345
1.392215138451701,1.30280139748123
1.3962774456403269,1.1887631538136592
1.3981307036427975,1.105722944581383
1.40344932494064,0.9111661751507952
1.404250848353728,0.8713754634521327
1.4082303654451733,0.7481966771880382
1.4136457664923716,0.5480856528873774
1.4244555381660549,0.15868440755133004
1.4301157678780667,-0.09802389777522601
1.4306799409894362,-0.12135186541548094
1.4316747353286843,-0.16205505024021302
1.4348939979549318,-0.29012308348440063
1.4381446131160107,-0.4172002176919648
1.4478379153708243,-0.8084111137261599
1.452243387426253,-0.9859828852752344
1.4542509215796144,-1.0581837970140606
1.4669094078667424,-1.5546295518900457
1.4674388492858181,-1.5631115485149931
1.473834056937438,-1.812370645966366
1.4769914580466361,-1.922223390424753
1.4799986843226431,-2.0255036969532516
1.4805562488311175,-2.0388581415886264
1.4828963714967163,-2.1026946642978808
1.4885430644099475,-2.2874545856898463
1.489745903377239,-2.3284151716751604
1.4969139242926035,-2.52907962019463
1.4982768492380973,-2.577991200309137
1.4985076406834459,-2.5390424944630396
1.507814625179142,-2.7948314741028706
1.5176727221987765,-2.9628465408394433
1.520181241907265,-2.9770398863851355
1.5376610752084154,-3.112756428321656
1.5402304464088346,-3.1121644103956076
1.5419675855357147,-3.1339522106783404
1.5675234775279279,-2.8657327897268696
1.5678604283345665,-2.8730109002877753
1.5771181481340122,-2.67673202172082
1.5789478090371594,-2.597763704674688
1.5912520325414734,-2.2455025372489446
1.5935455805545633,-2.165459770315556
1.611875947667377,-1.5166848747016253
1.6201013086076763,-1.1598101179752751
1.6237582874784264,-1.029516587464431
1.6369564631868654,-0.4773487764306623
1.6396916268331845,-0.32285083482553123
1.6456551304377598,-0.09637378814650086
1.652150635694274,0.16681317168528195
1.6607392970553772,0.5154298732297953
1.669166826412873,0.8335775064264208
1.677100941588285,1.0815723821916763
1.6809686886603439,1.2012529494393172
1.7096557339545413,1.7609832709816897
1.7183440376914776,1.7848430633308168
1.7265342928757041,1.82464648572873
1.7386276700453802,1.7067595617529703
1.7388337759116617,1.702291992009099
1.7392706175591535,1.707288479473617
1.742306288855394,1.669369108617514
1.7543704885615359,1.4250210412489657
1.7662022163517035,1.1069830197368142
1.7938899957075076,0.08071591397482444
1.7945710240438695,0.056733755823287706
1.8001028001614046,-0.1858611047838063
1.8051017285288689,-0.40947094312804166
1.8111824628991302,-0.666886236543459
1.8200867683002393,-1.0611065382630112
1.8212349957289122,-1.093162754503191
1.850765360068399,-2.158755715524638
1.8562640738743683,-2.3246996085168616
1.8784553002688984,-2.7002678592831395
1.8789381824778033,-2.699303020226878
1.8790123856152938,-2.702354812990492
1.8804366704713686,-2.7297576478148633
1.8817530909530715,-2.719550290110467
1.8833969691745036,-2.709334689631102
1.891598362114446,-2.7345064872446443
1.89220847386993,-2.7439353285592074
1.9104825855891843,-2.4946256968620784
1.9175918687448332,-2.322836916936546
1.920824826198106,-2.2292713406993183
1.9234585492848222,-2.1467698916765654
1.9272158366318086,-2.0035128372308555
1.937013449929779,-1.6259431467819025
1.9371497154683617,-1.6109700306387928
1.9421341424803105,-1.4030112099049357
1.9449385655948026,-1.2749234019647064
1.947839855653327,-1.118373638028171
1.9535987847609348,-0.8089361400392044
1.9630466554807136,-0.28808051463119827
1.963130699269282,-0.2777298576179931
1.9648006686432993,-0.17534391116705578
1.9741843427354224,0.40034754925697547
1.977044674584075,0.5544901906269502
1.9807253443272401,0.8045008522774043
2.0114732365047923,2.703607103634723
2.0197228668645675,3.1607065727759878
2.0214823376730937,3.249548596566277
2.026164572095486,3.502382759863588
2.0277632324722745,3.572332141076269
2.0281217331847703,3.5799184036747946
2.030895050596384,3.708516744455156
2.0438846086995364,4.279972312906453
2.0444047217117003,4.310021446589762
2.047096042247162,4.380997664719886
2.063832877334862,4.838862646325462
2.0649339044952715,4.830868477422731
2.067255703554846,4.877145129361314
2.0723077646941874,4.928052597664201
2.073689994664207,4.944713183886062
2.073789702432058,4.943231348220859
2.0740592794842936,4.963718193217368
2.0809124843352906,4.96706912252149
2.087027526173225,4.951487593267512
2.0874365682330254,4.969359752067461
2.0882191399870162,4.982020513999071
2.0965472869945048,4.842510381069097
2.1004578353123007,4.77606304321188
2.1082759670885896,4.584156826814077
2.123499233135963,4.076396809080899
2.1326823643790087,3.648112091708123
2.137476717171616,3.4298794781932638
2.1414340928231894,3.2259089609537828
2.1487951566986645,2.8237302059380007
2.149071914178677,2.8056350484134183
2.155241365080208,2.42696887015579
2.17073302453369,1.4841836965833455
2.1713224963988216,1.4649115932244245
2.1771171528894104,1.1070342062195202
2.1828656455485884,0.7404257639072952
2.1829120386899774,0.7468854815447548
2.1830416363911933,0.7100891112187598
2.2037046594145355,-0.5236706979833903
2.2040684375305233,-0.5519762590184235
2.2066928416404608,-0.6849017202896398
2.219508418517475,-1.3732237491528883
2.219787871061219,-1.3920615879979161
2.219961943316749,-1.381269427886473
2.232231316299684,-1.97849150153866
2.242171971483776,-2.3695395633019154
2.2677304372408775,-3.011475208718929
2.269288622136383,-3.026328971577278
2.280187318611258,-3.1702929851568604
2.280494920954969,-3.1776630678040636
2.281069720920475,-3.1607821013016064
2.2905260896155113,-3.1865258010644495
2.2987724360209274,-3.1820233010151107
2.2993220848280025,-3.159041404636255
2.311294972121149,-3.082535159157942
2.3140942109677276,-3.0445626374837786
2.31667726968191,-3.0084366277401173
2.3330651697619214,-2.7436728537958546
2.3335264052251032,-2.730891152264304
2.3500314779167573,-2.3845921683777163
2.351243417915887,-2.340598348301627
2.357787357523212,-2.2203137583867463
2.3587716632526963,-2.194625559946043
2.360298752357738,-2.1632863685311143
2.377565884966846,-1.7997204382922964
2.3886273283727704,-1.596058000176342
2.393230190879808,-1.5256688592084988
2.395804127411636,-1.4976594576475952
2.403673489534828,-1.37004752394668
2.406754627017075,-1.3308051971334394
2.415889690639321,-1.2604720740104907
2.428403835911501,-1.1756492621231094
2.436613616528252,-1.1500488296496796
2.441443946877337,-1.1651291248737183
2.4474472125934774,-1.159104734062809
2.450955408350162,-1.1631197303093337
2.452401357438914,-1.1800983001039826
2.452439732703386,-1.1434815371365579
2.452672439125956,-1.1653579844428705
2.453437596134096,-1.1752774915600814
2.4603882941983066,-1.2210157154675436
2.4659341628771863,-1.2569974988774548
2.466420856530192,-1.2279570438718617
2.4678966651467853,-1.2561861717864649
2.4785587125277617,-1.3216030198003446
2.4810007396180938,-1.3524598498062141
2.4833370385211815,-1.3585226375874748
2.484245500339439,-1.3441143576052788
2.4864858662423908,-1.3994327713700694
2.5146445629616982,-1.5365493518478406
2.516069858815449,-1.5480087450744249
2.519767491520077,-1.5817504591885476
2.5271428873881394,-1.551906627809016
2.5324829570904015,-1.5720173876910826
2.5364464087091285,-1.5359517017906654
2.5386934329482074,-1.5358075052559532
2.5395940482239485,-1.5421677501268825
2.5474093655922285,-1.487674643953051
2.568130600582439,-1.2132514565381824
2.570346144557094,-1.1925070410966438
2.5760395282207442,-1.0476303482234568
2.587941262708351,-0.7545177669764456
2.5911286196896715,-0.6844618706518768
2.5949306146824593,-0.6083499897423063
2.5954594993166733,-0.5844748029985477
2.595692671453575,-0.5628473392679225
2.5985425146810703,-0.46851140359899696
2.6010182996994526,-0.3966378016814931
2.60353249112337,-0.32389901714925695
2.613354631200422,0.00047872541858808015
2.614059761188269,0.04252201966216135
2.625275328423305,0.4486391548655515
2.6320684864788424,0.6971929126067311
2.632470929611392,0.7035829539119826
2.6622067721684113,1.8335844312377485
2.6665967103515893,1.9708794683691409
2.666804115420648,1.967682560122544
2.6668630478142443,1.970049144073309
2.6761895014208354,2.276854100337782
2.6880435425114584,2.58521490321268
2.6977925577482242,2.8096015847689175
2.713348380363273,3.0256680740791504
2.7181163053635924,3.061733611369684
2.7199376590619853,3.0901629917472637
2.7233077830999672,3.0524732001894277
2.726039392085756,3.087214084008201
2.7304618767037168,3.0659977313920606
2.7590137202375127,2.7218742163314715
2.7688509785955624,2.428153759695331
2.8265278411461265,0.03781035367655031
2.8287762350022128,-0.049546628802690576
2.832669581140764,-0.26903836566044204
2.8330997923752133,-0.2653281728342087
2.8332323078645407,-0.2662061126943969
2.8392358752141567,-0.579435775394366
2.8414034614464816,-0.6733482165635746
2.8422827620232267,-0.7036780003966047
2.842396933914271,-0.7160207000366565
2.8432713406179335,-0.7647809701400956
2.857575262468064,-1.4005110892408532
2.8641409113053324,-1.672896481033133
2.865226291672272,-1.708809136572431
2.867258125513903,-1.8057964122383996
2.867398925871732,-1.7865070817148325
2.8891402007614904,-2.5638335582723975
2.889641389251242,-2.5523525654820456
2.8933207495420996,-2.674500810993829
2.9059913629358256,-2.992672186562798
2.906373086727741,-2.9770588564819866
2.9175864326195917,-3.1599851127513974
2.924626009956155,-3.223526937998732
2.933029515687231,-3.300419787656842
2.938202985853594,-3.29911398621471
2.941296480270922,-3.276532057192047
2.9423355340508364,-3.3276204177001545
2.9433817353645386,-3.3072675971979155
2.944883976397011,-3.291619849338444
2.981659115129329,-2.969554382800817
2.9835872012309252,-2.9288224125964653
2.986598870168333,-2.8639148226856124
2.9885340432940053,-2.853915880617715
