n_harmonics,base_freq,magnitudes,instruments
10,2.097436006921071,"[ 1.10979527 -0.55541543 -1.14289476 -0.35369901 -0.8351945   0.72438918
 -0.86329934 -0.6885943  -0.18869933 -1.71400392]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
1.3655923789647488,-2.35916198686433
1.3778006835460381,-2.5387537303800927
1.3941905262594716,-2.642955461481665
1.3947067131493096,-2.6124839148461976
1.4002964840774395,-2.5977761998719524
1.4182114485144943,-2.594106475457922
1.4281803079257163,-2.4971412680593583
1.4461489155064173,-2.183841796681566
1.4556805149743033,-2.039034364697225
1.4757493615258648,-1.470760331771403
1.4903600138805126,-0.9962460518612578
1.4956077786336568,-0.8252013155998268
1.5186838708094257,0.0021117581713045045
1.5205616069430183,0.06053658015010686
1.521919413332303,0.16899817111640253
1.5229647794335879,0.16959323648608884
1.5271127667016966,0.29132636918439503
1.5321541181257077,0.43803248289428487
1.5323232974627201,0.4526955780071317
1.5363386802206245,0.5923900070229587
1.54056953795057,0.753995077924038
1.542795141403749,0.7908126477144588
1.543329517025387,0.8235923010424162
1.5445867379036455,0.8841440674064242
1.5471084490697464,0.9455339686182461
1.5514618703249443,1.0913758033430678
1.552482593157162,1.0835768651510014
1.555179269006433,1.1326990105207084
1.5588303275725455,1.243854782716866
1.5746527651488016,1.6202001173329876
1.5774487992836477,1.6664187365842729
1.584603488916299,1.7510268711993855
1.5915953267588634,1.8448311419123054
1.5955722308389877,1.899516149589297
1.595879798993895,1.8761637940148024
1.596866063521393,1.9185717232524504
1.6016767660328846,1.875949947685492
1.6100491120949716,1.929713760415114
1.618870034292419,1.9517084728891096
1.622494145483282,1.943918040883224
1.624810458755122,1.9308832984085782
1.6307471217492377,1.8805253483858897
1.6321396394258638,1.886674224167528
1.6334840051228898,1.9027589072069786
1.634147601362935,1.9333299660696497
1.6405587934904702,1.7811915348444647
1.6415136807093802,1.7991503372746143
1.646447579564784,1.7291663680470155
1.6568804503866383,1.6332895697551597
1.6587729956835098,1.6207625273108144
1.6681281382368702,1.5118824269025875
1.673469032017973,1.4322254501999288
1.6751555854247409,1.4218068169259277
1.6802069500179355,1.3535569475263374
1.6804535989739415,1.37603857391687
1.6818660979904632,1.3408949533268695
1.6844814524659686,1.3199826498488851
1.6931495429479373,1.2224244604416912
1.7002831734916448,1.154232522443711
1.7108382000243925,1.0897182989674665
1.7180861599173491,1.0657696613066254
1.7197292865298053,1.031908680077577
1.7211473283292724,1.073003951853068
1.7253203433784927,1.065015586059213
1.7303983972293313,0.9850639342870939
1.7328844315563146,1.0801843435770029
1.745571449040173,1.098917199873077
1.7576243342343254,1.2904311183217476
1.7604207544997132,1.361821020164075
1.7613696601233508,1.3257209733343356
1.762279064820384,1.3410873938221894
1.7625171737085763,1.345921295985981
1.7647230611286933,1.4472353935710633
1.7739259328721637,1.5779774876232946
1.7776537076604848,1.6469830117803743
1.7860200333503489,1.8195553574669168
1.8064212095029726,2.2740888161685913
1.8125238580630736,2.421220627030711
1.818898086786616,2.554889998167842
1.835085981382102,2.807400291101903
1.8366337786839484,2.8511659494845305
1.8475252993366853,3.030125983473635
1.8597687101254552,3.17092291431668
1.8670977135234006,3.148494027772048
1.8713890453243387,3.1711165828935632
1.8722587601806415,3.162392515387531
1.8754865915603194,3.1206090475998947
1.8851498888655378,3.1179285123728193
1.8885582064101527,3.0611829800799435
1.8896678639896205,3.0104473643408594
1.8901080819762868,3.048902374732313
1.890613480899721,3.0407213077528166
1.8938916888262636,3.0115274479461878
1.8975251035754512,2.899395508440655
1.9008909772937361,2.9024786865582994
1.9157933917682985,2.4735173919677673
1.91622911478711,2.5313953395080246
1.9335803738064392,1.9640609480844289
1.941847990612886,1.621408880664658
1.951686128522045,1.2948201612173067
1.953826982216614,1.2301848012888372
1.9557896086739852,1.0905119546334716
1.9578088671824023,1.037976687601838
1.9614349680320249,0.8776902015073451
1.9896080226059043,-0.1307034881008965
1.9976195529150518,-0.41297769624525454
2.0000144855401008,-0.5125031098511394
2.016921922699879,-0.8815487627930543
2.0278794435668512,-1.0377037476628566
2.032398315752367,-1.0769976575741473
2.036482730213695,-1.0453476285755992
2.0383968842635083,-1.1099502734859392
2.044636263236436,-1.1295246396550325
2.061522459161539,-0.9424098345924515
2.0649719434925355,-0.8422906326300095
2.067121994865307,-0.8358857729565425
2.084163860770662,-0.38008702674630473
2.0842604634356476,-0.3776651020428913
2.0871144861531032,-0.3358348108125136
2.087315919438659,-0.26103354766606607
2.0876679309681183,-0.24913410828272092
2.088323727725946,-0.23607454499943048
2.091282335535486,-0.11816216470338067
2.103571475900919,0.29484191659259357
2.1051227907210155,0.37470202780677686
2.109548331785935,0.5408493074450673
2.112673875991584,0.6968912624308399
2.117875944827297,0.8799452036216117
2.121079087007633,0.972723282601754
2.124167680359152,1.1065230944462972
2.1253021026657564,1.198472700530522
2.1321802814423148,1.4662777477078544
2.1330421662867742,1.440083587493507
2.1334151163711583,1.4839368376882471
2.1402030393365514,1.7406327682718825
2.1405175541619332,1.764151743422894
2.145080923449868,1.937747859231306
2.155565244623695,2.255714030523909
2.156367873255501,2.3077269972738317
2.167717019896612,2.616767347581216
2.1680978471311203,2.6111723976916212
2.1746718460727754,2.72618663087802
2.185581350323708,2.8372383567221093
2.187821458577754,2.850584513671455
2.199738444536723,2.890426412087982
2.2015918175290103,2.865720969800965
2.216093934583844,2.677744028162278
2.2232179944419643,2.52866603545209
2.2246670771016728,2.501056589777008
2.2400690749188907,1.986563491409836
2.245080487118277,1.7583047745611524
2.2488236545226847,1.598847229519697
2.259612615639128,1.0720224387810895
2.2597357830982645,1.087122727977363
2.268137544905257,0.690424888054233
2.272347689558061,0.45295096684489555
2.2746793598050905,0.34234265684457277
2.2754695218179126,0.2611981850977309
2.2762251771475794,0.2788887913716766
2.276560384317807,0.2490688830237438
2.2804684201606165,0.026206199164703396
2.281614902537492,-0.03389487890430356
2.289872185859334,-0.5001149289990623
2.296791146959137,-0.8438090394077311
2.314171003113046,-1.6905060913525685
2.3159432363069232,-1.71837047117432
2.3170624642697195,-1.82687302980812
2.320930103296612,-1.9326585412420885
2.3249586266300994,-2.12664883896528
2.3249691604045246,-2.111939531408799
2.3326361973492826,-2.3768870705129763
2.3346573276506195,-2.409324493685701
2.3358606740874066,-2.523789700624949
2.3564223429828655,-2.865713868266937
2.3641413918239342,-2.9078391873751475
2.365033276257475,-2.9291560164610737
2.3656201975038034,-2.982571585347607
2.3669336741302844,-2.9665796602560874
2.3681902159029935,-2.945001294322122
2.368318539256336,-2.95426750411383
2.3901690557945434,-2.7502737479837944
2.399065706892502,-2.5009350712905216
2.401753640436417,-2.4743839181256067
2.403533721441401,-2.414289708390767
2.4079231955606515,-2.279356802086329
2.4123242935622295,-2.1248183883108918
2.417222406105184,-1.9653114137279206
2.4306267883059345,-1.447298538143601
2.4326059217137113,-1.3380155517308738
2.433001982710352,-1.3407942837947462
2.4383150174337764,-1.0995866652123627
2.4423076913387787,-0.9233918150355628
2.4423288748208973,-0.9070699525858475
2.453522755997546,-0.4259345590590179
2.460703575968618,-0.10165850997506183
2.4647210554440715,0.037771900092139
2.466221185468312,0.09586190052053112
2.4720830643296825,0.29632343495578256
2.474673674123296,0.4110428836401946
2.4839996395099586,0.6865811099047961
2.4840600322104365,0.708790925250742
2.4866725411853183,0.8255179937828365
2.491290906755207,0.9224551199960861
2.498236315446162,1.097014542004176
2.4992590185209576,1.1619605684308023
2.513883413601585,1.3598942496862962
2.519698932620776,1.384462070532458
2.5284659630620077,1.395082327683991
2.5341029681585887,1.3581694514437732
2.537028201316738,1.309252832303735
2.5376138291487127,1.3153179905268704
2.549448964610291,1.1931864136468484
2.557409172042158,1.0319311748780966
2.5595834375231394,0.9444978642701788
2.564746110091977,0.8478343701400707
2.570507697548223,0.7297559049419305
2.5801731290524303,0.37455993583306185
2.584715872805611,0.22339393616160427
2.5872126186930533,0.18324467176845316
2.5909817244632896,-0.010228432701426125
2.598137697063268,-0.2182512748924261
2.607607428344795,-0.5328931169472529
2.6252782892153883,-1.087388337983054
2.6345378090956757,-1.3230099151519825
2.6485291801428588,-1.543392282993842
2.6582179554849557,-1.6586364221479784
2.6673245156792067,-1.6789512729960052
2.667498833347996,-1.6624917678727191
2.6757422435498963,-1.5830512276108786
2.6783406584750686,-1.6052869975553272
2.6824893087676536,-1.4951298510903634
2.682601249396562,-1.502303375902936
2.685084491836176,-1.5087001537965115
2.6952227173026024,-1.2668819074531756
2.7017015507382176,-1.0973528178066498
2.7130305048992067,-0.6970078038188365
2.71335733503121,-0.6652359013465378
2.713807116977428,-0.6452424946542313
2.720115368098643,-0.460422777567448
2.724538157238131,-0.2656498623771208
2.7315866152111123,0.046779480226957236
2.7390105171327788,0.4173883646494383
2.748160839179902,0.8653116057828371
2.7589905129173857,1.442788250983174
2.761443005182529,1.557322624099761
2.763410144100054,1.6533256706088029
2.784180133346296,2.581898932460592
2.7879026522237744,2.734990593411958
2.7932374214849185,2.905904433175886
2.8036080242984873,3.2276344484948605
2.815719919972783,3.487632754354496
2.819872001303235,3.5361857224634434
2.8222074232217045,3.562143591772964
2.822694387130043,3.6129571677186054
2.8256385222756384,3.636669489682617
2.829890741149553,3.656189853420793
2.8368466540021844,3.7031483376407937
2.845736705818087,3.5956262907102867
2.850580033614687,3.519149381595714
2.8583196539398354,3.394658985576829
2.8622562712822823,3.3166783910824673
2.868086794743766,3.1301621244491242
2.870045955468509,3.0711972887993313
2.873227959863115,2.912845133424684
2.8760962408821866,2.8571686132108716
2.8858738602270773,2.5109178751759247
2.8905485369844754,2.3157303230375508
2.8928235708147367,2.213365615238852
2.904555509784392,1.6470931882040252
2.908060452733868,1.4371235001890876
2.9275618861545754,0.47078045565628057
2.9362982404926266,0.08843398074241812
2.9588980815854544,-0.8754807471517686
2.9670233810667206,-1.1495496403088281
2.9793469025818506,-1.4758236399851044
2.9882934984837437,-1.5774640651263285
