n_harmonics,base_freq,magnitudes,instruments
9,2.7986857998637262,"[-1.1408094   1.42258539 -0.44355218 -1.2098384  -0.54588464 -1.99596752
  0.00304995  0.76573033  0.11100848]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>]"
1.3178108811593532,-3.1235589997895588
1.320794751619407,-2.9512932170762274
1.333110717208208,-2.2164187318069413
1.3418375281746293,-1.6039275238510795
1.341851259475586,-1.6066854101121149
1.347926798485208,-1.1656886828227937
1.3483175476323135,-1.126069898030745
1.349973709596287,-1.0213293405857378
1.3538829614444268,-0.7233179260165957
1.354616986357259,-0.6776781740489115
1.3547309676187549,-0.6610549321192534
1.3628149319882708,-0.07048391725342637
1.3669390134798913,0.2364612947601231
1.3714043921446262,0.5491117481960572
1.3717487546287614,0.5739167408693941
1.3725433778596736,0.6219438009694241
1.3738716683833676,0.714273704804115
1.3746788961522967,0.7542535576019813
1.3813842253053767,1.1877779337945058
1.4044395388893935,2.402286686722255
1.434786853657422,2.931503283423964
1.4473919936911672,2.7604355540022043
1.450252354671263,2.688929762326254
1.4526869764777697,2.636205390869606
1.4531201360553112,2.5988431423080125
1.455412060394262,2.557433160831331
1.4554585851083575,2.5441019777656515
1.4643499650778846,2.1892910960909715
1.4663574567773772,2.1224746675399366
1.4722911915238788,1.832398269507699
1.4945350804863118,0.5555526962671814
1.4952296413584136,0.5159481061043959
1.5009476018901458,0.16606096083192437
1.512461892831686,-0.5729218427477857
1.5139566306911192,-0.6798876105674367
1.5213465573842573,-1.1306934497162164
1.526837258792277,-1.4667491475719447
1.5287048593084371,-1.5772062777954576
1.5359898146984632,-1.9801822464554555
1.5400032498493168,-2.181418029466165
1.54221011035885,-2.306070342619305
1.549537255169973,-2.628396595719106
1.5542082608631738,-2.82939787997085
1.5666214676996635,-3.247626704087453
1.576367500532851,-3.466346736283531
1.5778941211618784,-3.4959447898305775
1.5794135474404394,-3.5235625739424203
1.590546205210238,-3.630247958623303
1.5992739371693272,-3.6457259745984723
1.6029739122067426,-3.658465652666153
1.60945218221444,-3.6105598268907477
1.6113395251999005,-3.5974238283326585
1.6125004174725746,-3.5849106460617715
1.614752666239168,-3.55523696214001
1.617714297124584,-3.547083571592605
1.6206913381447992,-3.484510101613147
1.6208776941888274,-3.4687141984087337
1.6252338222430538,-3.41727036880884
1.6253189152574947,-3.4046895515528437
1.6262623379462795,-3.4068208296533373
1.6549200061958231,-2.8317560096616976
1.6603934209397213,-2.7377853051805605
1.6624646474240592,-2.6892862629223213
1.668137912054001,-2.5781021246632894
1.6692020190368568,-2.5351465790274363
1.684017199563284,-2.294630024871367
1.685686698740203,-2.265567497780242
1.6943113714693272,-2.1536984130042476
1.695269284837618,-2.1478799231707466
1.6956518846196005,-2.136152732428716
1.6975814254655006,-2.1217728015442954
1.7028307691708253,-2.038661614209547
1.7084715224421103,-2.0124689788194403
1.719405318665399,-1.8956566639695813
1.7217008211219769,-1.8714910740778619
1.7260917221063954,-1.8442320747782006
1.7307732278586512,-1.8087274428874973
1.7357002285956735,-1.7928449362196652
1.7371831722615498,-1.8001109339531525
1.7372764765029372,-1.7771774710379384
1.757708143937779,-1.6490592136325675
1.7595515106064425,-1.6414223123835103
1.7607013754752545,-1.6372712019823303
1.761117888757985,-1.6109603219710036
1.7717733951006487,-1.5262384861480307
1.790270989515128,-1.2428174094697901
1.7996360524084922,-1.0399909971447607
1.8022280395736594,-0.9884575378048996
1.813016685726386,-0.7006234175716473
1.8363476847632025,0.07684467307958956
1.8378523208410584,0.15450439705161378
1.8414431135979026,0.3034214649759913
1.8423848023968787,0.31353666237048416
1.862745067586138,1.1721801512245607
1.8695324895099068,1.428865821571721
1.8920259476582322,2.3469735495034185
1.8941905524740212,2.427252472658484
1.899391086781418,2.597694052391782
1.9027322293166753,2.7293961108238336
1.9064209085802357,2.8469877616092942
1.9096569246474662,2.9343495211653328
1.9155772542384053,3.0884895646196173
1.9257595447964553,3.3442633566195874
1.9279714954587526,3.384447876865343
1.9288051048993422,3.405814197146987
1.9340040395838987,3.466112301046154
1.9584932744949697,3.6770089135250448
1.9588679485226672,3.657572541224349
1.9664103697551525,3.6537665384638753
1.9676880836272437,3.6361372209711367
1.9685176285761443,3.6200759841836407
1.9730519927212304,3.5811888942629886
1.9953162682620862,3.2558609912840795
1.99718106272321,3.228418339310946
1.9987234629868276,3.19269349726169
1.9990741852064327,3.1782012630785044
1.9993498493902857,3.184868224774566
2.0096356702563316,2.9330678402256525
2.036460042357275,2.150849747027941
2.0438775575826025,1.9312781967500636
2.0439982569639277,1.9327138479561838
2.049993943005685,1.7448439015759099
2.0611302177950632,1.3867373491801833
2.0635493840112824,1.3043646357485188
2.08115265305317,0.7729565492112651
2.1033032509280494,0.10417246735831895
2.1159751414237817,-0.20103045909444373
2.1390422156014512,-0.6979553463935597
2.1488714618293683,-0.8372954046514732
2.1489030649843563,-0.8428241036464235
2.155394062120079,-0.9419862951044904
2.158643837790515,-0.9875960511770037
2.161084804009038,-0.9818368030981213
2.1717434115686123,-1.0596295698512714
2.1779982780476743,-1.0828554823947807
2.1828985479647978,-1.0691650001316764
2.186735158576634,-1.0955563559694486
2.1873832194751452,-1.0653573303438229
2.194320007164473,-1.0325132673530966
2.196680416549574,-1.0203963799243034
2.1970078373723494,-1.0240165058542958
2.201498780898845,-0.9650991389101139
2.2023156698912443,-0.964475457728309
2.208477350772613,-0.8898735465997704
2.2153986583954755,-0.7771144471445958
2.217291593405105,-0.7106585325687865
2.2258817800637756,-0.5336048061069151
2.226435025273262,-0.5379530495525876
2.246459588379217,0.06397869175696226
2.252543230337044,0.25897761351997983
2.2630652723453917,0.6498963323252688
2.269388043046824,0.8714085092373984
2.2717368333591272,0.9564560902514824
2.2827452954440295,1.3617821152907916
2.2956280198286887,1.8242584927531413
2.299079453359119,1.960732899539394
2.305265695030225,2.1235736105000913
2.3095068980773172,2.2592509503645806
2.315485055278474,2.41938925974822
2.316219686574863,2.4347656377435474
2.3185282450214473,2.4715035900123667
2.3193025820215007,2.501933777000059
2.328212042048232,2.6365569904689345
2.335363084921406,2.720591977024995
2.3389113871562452,2.746644669741548
2.3392690347596314,2.7587813359685676
2.3461626835810367,2.768577285045178
2.3544104107408854,2.6969819220794435
2.3801321685386103,2.1129645078629995
2.382274927330622,2.0353273680045154
2.403873331911858,1.0566542688006733
2.4052600941448308,0.9917991936131085
2.4066371846938477,0.9110857878537021
2.4101769811251934,0.7237043770185969
2.411491021944072,0.6507661751067342
2.414939060317505,0.46373582070600944
2.4186225822669734,0.26779175122143833
2.4427913413061706,-1.1246078450901686
2.4462472935217923,-1.2989084026611573
2.453266413465143,-1.6764271899434264
2.45866969393085,-1.930150372268096
2.465741328192337,-2.2365841462962304
2.498290084708618,-2.93682073045517
2.502212460815631,-2.9462880258333
2.5023276257564984,-2.9594465021019243
2.5027554370414418,-2.9579865318772827
2.5045680523184615,-2.936961044370122
2.5314799237752252,-2.385037800303595
2.5321640379814676,-2.366817686572201
2.53574977105286,-2.2043430789695444
2.5452558686705338,-1.7955434082942625
2.5519931757442125,-1.4865648600892025
2.564437176151033,-0.8069137585672839
2.58036826064078,0.07313066428517899
2.5807440799990227,0.08674493251335379
2.595511457567759,0.855453145956448
2.6102721411704266,1.485737557065683
2.611296303614676,1.5239444799991333
2.6258464342729297,1.921651302056662
2.633656863677957,2.0295371546440344
2.6373890404462585,2.0455297137472117
2.639329071399299,2.0531356308759228
2.6415081631435227,2.0762704754857504
2.6462716929491563,2.036296297207323
2.6490583255186104,2.0376623523475472
2.651462976707153,2.004102575928699
2.6574717560513754,1.9454469208056595
2.6580020505056563,1.9149378082687794
2.6610251053592897,1.8502446517412627
2.6680950297600114,1.6857748862751112
2.6820785841960655,1.2320654151336687
2.6880332490123564,0.9913954213400021
2.6975303722758444,0.5754180765368219
2.7117134475581928,-0.08870962238068775
2.711985777165687,-0.09140405671782693
2.7211549073144923,-0.48685806994936326
2.7225132318314946,-0.535828295048489
2.723709918309943,-0.6087052807477731
2.7254497699203393,-0.6555676540259682
2.73192045925051,-0.9202034468276726
2.734158816946258,-0.9965762606962563
2.737321644980521,-1.0981775422711633
2.7376713238255723,-1.1034738664949308
2.7466344898225854,-1.3387998669667416
2.7551392504625305,-1.4893407797373175
2.75893102855707,-1.556520922205954
2.7759323413464045,-1.5410907513342338
2.7775783671401504,-1.5099703670857125
2.779161664669564,-1.5068676278886297
2.7808151953234272,-1.4697130643828227
2.7844994623640282,-1.3913941812574506
2.7883820592408233,-1.3369194693684745
2.7883836300375933,-1.321759231961687
2.7889955850247174,-1.3222117353675649
2.792621476465854,-1.1811005952109945
2.8008528623648745,-0.9197571438416714
2.801725118157389,-0.8719502566762413
2.806276275476046,-0.6803804611329536
2.8064973282612,-0.6648771286357168
2.825524004728096,0.30624418021618743
2.841164872674227,1.2123033814678146
2.8452690508881666,1.478913839173012
2.8488835186453025,1.6721629949484305
2.859320696866721,2.3007810004334455
2.8628168271617263,2.480446784050246
2.8670607774018073,2.731714635662954
2.867640477028294,2.7426241696333795
2.8731962043941435,3.0302258826486983
2.8827307249849445,3.4545654250334175
2.888996714125285,3.669018123376987
2.890850108918338,3.740118621781916
2.900063418393839,3.9842478086548123
2.9089723426847973,4.128866648304139
2.914202592524772,4.1887021797967865
2.916345991469039,4.190486805004621
2.916774781008301,4.176586428252047
2.919004226321964,4.209568572370937
2.9237787728575757,4.180491739867704
2.9281522184701956,4.178838173362964
2.9316015116722447,4.124735799867855
2.933598811559171,4.088725673564562
2.9375238057301614,4.041498792119954
2.9477847410730966,3.832160317179337
2.9507266612215517,3.730564020445268
2.9519387114501043,3.7163892485992376
2.952530728398628,3.696623559086903
2.9555919828682544,3.588821556004316
2.975540903134277,2.88735482425864
2.976794344138769,2.858438546515925
2.9770063474747097,2.8611259450520854
2.978047657757574,2.791347478207029
2.987699658562856,2.4282747517037686
2.987970237019896,2.425267133810612
2.989074562860849,2.3899068152461074
2.9950567686969283,2.1563142297536335
2.996940557961956,2.082397412959852
