n_harmonics,base_freq,magnitudes,instruments
9,3.3722889603223587,"[-0.04848074 -1.33453706  0.12561589  0.61323578 -0.8726812  -0.00699227
 -1.09127104  0.86908191  0.83971252]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
1.4953307415407782,-2.1955735196830077
1.4994499507889936,-2.0592911467511286
1.5043249664605156,-1.8490967914878274
1.5058557393082,-1.7920747139964048
1.5128430649657432,-1.4908643297537982
1.5182397899085744,-1.2060745338080563
1.5210885539705714,-1.0150436337696767
1.526578273863402,-0.6797951982459595
1.5284059666023637,-0.5619240582346686
1.540392890197504,0.30342536197170444
1.5431870708395605,0.5428891640351176
1.555639750126276,1.5297648300273505
1.5587234739841414,1.7965856444145265
1.5591697053257851,1.8184332008078368
1.5623832812234921,2.0724345779389366
1.5673672356418429,2.457192841567418
1.568783024286505,2.558446529688631
1.5725901366867117,2.8516579199728254
1.5746620664980933,3.0031439612889717
1.5779127922342582,3.223172690044251
1.5824822114595625,3.5240565027674964
1.592883639268817,4.101717765800884
1.5945881821098773,4.193793770191929
1.597881345598223,4.332018205493376
1.6053298211152702,4.552315249518965
1.6111339227966717,4.665216723326476
1.6122206815404718,4.668674331668486
1.6146892289143437,4.697962529837054
1.6187349572589698,4.702597102106391
1.6202613471572915,4.698236765977884
1.6203649251205725,4.694407759700401
1.6266213794165036,4.625150403981996
1.6285934451683346,4.579621731262268
1.6442213620528268,3.9753852146927033
1.6476138068055546,3.7913506528546086
1.6502852739949585,3.6404302022490773
1.6592076294146665,3.029603483755915
1.6697457153134936,2.2256356991106085
1.6750092617086523,1.8176714282807886
1.680116402158328,1.3935602488856436
1.6954621198195525,0.23290635137496762
1.696043972286997,0.177981874820434
1.711148745481168,-0.7009861327170052
1.716248848473743,-0.9294127446140915
1.7197956937295338,-1.048174525954682
1.726682544958595,-1.2311735861676505
1.7416158584922528,-1.2489882075839367
1.744754788139133,-1.1845365751058474
1.7498525861991734,-1.0407690565383745
1.7527404476959267,-0.960772502728629
1.7593556334410758,-0.6723625398614016
1.7693295008473884,-0.10723869586373241
1.7703129684390184,-0.01207098202890058
1.7730763038540562,0.16138559133851377
1.7793625461985814,0.6038545916000875
1.7859728370646026,1.0861859981507649
1.7902327286031987,1.4621862168339625
1.794300644873811,1.7768187688702126
1.799578654554109,2.2013936573220287
1.8105312837173582,3.0083147003914963
1.8160358824223302,3.3516638972065405
1.8215833765893397,3.709636750107163
1.822558301831548,3.755119237464138
1.8312475790969334,4.159506853709152
1.8382286418448865,4.392714391812285
1.8486920386268189,4.574647337367687
1.8502943797690525,4.562768466039879
1.857589423521091,4.562244181776543
1.8610960067439315,4.478918164366985
1.8719046267857795,4.183401129788036
1.8751179294205116,4.034283674834646
1.8813466466465316,3.7497090218256277
1.8904242407609448,3.2360779868678247
1.8952440357037483,2.9327640948660076
1.8986824687243864,2.70250970823625
1.9074363508661962,2.104323406850781
1.9080037152390865,2.0719645215557767
1.9094443614399452,1.9711589517958599
1.9141574056272974,1.6658040140665307
1.9142500694134563,1.6592191814042347
1.9197285234702877,1.3095010058648464
1.929723267987308,0.7169668691850232
1.9392443621427544,0.22047155805057533
1.9404628571302895,0.1358253371246451
1.9406867009386932,0.15188797173605564
1.9412530076094257,0.12913476361148044
1.9475741452119104,-0.12078769887056648
1.9499889028690518,-0.19740361016175406
1.950297282922202,-0.18097420079646837
1.9509184023557555,-0.21326896536953077
1.9522687014132893,-0.2491595357133918
1.953582569063622,-0.292321129888015
1.955594404250423,-0.31040414739822814
1.9670722815821629,-0.45916754582787633
1.968830900871498,-0.4542829118170296
1.9691745432899879,-0.4466463518519218
1.971741101719724,-0.4362848545017628
1.97182029656941,-0.4547143863820725
1.9730942615480398,-0.44172169989032783
1.9739466371684067,-0.4263331902943126
1.9925368419960279,-0.05203987160007678
1.9927998932761248,-0.052527474846248694
1.995509861490758,0.026989620815785487
2.0058530669229953,0.4025705353518191
2.0117187295971863,0.6227178253333204
2.0131430197988873,0.6776571667812197
2.013592163902201,0.7288886280071163
2.0137090499749686,0.7094479004060843
2.020405302950236,0.9959889781291649
2.0231769911825515,1.1027092858152534
2.024164414901744,1.131151617709716
2.0305541701817855,1.3767454666939778
2.0373262131306475,1.6032748070034761
2.039843757872811,1.6370660900948981
2.041615201117642,1.7184150023249585
2.0499180018504877,1.9045795894171358
2.0614291749444975,2.023430940199309
2.0653239572045603,2.0213612843337336
2.0662495668440517,2.0267283112537
2.077390256161191,1.8940405663879738
2.0902509910234937,1.5556328497595162
2.094360436770743,1.4256243579448793
2.0945176391874174,1.4404372540282782
2.096609457068375,1.3453080253425869
2.1032727709882497,1.0916807618064315
2.1063582334920525,0.9454838195228229
2.110483158907673,0.7619538667229353
2.1122632181047507,0.6764269215110358
2.1173798946876508,0.4292500134192792
2.12239231298474,0.17470600743519346
2.1251945678892126,0.03893047351188652
2.1314008409515415,-0.2644324823024593
2.1488266205480686,-1.020550569873413
2.149232096900329,-1.0327363725783278
2.155332064949514,-1.2544653676924447
2.160732178092073,-1.421204853397279
2.1638405434062005,-1.467768770868716
2.1651575287294342,-1.504124190585275
2.178523933635871,-1.7527716658254813
2.1806380436963266,-1.7648531053822103
2.1819015800022843,-1.7788073429129698
2.193836078401757,-1.7865192489267787
2.2106500460955685,-1.6320568991054403
2.2113445768438575,-1.6241350030804886
2.220324778755124,-1.4770432602251917
2.2205043413635153,-1.5017182289766462
2.226618781379301,-1.3851899314800542
2.2331378547909218,-1.2632531375290326
2.2332948148115985,-1.2788822909924165
2.239726846069712,-1.1751182840843097
2.2471598337927468,-1.082030580209216
2.249306444927087,-1.051741876375254
2.2658953515727465,-0.9377465101928878
2.2688604257332985,-0.9119976654479991
2.2731285197900215,-0.9335866851968923
2.284761919813201,-0.9791426486171503
2.2886250218325586,-1.0228175078107824
2.3027873032919075,-1.1989331308714395
2.311138895403145,-1.2762122264998141
2.311676812307728,-1.3028123586238085
2.312588178000265,-1.3044773629022237
2.314442111131285,-1.3268612831632334
2.3260149157779217,-1.4545200460426748
2.3334751722479643,-1.5089028577473445
2.337307375747267,-1.5275230861469187
2.3456054910582704,-1.5400445264434206
2.3789064635021537,-0.931804849298786
2.38342528400881,-0.7679818848120565
2.388771730994973,-0.5926994983622513
2.390057305191535,-0.5086143508366067
2.3983779717775366,-0.19423272801797686
2.4016144972471576,-0.03273642244530007
2.40453852044638,0.09477202003639164
2.4202365731011835,0.7758527745329395
2.421709961272027,0.8226818931331991
2.4304070127623767,1.1641722980744613
2.435394291165439,1.3506286951178543
2.4534239545525667,1.715366812997261
2.453990752052116,1.7061571314183979
2.461823415153411,1.7347480804552349
2.4644069733310072,1.7065652073038982
2.468723579033803,1.6697909845769405
2.469199469584426,1.6827136339428632
2.470612772850342,1.6704106537611207
2.4710626073220743,1.6552381348859946
2.4712123168886055,1.648653049651905
2.4845111617025974,1.2982908568278566
2.493585118186761,0.9179294764931986
2.5037296289182507,0.419198259279195
2.505898265942335,0.2878811914577879
2.508776376258851,0.12547420386352812
2.511325582756964,-0.014609936644831133
2.5162156635462276,-0.3391240295307026
2.5174660468497176,-0.41159041442162997
2.5186576631053983,-0.510153396548704
2.5197492781514814,-0.5692017869672779
2.520382810000539,-0.6267926331800137
2.520688291594711,-0.631392445931023
2.5231526151239034,-0.8132624576675676
2.5314827453727915,-1.3301631457366183
2.5327496417642426,-1.411924136115327
2.546903979643263,-2.2900454857953254
2.5798985333062943,-3.4445758411831235
2.5922586749730305,-3.4560172577486563
2.5962043905215353,-3.4279704288847848
2.5972797168402177,-3.3791270907219593
2.598114219729803,-3.379804376679776
2.6044414269199905,-3.229534823476273
2.6153359537461114,-2.803020157721535
2.620053242711056,-2.6183642245268706
2.632091071015176,-1.9660272040945848
2.632623179318739,-1.944388359534781
2.633615738507295,-1.8890308501140554
2.6419526870051726,-1.4084872323727795
2.6453254586259627,-1.1751762884312833
2.6499863457075303,-0.8971321186129813
2.6660080532031447,0.007835167732404228
2.6798707836825892,0.6493235439680731
2.6842395904292022,0.8396025213150978
2.693413482297702,1.0934757786057807
2.7056298141597663,1.2638496987097738
2.708063710046013,1.277556293646825
2.7133384245090717,1.271631786561568
2.713765694605442,1.2640342719432671
2.714416957283727,1.2707182402258124
2.7233757148615148,1.141248594642228
2.7235277671705855,1.1454372700090518
2.7289585740868496,1.014753678267454
2.7300651246629872,1.0032232653762774
2.730709564200742,0.9768040128885664
2.768440522508179,-0.5286127171870241
2.768921944570476,-0.571125697128862
2.771045443018566,-0.6674588771727828
2.7711897097383122,-0.6505731201435113
2.7786836993890685,-1.0138177557783872
2.7845993161046083,-1.2569630824194458
2.8004233864258437,-1.9165399933812999
2.8023380534670475,-1.9840149976627575
2.8034143295806455,-2.011309210722267
2.804118324520876,-2.0406246196487703
2.805199419819731,-2.048553298520868
2.8074344779225857,-2.1073418386630602
2.8078779468641955,-2.1266476564136605
2.817431374970006,-2.3702550442307992
2.834891162487934,-2.589715164744963
2.8365290025266408,-2.5925021680239433
2.8365842758581916,-2.591278087769909
2.841231241499983,-2.558474025085965
2.8464385763912015,-2.547214790682428
2.8648762992562284,-2.285665212197452
2.864945470475665,-2.257304221230134
2.866222857029941,-2.2503731073557054
2.8719808640511175,-2.0915639012885023
2.8724418202458413,-2.0673302589241227
2.8727513283313684,-2.0776267710552903
2.895005068319202,-1.3105066317286018
2.8997021195485733,-1.1407241945768352
2.9060320303827067,-0.8572164171354378
2.9062655990544837,-0.8483423837740526
2.9150940086302626,-0.4441595649259257
2.9265134397370582,0.07517134264799422
2.9281198569860463,0.1455132123248908
2.9299213846374803,0.23117859378506905
2.9313428608390817,0.29635782936092264
2.9377312820697554,0.6086507943416919
2.9448329852840924,0.9252595514482361
2.95014893385412,1.1772904340786574
2.953303350523104,1.3032962346192025
2.960201256751837,1.6145836032699317
2.9644408014028993,1.7875144591742618
2.965091924365307,1.813855268862246
2.9718327511530926,2.0935196990105895
2.9784509946372557,2.3514333328377766
2.989128370023524,2.6976334995214866
2.993661724666331,2.816768692514432
2.994947174322351,2.8336709183841395
