n_harmonics,base_freq,magnitudes,instruments
10,1.9293640981670337,"[-0.10437541  0.35167057  0.16877367 -1.02071625 -1.04802353  0.05912371
 -0.1712226  -0.36014979 -0.15665537 -2.24480397]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>]"
1.281587947324291,1.2571464331693118
1.2899912880351208,0.9624853601905886
1.2935949747473323,0.8373604950157478
1.2954471942476937,0.7801493772478113
1.295765103706871,0.7677277761898875
1.3033269944314467,0.5248192062555181
1.3089418524744874,0.35927139509910133
1.3291364874305627,-0.1295913580602597
1.3554333223147887,-0.4412461708901863
1.361519874494002,-0.4573518356489926
1.3617701318607045,-0.4600605541690934
1.365729858122953,-0.4584980465563421
1.366394172899227,-0.4553985100654426
1.373116038390915,-0.43207380746765
1.375124266204672,-0.4249145327805991
1.3776088762969874,-0.40597748780980897
1.379023154953396,-0.39432277442805935
1.391853025004112,-0.2526785887413701
1.3922249317933488,-0.24990407899326128
1.403331512619637,-0.07612361214109023
1.4181081678307335,0.20515438997455973
1.422504236351525,0.293136073577339
1.4250797383912994,0.3456142288005469
1.4273814473615847,0.3932641740999991
1.4289853788926727,0.4248553144872238
1.4320417557637217,0.48914271685524086
1.4320847482306949,0.4910979605636844
1.4381077758109644,0.6124087891413604
1.4389720665552304,0.6300728889268971
1.4507277737782482,0.8484167665538186
1.470790337612197,1.1305555970331596
1.477397879393913,1.185310173710348
1.4827689598310334,1.212737895345938
1.4896005900820555,1.2255455840900822
1.4940847818757543,1.216978521263275
1.4946403556570713,1.2152094590610365
1.5000329278083449,1.1863909311736156
1.5175471420139708,0.968549816032209
1.5314996394202867,0.6476345319179886
1.5366522755685903,0.49656453844798965
1.5415048885180962,0.3426346862787484
1.5474435611841875,0.1333239716404038
1.5604908291873167,-0.38341650308801856
1.565903453552635,-0.6259703939657114
1.5692024611719768,-0.7774530297818376
1.588164058419312,-1.695833652380942
1.588265261022416,-1.7016956753831907
1.5917746424826476,-1.8775450963125888
1.5933381959193351,-1.957003574772725
1.5935960501817519,-1.9680921736980248
1.5956154425548332,-2.0729344948116215
1.610880542087748,-2.8356549740480177
1.6117136718745497,-2.8776526794360104
1.627946600957495,-3.628122908423177
1.630414083054795,-3.735517954237653
1.6360800346236424,-3.969173629181005
1.6447781877903802,-4.292716828293308
1.645149025619813,-4.3060987670280815
1.6496245628627548,-4.453134363934996
1.6517573255099212,-4.519769876150055
1.6588339836080515,-4.717013723388893
1.661586730166018,-4.7828276488510895
1.6655089886600294,-4.867460409394203
1.669946254781551,-4.948510418946451
1.6724117978636048,-4.986611080161726
1.6799388347878974,-5.072381203109061
1.685759909904771,-5.106808401187306
1.6878526055854834,-5.112975505791158
1.702705597799195,-5.038497036616208
1.7069639678391084,-4.984896936721327
1.7122760534128716,-4.889927716284597
1.713896687704846,-4.857298203750699
1.7143431142468941,-4.848694456770838
1.7204797254422353,-4.703547042837549
1.7211051126795915,-4.686036937295828
1.7261749621775202,-4.54170969212325
1.7327726329277722,-4.325762017658555
1.7347085557632624,-4.258067757897812
1.7379793640073595,-4.135134644883297
1.746299175727044,-3.7917364183227957
1.7480469558520593,-3.713619929395065
1.7502614340451563,-3.609713857675272
1.7505975624735184,-3.5982143702196394
1.755873839064793,-3.345183768886344
1.76741399033199,-2.757732192598589
1.767570688597229,-2.749423130914594
1.7734610288908605,-2.4316745085076263
1.7744025601018514,-2.379876485444527
1.7769959805889464,-2.2351201545058905
1.7856518538533912,-1.7482278359970618
1.7987110200360217,-1.0020033351225033
1.8010489051875807,-0.8713302719679947
1.8044245971429644,-0.6789267454573512
1.806527689259478,-0.5602074119254027
1.8082081770184182,-0.46902854775263353
1.822940576265986,0.3231648373707063
1.835413767512847,0.9266898371683446
1.836582939180941,0.9826304887140787
1.8384135143692237,1.0652248038473169
1.839297895297804,1.10285572828676
1.8521823480352033,1.619538886330118
1.8548128048607353,1.7109939092217388
1.8751315107195934,2.274746160986288
1.8804056353515612,2.3709343187458547
1.880454100323437,2.3713645019575007
1.909442504667557,2.5452344109977743
1.9099358302274219,2.543242419913435
1.9119451867445,2.5321187576556197
1.9134327229027805,2.5222329519192725
1.9175489586138834,2.4870595931036235
1.9206112955184977,2.452419993173938
1.931800354448919,2.2790560538927855
1.9345261404417604,2.226595722652191
1.9398808599197643,2.1082489091302468
1.9484140283018228,1.889298373780635
1.962297766669904,1.466146566994837
1.967789188032901,1.2812991743692954
1.9685711957028573,1.252909439547942
1.978889088696958,0.877267778522334
1.9796465212153862,0.8463902105399351
1.98246237900325,0.7400439442721601
1.988395159228519,0.5102554059631895
1.989849640670771,0.4516413669786138
1.9913152657739426,0.3943217725536228
1.9961954818909264,0.20078077679599807
2.003482466739044,-0.0898324390217955
2.003740435662083,-0.1008486375560987
2.0055592151795194,-0.17365709207432292
2.0100198939629834,-0.3517404124541047
2.0117540759183976,-0.4203583405195164
2.0173513441898434,-0.6436295956264539
2.0228949674207026,-0.8580026770268393
2.0232229259884527,-0.8699021362011726
2.023239365370941,-0.8693602866014795
2.0349660642744585,-1.3089359948540933
2.0403186393590964,-1.4975828279062005
2.0417087024576412,-1.545829677496347
2.0440224480331963,-1.6268018874748846
2.0450612297603827,-1.659709203906846
2.0507533006490544,-1.8469523845475304
2.0597396881462506,-2.122014622577441
2.0746511767719475,-2.515979072736914
2.0750201533806383,-2.524951979428808
2.075300488182375,-2.5330234614640954
2.0757478867926427,-2.539513121117968
2.083458651451288,-2.709708613963866
2.083947709175421,-2.718894641390125
2.085508401977277,-2.749198148730126
2.090395547340729,-2.8412411907224753
2.111837847381276,-3.1229657048439425
2.126121705959017,-3.2025380215970185
2.148525914612323,-3.1705767492071217
2.1516409857339625,-3.152050130540881
2.1586157643279673,-3.096020767030467
2.1773695074403676,-2.862564640761636
2.179251949362828,-2.8343433069854354
2.1886927683599406,-2.6717188483527603
2.1900064216419626,-2.648660480047786
2.2053378045028778,-2.3282308075456175
2.2077045515851292,-2.274224634842315
2.2113761862135073,-2.186369433583991
2.215619888522581,-2.081639833756191
2.217672210122153,-2.029528581915331
2.2199892776949186,-1.9736271477625713
2.2242219111272465,-1.8600165721621964
2.23981209728683,-1.4265577929805715
2.245729433285132,-1.2542113117075926
2.2500082760503677,-1.1257153693427815
2.2547068148878022,-0.985949334256896
2.2625218788963544,-0.7451896649991556
2.2660077929762483,-0.6381532146828589
2.2808318992281897,-0.17505975637573454
2.2920835036173344,0.1694316344861377
2.2966230331542157,0.3076339239897573
2.3239832992444676,1.0785269352429454
2.3264155783166665,1.1388696468903023
2.3283065279371593,1.1881002333706627
2.3356711028630794,1.3634258395506196
2.339737958246178,1.4523079300424884
2.341152751921264,1.4827848394757472
2.3537134691475368,1.7218404191951087
2.3601058706743876,1.8211723034479586
2.3603333931703796,1.8269930233327814
2.364021284306687,1.8783232272677286
2.3794623504003596,2.025170770999291
2.3795610587078873,2.0270310474628617
2.383270964646462,2.048944932413593
2.3867620620976204,2.0604777000454364
2.3895591777045304,2.066250417529927
2.397057041875412,2.065008511617279
2.418853916445168,1.8995342136010904
2.4193444602575838,1.8929436073566843
2.4222105113346544,1.8535923913819103
2.4318221928395642,1.6886781614760455
2.4359513790768377,1.60501234628993
2.4420161180004527,1.4635738795572613
2.4519841243687868,1.1992454379904467
2.4624228773498436,0.8754151514504147
2.4817983306259457,0.17365418119602505
2.492752090871593,-0.27098356528319123
2.49955486298376,-0.5562189279305982
2.50204594596479,-0.6639096377640632
2.5110488306083463,-1.049716595269934
2.511749735967406,-1.082889042592927
2.5190976212633984,-1.3974350165060367
2.5241680444347283,-1.6147001742565334
2.5316644318735415,-1.933563418246536
2.537630283464204,-2.1797275023364615
2.5451475521336917,-2.4807175869071223
2.545667441452017,-2.5003292516262334
2.549592688333079,-2.651081085193178
2.549716904678073,-2.654256912973718
2.5570623159232566,-2.9219794864973196
2.560546667581275,-3.0408958890522424
2.5724268340808614,-3.4150983961927577
2.5802228783291055,-3.619066134626607
2.580290786757244,-3.62029084791597
2.5829662684284687,-3.685323968074666
2.5848821160642617,-3.7283860921393708
2.5939218886009483,-3.9068914325055033
2.5970943257206436,-3.9606195910465454
2.5974145082440083,-3.9650289399124574
2.603202911485547,-4.0422859324248686
2.608152749203178,-4.09153933731396
2.618061960204261,-4.150229892938675
2.622829647765821,-4.15539015597339
2.633819189136571,-4.116139350989743
2.6352863747512147,-4.1041795414847915
2.637484682571986,-4.089001008354837
2.6400825054854495,-4.062934370334548
2.6473217391805264,-3.970559864185718
2.662455941951345,-3.6891364076126436
2.6653062825281957,-3.621973401866303
2.677594756104277,-3.2968628764265704
2.678472482592287,-3.273166722782221
2.678709453820039,-3.2650720707486243
2.6796445788255028,-3.237667362989604
2.693695012611286,-2.788435448622378
2.694512648992104,-2.7604327526445283
2.7016612322240716,-2.508054315610953
2.719919040891874,-1.831744393109208
2.731932592546392,-1.372777752794852
2.738102844378581,-1.1419217618560926
2.742338663338278,-0.9858992152650813
2.7499230668753842,-0.7089567721583565
2.7672028531674355,-0.1187428857471304
2.7699870781346307,-0.030686421120027955
2.7784165309097153,0.22268739892196174
2.782102028241323,0.32738684850205413
2.787074040525235,0.46112644803890035
2.788264915701866,0.4929067631313981
2.802355934632776,0.8227653191906044
2.822353970500542,1.1770041151236406
2.8242964188581308,1.2047680569218844
2.829392676510775,1.2738719592608057
2.834814777630843,1.3362783277960586
2.8496591002213583,1.4727509569783823
2.8571663080430376,1.520098127018734
2.862642065281923,1.5513579805362456
2.8655130680989984,1.5665718510772795
2.8696494554299914,1.586319459465462
2.875063947811218,1.6069230124742115
2.88158511767357,1.631205956736207
2.895706236775899,1.6795487124087771
2.8962742799283676,1.679990497647648
2.907763902613186,1.7250472268472823
2.9255587673980603,1.821071393198493
2.9408840203055098,1.9420855747345145
2.9428144898207176,1.9580158874611786
2.959589341253616,2.147923712324076
2.9651917742919087,2.2240019073918367
2.971419747985676,2.315796837228781
2.9884564592854366,2.5993171188169804
2.9984091514690316,2.7855465092517675
