n_harmonics,base_freq,magnitudes,instruments
10,1.3745900363935744,"[ 0.30393645 -0.46160873 -0.60346335  1.21074597  0.86064293 -0.16634228
  0.90924897  0.4272113  -0.47905477 -0.06895513]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
1.4414206456648921,-1.2659854382823847
1.4417659529963762,-1.2920060780791622
1.4476813286696437,-1.422059305825435
1.452038502318418,-1.5127941160242433
1.4589188221859004,-1.6730351270143693
1.4657614743121048,-1.7916625396773411
1.4710098742459072,-1.8990115796375757
1.4764037690813803,-2.0197381650116517
1.4768688534138823,-2.0042657586713473
1.489526646354741,-2.2171386952218626
1.4901541044827855,-2.216796151244052
1.4947443085785572,-2.290783012949456
1.4968625908536453,-2.312708961583892
1.4993110831760585,-2.3359898100602305
1.4994969209554245,-2.319284211136865
1.5010351728193987,-2.3770194553766117
1.5018724354618307,-2.353749665229087
1.5023356075130074,-2.3695245198600237
1.5117507603562403,-2.4790151448323305
1.5160189578167023,-2.5026994318580953
1.5181284667292427,-2.496337625671811
1.5234037803752063,-2.5254554613134688
1.5242221381671124,-2.5337759693615105
1.5353143228686417,-2.5520225438466952
1.5376432534261841,-2.5543206815208697
1.5380163830076707,-2.552085586501972
1.5426060864319817,-2.536586229805501
1.5520852247879606,-2.494130814091836
1.5551009104210998,-2.4817565789021176
1.5670261429752923,-2.3732702742539633
1.5805872729787058,-2.1888211917245797
1.5901058086135382,-2.050441887774362
1.5905526930057494,-2.062310461919763
1.593724917852592,-1.9950156349339476
1.59591567994151,-1.9590467119135797
1.611214952985926,-1.6528349666613527
1.612682104663783,-1.6162344851508328
1.6137253323960419,-1.5892363074576652
1.6247902806130394,-1.3351906401510651
1.6361927249658335,-1.071490323349872
1.6399087967769201,-0.9520707324191217
1.6457487255413898,-0.818026542795844
1.6489996882473203,-0.7417180131187345
1.6504302033927187,-0.7139358185695043
1.662172289418483,-0.40256973659605677
1.6677696545928598,-0.2534068904249391
1.6719918759672323,-0.14921322901332387
1.6927805621843754,0.3347969127218787
1.6941064231199956,0.3855687735074936
1.698731670398109,0.46586177661433514
1.7045442392730124,0.6006396432214174
1.7088021234701491,0.6498440247277454
1.7101672236317924,0.6885203106594416
1.7203651349658848,0.8668465538069432
1.7214379249012728,0.8828276371190442
1.7536411837522072,1.215502952367522
1.756440040766206,1.2059402012840867
1.7570197908531977,1.2194141120822184
1.7606059661821964,1.2264572310337822
1.764749232312015,1.2322460351804958
1.7650731429051412,1.2336903090091957
1.768054102818036,1.2172053680727855
1.7709172272033085,1.2406671625819692
1.77500860600607,1.2043639365045393
1.7757178525762578,1.2117497992302573
1.7794054705087703,1.2187112808415794
1.7926488565813061,1.0875880454977227
1.7929268801443667,1.0965328431196961
1.795768301608458,1.0549450375672522
1.8008998089066957,0.9790490045158265
1.8076012102013532,0.8773848396966425
1.8100111583381917,0.848031510342585
1.8252260470876118,0.5418614451259711
1.8401252193458237,0.1780824931798932
1.846210853572841,0.01614536165724257
1.8478336239750677,-0.028435868385003976
1.861518917216804,-0.46687706791771844
1.8626717991304504,-0.48804916211916594
1.8650123497097084,-0.5759583620245623
1.8705682691876824,-0.7604355014596347
1.880637120553141,-1.0726286093866526
1.8840610706160543,-1.2055881580734968
1.8940746671338093,-1.5484399057434037
1.9004169733272054,-1.7983032255785265
1.9004454782401687,-1.790799949191819
1.913921140375498,-2.278021273319899
1.9293262807686506,-2.7970340500045197
1.9354172332953663,-3.023289003869322
1.940307712222765,-3.162256304499392
1.940901646849679,-3.200130880625156
1.9432146183393009,-3.241548730136189
1.9486723852143983,-3.423699456841662
1.9554314841029488,-3.6288287830335726
1.9567296779965337,-3.6605442166484
1.9573307923408736,-3.683826939417671
1.9761582644676192,-4.159117855666706
1.9911190313305909,-4.441024953490567
1.9923737777525208,-4.467136139226967
2.0019598490463606,-4.5893220132648525
2.0086948302680057,-4.669920746011415
2.014990301796484,-4.732726975452124
2.0154943564514323,-4.730068139351884
2.0240891770215317,-4.772957487985392
2.0254249911704374,-4.770483882775986
2.0254805886869853,-4.766228099752789
2.0298747014334753,-4.778043317679121
2.043222340379696,-4.7626687520377375
2.04400900139908,-4.757359854529633
2.054637899591971,-4.6663734479145305
2.057450816232482,-4.66159196161711
2.0616314375149685,-4.597658235360617
2.063937765673063,-4.575283866637977
2.068855203155673,-4.527333848445203
2.0747242682305895,-4.407502071029637
2.076525903050216,-4.37691277923611
2.098639164920172,-3.9130256646915487
2.110865421983182,-3.5812427445050328
2.1133565836339416,-3.5033593261777054
2.12327277042898,-3.2149619366604463
2.1275414974189797,-3.0753256573324084
2.132441594534992,-2.9323932666324084
2.137554159194151,-2.752031138570278
2.1455632164099043,-2.4755302439220626
2.15272487222118,-2.2402003576139924
2.1561737330921247,-2.115578487595876
2.1624806605953015,-1.8976358856039652
2.162858058734564,-1.883921246408705
2.1853466739054728,-1.1185428608258188
2.1868106473835187,-1.0776121359246054
2.2013818367071307,-0.5959053963299948
2.2068090178761226,-0.4247297042045786
2.2110875221917032,-0.2994819502273073
2.212206017613463,-0.26586562863341867
2.2169413936385727,-0.12615777959669017
2.2222640890581635,0.028581824154264544
2.233422871218534,0.31713725276050453
2.2360938814729936,0.3927573090434626
2.2364914326570284,0.3695766797561426
2.2366763711789694,0.392147338287707
2.2376153214911856,0.40541590441951403
2.2386554905782408,0.43322401036305447
2.2507488824015676,0.6953592415194566
2.257972079460517,0.8409496988793126
2.2667213088873357,0.9559240584050002
2.2679530454826082,1.0130192948532888
2.270544996725625,1.0469888001602263
2.277221017523999,1.1198430938216508
2.2776796315584633,1.0837711563764565
2.2804945590815855,1.1217457990705393
2.286877837951657,1.2075716062825874
2.3006723726121185,1.3019916921320682
2.310991178999922,1.3178479737267113
2.3134177613068054,1.3250985847737677
2.316681294696859,1.3230596374694663
2.3202310131636263,1.3332472701804872
2.320332125603767,1.347449204805018
2.3226053758143825,1.3265537257754034
2.3466546863736024,1.206368785119599
2.352974711869118,1.1705444349137821
2.3578594061760834,1.1048290739704982
2.3764421052542968,0.9085812011536832
2.381586633722107,0.8563747679620508
2.393374954676121,0.7043724082453527
2.4132792782798624,0.41144274352669064
2.41611178628135,0.3656164636836368
2.42268967745329,0.2915304231004594
2.424745626370245,0.24232324190557303
2.429830727639523,0.18696924416469407
2.43131500778599,0.1699457774482652
2.437254038024518,0.0962681735598605
2.438213663240864,0.08422197199476009
2.4434493048088015,0.005648110135822877
2.444421468798332,-0.003158441130027294
2.4532886000684773,-0.1204577035023622
2.4602805071784966,-0.18276683648670405
2.464590688985588,-0.20561980104113647
2.467548162192921,-0.2422247507635602
2.4682466985018934,-0.23530273031996862
2.4691949038041248,-0.2614905495232457
2.4773033403006846,-0.3139082481709117
2.4778568267676677,-0.3146936804291916
2.4831098547775525,-0.35590035246470836
2.484949281845168,-0.35689044047887253
2.512137474130535,-0.445772292761754
2.5124113496982208,-0.4243531023353501
2.517043094058133,-0.4645011067800441
2.5265672557950225,-0.44787176497997283
2.527204652924925,-0.451174706192674
2.5305759221863893,-0.4147483998660551
2.532742044266139,-0.4356796754688933
2.5394830729465436,-0.381790285727825
2.541353583393632,-0.39175320703881583
2.556224132649202,-0.293962314335881
2.5568356890453545,-0.29056204696926846
2.5739819774105017,-0.14401598634929952
2.5740254484788476,-0.14628040657213548
2.5806390117613827,-0.0731770909548809
2.5828059237917183,-0.041897949371705476
2.5852583677482954,-0.011238374564704523
2.5858956663856993,-0.005710923375304596
2.5923277977436374,0.051947697562456686
2.595463527553286,0.09536454156530158
2.6077657224471036,0.25276375722082056
2.612836013896482,0.2944594261709278
2.616244874283625,0.35545839522334705
2.6347913811863313,0.6032970248991231
2.6369119814587094,0.6107142771678682
2.6369703137433422,0.6262720754588973
2.6433418713312467,0.7067992130631963
2.659109787123028,0.8870016448046676
2.6624735903531906,0.9303197696816647
2.6709820466691587,0.9963110874993582
2.675049889541265,1.043483925392258
2.6777712360520045,1.0656623944005699
2.687864541593413,1.1738346232415704
2.698699423445423,1.2443321754395564
2.7047233140130498,1.2642168720621658
2.71293577020218,1.3095673292598218
2.716582441664044,1.3208478182136383
2.7290970379499013,1.3583557464224743
2.729952285392341,1.3627193277340623
2.7305532229697516,1.371096219730923
2.733402938177182,1.3818377115735363
2.743092442577937,1.352780617241106
2.7523860530006976,1.3473796905056488
2.765498142574936,1.3114511539163778
2.7723594712999233,1.2804318020274637
2.7724818787306216,1.3010381255277679
2.7925044918166346,1.2078065427355527
2.793151668313083,1.1974871230704547
2.7959995485384397,1.1824855997632533
2.8017259744154464,1.1309317769572644
2.8072127437227534,1.1124645632626966
2.812106482184535,1.0712275313874169
2.820012721255549,1.0104499106084002
2.8207031254512787,1.0024745779037112
2.8208846709729665,0.9922426540375454
2.821443067595146,0.9871713431187505
2.8221199647743163,1.0034145487634416
2.8342883652529567,0.9189014147183768
2.8385175579342414,0.8800155211642756
2.8475656276892813,0.8218521573337179
2.8523971185981534,0.7932068244616897
2.855249075815709,0.7897429021172665
2.8564643795739624,0.7556197934173827
2.8613574394028465,0.7473620853503589
2.8615762222148566,0.7468729843557467
2.8637682886900535,0.722483696457214
2.871356715281639,0.6886233039410177
2.8804692237649645,0.6351008629331821
2.8916057599334533,0.6094391761253625
2.9000059465995314,0.5868583074353027
2.9201981037972367,0.6322366162929056
2.924289185294697,0.6425702474139809
2.9309217355328308,0.6873766978297565
2.9312107546118877,0.6605041259524953
2.9337349111689672,0.6727608216919088
2.9339366561944695,0.6863421787913352
2.9425326876382734,0.7138367899048289
2.949418739672324,0.7718460746849992
2.950727075111838,0.7868922295908826
2.951617334637513,0.7935396597369718
2.954398380841875,0.8103562611616958
2.9560924335543817,0.8258429505738908
2.960869608312752,0.875975831912666
2.976719828217231,1.0277183605957314
2.9802790730069315,1.0663502700288565
2.9920944905978937,1.1955475474042974
