n_harmonics,base_freq,magnitudes,instruments
9,3.656277160394518,"[ 0.96055025  0.42023204  1.40152317 -0.02508627  0.14228504  0.53850961
 -0.09733424 -0.4177172  -1.65317975]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
1.3734460744233532,2.4271343235307166
1.3811732769083838,2.70591263777989
1.3836903653607129,2.7378448695642237
1.397129395794753,3.0744627267603053
1.3981782078879794,3.080099136316733
1.4063143616878904,3.264425607331402
1.4154370898734125,3.2834760531095477
1.4206314932047777,3.3757096783539993
1.4236323948081768,3.4502068930608694
1.4242002566531706,3.4329600495434396
1.4372139726973332,3.6602489649303402
1.454096479831918,3.85889328827452
1.45479696306481,3.830157564193719
1.45615962587215,3.890807373703162
1.457303364600219,3.8998607363285123
1.4814705946133362,4.344100471790135
1.486092209473438,4.358238239628266
1.5129246641031537,4.3969503186092815
1.5226973889497124,4.22701651736799
1.5231363503325985,4.2298436575716005
1.5272098614625893,4.111899555236035
1.5278804014626122,4.1479504380802865
1.5307405967044376,4.023418231887075
1.5332827116529923,3.911399942898656
1.5397915365181296,3.6504055382721985
1.5473442685027203,3.1352274473696036
1.5509193317387684,2.9345994917832106
1.5700291423051986,1.3917614217329115
1.5864571397224365,-0.09197459358613129
1.5878479328732826,-0.20293876573241934
1.5970181803316885,-1.084434769848574
1.624070004113582,-2.8899499779572135
1.635909452641112,-3.2178534870390942
1.6407507915671484,-3.2395349577768755
1.6455603780139905,-3.215326408630787
1.666259879302082,-2.324740062479138
1.6665695411238968,-2.2433963752677464
1.667180359269154,-2.245405080593894
1.6820080661341024,-1.0163545923645014
1.6862812022783835,-0.617314350090962
1.6941368788113609,0.18205343897487014
1.696124092784407,0.40061115978234396
1.7024687520865882,1.0374959838088462
1.7056936856473905,1.4269949909061803
1.7060504546218294,1.4257523981517386
1.7063093554509186,1.4445422493462776
1.706687930457381,1.4763311663080938
1.7105609495251448,1.9066918302579328
1.7122429558327061,2.024872107844441
1.7282391462680096,3.310492604507951
1.7284993379515292,3.388928856275246
1.73758592249027,3.832823494432981
1.7377071506901194,3.8670403443981436
1.7385657240108774,3.8744349572716525
1.74537185335278,4.1428676833163784
1.749034543504699,4.159570132126817
1.7519453729929655,4.160318479083887
1.7532715346543526,4.15499163088398
1.7553026135239058,4.134907114190425
1.759257019534921,4.050679624239176
1.7617458587181236,4.054299973137952
1.7658188933968537,3.8453457494719983
1.7675979853635502,3.8288846925021414
1.7809930162483418,2.9348198191026795
1.782041071190358,2.8602588378653797
1.7909004094195105,2.063882712287102
1.7977306233209411,1.371051555336886
1.8134084468364398,-0.24551559569655712
1.8172455376874188,-0.5711526448691079
1.8189863238604431,-0.820802283765832
1.8244299272883868,-1.3113595227087593
1.8251211597801928,-1.402614894781235
1.8286560000421224,-1.6852517152973399
1.834560692011916,-2.193694625801897
1.8366466150917944,-2.3022742815415254
1.8473330102024441,-2.942503100098244
1.8510925245773855,-3.1633881048345316
1.8643532206242721,-3.284087970802619
1.869445620872936,-3.278426032989925
1.8811170732854858,-2.948821655677196
1.8811344147558442,-2.9272771851162545
1.8817074683555761,-2.9238734273176883
1.8849407364783737,-2.7545945154489506
1.8855760704473372,-2.7374614803114583
1.8882264702410279,-2.590991115907813
1.898745560245163,-1.8590140200963503
1.9019781463242582,-1.5946145979984252
1.903428029163532,-1.491982377366973
1.9048641456428248,-1.4442140981380396
1.9076434285758577,-1.1104850254043839
1.9189955442287445,-0.30415674668305587
1.9339338920944726,0.8563502102543767
1.9344144823008236,0.8596314837409046
1.953873799031376,1.7848033613129108
1.9554477129142462,1.8492925681368546
1.9596185572452471,1.93413118678422
1.966932468589591,1.976822684552083
1.968601929353425,1.971318625949139
1.9688212240467529,1.9894593610680356
1.971106972455595,1.9666866799056122
1.9764394359412512,1.9008210897741866
1.9765235158156367,1.935587558453459
1.9765810856547246,1.9126595546116505
1.9771500570227225,1.8950954998816831
1.9858405105315633,1.6365347892802546
1.9868952952894148,1.662921048575314
1.9887695406430872,1.4966333934380862
2.00271202570596,0.7707227293706744
2.015837899233558,-0.05978885172538641
2.0222515347472267,-0.4225678880776034
2.0287744532942966,-0.8296988067677084
2.0339906412911573,-1.1686863525920839
2.035960914950678,-1.2639717160181936
2.038749156598171,-1.4181494861971757
2.0401306690045926,-1.5128235358586053
2.044894502048394,-1.6236609030954459
2.046560107338406,-1.72563557018415
2.049111912996853,-1.83114346216663
2.049380557769612,-1.7623205542762503
2.052590280888219,-1.8936483227959398
2.054166519353007,-1.9631386143732403
2.054205634692531,-1.9121763831188618
2.0586971745806757,-2.0330504787663575
2.0703997365949407,-2.061191651449986
2.0793522502399577,-1.8989261822851091
2.0809024240677143,-1.8429916903020642
2.0825570370694626,-1.8286775941118318
2.0934049330905387,-1.3991958296795097
2.1020138557135546,-0.8674344448807312
2.1020944516619036,-0.9093367162556428
2.111467086625969,-0.38030528404394526
2.1122990274832336,-0.29364323943164256
2.116151393706975,-0.026731830134663098
2.1181658361215865,0.08402855167695245
2.1255987190128636,0.5934541646312539
2.126931017374968,0.6718713333769747
2.130818684878217,0.9927116046253428
2.1346670383192503,1.1345052343112514
2.1383047366592596,1.423015641288046
2.1604048687204775,2.441499727234806
2.1615726464108818,2.4687064880087997
2.1731665848189357,2.7057308567482106
2.175748159032036,2.727932363973033
2.1784044214138474,2.781874416493397
2.1851629514409048,2.792942755962385
2.1852729680448384,2.762872986004327
2.209585246208672,2.3880495250538596
2.2250260186522857,1.9274351177540376
2.243091401135972,1.2784505033364688
2.252259177769199,0.999755610483499
2.254609522657673,0.894751018807683
2.2771706096067206,0.41030260381400085
2.279217628452189,0.3590833854545768
2.279867076787765,0.3185493791471005
2.2801342957232498,0.32893911758512123
2.28189861876018,0.28311017800858884
2.283126637493968,0.2032159563405786
2.283301506315727,0.2625391751540452
2.304082423210051,-0.06924871665236247
2.3077140203946698,-0.1593704497580048
2.308880459116745,-0.1382017034355391
2.3160599977013563,-0.3079822427876754
2.3168858761779925,-0.29821164792233273
2.3217435677561813,-0.4071148065518242
2.3357930020603064,-0.7065957449008935
2.34168298674225,-0.9230241175840603
2.3446595569280886,-0.9725311844437285
2.3478167313501768,-1.0079011246244056
2.348765410116796,-1.130303771254229
2.3523122208574616,-1.2194937890806767
2.37185574838238,-1.8270386330736337
2.3750078232805647,-1.922593329784877
2.385520306136156,-2.2477259704840953
2.3863207276688465,-2.3284041100727833
2.3867169423568706,-2.2633362038965634
2.391193447802065,-2.378484791135101
2.399839401723593,-2.576200322952118
2.4093646986598225,-2.7567410603764517
2.409774734956189,-2.7366385587942372
2.410672536989366,-2.765144616953545
2.4140504429630933,-2.7528803646804207
2.415388204254918,-2.8132093416807837
2.4165254992143588,-2.757480781839654
2.4171574318797084,-2.813428962606366
2.4220098800420793,-2.790418448498639
2.431446282115706,-2.7343483913053754
2.4338254553290994,-2.689794017533182
2.440079785633772,-2.553471496174968
2.4415991649418345,-2.525252912751069
2.4647426297714503,-1.7121639781486013
2.4678822738714565,-1.5622742968708427
2.4689521575444635,-1.4636776384797623
2.471292402497687,-1.4025412493934644
2.4766121653784694,-1.1771087698448415
2.4768590132599515,-1.141076531270329
2.479152242525572,-1.0123857989477867
2.5045011987209627,0.144529719394823
2.506415303502207,0.2486940002040527
2.5066479102707984,0.3026367887094964
2.5161754703300803,0.5889072536734812
2.5189617283702708,0.700819513125587
2.5238056739364954,0.7507942566488506
2.529701104198386,0.8364059541541478
2.5305520645651693,0.876650925876066
2.531578947854287,0.8063044759864567
2.5347179431527618,0.9151837597685654
2.5368777490056296,0.9591277669108617
2.5402933276098434,0.9198595603426426
2.5412625806326554,0.9393984378179643
2.541678704398132,0.964159884102731
2.5550886404583135,0.8567202374323734
2.5618665666572022,0.7143060249030959
2.5631971998908734,0.6807018256893607
2.5713060870734123,0.5137795487926113
2.5851156545599157,0.02751427581226247
2.5906573921167766,-0.1458661055380664
2.5911257779932413,-0.1736866674498217
2.5922212992427935,-0.2332881927861679
2.60885078132819,-0.6895732187512118
2.6099732716663455,-0.7760810781954326
2.6127174351071263,-0.900785030850843
2.6201509173153363,-1.0964315157044089
2.6226030525221145,-1.1315709730005037
2.6322006435200676,-1.3117174573731787
2.6389604849453248,-1.3937951384365301
2.648043780225187,-1.4289795764230944
2.648102116945214,-1.4776278042544113
2.6526447227626644,-1.4430558541987946
2.654498830660814,-1.476237181931775
2.680999735005029,-1.2479736112973487
2.6869727690259033,-1.175970887674609
2.687022194146653,-1.164658058041909
2.68732445323389,-1.186223053673283
2.692361793799612,-1.1575495083624368
2.694068368660451,-1.079093128605529
2.698618629376183,-1.0537380162943073
2.7015713571726083,-0.9864607248540386
2.706121528469396,-0.9995428312878925
2.7270455173695076,-0.8515051473296248
2.737030544789583,-0.8776374640284542
2.740343682057185,-0.9036145038150744
2.74041529169235,-0.860831884410467
2.7464767097091345,-0.8706431620475366
2.7477227581875017,-0.8771593136469432
2.76761736511743,-1.0491742593170854
2.7739316788871884,-1.1347054595341735
2.779540920756844,-1.1316692687409153
2.7803866406386426,-1.1160363203991388
2.7817897791386548,-1.1167417166817313
2.7822283079960464,-1.212084889918219
2.7844987515476722,-1.1571385594453922
2.785394397857708,-1.185924644870256
2.7921352020711137,-1.2544008857613926
2.795408349227661,-1.2619823495438625
2.8113408344809896,-1.28754286108817
2.8316427990458504,-1.2811161982037846
2.8351409217254577,-1.2647695589085888
2.835831338868931,-1.2532046466709015
2.8372766271552923,-1.2541199243578034
2.8394447894406776,-1.2560615296641306
2.8446735662695577,-1.2301436558324994
2.850672212682552,-1.232377666597072
2.858323133208823,-1.2252554750388667
2.8584157464275197,-1.2204099358795055
2.8592924184449,-1.1744900593939491
2.88639706940289,-1.4014229276230403
2.8882053287912273,-1.3864867086195312
2.896463310084936,-1.5588800092403656
2.9090432079349444,-1.8287994587659904
2.918540920551389,-2.0208190945277806
2.9206911025722206,-2.0444777770424314
2.930178430375382,-2.2403879829940214
2.9324432440775308,-2.3421618157956403
2.9436172454705485,-2.547452193973618
2.9626711299174806,-2.8055904063761785
2.967581304313611,-2.856759110541368
2.9898431027154313,-2.515262816774655
