n_harmonics,base_freq,magnitudes,instruments
8,4.433537079974644,"[ 0.65147227 -0.70347404  0.16575948  1.13933171  0.08863671  0.15968158
  1.1190165   1.05400859]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
1.4503687711820232,-1.001157132463182
1.4553870002817968,-0.609277865472221
1.4617113186014272,-0.10794208322926745
1.4686311941617198,0.43440557874260277
1.4730876702968754,0.7392176334404198
1.4828380846593836,1.342191088716804
1.4885358336113628,1.6351894280996848
1.4909898510824586,1.7554398954816224
1.493471598782719,1.843298058939102
1.496641780001731,1.9582123291056166
1.4980933706275046,1.9948524162873174
1.4991325345600819,2.049227822925085
1.5036893929250708,2.1528656174433727
1.5159048770682846,2.2540471296380375
1.5188314839441919,2.2508070163399365
1.5329133358632054,2.064115197999561
1.539870117197486,1.8865634098544664
1.543290674708885,1.8147173808360186
1.5539603390724261,1.5101947046602961
1.5627184979873991,1.2538899832958903
1.5783520837114882,0.9036148524219376
1.579044530326943,0.929726387923001
1.580113161325107,0.8959994070605816
1.580559569674886,0.8892370245022183
1.5893575723681188,0.7666037093105722
1.5978785175351096,0.7338228369959632
1.5995708531395127,0.7086988498882001
1.6256611080769483,0.6921683121759491
1.6339939669900225,0.619866536837823
1.6342958845947466,0.6329565864099671
1.6388126682644106,0.5846056671134279
1.6437683701150476,0.5064573222482236
1.6502614319746556,0.3390563708372088
1.6590913343610048,0.07334105441639271
1.6593010245665942,0.038218832466494185
1.6631964371084837,-0.10394093700119272
1.665556058241739,-0.20477533469092554
1.668165636164722,-0.336018811129081
1.700793795453765,-2.3992552429406193
1.705606597500653,-2.7435915841372034
1.7092786097324986,-2.9581347503706095
1.712682157598942,-3.172834862938875
1.7164221824178902,-3.4092452183859
1.7210549924526841,-3.6322798531004956
1.7221873046973588,-3.698853139931777
1.7242963227643546,-3.7807348902611673
1.7290857659366736,-3.9691191907980334
1.7451320935749983,-4.24887129708283
1.7601339728924863,-3.8813439576527893
1.7636699132934206,-3.7300268422889276
1.7649205672571426,-3.6693028609741702
1.777467846691403,-2.771272364067414
1.778034908742443,-2.751322098274583
1.780848914910571,-2.5021629182252054
1.7875570964431882,-1.8732885032186986
1.7887602078637812,-1.7702390260762682
1.7901729776016673,-1.6542430915437043
1.7902489309613525,-1.6058494257299707
1.79983693702256,-0.6296747655805942
1.8027127675917267,-0.332191877164994
1.8075076300400177,0.16689116962587036
1.810625604156825,0.49370711661119565
1.8198519734436829,1.350349225057386
1.8249507274636239,1.8009543856501227
1.845216971438477,2.9871893682837
1.860480256864041,3.142151737790464
1.8671615969122417,2.977842713538062
1.8733426304509626,2.756594800099798
1.9030736641259116,0.6501171302198875
1.9045945011876615,0.5361789425833932
1.915546808857485,-0.40634781502330264
1.931969764853556,-1.5647979988747505
1.9385881065605162,-1.8905365787864368
1.9415223158030006,-2.016387945048542
1.9418726393304162,-2.042379079241007
1.944650568439842,-2.1502350451139702
1.9448099365138445,-2.1343028563873196
1.9603403170337232,-2.357385081922772
1.9708904776241019,-2.1997345880603825
1.9715812083325197,-2.1682352453014393
1.972809435857041,-2.139881496951415
1.9776549266212715,-1.9670173744026258
1.9895692162077623,-1.4515063105017327
1.9951772880129965,-1.118632408013809
1.9985591749081983,-0.93987087644572
2.0039425396025354,-0.633499415249698
2.005186867631612,-0.5612812224382663
2.007277631470858,-0.44556444298224446
2.009054869561404,-0.3234334408189196
2.0304543377221087,0.7009676455461015
2.031869112605433,0.768057339620549
2.0326850506197953,0.7753785557330035
2.035928771741734,0.8623595161424015
2.0364332290359703,0.8910185401924714
2.040726203123027,1.00821761652874
2.041095430610148,1.0107582207970107
2.050685358421026,1.142747940473861
2.0548695448259098,1.13441625527422
2.056505953191177,1.1164907427266375
2.0602947392944033,1.0928579526418039
2.0712255800941435,0.9051573179012002
2.0908463110573443,0.21149620473895508
2.0934868967654,0.10807933040439724
2.0974809278438222,-0.09582587054844505
2.105947552885084,-0.45428403032555426
2.108721030067131,-0.5680741247485612
2.110019868259375,-0.6363816321468142
2.1105872022450978,-0.6533858993624174
2.115990217280098,-0.8678591516237212
2.11941198329803,-0.9967156021995264
2.1246085395870553,-1.1800986427368572
2.1301151082404752,-1.3543202032053137
2.135656235821914,-1.4957383187546769
2.1373663830821528,-1.514383018167589
2.159610420085431,-1.7417124144092482
2.1671364658022654,-1.736400052037316
2.168705170261883,-1.7274270226826587
2.1714247977754493,-1.7010410712124313
2.177317857924155,-1.6516442417845352
2.1863345860098784,-1.5420292683782362
2.1872859590192,-1.5273627944751715
2.188211421399478,-1.5070421800534315
2.1923145570289417,-1.457937901488018
2.196706293659198,-1.391504829504267
2.198107296803931,-1.3823672978675363
2.2003553713597706,-1.3457708770821546
2.2154227687128554,-1.1736562316055423
2.2231683915642364,-1.1373226042637468
2.225107424955846,-1.1208441286079442
2.228977158277984,-1.1028079034345928
2.235076070042309,-1.089621449065885
2.2382583571184895,-1.0930868749336977
2.249474172649223,-1.130729379350673
2.2550489396454996,-1.161305168811382
2.2576463634506636,-1.1886963921048912
2.2656804732150357,-1.2673446314621357
2.266756442407739,-1.2639983094514011
2.2713890596926287,-1.2923521500963207
2.273172352087026,-1.3370088332810015
2.290146461178285,-1.4804209023622048
2.291104467198455,-1.4981151664482364
2.2920367753083273,-1.508573771437885
2.295478909121691,-1.5304698160249879
2.2969985325464037,-1.56029513012467
2.2976561344073465,-1.5574339349636757
2.3031123663030595,-1.5913362734323595
2.30375557279854,-1.6024130232958196
2.318237812517652,-1.6752344290653354
2.3193298058126812,-1.6559427932528876
2.321651036237009,-1.6823234362397732
2.331189524037306,-1.7119826559061793
2.3327012102630817,-1.706693071128811
2.3411232177093932,-1.7111044895778122
2.3433234171914545,-1.7017636300012682
2.3441614109106474,-1.7054090354828457
2.3443577245592904,-1.693797037359463
2.34679819687734,-1.6924523449978677
2.350346916580043,-1.699106924936104
2.3601828095290838,-1.6744066526937431
2.3696721439493995,-1.6581201217415054
2.3716619812314415,-1.6353973243808664
2.383870068975165,-1.579628242545312
2.395412580217208,-1.4450306108757303
2.403360414918149,-1.339900961157159
2.4108543673486933,-1.1873134208894471
2.428416886133501,-0.6688432569162656
2.435318171605749,-0.3779037223440378
2.438731304462424,-0.22312921960968005
2.4468509322601335,0.19099888779249316
2.449384859535159,0.290594654332238
2.4539452195803726,0.5609427021097348
2.4622276111291317,1.0402534702006336
2.465412974035196,1.2541695011068337
2.469433325845081,1.4710533715268825
2.4702182253931735,1.540410876470092
2.4738818821067774,1.774727436562805
2.482431870562653,2.278964081595358
2.484404703756203,2.3849283100662526
2.4864377312414794,2.5350602931713935
2.5153513299684054,3.8056715115790074
2.52311997173366,3.9649035130251775
2.523430423242443,3.9530455666651383
2.5331684193160218,3.983641662689593
2.5496024957244403,3.6960932923691723
2.5505629157854104,3.6540132599827513
2.5541627493455747,3.5105323117603784
2.556419901613859,3.4493580280187133
2.569386448458161,2.8600268588584226
2.5744572958449385,2.6006651850472062
2.575942646340149,2.514374161327994
2.5798727598181985,2.3037178753359275
2.5810194297828932,2.2489340122530046
2.5854052102734535,2.011347431668952
2.5918756171028114,1.6906866554408728
2.5965550534800856,1.4801882392053896
2.6025466904314296,1.2475029616026678
2.607762217869067,1.0449879646307334
2.6320832749164573,0.8020883141584726
2.634055608552064,0.8160412278905196
2.647697659897159,1.1341535790764228
2.6579008939038804,1.5157365604003554
2.6636349610465047,1.771357611644249
2.66409255605436,1.781475409050915
2.6763668438733843,2.349564000958986
2.678108322808707,2.4299634766252107
2.6853928471499735,2.7597752850466812
2.694641430479934,3.039715870735406
2.698616985129374,3.131743051702774
2.7108771972515138,3.2150393274411004
2.7127884149962043,3.2147312385802977
2.714266690494087,3.2080292665271983
2.7152642174070802,3.1917522139770695
2.7178161058381285,3.1297146309717605
2.726422459157299,2.8787723423285323
2.7480261169864377,1.5653020410601877
2.7488406603032773,1.495896007148295
2.751829663159916,1.2423102879056847
2.755334414738778,0.9486203161390447
2.756507423185921,0.8281680172213367
2.7600602914310786,0.5275445627801425
2.7690000715310603,-0.2925151152110541
2.7690035039330034,-0.28377526085417853
2.770240555701558,-0.43442584901772385
2.7709638299495953,-0.4633820887133914
2.775914125029055,-0.9296406306495174
2.7808780771939414,-1.3653819958924318
2.7813183537850534,-1.3905878939107548
2.7833451799811098,-1.5649706459053387
2.7860320657460225,-1.7803938501764391
2.79206433461262,-2.2268117999003185
2.7930084341007877,-2.303829954156372
2.795365564489284,-2.439528279745135
2.799900764848891,-2.7145553962431497
2.802855690836937,-2.865719687053202
2.8060558263348065,-2.979424764718555
2.807566298463388,-3.0564353446646266
2.809426970302371,-3.116152689688977
2.816244507001352,-3.2498504913457276
2.8224647945824515,-3.2853085069278336
2.8224663186406858,-3.2897713163383564
2.8287414177709467,-3.2292828312976973
2.8294103327888642,-3.202563214995031
2.8391594392305883,-2.8726716261288487
2.8454199850050914,-2.579016160135787
2.8482744129189532,-2.4117858828896535
2.850842097096794,-2.2442830709420383
2.865093496091167,-1.2054680081679259
2.8698037446434927,-0.8195087516786113
2.8927020337715907,0.8955832544980366
2.8944389851775227,1.0099223795067642
2.903250131094789,1.502909150892106
2.9204621495705476,2.134504883816612
2.9310591727349475,2.2640466947698217
2.9339096186952514,2.23456035125257
2.9437262260272696,2.1685045662739375
2.9451901236238713,2.1542942805217202
2.9506326643816,2.033950635920044
2.95467151688697,1.9372912316694475
2.95968716640464,1.8093395811011188
2.9606524413501853,1.8080353619631224
2.961551585865408,1.7510237523470924
2.966899100738509,1.6229800420809464
2.9720336095783857,1.4688824637263596
2.977840388321871,1.3155330674997368
2.9792299284762294,1.2815045449683935
2.9800431226776745,1.2449159806464416
2.9804479675130047,1.2586356000047945
2.9938444232610513,0.9468943026215407
2.9947863325658233,0.9307194553417327
2.9960679328967093,0.9030449089116546
