n_harmonics,base_freq,magnitudes,instruments
8,1.7108351291265942,"[ 0.25174429 -1.44904741  0.36580429  0.55645899 -1.80855164  0.1596619
 -0.88641891  1.31016253]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
1.4184176017028003,-0.2605285838283401
1.451759731149914,-1.3188346756285385
1.4692288472644037,-1.7947629016906175
1.4692351347975716,-1.795173005094192
1.4764384493273806,-1.9673010743737656
1.4851917334735596,-2.1552574480675513
1.4870521523310058,-2.192861049094736
1.4884432084478032,-2.2192805438589422
1.490147816160559,-2.2511785353430316
1.4981902024642988,-2.3880049768490927
1.499852904242296,-2.4124237337306846
1.5048830532163953,-2.482331517427243
1.509456467036987,-2.5363342601659564
1.5109897086570667,-2.552628870991593
1.5270796933760442,-2.667751883165796
1.5310934981937727,-2.6783244027514646
1.5318980682507926,-2.680653013680189
1.53305945405846,-2.6818380235789356
1.5457808329875249,-2.66110661781811
1.546269191556167,-2.6589296635290935
1.5543347662475382,-2.606540716053747
1.5556075143905659,-2.5967022143331993
1.5787000099738364,-2.287051097262453
1.589988744476897,-2.0587012446707122
1.5954634419511722,-1.9324523717902362
1.6022501461391139,-1.7603408618699916
1.609110774552117,-1.5721928283381803
1.6096752489921844,-1.5560173595426423
1.6162744320951266,-1.3615467703804909
1.6175499677637166,-1.32371850723385
1.6250750973862926,-1.0844179600525805
1.6328609169790553,-0.8256107030893112
1.6344789914841877,-0.7715734681903114
1.6351786666733332,-0.7472206255244936
1.640771395068227,-0.5516654131474426
1.6493164846184634,-0.2468363449379599
1.6548938090170964,-0.04340763624005905
1.669545751465284,0.49744151887173566
1.6935919949672762,1.3722929476615995
1.697183841016253,1.497830923589663
1.7132716006368414,2.0312298851405597
1.7243957690701084,2.3635927836111255
1.7283687741270537,2.4749790268653573
1.7294065107872525,2.501837445253633
1.735172595137298,2.652221596970149
1.740330548384713,2.777937857287548
1.74057162809601,2.783346861480102
1.7541002693625316,3.0654845044390244
1.7559290881403227,3.099361598003665
1.7604637387269673,3.1737308498643446
1.7618509145734151,3.194568803224107
1.7618711219322822,3.1957380438784995
1.7760175586330105,3.3675918967658274
1.785718715521365,3.43709866986117
1.7858992356139236,3.4371597647781527
1.790463642521778,3.45470132100903
1.790487570608816,3.4545979822754203
1.7961492585024956,3.4639535421619727
1.800484316783904,3.460197846820025
1.8063600835751732,3.441619112389294
1.8068727830918352,3.440635640375921
1.8115531828635012,3.4138119641333535
1.8121529785882018,3.4097713699849583
1.8142346619295537,3.3941501333932256
1.819818608813625,3.3438132320985936
1.82180125509075,3.3218899087960723
1.824342727475332,3.2920458543217817
1.8282980842832028,3.241365838649288
1.8479902921795874,2.8885792060833233
1.8498826457553417,2.8464771950081267
1.8635605991632662,2.5068362960577835
1.8658127040134014,2.4457868187130245
1.8672592292289352,2.404849200430642
1.8695701916038567,2.3385340972258657
1.8836948539459275,1.9026186735559076
1.8845002328359737,1.8767770277019595
1.8865978697057795,1.806042517592995
1.891561588710771,1.6376984808686212
1.8932695420414918,1.5791522715056696
1.9007711472923825,1.3136587572402445
1.902648042527348,1.245755579105657
1.9144442358000529,0.8069973263435429
1.9233586841678036,0.4679168462352781
1.9255602795580744,0.3832648847662213
1.9318883923630805,0.1393400372872443
1.9345502140267934,0.03556898663734071
1.9422892447264886,-0.26200171275822426
1.9455415184062819,-0.3877244781930992
1.9597264178477438,-0.9215461458999762
1.9738491952398052,-1.4285400354659847
1.9775674393126437,-1.5564590852698645
1.984026110986159,-1.7718928521975037
1.986562992556057,-1.8550507157866962
1.9877456746255247,-1.8916856369019013
2.008548501708482,-2.497118797935985
2.01093669297018,-2.5596992475725227
2.0244354775618296,-2.87357038188281
2.02624823392434,-2.911830309864718
2.032157635257284,-3.027285262263625
2.0325807892213312,-3.0350052174833064
2.033948282689172,-3.0605606579897215
2.039732545147407,-3.157204742799301
2.0557703886788232,-3.3658605998351923
2.0568696789945005,-3.376389946751098
2.0571862492152313,-3.3799749470744382
2.064930975250612,-3.442698359534726
2.0657609744444354,-3.4487178700289416
2.1028752217334326,-3.449260192829557
2.1062405873772674,-3.4254885304564087
2.110712603731878,-3.39135338527413
2.118354195049066,-3.3176906033618376
2.119252023164255,-3.3082707147494075
2.1253392691316035,-3.2356061888995273
2.136985648322158,-3.073938311702931
2.138963175203126,-3.043459546701738
2.1401050130517323,-3.0242722129362143
2.1402824594856664,-3.02126238643449
2.143209085310513,-2.9731938501979966
2.149556249819545,-2.864959071117234
2.1533266910341364,-2.7958643326092134
2.163549576790696,-2.600590205368153
2.1657419151813873,-2.5550254216728825
2.1662828169345287,-2.545452323293159
2.173536523484927,-2.394536406282669
2.175681896929789,-2.349041064043231
2.1776791382212712,-2.3064997861482817
2.179958348717319,-2.2576300862339016
2.181232117038425,-2.2300595878225025
2.1835546447541923,-2.1791636602347118
2.18478512579682,-2.153015333553083
2.2047884635602824,-1.7088602861460338
2.2070397790513514,-1.658791718743885
2.2153180072114464,-1.4753937098236132
2.223395811331801,-1.3004209669674418
2.225084828791797,-1.2640138393980929
2.2605451286811373,-0.5783410646540174
2.264374018270967,-0.5146442932883785
2.2643800509220027,-0.5143943447030389
2.2681457825861724,-0.45516475268362117
2.2705473389419453,-0.4172019634566214
2.2742897288417474,-0.3617529236530272
2.280154063828066,-0.2804860822441705
2.2807049471434517,-0.2727590057729117
2.2819362897876,-0.2581549890282912
2.2845615628780553,-0.22403194171266536
2.2884200716380745,-0.1769373478211659
2.3019963341610152,-0.03641558223042739
2.305718592916162,-0.004597756558520906
2.3199915972334857,0.08851638515054482
2.325462166589366,0.11394547870628338
2.325962808225645,0.1138957657076727
2.330976923521389,0.13121544565876417
2.342929364348411,0.14878537302353495
2.3469493247229263,0.14834323684555062
2.351275537621225,0.1459398637546797
2.354647460850739,0.13933786665847864
2.3558115433251148,0.13678199093424448
2.3573805167085737,0.13370470595173226
2.35795232416877,0.13196977880478425
2.3671234711864795,0.10070675265634815
2.3682608302570323,0.09566383622296001
2.373479607607888,0.07125266083213987
2.3738378745738986,0.06867265639615229
2.3752706413152556,0.06102431590257801
2.3794469037293533,0.03697932409951919
2.3842534099272745,0.005006736891685642
2.386173052174539,-0.008337033337228862
2.395345826817416,-0.07983222162931172
2.3987563559689793,-0.10887791702156417
2.402601637052035,-0.14382058615659304
2.4039657108335,-0.15679172410937653
2.4090777605091995,-0.20647222331157575
2.4243898659949963,-0.36775932708891984
2.42764346134328,-0.40397852358547026
2.4301156580491785,-0.4329449257350393
2.4357258865411886,-0.4983775020873521
2.436533057538975,-0.5082121751704844
2.436955913680073,-0.5132590569934288
2.4392967897505553,-0.5412400637673341
2.441796204222845,-0.57044681918017
2.4510195066552347,-0.6832978009878338
2.4526951698109727,-0.7039423907148555
2.4527740184208593,-0.7047882020320264
2.466139620453995,-0.8707248445350677
2.466603442451815,-0.876923118738356
2.467712814356233,-0.8906086101787167
2.4743815119320995,-0.9735995207783218
2.4946066814652026,-1.2161249751807155
2.518545560428384,-1.480131698671941
2.519132517788597,-1.4844378822587279
2.5201742244647605,-1.4958226627716478
2.5222834869794166,-1.5173567139201976
2.5278626821911727,-1.5724027678042716
2.5322841180111846,-1.6138169552922956
2.5326280130464163,-1.6162946756033907
2.534796361850849,-1.6369956404754893
2.537954305747178,-1.6640420474073583
2.539133349876442,-1.675757022658606
2.5407703053676993,-1.689602278532567
2.5417815751874198,-1.6974712978397726
2.5464736276952777,-1.7370926183194104
2.5475872641514616,-1.7461787758931278
2.5555782734818226,-1.8078855067458257
2.5644977737913948,-1.870083182829361
2.5654657521203568,-1.877163061422304
2.565987778298643,-1.8801834248372487
2.5711391530149053,-1.912845966610688
2.573928220518357,-1.9301745110972857
2.5861474881524185,-1.9945943025909783
2.5884361427091873,-2.00548045304767
2.592399308530246,-2.0239024709258504
2.5969379131411356,-2.0426099937785738
2.5998478943500176,-2.053438743875233
2.6033479729166746,-2.066161625085512
2.605426286482607,-2.074151063482605
2.606445080437897,-2.0774115527506445
2.6076582036474267,-2.0821800892941633
2.608686504164238,-2.0844249391084824
2.6102102071407716,-2.089370878328778
2.6108628068128885,-2.0914783941851067
2.6154053559513253,-2.10395559782406
2.6227813722387214,-2.1219231100125793
2.6245710839014427,-2.1257748363241946
2.634327253664111,-2.141840344700994
2.6387235167394234,-2.147868972515037
2.6394647975980208,-2.148615884421972
2.647101852237671,-2.1549168438940063
2.65485541224354,-2.158152184571224
2.670891999031255,-2.156364164215177
2.673018751489879,-2.1548550986365393
2.6818428196525774,-2.147478982396588
2.682394339816905,-2.146310005744021
2.6883109752534526,-2.139455301027017
2.7095222373609396,-2.101688974674595
2.710802981758084,-2.0984689400934307
2.7161288778009176,-2.085466393578459
2.723685630520559,-2.0665986085381864
2.7325491086283957,-2.0388411591836175
2.733703097870843,-2.035260897089503
2.748505608595468,-1.9821776223277834
2.7491026465652553,-1.9792924456682464
2.750554021538022,-1.9742238367658362
2.7511421235248346,-1.971804028071648
2.7655961088264833,-1.9084606746403745
2.7862260573202713,-1.7968019487972038
2.789965032122546,-1.774088895000927
2.8104149802085754,-1.6338130136084381
2.818205437188656,-1.572388526566158
2.8230483834812183,-1.531569935218783
2.8439242842768255,-1.3382671341265817
2.849130033774202,-1.283539816265637
2.8504760831933122,-1.2685509763075287
2.851271729885659,-1.2612710911599352
2.8541158890292175,-1.2298328103386666
2.863105170330595,-1.128780260549091
2.899495775789095,-0.6557667973900939
2.9027930631954577,-0.6084366596820371
2.911054504568124,-0.4871130413561031
2.9141897617567363,-0.4396852613560423
2.916402767015305,-0.40604731092074153
2.918178764573165,-0.37929276959340125
2.920900582077536,-0.33766759182128564
2.92547644741719,-0.26690390755313226
2.9277818417827293,-0.22971458711027176
2.9308406154214293,-0.18222307666821894
2.9323661592585424,-0.1577641355688809
2.9382693923735097,-0.06400787148013823
2.9444204683024875,0.034827271320192206
2.9481157769923065,0.09502708490026156
2.9535615067335828,0.18422481810498245
2.9755793076650825,0.5386438096801982
2.981071917599035,0.627413228604115
2.993328603640524,0.8170318334065682
2.996726522998223,0.8692823392371889
