n_harmonics,base_freq,magnitudes,instruments
10,4.234820429649897,"[ 0.14193747 -1.18441113 -0.58953536  1.51804536 -1.30360528 -3.22611099
 -2.45168694  0.78523187 -0.35974087 -0.64300558]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
1.2684704022543123,3.221775142362387
1.2685521291660455,3.230814470415575
1.2720724874591092,3.1214128057230934
1.2773703313686244,2.8909690338580356
1.2803606291609002,2.745624454652685
1.2914012718973211,1.9913906355895619
1.2962760795175008,1.5847437612183846
1.304179575768499,0.9030321625047276
1.305194820025518,0.8087578192637332
1.3055863491175215,0.7625602237111212
1.3097110588036127,0.43354057541477314
1.3143719392165316,-0.011881943265972734
1.3162859759809145,-0.16568853384880605
1.3270356635245717,-0.9840514753812919
1.3445437500906472,-1.8029870006547821
1.3519473017714425,-1.8981196246459329
1.3639936770683327,-1.8489698256256868
1.3643310340475248,-1.8286766757477513
1.3698070503810573,-1.711384800197323
1.3840586205260728,-1.17300451225935
1.3876154321470073,-1.024063488964647
1.3972338646034412,-0.6038321576876167
1.4162130816250098,-0.017900759015064528
1.41689819552181,0.008453405138560176
1.4192706127545005,0.059992415397293664
1.4236131547984598,0.10219568262016075
1.4350478118046563,0.07595017502981806
1.4407216177478253,0.011284032545654889
1.444689716417967,-0.08467022350917264
1.446665637263254,-0.13563776379766102
1.447785244325921,-0.16393194599463548
1.4567979487866491,-0.44872970246648103
1.457688300358397,-0.48264149180885063
1.4648547680005253,-0.7687075124705838
1.4664998856463587,-0.8546768410219578
1.4724800037062913,-1.1013221313524462
1.4751264778217354,-1.220124399425264
1.4809420860085742,-1.4603659953078891
1.4839780896164294,-1.574886552618466
1.4901699245629878,-1.8469511608073257
1.5038335136509158,-2.3043472093095265
1.5094588768568986,-2.443160832941669
1.5112118668135128,-2.4801467611482573
1.520467631987497,-2.6583546255546477
1.5286702914474395,-2.712991191838378
1.5306685668455282,-2.718607432163962
1.5458080777619427,-2.6258827865680963
1.5488102734516103,-2.5896109031673302
1.554086037341933,-2.480876979483365
1.5591787464917726,-2.3792208945515023
1.5655130715817132,-2.1942681852887986
1.5709674561993605,-2.0347139850573464
1.5759358833499313,-1.8469816192876465
1.576272240958625,-1.8306246380057594
1.5797827193804341,-1.721340022940554
1.6071633766635731,-0.6539108531021025
1.6084332503616858,-0.5832385876046662
1.6106685251772461,-0.5144908890272377
1.6112074595057315,-0.4985091852451597
1.6364633497725078,0.08181056592981314
1.6455960587145029,0.10642595034417107
1.653337088910157,-0.01505595720094358
1.6756922376125187,-0.8135941004903011
1.682107298077396,-1.1582952317783008
1.6903967241476758,-1.62816379317339
1.6937803460030532,-1.8197302019197996
1.6946949676745673,-1.903945149665783
1.6960312630247483,-1.956708873022687
1.699523385293487,-2.1698542237738057
1.7005255174732747,-2.2041380900988474
1.7040755997479398,-2.406772215841277
1.7065802166062243,-2.492647301721098
1.7120398650556474,-2.737271301401227
1.7123272031704424,-2.7764287198057565
1.7185033533404024,-2.9831689107784314
1.72402357905555,-3.0647647551544748
1.7318150259409864,-3.0944736932313943
1.7333670068961382,-3.068865969798714
1.734270728836055,-3.047950711452508
1.7424205697900268,-2.829176635131336
1.7548360686379292,-2.145260218706679
1.7556579157511285,-2.0810639488684113
1.7582167211150237,-1.894869246615303
1.7622473188554366,-1.5463124856439567
1.7633973561364087,-1.4661574478445845
1.763727530533715,-1.4153023192985292
1.769611283749863,-0.8717979086973797
1.7710465650713099,-0.7454888356916088
1.7796833028840444,0.15189206169081987
1.7940868093490643,1.510393210484343
1.794180763145186,1.5225350570992982
1.7949457928819417,1.5994615445357463
1.7970182441601112,1.7644085808848555
1.8020982665691143,2.1340685587244046
1.8090151826957372,2.5140094216838222
1.816024766428682,2.7243324364967503
1.8200736717112216,2.780494874803054
1.8217886998959258,2.7757041662034476
1.830120424181506,2.6041975332896468
1.831034236002127,2.559379026518776
1.8324840857470752,2.493282769184224
1.8457534682275192,1.5635753704984605
1.864728381588587,-0.6563883847853216
1.8826146984478784,-2.9211345081009292
1.8830147506986226,-2.971630929211619
1.8830353010981913,-2.977999472821961
1.8872097701803519,-3.4282851308188915
1.9011007054027669,-4.650053370262637
1.9015234944660362,-4.679290359204065
1.9140514913589364,-5.163578646909743
1.9178376495137321,-5.177434790536665
1.9203352424019196,-5.175398188376372
1.92375966442206,-5.112242953050447
1.925688685516132,-5.0527400029186325
1.9400086279993847,-4.2534647688261185
1.9458381410859875,-3.764451184638962
1.9492979802678594,-3.425186289488245
1.9572374253623996,-2.6074572047318316
1.962127801953728,-2.087758635840965
1.9645923458970298,-1.7979339426102572
1.9759626020986474,-0.5600610520216603
1.9782164383710912,-0.3361523961282026
1.9871063452766347,0.5560171929659048
1.9888895196668273,0.7264384958326553
1.9983747051056202,1.5044353278468745
2.0014283147399485,1.7257303201400447
2.0117956940088675,2.42908973124868
2.013308687206532,2.4834107746475556
2.0140318381675666,2.537058876062855
2.017272071534638,2.71314286621139
2.0291607816237818,3.2662634218442683
2.031402348450534,3.334523493305978
2.034223438631199,3.4765643028381
2.0345565346090417,3.4430512634515122
2.043915028680914,3.8009964271970906
2.0454405262156587,3.8674729233772145
2.0510975834944247,4.061242535242081
2.0519596284410833,4.097385385189789
2.054773255275106,4.202717407704468
2.056563241900549,4.26022498560545
2.0695940520354155,4.652020971397058
2.0803786147614503,4.936919931972628
2.097467362361436,5.094737716487503
2.0985128507072464,5.085073771196509
2.116650864033989,4.611819758118816
2.1189267610203544,4.4813791116629265
2.119812108789308,4.426807949292812
2.1228794994112885,4.247506324772318
2.12913219565515,3.8257100015223813
2.130243606717298,3.7317303621550075
2.1351409266252173,3.3265266307284653
2.142583166760108,2.619653797173995
2.1486034491824393,2.0029758749389885
2.152322656123938,1.6126942983205115
2.1826687899840636,-1.2794896132985887
2.189411478401712,-1.6841459954056592
2.192900057191367,-1.8443961687486625
2.194077944217101,-1.8941143600431187
2.1963430353595905,-1.9542619995450954
2.221099630085318,-1.6323432874658
2.2397429650058474,-0.4993747261461956
2.250150600420344,0.17615037138126746
2.2553160127682386,0.4612322095446941
2.261975426610512,0.7737281373999778
2.2640282961771696,0.870956816769957
2.266458762080929,0.9295899572379456
2.269151284836953,1.011115907513479
2.272076640049745,1.040509646382624
2.2769586394802674,1.0977300376207324
2.2789947697141564,1.0750365298752145
2.2850305906600115,0.9949418342854797
2.2902898156516143,0.8133696448863256
2.2916536098461986,0.765498903022275
2.2987091705818274,0.4172654360447734
2.3150337460595516,-0.7098269559334794
2.3249792048837348,-1.392662775258778
2.3319796874942114,-1.8441961516223486
2.3326362548842896,-1.8706141391291617
2.3328631752372893,-1.8847311390748673
2.362064055988343,-2.322185534277127
2.3761694860146925,-1.5839630150476651
2.378555004994581,-1.413192603671185
2.3827815119123024,-1.1019435807982114
2.382926649391875,-1.0762973249922196
2.3860087608898235,-0.8529892413205653
2.38781709623274,-0.6747047928785618
2.389885025110992,-0.4848412482691204
2.395006039863043,-0.0581450966714553
2.4071139376244126,0.9654925484063988
2.4314266344723547,2.0649565118979503
2.436881013592516,2.087196778491485
2.464169599592937,0.8667159761658929
2.4666031279466,0.7011648067116483
2.4850324998808677,-0.5397953579971684
2.49483502628751,-1.051740737662748
2.500027788178894,-1.1868910555974748
2.5029516513007364,-1.2340670981320534
2.5101407940026395,-1.272847098366775
2.5124501761496845,-1.2080821817954468
2.5150323803254953,-1.181449939263292
2.5182797807810786,-1.0689999729159516
2.5196545519236295,-1.0064382438344492
2.5289847609088145,-0.5184199611759315
2.5310490510441968,-0.38303042561839673
2.5364237980882676,0.004142070322919404
2.537910137269882,0.12155172182190614
2.5408698575391977,0.37395576383338797
2.5454095223340776,0.764208093319717
2.5483842241126577,1.023597885627583
2.550604638564873,1.2091159988916667
2.556870174758461,1.7399456761974101
2.5675244692567514,2.5289803926878758
2.569577855940424,2.629383573836027
2.5957309630202126,3.1130682504071987
2.6044111136118717,2.774932950691746
2.6129385495800754,2.276643015210072
2.6267313570280075,1.2366991042672304
2.645358999984671,-0.12073306458587454
2.6572224161568325,-0.6427576343646819
2.66133422025226,-0.7232982734411519
2.6642766088849994,-0.7739130296549527
2.668654953276599,-0.7503215268827385
2.672033346062409,-0.6968285321860379
2.6851493897398324,-0.19002503764870213
2.7053867600019528,1.285052978052755
2.7063211767783057,1.3344827224905638
2.7118061947772745,1.7830417453436613
2.715214547257209,2.0383135246276307
2.722322474588136,2.544451326788107
2.7254959915545296,2.7166984151881572
2.730608174026238,2.9657682038856232
2.7462408366906486,3.2964469378890624
2.750477866534844,3.2563392140645404
2.753211657334208,3.170059190528347
2.753722851730722,3.1786662196247097
2.760800524538194,2.9139911895773842
2.811061296040318,-1.006155309830336
2.8128634795948937,-1.119829108886125
2.8225366744051152,-1.620403364949835
2.8226652668108265,-1.629084731987622
2.826406171768711,-1.752259501971274
2.8265652599518187,-1.7512423346343509
2.8291707775986925,-1.8197552633271594
2.8371188932385234,-1.9085340060145821
2.837264390914326,-1.9386879246873652
2.8396896549443618,-1.926775004164272
2.8404588979193175,-1.9293071205098038
2.845440401578564,-1.9033079368830668
2.8468475898557113,-1.8804961196995393
2.851635794553731,-1.7598653966348357
2.8554262003282913,-1.6406096083629251
2.8567852739034194,-1.5995440907752463
2.8679712252451743,-1.1735560127046467
2.869643524917729,-1.0950286830978102
2.8712760531716777,-1.0219119988530128
2.883201963895159,-0.5156502477476856
2.893443083354759,-0.15776800337353536
2.899559218086492,-0.020293573265442465
2.9020172090374903,0.023843935883694073
2.9035456549528806,0.054718670992947416
2.914116608172251,0.11710652718604442
2.9199525367541597,0.07347773889289991
2.9212156916776584,0.058896071099118694
2.9213505368351065,0.052310158082870595
2.9254893743534174,-0.004968676654878089
2.9263401360437715,-0.04161788580493738
2.928356371976223,-0.09804974985167847
2.9303643729884294,-0.14062621215866716
2.950226134489294,-0.8378230865595927
2.9638890923635977,-1.424269365009812
2.9697853628347266,-1.6714937270375874
2.9724910904565762,-1.7858656047471548
2.9779690021580585,-1.9903881023979053
2.9788890495697995,-2.051739539955074
2.987254379677692,-2.2952875529773697
2.994292809529509,-2.4656084177966813
