n_harmonics,base_freq,magnitudes,instruments
7,2.851581001360498,"[ 1.04767434 -2.36822366  0.99592511 -1.43725927 -0.63250403  1.49059284
 -0.8727403 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'sin'>]"
1.2595006063585155,-1.210551507725737
1.2643288174690754,-1.094941570759983
1.2882583318625045,-0.6424546278631664
1.303194439883507,-0.42148853545266574
1.3060599132528008,-0.3686966978181768
1.3243549844012215,-0.27208512377705746
1.3379051854293431,-0.1911259665330911
1.3384435892854007,-0.21488908884598176
1.3408413527085816,-0.1953666442909512
1.3438705406169156,-0.22490611287860063
1.3620634262361548,-0.3372336675444968
1.364169224878279,-0.38169749115258605
1.3807794376442795,-0.5093905909567753
1.3846296583184765,-0.5468199791290176
1.3891358674306193,-0.6347974008314513
1.4057307675688886,-0.8380066597564207
1.408666444544589,-0.8892190860849192
1.4105700914872168,-0.8968033659133118
1.4121945759204335,-0.9367583742104035
1.4197178255377123,-1.075536377675805
1.4238818545072105,-1.0515275837142055
1.4309708824568732,-1.1194363731184016
1.4404031315171562,-1.1897163029137137
1.442010941779552,-1.2022348646292316
1.4430056909844682,-1.1616395466021139
1.4614852258079134,-1.2020160500210981
1.4633328747311554,-1.1716285902022163
1.4652833085365593,-1.1486812897711953
1.465753315334454,-1.1676577098341598
1.4733290944917767,-1.0375807785163347
1.4760699387450433,-1.0203255345184512
1.4779408104537843,-1.032098905159972
1.4927457604328564,-0.8047198427999197
1.4991889352659067,-0.643076624707862
1.5055891792041969,-0.47857285994954546
1.5073675177401515,-0.4028177555901391
1.519406088574235,-0.06753632230684553
1.5335747737033616,0.34654245648729376
1.5336854300664235,0.38560110941781583
1.5373548512377546,0.5216955325403441
1.5427999470267784,0.6427410662183688
1.5493616919284419,0.8917887618014085
1.551218814108121,0.9949334064807946
1.5560031751976497,1.0811360920669237
1.5589335448897526,1.230795679972626
1.559853011942792,1.2478984974465817
1.5684295765587466,1.5929417422383036
1.5720643144692463,1.6597259163503504
1.580244775974589,1.9217193238389698
1.5860175771769933,2.0737402114821664
1.5868494277232585,2.150225107735419
1.5949212103761514,2.373446552678236
1.597568432766539,2.424689975636091
1.6118882952086144,2.6711835803478685
1.6170081223226642,2.724528215614105
1.630800128380339,2.8686998176750182
1.6311047449789369,2.8310972988259504
1.6416154416772981,2.834084603867062
1.644570647452393,2.856763999092584
1.6497249822359858,2.782477026237371
1.6500703072231486,2.76412658437073
1.6732884389778206,2.4298766474753544
1.6868636010757143,2.02022181563651
1.6900401557720635,1.8632614457743348
1.6930732018634558,1.8004178810489022
1.6957994902753493,1.712664929953301
1.6981881181763026,1.5838855124186537
1.6993013576811675,1.5108401954916255
1.7043562241114776,1.3823901381823167
1.7083540597195848,1.2188284690882503
1.7099779759438096,1.1080951151614666
1.710895050451346,1.0937046614637265
1.7136206930743683,1.0077274373575262
1.7178749490421925,0.8483872880341667
1.7182671935277591,0.792858694238414
1.7436215525323915,-0.2305275794547995
1.7515627488511782,-0.5682962568331213
1.7538219831059347,-0.6786743337935709
1.7558430901025677,-0.732602631740706
1.7592938439485444,-0.8706760112327528
1.774663780128762,-1.406518380657058
1.777862303244632,-1.5119445797005109
1.7808737326630517,-1.5635256278218148
1.7822070863353927,-1.597574927327991
1.7912191811973566,-1.8910059886327586
1.797326215796251,-1.960384744437815
1.7999234151276733,-1.9573879364420705
1.8001284940423385,-1.9792954955316382
1.8038140139690357,-2.049016366429211
1.8047319537139543,-2.01913111016036
1.8119490091501707,-2.1771983956873666
1.8157194829519838,-2.2466131069723714
1.8213004289633377,-2.1929266674951218
1.848038280702002,-2.1597122747161723
1.8546759665198458,-2.1264887581875676
1.8568363687365412,-2.0667682798298186
1.8687558101802555,-1.9556178940240434
1.8733626892678634,-1.8987789071641035
1.8748196422263375,-1.8404442230947122
1.8787318124694323,-1.7789108218385759
1.878740532121804,-1.8016696577990199
1.8797280657160158,-1.7385082139354644
1.8807992301347607,-1.7870452626823095
1.881553589312408,-1.7461000609719306
1.8863614343216737,-1.604970634876226
1.8876456838734583,-1.6556302495161708
1.9186104489820721,-1.098198396352762
1.9284202025015347,-1.0234811671646051
1.9290690886974993,-1.013369755712075
1.9306986136947648,-1.0114774795032329
1.9342194761055387,-0.9658835541107532
1.9358622310457614,-0.9841540923445784
1.9360074093469875,-0.9188459872900557
1.938833400602487,-0.9927535460904928
1.9445693162185247,-0.9209351284156853
1.9456633424523524,-0.9102829443367354
1.9476543401238446,-0.8948621272674939
1.953321979154003,-0.854405980633496
1.954465082185684,-0.9340291104539565
1.9621381153640627,-0.937167153666462
1.9937167442127688,-1.3478794605504172
2.0001385614329408,-1.4649660903195871
2.0035119630959173,-1.5328627448322347
2.0124396804592077,-1.7902885212636301
2.014073260380508,-1.8302605832803613
2.0184168303772196,-1.879033584920716
2.036890715927827,-2.4229515409838385
2.0400176372546985,-2.598504629108407
2.0440846048934036,-2.726607843866028
2.0451512042690965,-2.683145790090991
2.0496837880326124,-2.8499652880370943
2.051743084321691,-2.8854934370010623
2.0550590786727394,-3.026244570393646
2.0555757112674664,-3.016298105534329
2.0977580412501835,-3.746544366912994
2.106098477874501,-3.799001287122677
2.1061957632132335,-3.776442059168848
2.1136723014793075,-3.8087069010533345
2.1202292428140446,-3.685965435309798
2.1238222454474966,-3.717639624815158
2.13685491837541,-3.5278818327670836
2.148162627296622,-3.210992694566466
2.15050120374225,-3.100618818112486
2.1555479379794615,-2.9546452513869035
2.1637185651185744,-2.6641306366072657
2.166596182532489,-2.5687798952391736
2.185368504576668,-1.6858194004318743
2.1858329406808092,-1.7159803523886425
2.187173219550811,-1.6208523428859674
2.189448103778682,-1.426500284556108
2.1904567540993662,-1.4425261555365463
2.1973517041019903,-1.1029750322143446
2.2043222159394906,-0.684676155260134
2.2261351685907336,0.46176919114089426
2.23549492305105,0.9973129720799668
2.238183294100705,1.1131646512631825
2.2388955692266155,1.173722741080868
2.246023050447141,1.477335324346669
2.250292037963483,1.6585759234084592
2.2593338629646347,2.058555799807899
2.2599660721333015,2.07504846143687
2.264604939623962,2.235996278062341
2.2660527816324985,2.2642943985597115
2.283830320183802,2.845947227329629
2.283875559629239,2.8540600153873847
2.2955403124266125,3.0088623397107117
2.2967260932159235,3.045472006192218
2.306719766219169,3.145652101033679
2.315295113039559,3.111590701846954
2.3439192567260854,2.7159634811562543
2.345119883220316,2.6636803817568118
2.3517248258522203,2.507270396237507
2.372396778786266,1.7873332186828912
2.3827215794280017,1.2781526199265958
2.4056453529978574,0.3747929709828483
2.4136496363666655,-0.03847400097630145
2.428720766638273,-0.7038265644481122
2.432660069701866,-0.8427501786635676
2.4346599728232485,-0.9148123132293712
2.446281184374153,-1.3839678741797397
2.468232402945639,-1.9522126155725898
2.4688792459011566,-1.9112076926778776
2.469865056968537,-1.9556455722345611
2.470207893534141,-1.9902919367651681
2.4758015713527985,-2.06342525143233
2.4771148517599517,-2.0954759554339772
2.485587753809604,-2.176447676480241
2.4939374264681256,-2.248338671070459
2.4941003968816142,-2.2720541085768735
2.4944178182432637,-2.2514946605665513
2.4970702648836083,-2.2688641342606224
2.4986234006462844,-2.2933785749192053
2.506850661535826,-2.2963769728540955
2.5220783291739988,-2.1774545448700717
2.5273520292620493,-2.0973197000691446
2.5326244662439175,-2.0468826183480777
2.535762755668748,-1.9556011580047599
2.5375656561699795,-1.9416454401257497
2.538285499492602,-1.9405974654437987
2.543412374882535,-1.829458023060477
2.5452389931750385,-1.7643447406209496
2.5619614761497917,-1.349884642864709
2.565764860417719,-1.1785118168523883
2.578808327756181,-0.8337712873293245
2.5870653173698024,-0.587602107617054
2.607637148789874,0.1288518942600941
2.60878604682628,0.13116020570866296
2.6096575705953917,0.15184620298540077
2.6106816838920643,0.1953190656773988
2.6165766712136067,0.41004034448487364
2.631891369422312,0.8097614841226111
2.6512950077245243,1.4398268273351273
2.651877709980444,1.4292856872049429
2.6522003387101654,1.4334184906508374
2.6557101454392944,1.5436128561447202
2.6657686321634237,1.788568572672877
2.6684689271520305,1.8402628252886766
2.6756305102351803,2.045005691114984
2.692576442843569,2.348463480235178
2.7088677337069775,2.5945198614197005
2.712308112877227,2.636947801740475
2.7128693684663343,2.62536158529333
2.715010100760164,2.680450385587563
2.715672822287879,2.6713514384065498
2.7201673236462076,2.779971992181864
2.720535913189897,2.7151486224638646
2.7251477418553556,2.7458630468954937
2.732065721455635,2.862443138222752
2.738181679085974,2.9179285747166146
2.7447304991022907,2.9458252234295106
2.7496526407465707,2.9624171957764935
2.7555999805683182,2.9822251208065174
2.763712635154733,3.0648264433102885
2.766579377390176,3.049839711701698
2.7704372446785994,3.0527066324800836
2.771961782686726,3.002302361897594
2.7729890995472193,3.0505551899207415
2.7741871709302197,3.0501094716825734
2.774961757722693,3.0793431443013297
2.7779395821232438,2.9804305384759386
2.782576135202288,3.068471696557093
2.798810392976452,3.030162534171461
2.802126154049022,3.041430073400276
2.8201895204448633,2.910624480098589
2.8380531131958318,2.7237295504535344
2.8390156286492303,2.711245378135014
2.841636788440704,2.729730650083638
2.8418465208958708,2.7312681989009913
2.8431020903173607,2.678365909569717
2.85859743367216,2.5044960999417847
2.8590048422310765,2.457354814072948
2.873518947582621,2.277239062479552
2.8765380348088465,2.2116925866332586
2.8768202988894123,2.1345383092371857
2.877239898133073,2.12206724761744
2.887251978625856,1.9907031307640137
2.8900384495944937,1.923196852743653
2.8969314131677013,1.7511056252688644
2.909834366814737,1.5050357311407407
2.9143524880460925,1.4161133766928646
2.9166283471750756,1.3643626326458669
2.9196322065256757,1.2598609246755028
2.924896070557942,1.2314906544077482
2.93065143304859,1.045146060561533
2.9310382872642506,1.0466138924738557
2.9457922208634697,0.6793749127606014
2.9488962940543786,0.684213817292307
2.9514792712441675,0.6051182218837148
2.9563454789841064,0.5159445349666221
2.9697285714370762,0.34307874210175315
2.991394162627947,-0.0019216025189507206
2.996885356778108,-0.10338625828726522
