n_harmonics,base_freq,magnitudes,instruments
10,3.317096170830657,"[-0.94085366 -0.56816628  1.32069849 -0.22509826 -0.69479316 -0.77382679
 -0.56505415 -0.39821064  2.54079184  0.42926037]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>]"
1.5900393416823029,-0.470005583904107
1.5905802345230846,-0.43889837018804245
1.592824215829797,-0.4776608080402942
1.616015301999428,0.03301877836762457
1.6241801169037586,0.24172704157976926
1.6277820730709118,0.37745669003116644
1.6335566079063133,0.4868663267176799
1.6368458289140548,0.5435539600881327
1.6370825422251407,0.6121973396203678
1.639776653709884,0.6728973276697334
1.647132204091868,0.8014574603502266
1.6477879174534475,0.8263496770268022
1.6487644514083755,0.8675571212248029
1.6565901363034587,1.0108714370983205
1.6644853658018226,1.0304389626660648
1.6649114935164109,1.0565001961711324
1.6653895788708137,1.0668716461266865
1.6737658227726335,1.0424081159910181
1.679973677560863,1.0062176675575054
1.6889651821918443,0.8119523779050589
1.6939797869286668,0.692559075438747
1.6940151428271033,0.8022063373365557
1.696901857913275,0.716738295778732
1.7131327401896206,0.21862382831619007
1.716853241351214,0.05253906503059952
1.7175181648870943,-0.0021651690409340563
1.743775678443198,-0.8538494199457759
1.7516802844903818,-0.9423368427765935
1.755389850794578,-0.9871089000293293
1.7634365924955526,-1.0809048408541895
1.7729056702869839,-1.006368321735377
1.7817155722755844,-0.8720540021887123
1.7840668005660287,-0.8056812516930382
1.787370944921725,-0.7048637683708228
1.788267670297941,-0.6711680861497172
1.7894890613604373,-0.6329740124273615
1.792515199264745,-0.5497122981387959
1.7941979218074406,-0.44707030826366595
1.7946838464579553,-0.46130716352504647
1.7980790041360661,-0.2592052617071896
1.8082993926563944,0.13801393618758517
1.8161943201956356,0.565079219215304
1.8170994783124508,0.5624701039601323
1.8249709297026042,1.0086768193739717
1.8288196198985167,1.1838002272684607
1.8365292669855702,1.545030747884089
1.8563679916836335,2.1995605598426464
1.8569317818111761,2.1958660226470363
1.8645466244114859,2.317928404117999
1.8681920113700574,2.338577152856728
1.8691940450544635,2.322497159576508
1.8782940343467214,2.271384489248587
1.8800838647608504,2.1765305490263724
1.8804367117669978,2.196418494070383
1.887416844047216,2.0033882750780916
1.890024254989112,1.943474425114352
1.892132496897002,1.8029455171658784
1.9031821206240274,1.3230606904236126
1.9051074393428733,1.2041358079043298
1.9087208553556279,1.0307901286915604
1.9138915260178084,0.706846521223938
1.9156728839437758,0.6044808064726541
1.920345508010909,0.26664880434832494
1.9204024914441753,0.30559790604996817
1.930135094473406,-0.3363927099664532
1.931576098781579,-0.4180866767718641
1.9384606557656987,-0.8508036365367819
1.940150536899706,-0.9897772951878715
1.941332981043148,-1.0339670408862875
1.947422355511864,-1.3143801763141507
1.9483634843863076,-1.4283948797141588
1.948638666564725,-1.4310147395683395
1.948849204577134,-1.4515880939718269
1.9521851670407457,-1.6003032398316621
1.957628498818222,-1.8920613616995408
1.9767075080306595,-2.3593397734377075
1.9812363075961805,-2.436968463594574
1.983950592014895,-2.5155816758903766
1.987069832205992,-2.4408369482180547
1.992000568468944,-2.403514276860344
1.9955189869244538,-2.376247187108026
1.99695073884138,-2.3180825783627084
1.9978933954515785,-2.3073102464614172
1.9985324852552164,-2.3274251790067284
1.9991208015345077,-2.317620534919572
2.0030433368814524,-2.2247593608021834
2.0044591561058898,-2.1565471454852756
2.0048443286952073,-2.1501261168199304
2.0082471846856027,-2.0661752944228997
2.013842320669477,-1.8690605503322975
2.0173951502283494,-1.7105237811925993
2.0364549216445855,-0.8820643079565587
2.0514995843725217,-0.312418286665597
2.0600865411809473,0.0180398422683956
2.0601218700864905,-0.028039446712870682
2.06308364426169,0.07400456378738679
2.076119350126185,0.3665974322215579
2.0765128440658156,0.3961653562832881
2.0806300021418087,0.4319715009355077
2.0818545192781155,0.3860052424984227
2.083980265462749,0.47184884730228976
2.0935176676280127,0.40809024373279745
2.096939964209449,0.376446411320699
2.09836630762131,0.35410232972825917
2.108133631350931,0.22304756747058765
2.1278115347508226,-0.4511701836316704
2.1533556556850844,-1.3673496417560578
2.159073120032682,-1.5335130452521526
2.1794792142422637,-2.0210700303143017
2.1843292087303485,-2.119068002973335
2.1856966070340436,-2.1027027669509986
2.1895661219381477,-2.147991284097459
2.193885508874888,-2.151453393285384
2.1959337101597907,-2.181273073534527
2.196164092250224,-2.2032595966361406
2.2089042865573223,-2.116080247207148
2.2099649632265006,-2.125802910944519
2.211340771898824,-2.076696827170961
2.2216090464465914,-1.9151976616319575
2.2350694700171685,-1.4979918459187473
2.2453211665288073,-1.2255682423513659
2.2565952186892435,-0.7554550894066749
2.260123056319917,-0.6419199608538386
2.26992610840173,-0.21221494526192922
2.2700920020902835,-0.22973273251477047
2.2707569039890174,-0.2038122884572794
2.27190490976613,-0.15648980789457193
2.2720052123399235,-0.19477475366449482
2.2765501725868136,0.021749530388005457
2.277204508241322,0.08386186699333126
2.2874386597607543,0.473322790193457
2.289614649365113,0.5703508675214285
2.2941137847558224,0.7811045355701302
2.298600099495066,0.9769931500932197
2.3014638407350665,1.0974869936972131
2.3037483200379745,1.2406920841193119
2.310487613562133,1.434543547623147
2.311328044761918,1.501929870416091
2.3120608761949466,1.5751809900288423
2.3165256349132175,1.6881580965207814
2.335302957899188,2.392465841981167
2.3377482749814718,2.499997277530032
2.3388660693308827,2.5166853197598855
2.342186823921505,2.5898603679025927
2.3521132526837896,2.8523973972440615
2.361361003325234,3.011264822677939
2.362168991639484,3.0447941537649204
2.373605931830827,3.118877839082415
2.377604083960229,3.1393658408114744
2.3801687477982263,3.1187756122855674
2.3808360137637363,3.1130653592038366
2.3812264187648013,3.1182452700168053
2.3947078298919617,3.024085236280797
2.4026740853454385,2.9265265186815856
2.4064943270796935,2.7830700343677774
2.4084907088337513,2.7770620025406125
2.4114296855376605,2.6989125965992056
2.4139930591629906,2.6277321978254204
2.428149201543258,2.235612857838802
2.434138327745597,2.058938009382564
2.4353062749677754,2.012833281393375
2.4356316399257407,1.9665819500090242
2.437591500884748,1.9540590011138586
2.443117973418701,1.7090289040542033
2.4513658958804463,1.5759003313724345
2.452818993670334,1.440977462143027
2.4531092434883437,1.4731532716402378
2.4602938575358495,1.2701417648119888
2.4606355051699476,1.2649972922103347
2.466898902492872,1.1664724981771941
2.4706021219443155,1.1101266470486737
2.4897572514157966,1.125082180514491
2.490109849790649,1.120848180384522
2.4922845527356277,1.1003695143041026
2.4927243416120577,1.187041661869559
2.4928722238176384,1.1965204505372613
2.494686228411136,1.1883440210354494
2.500868503175764,1.339002755437512
2.506694727503506,1.5090509776762207
2.5200307009884684,2.003286780937929
2.5215675325669356,2.0618045290992844
2.5307164304870113,2.484186086852377
2.534073198762088,2.656701848671051
2.539330148658798,2.9207792254564087
2.5403493119051355,3.0183765486023244
2.540385953049971,2.986884992544811
2.5460780276506583,3.3339726876103684
2.5476917440358973,3.3187834533345737
2.5479236594575703,3.345425135470405
2.5521160992204113,3.6674263472187394
2.561315686546667,3.995190332840326
2.562141923992442,4.050374797286583
2.574589785607948,4.392453962262971
2.5758055797785113,4.452135978171935
2.5815170190231944,4.576900677189618
2.582937765430498,4.547360705296809
2.586749672977402,4.559661994828253
2.6128112735576456,4.006692508763518
2.621563302391359,3.554280260329114
2.6375989847561874,2.480583993881354
2.6380083551186253,2.4971757550030973
2.6423621826848365,2.1124344604817744
2.643456862992071,2.036415263296426
2.6508629511781194,1.4766911630194424
2.657167924477692,0.9260241657840036
2.6619193191181054,0.4941460954949352
2.66548044036832,0.21911664206449488
2.678361908058992,-0.6503023875501563
2.683579750739164,-0.9745842330840984
2.6907403291474443,-1.3721897923307158
2.69230941067695,-1.4159122434308729
2.697907361809799,-1.721820981606409
2.6981378494233583,-1.7111002117644012
2.7053739150408145,-1.9433808517289939
2.7071153003196144,-1.9095651059892622
2.7088333167209395,-2.028422284615561
2.7196682402444594,-2.0963648910673602
2.727180039521463,-2.1129987662257843
2.729338323176467,-2.1216161351420295
2.735933300602751,-1.9882488934270124
2.7483852484570876,-1.7616660816912917
2.7496338457792344,-1.718902106587237
2.7513655418344154,-1.661680761595521
2.7515974258516165,-1.6946320680890756
2.7565113130393604,-1.572926824947038
2.766455379420327,-1.3325258090479422
2.7707696867033214,-1.2744734283869354
2.778771691193855,-1.1509002189449675
2.78590802770346,-1.0993370955755095
2.7869799462751637,-1.097997533115552
2.7920403693302234,-1.1293785484341141
2.811335169399971,-1.3666606528248335
2.813693372368485,-1.3692324259503765
2.815650743358062,-1.4271536537880631
2.82025340026553,-1.527760706518808
2.8212686968627,-1.5631289406204762
2.8263009211436074,-1.7099618665793517
2.829125927170211,-1.8193805801802785
2.8294431080156315,-1.8240195818966398
2.8313350540774618,-1.8389528475355583
2.8441329254092844,-2.211822551713234
2.847949887895969,-2.2887536765318157
2.857024836809062,-2.405562471447166
2.861786187003533,-2.397218508504717
2.871279468043981,-2.4030489561210526
2.8784316738543714,-2.2219244239725615
2.8833348346105305,-2.1001917864483035
2.8843379305070087,-2.102356772440279
2.889288353711466,-1.8282707688031574
2.8901614410860343,-1.7762333081995816
2.892913449751668,-1.6130650539004052
2.897752558085825,-1.335167248810183
2.897917807632089,-1.3430638300135074
2.898196391570619,-1.2893511045536001
2.903420692796619,-0.9078087051042107
2.9058716686351893,-0.7291674679785979
2.908200678523664,-0.5179776051578309
2.913274329391844,-0.06827521020205009
2.915469644075337,0.08203838920504546
2.9178610653283243,0.35791857137441013
2.928059436956312,1.3953433402283792
2.935165655950639,2.116823428535774
2.939704571774776,2.5875501886028327
2.942734430345463,2.8345483155408395
2.9453399562556895,3.163762803292844
2.9536195513276624,3.9407786531692186
2.957664684463168,4.215503426533842
2.9577663762959334,4.251955594477938
2.9638086006645974,4.722620576200422
2.970661962903197,5.066768156935768
2.97095772862426,5.0405347847678295
2.9777703288382273,5.321299864356659
2.989945531968944,5.350694347757345
2.9969356376604557,5.178268763895255
2.997066687590448,5.104113673040711
2.9983675476863914,5.153600489529153
