n_harmonics,base_freq,magnitudes,instruments
8,1.5171229801600026,"[-0.64032174 -0.55430718  0.936297   -0.92744958 -2.74564658  0.19189527
 -1.41325434 -0.09181559]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
1.430738684744644,-4.5244924121724965
1.4319359005410455,-4.511256657637181
1.433985980296006,-4.4787902980847445
1.4344952098670092,-4.461474491170612
1.4359726311880685,-4.445539894919197
1.4565858261891353,-4.062618604802749
1.468045961061974,-3.799434243099683
1.4772023782792685,-3.5843307500924513
1.4853926229033103,-3.375625461569373
1.4853968193537508,-3.381207031637013
1.4883537465496568,-3.3006382793100983
1.4899767656695904,-3.257766053567889
1.494486729847905,-3.1446444929289297
1.5007632695867326,-2.975285074729177
1.5041309142959003,-2.8904555039611206
1.5077161741949672,-2.7817756688106776
1.510183355296931,-2.7156697571228645
1.5106006796349485,-2.7028378633743375
1.5262998868271067,-2.2704879780177585
1.5287917938751239,-2.207388301267362
1.5322865219064283,-2.1092911510657273
1.5333363768380703,-2.0827624325612173
1.5473170279308492,-1.713255313582673
1.550607423055979,-1.6289836069697832
1.5539096480125991,-1.5363806643588978
1.5654306584064788,-1.2510219623541166
1.5673593510523611,-1.209466903037953
1.5817061165756865,-0.8912126463161966
1.5874368117668194,-0.7699723745222145
1.5899276106048212,-0.7182073480014238
1.591759811442758,-0.6824943823570336
1.5941394690357242,-0.6440296925207367
1.6029797088282276,-0.48336945065597314
1.612142326601746,-0.34014046568388273
1.6136616282270682,-0.32034113307625367
1.6198084975111087,-0.23469493917455922
1.627440837761874,-0.14838150006685608
1.629454830251965,-0.1332815149342906
1.6368383939908453,-0.06777555736196146
1.6575241556527924,0.03677728208759702
1.6586542071652755,0.0380691910675682
1.6762232055773012,0.018845252494594143
1.67794689002017,0.010262320518085944
1.6795333609862215,0.010427300134561068
1.6796542742968033,0.014185675100486742
1.6859682101338302,-0.026079918945483616
1.688378331657593,-0.03842691154445701
1.688511889546807,-0.04267319743890767
1.6902305175437915,-0.04912204803930994
1.696890376722549,-0.10461425958385605
1.7011253392006376,-0.140453021349446
1.7023190286208756,-0.1441177570691006
1.7111853505514274,-0.2441989376821411
1.7149820078528153,-0.2967046835903214
1.7175071304261875,-0.327224162782727
1.727272309839166,-0.4613594530092749
1.7302428124938265,-0.5140525326060115
1.7410084861264679,-0.686520119808214
1.7430869330272714,-0.7270554957531671
1.7496717030510043,-0.8443153662339705
1.755724093938337,-0.9554541904423143
1.7559241613083856,-0.9585040982062449
1.7564317435584371,-0.9634036417161327
1.7628049551132268,-1.093380052764447
1.7639659855599081,-1.1138410528861267
1.765573676003342,-1.146272989716116
1.7676094117152967,-1.1858484115953885
1.7716925735538593,-1.268423110247983
1.7751387813951185,-1.3374307661464808
1.7926930469996307,-1.6933719390553652
1.816671015025265,-2.1737628029268037
1.8173859386985889,-2.185286062956637
1.8176196569552827,-2.188246732985115
1.8235197955665914,-2.297007134944952
1.8370326964835462,-2.5420048437294813
1.8413157065877659,-2.6009254009500493
1.8542531409971827,-2.7899092469685396
1.8546931190141391,-2.7995198150678773
1.8548849859217116,-2.7968197178727423
1.8584225844595936,-2.851747297084408
1.8651295016617535,-2.9229360691209445
1.869305911640181,-2.967703058974735
1.8935034246485127,-3.136761259907662
1.8936723554833232,-3.1396746130393236
1.8955102149679455,-3.1531309261949447
1.8958117081761996,-3.1541233095418537
1.8967624618868815,-3.151287740027393
1.8975427233832391,-3.1559088021174655
1.902268061875187,-3.1625654308378452
1.905513966834235,-3.172495440259859
1.9147300553617166,-3.162375694608969
1.9229254883247053,-3.141567504701542
1.9405455194418888,-3.0287256305731733
1.9518774762118136,-2.9049074632273553
1.9534522137445816,-2.8901241102638617
1.965138485455454,-2.717784320915875
1.9769667344687036,-2.517222846773618
1.9806097637553766,-2.4569308563469208
1.9844550609799718,-2.3708372853403024
1.9879862498570189,-2.302635366663529
1.9904775609928276,-2.247320090788788
1.996216678860523,-2.1250825772203843
1.9965807532444195,-2.1118466612924984
2.0022251240020266,-1.9788390961524966
2.0100577372011283,-1.7887735768790556
2.0132992029641272,-1.705823465678869
2.0233321049968502,-1.4512926960175512
2.023534796412834,-1.4397455764645575
2.025059515010039,-1.4006327364962512
2.0307368215844335,-1.2502536930155286
2.0378547572074392,-1.056825657576065
2.045392713360979,-0.8382532571553492
2.048552420903608,-0.7503565769860526
2.0549949113884374,-0.5619558957271953
2.0620108940476563,-0.3536385794145044
2.0656038317827683,-0.2617487700825081
2.081028167675674,0.18393291301685485
2.091740139401404,0.48125644845765747
2.099535668611649,0.6860600681237142
2.10255707658453,0.7711427198858458
2.1069901488223035,0.8835226060170314
2.108711797298101,0.9216909163410552
2.13855490175464,1.5936947550848957
2.1397517461855724,1.6165931017057873
2.1451930058473945,1.7166105915117897
2.1517145833560214,1.8382316252679463
2.159859249122812,1.9493481346843469
2.1757275488315173,2.145143003958343
2.1770351087215563,2.155967769349712
2.1884515988129323,2.2499490888279197
2.1908113569811682,2.263783995112199
2.194803253782532,2.279623334430465
2.1954885245706857,2.283382730161224
2.2018897690679298,2.301108501815945
2.219219294966547,2.3098926863298583
2.220740512035494,2.308864131151512
2.227520982032754,2.272969716863696
2.233643615855059,2.233632453286999
2.235417306921846,2.2297834022337164
2.2506185445344373,2.086556087728937
2.2526676131693595,2.065376133206081
2.2564277132856585,2.021489093417467
2.258521305405889,1.9973046715467655
2.266826678144785,1.8764693047990157
2.2751514593698143,1.7469779791474012
2.276834323735396,1.71436538183469
2.2797131843852068,1.66267742965783
2.2849943445537964,1.5819911793684716
2.288265130123791,1.506958928161685
2.2909730791381966,1.457270798084515
2.2938977531853393,1.4000364967493717
2.299387866382485,1.2893402022842788
2.3149367646292003,0.9496878902131687
2.317568833369222,0.8927682703999817
2.322359634036264,0.7773482257135216
2.339604483251465,0.3648228886747411
2.3409601851475026,0.3286571257827677
2.344745956870022,0.2390294370985098
2.350361864201549,0.10530545398592704
2.3632103816411494,-0.20567709772505513
2.3671311999250317,-0.29813004896710144
2.371549784048401,-0.4034393411602387
2.3794464797409347,-0.5954207679331831
2.3968843536643787,-0.9750029984863465
2.3985743508526634,-1.0097772389756858
2.4011098241559417,-1.0572023728070457
2.412176305944099,-1.27146809298693
2.4153156841021035,-1.327955645011593
2.4253373695249794,-1.4937698076406807
2.44248623671957,-1.7416156581318876
2.444062964072546,-1.7692774180855284
2.461022022850017,-1.9357595931514897
2.4711375756777514,-2.0007975266335896
2.4743397787412977,-2.012664475003564
2.488858077287537,-2.0611281529584353
2.4937206710907303,-2.0612330940503742
2.498636130743752,-2.055691284182636
2.5001851346329174,-2.0482516383495266
2.5118885044051176,-2.013926306778994
2.512538397285949,-2.0035215477673045
2.512562253418638,-2.0032081015347503
2.513197442803442,-2.0059810058839043
2.5312201221203496,-1.877872095411859
2.5318856600951776,-1.8716961110245118
2.5350992648800172,-1.8401076257840205
2.538859840645422,-1.7965861219340769
2.549029210405479,-1.6720706464063708
2.55153563482477,-1.630044439044699
2.5596114999649267,-1.5235921642523955
2.565011209477653,-1.437859268812212
2.5653440884303915,-1.4344757443662506
2.5689316215189777,-1.3741746677160327
2.5691917695942497,-1.36757202917451
2.573868171514885,-1.2806771241663868
2.578441894597743,-1.2028385833602142
2.580302746844204,-1.1687675866713019
2.5826005813393005,-1.1193228179316541
2.5846799508799636,-1.081940619151722
2.5876269103000737,-1.0213490485737626
2.587820243071646,-1.0248224410572517
2.589712802041813,-0.9814135843947761
2.6058781104335136,-0.6465685745954441
2.609261462922089,-0.5683251987344704
2.6237484355784986,-0.2412614129812934
2.646857167437754,0.30898434041360745
2.6529987237211037,0.44561096891229707
2.6602757551428606,0.6299583448600048
2.6624202188123887,0.675617183444504
2.664613630991454,0.7208356588268588
2.670705202155416,0.8706123033690061
2.6851277900976873,1.1953150612339276
2.6852893068990458,1.1924224573169429
2.685487841708593,1.2041132931739982
2.686241031038973,1.2170967432853605
2.6877252951610053,1.2594831882805135
2.688605593654807,1.2619110751009186
2.6905413317039173,1.3158531501758803
2.699415639830077,1.504476874682128
2.703514104061954,1.5842847294609816
2.7078285730461147,1.6767056063984127
2.7529955266511115,2.447716180416849
2.762945820651355,2.581989676172446
2.7647186226713556,2.604830690020391
2.781968535297886,2.781300971619552
2.793867824727508,2.8851675736961293
2.7975090071739386,2.9120394789889037
2.8173981284744984,3.0113938772539797
2.817598213085364,3.022320643677583
2.8311642097846255,3.0511783706860176
2.8342568972276103,3.058960292899388
2.838063479644683,3.0663304119726513
2.8404160190407737,3.055626548300969
2.84537822336548,3.0630484919551226
2.8531206952133905,3.0515906783671474
2.8639212529280256,3.0423587402454664
2.865891988360259,3.0324209781396068
2.8693309097307074,3.023694672122439
2.880653371669096,2.9908970643554675
2.882761563178682,2.979862342470334
2.88327580606488,2.9683416454670355
2.8878459590566594,2.95528486886224
2.889517974048725,2.9405424650545977
2.892701044495694,2.9284563147503158
2.897075539599575,2.907809368922821
2.8984859340781988,2.8982994285377184
2.910190203676705,2.8234594970703544
2.9103305352461986,2.8238323857807313
2.911713050862165,2.816362459297388
2.9158134686413746,2.7921569912220194
2.9162705123242336,2.783888867663795
2.9170591098000527,2.7808531467112325
2.920010933608027,2.7669051063303227
2.923427761890424,2.739432239998716
2.9344567283466683,2.662476588685817
2.935211274065951,2.649598070756234
2.9403593496895857,2.6131658090664063
2.9512663082723485,2.5272680959161518
2.9514090397158226,2.5215964388380114
2.95357655301233,2.504277785451809
2.9577495673057,2.470561719520631
2.961115833519508,2.4445275085366087
2.9688036921723127,2.3809286618000542
2.9739290296918437,2.326933498352842
2.975207902758682,2.3237530822283374
2.9774713083751347,2.296650134220622
2.977889832585088,2.299155951489581
2.9787971885101108,2.291950153011217
2.9788467479774425,2.2892597348018446
2.9789111740875462,2.289607015289964
2.9867411643992146,2.227772704637989
2.9910055604648225,2.185364412744273
2.994032967595243,2.161941054746539
