n_harmonics,base_freq,magnitudes,instruments
10,1.4024167193284498,"[-0.99524595 -1.02885263  0.9841252   0.22080611 -0.39148234  0.23303981
 -1.43753967  1.00420589 -0.79693445 -0.28978907]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
1.3583604410845735,0.578735633488765
1.3743334839187344,0.7459248609034403
1.3831981199954484,0.8819174439905049
1.3871637418668588,0.9325340224752134
1.3918166404069492,0.9865356848042363
1.392093009742224,0.99376263530429
1.4003096241554527,1.1131362005683578
1.4027782077098632,1.1437388460184994
1.4109364929256252,1.262967956840879
1.415079611196961,1.2824198682625154
1.4234875256519324,1.4642164823318988
1.4455897772268038,1.732861023123382
1.4523755161708705,1.8443403126503348
1.4534304271529859,1.8621577503238187
1.4683685394245636,1.9760428800359398
1.4753926989928416,2.0809415647182576
1.4832250011541657,2.181920062207957
1.4834884024719237,2.162886865456285
1.4842889190502735,2.1556441618865527
1.4879649737597154,2.195904385150288
1.488751191341997,2.1859279255415704
1.490955285693687,2.214481232296175
1.5132017988286615,2.359359255215464
1.5196842996833055,2.3597951541121804
1.5262748114635096,2.3290302324903127
1.5371349038458373,2.3252986066861427
1.5499746576421733,2.2973548902242222
1.550059185577604,2.3000900210089466
1.5697408899007765,2.125799573556839
1.576084911963699,2.0577713752291964
1.5786302388171851,2.0555210442741423
1.5893213998862903,1.921078698605683
1.6110061911263065,1.5695063261127737
1.6117157283993144,1.5686993235311069
1.6180051189320697,1.4426532186777876
1.6195078416469206,1.416952842019789
1.6244939460336152,1.3433926082518264
1.6392703854775208,1.0510831226369208
1.6437116027189873,0.9583595649917703
1.6438542644069791,0.9773729023724644
1.644107746285199,0.9143025647573322
1.6452210942999645,0.8979595118466583
1.6555362837984715,0.6917046673924783
1.660359360053202,0.608233488858724
1.6709193727919107,0.38511727679633173
1.6748118480717302,0.29357360433305724
1.6776927446285894,0.254794435412673
1.6912246968876685,-0.006822417849561716
1.6933889910762279,-0.06984507824763994
1.7007676928412714,-0.17681376241471872
1.7016466249505386,-0.1835756377840969
1.704026910243785,-0.2514820702149806
1.7331149692586134,-0.6535211810196171
1.739472194907103,-0.7090547698932166
1.74088579386979,-0.758790170128799
1.7427143811339452,-0.7678686090765953
1.743322248672584,-0.7747996111853093
1.750384867393783,-0.8049451860101916
1.7578781129834145,-0.8766531443661849
1.7684780308227985,-0.9026161188965728
1.7806759617495587,-0.9232045534565108
1.7822280429853006,-0.9312100941163987
1.79470775937438,-0.9045719447079533
1.799788473804993,-0.88903791672529
1.7999072494958934,-0.8852317213903825
1.80238917725916,-0.8881284837168818
1.8135741357929307,-0.7766308685882641
1.8160021890027505,-0.7401221327500365
1.8358675372177764,-0.5296373047000549
1.8380591413467195,-0.5087696420115437
1.838994185661618,-0.4951996907305689
1.8550056610972492,-0.22987127527776216
1.8660934511783545,-0.03898035414276224
1.8749523577694216,0.15522752162074227
1.87916544691321,0.20577053231349435
1.8889035986499696,0.37381651553328815
1.8912777128552953,0.41987292027687756
1.895429382434111,0.5018250483981004
1.899089896737669,0.5671444564078734
1.903542501020481,0.6566888455201623
1.9152014448608128,0.8702918623554744
1.9439327824069528,1.2781763329955151
1.9470737304232006,1.3087772101779473
1.9624929850648964,1.463742566588698
1.970971663332742,1.5343211636197338
1.9720269984738907,1.5115926374660895
1.9791685368331473,1.5603321255793532
1.9792530321708677,1.5726870774721315
1.9793331635429148,1.5947068808234373
1.979644187740167,1.5609577222191773
1.9797029901543626,1.5486668117919469
1.9911364674529484,1.5703115352923582
1.9912798911888512,1.5560529343924936
1.9915837050724061,1.595698921724773
1.9922023390844448,1.5856835609103181
2.000620703163012,1.5569261333881654
2.001967453117153,1.5767789527176754
2.002576366443888,1.5403305969638825
2.0026745174606617,1.5625614792500953
2.0054093041140018,1.505336731106226
2.022833399285675,1.3785028661394354
2.027903845845631,1.3234605899286769
2.042479207605277,1.0808418024984114
2.0431638564133596,1.0921779280909845
2.051321916932589,0.9137449404680869
2.058531441486733,0.7855763040701872
2.0638042212075947,0.643503952880731
2.0797191902917334,0.2418965457153261
2.082415667103434,0.15473783972105287
2.085760486148219,0.07566513277277856
2.090320420932647,-0.059633728123969415
2.1022729983210526,-0.4137947976347367
2.1112707189880258,-0.7147332596565583
2.1147187372181424,-0.8185347639468654
2.119570844953091,-0.9847736472701868
2.131165734380952,-1.384995986720659
2.1387288823127504,-1.6426702823633708
2.140417223545903,-1.7055687641931743
2.1428432438319582,-1.7802351484014847
2.1457414659062772,-1.8798245688346709
2.156595612266086,-2.2450855834463255
2.170496117140731,-2.657704679814566
2.1717662240252746,-2.6992113422475987
2.1780202131095514,-2.8609584286153535
2.1946473637378308,-3.3203031471545965
2.1976833334250694,-3.379000684410875
2.2030739986241112,-3.5266604574956513
2.2153307807180713,-3.786976284407572
2.220374859170608,-3.8472849931873343
2.2236231141704064,-3.9274445619685157
2.2280650696890163,-3.998064120162049
2.23359138855459,-4.078554771071537
2.236264416996314,-4.1175522545125816
2.239718446254928,-4.160314403848436
2.2438451381484086,-4.187485411404257
2.245091676291686,-4.1887780640114425
2.246919365422607,-4.214280533022445
2.2475300437408716,-4.2018854027159
2.2684226684365845,-4.258005696238822
2.269175982671925,-4.285061280421141
2.2868424666566742,-4.247338522078176
2.287376485155585,-4.228953281250055
2.299310307420937,-4.153587442262987
2.303163686098859,-4.094590171299519
2.306923521727067,-4.036055771995975
2.3076821461633177,-4.0404458577116085
2.310619853004594,-3.983656966769124
2.324040489799277,-3.780730278621471
2.324117214609391,-3.7742929208853595
2.3257257946823335,-3.758605149887599
2.328711792910907,-3.7131743664276136
2.3314310199234667,-3.646970441696878
2.33385340451098,-3.6368926413073632
2.3517124092719097,-3.237234840003679
2.353813016765944,-3.179580414970792
2.3550029638338144,-3.1828455331456604
2.3598001074112256,-3.0527770574703985
2.3639213199304514,-2.9598102486048514
2.3647863545603354,-2.974450420953516
2.379173998427194,-2.575665234641139
2.380342695090942,-2.5595142745338335
2.382216583455782,-2.4945075103857506
2.385416123876201,-2.4469558710247723
2.386124464083605,-2.393026022566705
2.38827118645713,-2.362963461453709
2.389419252934541,-2.3481194949093527
2.392656772541809,-2.273536903116061
2.3952977956924038,-2.1933065433624996
2.3963249772583213,-2.1706644971188
2.40240458136211,-2.0256220162815697
2.4056601788181267,-1.9741329113690125
2.4082347061589644,-1.9212871327839032
2.4091777246333077,-1.859884204074379
2.4266900106408364,-1.4186017588413224
2.429557084090934,-1.3787529365939026
2.4308799640239807,-1.3484754782949715
2.4315118137979814,-1.3708525515999246
2.4364308846540697,-1.2473466704451406
2.44181516553669,-1.1392379252645386
2.443151138712735,-1.1402277676214918
2.4459028369192364,-1.0553854414427262
2.452286231309915,-0.9625682448579671
2.481174003292619,-0.4709100923482394
2.4814335113974826,-0.5101097039962964
2.4909146311887476,-0.40161973713280597
2.491417537729106,-0.40999008411512344
2.5027466817830266,-0.31826803827359074
2.5215963926861997,-0.19827913313336437
2.5278844316541154,-0.19558683009851108
2.5281588847065226,-0.2228633613125601
2.5324480650161494,-0.21917128422731677
2.539570177104733,-0.2067767874058008
2.55423881703676,-0.21035780869365145
2.555131865264876,-0.17995526801487943
2.565043541165748,-0.19992043058026043
2.5753719251485077,-0.19896537258586608
2.576863913766041,-0.25280689682159985
2.5855240535285677,-0.23784961634274823
2.5928932229834913,-0.2749139820331817
2.5934562854249386,-0.3057272314613395
2.5990848213314983,-0.2837723012146837
2.6001166929835193,-0.33745006390669924
2.601353512309127,-0.30698877794279034
2.611566878777735,-0.34769546592523026
2.615532029986296,-0.3342138031765278
2.618861196988499,-0.37637851267018374
2.6193098656515446,-0.34718152560668664
2.6306572928233862,-0.37893084818686285
2.634970795146029,-0.3877603177191134
2.654976101689636,-0.36503344586510134
2.658594297164532,-0.3278869395785789
2.6807619331575836,-0.218678918459893
2.6851027749608027,-0.15558568243796786
2.686750460909911,-0.16901583629117897
2.6939173356317916,-0.10627009201915866
2.6956709400354297,-0.06609917056845771
2.7028791372560406,0.000983139527509929
2.7199831307079254,0.22943433325435156
2.732732786899631,0.450635058133888
2.733473080145412,0.476531124688292
2.735844174160854,0.49988255862082487
2.739278593132406,0.5767168698670874
2.7423490311637178,0.6305540899328094
2.7452451468197587,0.6767072555058816
2.7515542405784705,0.7733226364891159
2.7540444815176475,0.8554211044462299
2.7627801104947753,1.033274302548889
2.771534593102154,1.2104866455706644
2.7759318844317864,1.2801981471187691
2.7822164291916742,1.4373377279625348
2.790961666411487,1.6096905531551624
2.7913130581962378,1.6267849948017852
2.8095161246951026,1.9656256423227672
2.814314686218629,2.0881849502268204
2.82618640687378,2.303960065359183
2.8306766221628283,2.3655853408844374
2.842205884459835,2.501789370404067
2.84371785676211,2.531140007952747
2.8498713410568532,2.6112004605492345
2.866397228642403,2.774336921883022
2.8736880314984443,2.8189795149545076
2.8829351077256753,2.814136223706585
2.8842056235315034,2.800745452161449
2.887079408180206,2.78270192911604
2.91004098147884,2.6905920128541574
2.912937180800146,2.686381100335588
2.91456549404733,2.6353508054696007
2.9181925310237258,2.625233399488196
2.923280674825402,2.5389958767856555
2.9288757208413676,2.4737651792521502
2.936079838724715,2.3505893149564465
2.9384987447330424,2.273256612970147
2.94383723106262,2.191144750061112
2.9464077974085434,2.1315109763832885
2.948015134357683,2.0935052819494966
2.9484912393923732,2.062932152628709
2.957561224473724,1.8317722187273149
2.9637315356330625,1.708833888898724
2.9656181722534916,1.5973721812480963
2.966973643677898,1.5859477678928575
2.967519294002501,1.5479421540024756
2.968206801634172,1.5518267166636057
2.969952542647408,1.501950665059785
2.9722847433791433,1.409193738766161
2.9731565200529353,1.409949448304017
2.9750585431233594,1.3606463639190371
2.9793604454771714,1.218981834626575
2.9822136772711767,1.1043088973231825
2.9824341472168623,1.0932409940508752
2.9874810266391503,0.9476375700346785
2.988764207113878,0.8873306441647966
2.990264404200616,0.8418328289207901
2.9913722307983033,0.7729576064627658
2.9928504249104995,0.7154606451642607
2.997168654278374,0.5611981613826894
