n_harmonics,base_freq,magnitudes,instruments
9,3.5084104182022915,"[ 0.1036289   0.51977608 -0.82582964 -0.54892509 -0.62973298 -1.47271244
  0.71457634 -0.78059198 -0.60499388]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'>]"
1.5342259704618737,-4.0923967017248195
1.5353939075827716,-4.1000614505796635
1.541613708048894,-4.090132708104735
1.5448059625992876,-4.019907473413907
1.5535273858715222,-3.8055714686907076
1.5560787100472862,-3.6973995478592365
1.5561973290592128,-3.730366834535301
1.556931978071849,-3.6966218974710134
1.5624417813566565,-3.459568496705882
1.5650723526815282,-3.3329248227542063
1.5685016207238407,-3.1782089071193185
1.572334292694034,-2.912314234793181
1.5740212879682005,-2.81135781267041
1.5807521163613218,-2.3977801204344424
1.5855719395986982,-2.04715499180613
1.5955261406191106,-1.3398090298303964
1.5956212052722503,-1.3368790667057748
1.5992818780563747,-1.0885321905838732
1.608974580010993,-0.4280550922153505
1.6094417117470936,-0.36030077196244137
1.618889726177878,0.24148606398419475
1.6342550379167076,1.068662380989229
1.6396509402540396,1.3025121640315094
1.6595345637613352,1.9109629899150478
1.6608565110062452,1.9059684267417745
1.6719431283248847,2.028479082421778
1.6750717559737591,2.030183045871945
1.6811318880388493,2.009653502796945
1.68475899477661,2.012654128032875
1.686553401270876,2.0229362808034086
1.691280815839166,1.9910964087093133
1.6940759125692937,1.9611295379053177
1.6998113531414427,1.8780704350502033
1.706110299395931,1.8250312406025515
1.706692637221674,1.8188721764549303
1.7124826005261466,1.7585741373017554
1.7142969222316768,1.7077144369322237
1.7149966986069627,1.7382755944565305
1.7166229595718265,1.6992732904984822
1.7284003630346465,1.601517989788319
1.7294484044539358,1.6100941100644939
1.738065007163728,1.5511483981845084
1.7405799881338577,1.5419919933273813
1.7428650268139423,1.542734286444365
1.7533782643526754,1.6018826597329061
1.7611316102858465,1.6399216759916868
1.7679928465424641,1.7347993605155483
1.7685671407624088,1.7215825015595094
1.7695384312786295,1.744045365525059
1.78744379785436,2.000331075371263
1.7961188645193404,2.118140163855679
1.7988766134117213,2.173724451987196
1.8037559689894707,2.2407194650561117
1.8086503391298434,2.2880626234839023
1.8107993515767076,2.3433845811707044
1.8184883518899309,2.3987584225949137
1.826598809632424,2.4340446181749567
1.8349830296618812,2.45771561318203
1.8402157209693257,2.438739642075015
1.8421936123120872,2.428144827718062
1.8536741264651795,2.349864599297976
1.8626627107010805,2.212220520389869
1.8744984973841987,2.027496995292809
1.8805800723507016,1.8946416395034016
1.8811060112808242,1.8760316563163044
1.885426631448941,1.7984254293652575
1.9030867617006049,1.4347820988459508
1.9054595148446092,1.4030922385304403
1.914101700197227,1.2747532239480106
1.915870248199309,1.2241634570388071
1.9203738867120332,1.1239735944869205
1.9291982532396004,1.0343944747134024
1.9298494084718296,1.0359730278440964
1.9334558192821358,0.9848259176675404
1.934831422480089,0.9777320943568834
1.9349044285570427,1.0015650035342465
1.9427877132162639,0.9187305991887799
1.9591535217923859,0.8718017969186536
1.9627772939925636,0.8514632951894434
1.9641472359754735,0.8672234254891164
1.967996165457902,0.8810096026159515
1.9734934166975986,0.8717319252917419
1.9800107865647334,0.8840947416642394
1.980397951288026,0.8782656791474841
1.9820735368099758,0.8791272731937738
1.9866351909397304,0.9040458255650866
1.9872630263716724,0.9235102341235226
1.9912960826076311,0.892443643181363
1.991654140078035,0.9189012493401388
1.991972804531521,0.8988197090714909
1.994717992138341,0.9171717869376034
1.995624905551205,0.9022221939269576
1.9967684469010942,0.8959200224605177
2.005619709282156,0.8896324570145828
2.0119685188655874,0.9014143301555728
2.0225824227760176,0.870272915480834
2.0258707486521033,0.8311488933909483
2.0310087782098094,0.764667585183194
2.0387614465795476,0.7126063595176477
2.0415504716715773,0.6806997148573338
2.0464174855127517,0.6161252227549441
2.0468915973662725,0.6226160751424338
2.058521128259767,0.5085322038064627
2.063964749045639,0.4011658264997264
2.065794960658125,0.36714889404305606
2.0688964370049394,0.33054733071823267
2.0722631426067384,0.2770421849027499
2.0767920000321567,0.24279648447762653
2.0789884268645213,0.18400811606725884
2.0843237809001387,0.14179237562361396
2.097268935189679,-0.032217612537333344
2.101446194969519,-0.09238539528789605
2.1018311522934177,-0.07514908405929517
2.1138529238257124,-0.21875191861411647
2.1254848455683044,-0.30180434349637153
2.1286911880039447,-0.3269010233577868
2.143298049658725,-0.4718635344947398
2.151211390290432,-0.5639931639397809
2.1527284562746463,-0.5622222957838857
2.1554540339616644,-0.6174600281396849
2.1555445952728105,-0.6242943165764351
2.1557296925682987,-0.6011398582122875
2.161440242829041,-0.7031733872051747
2.1640978256344052,-0.717642776966527
2.1710914759460476,-0.8387248205625208
2.173800907408232,-0.9078714583824008
2.1796957920045594,-1.030752044606133
2.1899044937516567,-1.293609248617754
2.202980483872591,-1.6613862220444762
2.2054491610921705,-1.766988915077676
2.2111217927984343,-1.9370307462386214
2.2175419004118524,-2.1332216119183895
2.2272245702614377,-2.4814933648896855
2.229995052167835,-2.5723904901425496
2.2303218621549687,-2.567797474272596
2.238055007034318,-2.856298019135639
2.242931790765903,-2.996065258228162
2.2542937767096642,-3.2497044580773515
2.2560274546268726,-3.300595018067138
2.256691890840332,-3.288139135471101
2.262439366109561,-3.385643336191698
2.2754684722867724,-3.444517163468814
2.285943063795913,-3.3573440255294655
2.289428291423958,-3.348945533503592
2.29559794801488,-3.223690693845447
2.304835027126236,-2.9544159205367966
2.3215159491359962,-2.312696623441446
2.3297068672801142,-1.9430484791821525
2.334441430860542,-1.7144823705169125
2.339674591191109,-1.4751372545840884
2.340581318596813,-1.44031125199609
2.3421847542759684,-1.3655952644267157
2.3546123878982916,-0.8640531168473514
2.35757923126904,-0.7679593981037822
2.3633256599122587,-0.5808664182327101
2.363809754396696,-0.5647149562122714
2.3679979532908915,-0.4392906357830921
2.3716536869979183,-0.3951403639091363
2.3865388761891895,-0.2469041531042802
2.3904591856851187,-0.27601265351704746
2.406258928380735,-0.5704629618401149
2.409153551054521,-0.6656080744628686
2.410234446711155,-0.7092451980330889
2.411678224149994,-0.7765921239783132
2.4173347403156233,-0.9955296905536138
2.4184925164270528,-1.049771679578342
2.42585967378559,-1.396634041697626
2.427280904648926,-1.4900813800739428
2.429852995497914,-1.5925463203438208
2.430443986418931,-1.638367485441838
2.430782578065754,-1.6542592320776983
2.4335903730424455,-1.8080241443559402
2.4365978724416726,-1.9788001235966484
2.437348949123967,-1.9833662794385483
2.437432590832258,-2.0151131076031636
2.4432811873763933,-2.30132431933633
2.4440034367271757,-2.3617161628028667
2.446454676035156,-2.485612127476805
2.4503596231308613,-2.6894783647971203
2.4592323605731163,-3.1014211911895737
2.4627832491112382,-3.224704150260401
2.463751768825624,-3.2650329660564856
2.474404881154049,-3.5799975528289867
2.4751678689416963,-3.5956638762095885
2.4776118532256826,-3.641793728751389
2.481882419093803,-3.6719594169369065
2.4857751054128716,-3.711678779304244
2.489851217612716,-3.68166936673858
2.4989101321509164,-3.5169200379421466
2.5146615937219305,-2.810748170464207
2.515660742008376,-2.795411806162887
2.5198775434167837,-2.512342057755083
2.522968895141563,-2.30161392541661
2.5276267570527384,-1.9413279125434755
2.532192914967885,-1.5770417092288624
2.5331372334243296,-1.4653941623978364
2.5357086783058778,-1.2308291574323484
2.5468802878463483,-0.22131602814052143
2.5592529080420983,0.8990250101579175
2.5603677456802894,0.985549514802663
2.5632597782035846,1.2462510430782086
2.5655304698973556,1.4441325836026375
2.5753674872041508,2.1801312810873124
2.577147990582235,2.3397764486253014
2.597717086309424,3.2889151860009718
2.6032907279624444,3.3786525034459562
2.60569978089476,3.3817853322360842
2.6107026257676793,3.3917737104391357
2.616134155142042,3.312854555106405
2.640197822411568,2.165136932185266
2.6410207738286458,2.128380107682826
2.6452410615923156,1.7774962816419404
2.646069884980199,1.7181600577539669
2.648561710241922,1.5582876767274598
2.650842416130443,1.3471359620894816
2.652128178781507,1.2339939235367134
2.656334132091139,0.8924560219360193
2.657732460801851,0.7563137408432729
2.6688573702369442,-0.19493836704724266
2.675587628436821,-0.7609909151023584
2.6770271342466003,-0.8738605369449105
2.68507250166995,-1.486727158080289
2.712571944140578,-2.6448708934777954
2.7261677733024925,-2.625693502734935
2.7304276553910114,-2.5121379652921387
2.7383257867386774,-2.208563040251413
2.7386342951174285,-2.195705924471407
2.7564052611404204,-1.101662415565562
2.7776434339926315,0.5455825044355672
2.778772028968044,0.648064789240829
2.785652326387549,1.1690960877405252
2.7868990923410557,1.257603445740507
2.7966777230586004,1.9271218967331294
2.802502610501535,2.244651812088428
2.805259019541098,2.4103856426293127
2.8235151148764315,2.8941056687492495
2.82635180873762,2.893484627775506
2.840465499992872,2.6998538895277644
2.8547905414224966,2.078686680716321
2.8559860991215977,1.9968402858390928
2.8689854772873398,1.1405017373490793
2.8758119524157983,0.6241919746276441
2.8763263206869345,0.5874376336563653
2.8819158114456362,0.16114009947696833
2.8891452617965694,-0.43546993627983605
2.8907062102013326,-0.557065406776832
2.893587622483051,-0.7847065289865951
2.898400441308196,-1.1377552005136913
2.8986175981203735,-1.1652693004738393
2.905784900998097,-1.6566551300157977
2.9069734270985705,-1.715212239356049
2.9073031084873344,-1.7383662171488647
2.9269784551280997,-2.7259396628572246
2.9281111388789256,-2.7553916356392234
2.9286226464397878,-2.803743724741507
2.928812523903634,-2.792230161600825
2.9342206422456405,-2.9185394633556445
2.943417399709742,-3.030122495757523
2.9452689047951095,-3.0510100184112994
2.9456750712120057,-3.0384580736471976
2.9472946973011442,-3.0203769395552573
2.9534681997301533,-2.9933198561236583
2.961342758847392,-2.8311453466910614
2.9636666199844015,-2.788344263631978
2.965848177356948,-2.735721591877969
2.9666397138546854,-2.696198696967431
2.9672684233047013,-2.6906967697160287
2.967943028761553,-2.6695741356198925
2.982860320426438,-2.0603001666854794
2.987781586657894,-1.8224540546726906
2.990091609569296,-1.6736519267962326
2.9926086001826047,-1.5803734734546293
2.993507798272832,-1.497724101729857
2.9957221358974726,-1.398339130967952
