n_harmonics,base_freq,magnitudes,instruments
10,2.012958986206453,"[ 0.76227621  0.78840029 -0.62181304  0.13733999 -1.31993172  1.3384994
 -0.9729936   0.00769495  0.73105069 -0.11480226]","[<ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
1.3627418442277754,-1.0464834958123082
1.375783582734254,-0.808207177118605
1.388239306770898,-0.5307832450463813
1.4077813174349973,-0.024729248176825428
1.4186870885356315,0.28587928793068085
1.4214531535136192,0.3641272100064445
1.4297455825965066,0.606719342012488
1.4333194334687756,0.7107969025246148
1.434592737195854,0.7534137154552136
1.4402177496388555,0.9131125716454704
1.451453827250612,1.234299324006078
1.4622437400438795,1.5220397811334183
1.4704516182285126,1.7248827511272053
1.4704597795310637,1.7247908672170986
1.4714686559698444,1.7513166585193256
1.472522421124137,1.7765702807196317
1.4743943472862746,1.814433415874402
1.4802243691867076,1.9432161947038484
1.4803683481317327,1.9423843671630114
1.4878066781573942,2.0908729645480566
1.4895670969162786,2.120806868040731
1.5118277020283069,2.4132705468036333
1.5270739739542263,2.4881460713139862
1.533753237240929,2.4911634329253887
1.5391204598851127,2.476443167362725
1.5449390458347914,2.447139279376821
1.551359423562939,2.398802816708142
1.5566844673925626,2.3459674434098816
1.5650187644684959,2.2438706147954215
1.5668983527777867,2.219304513831795
1.5767203175142663,2.0624962191980876
1.581045614032301,1.984791772715885
1.5821259260094047,1.9628755194361915
1.5881383399847664,1.8434404397187731
1.5924468923238146,1.759911883191528
1.593515764655276,1.7348590098875427
1.5967199023810483,1.666336562865511
1.5987380469345034,1.622928191623791
1.6006076454066278,1.5854563983068575
1.6009617612717602,1.576246883854057
1.602040699671372,1.5517639345923802
1.6089139314227472,1.398877466101354
1.6094591989581888,1.3828890232515914
1.6316238451406182,0.8825947399684012
1.651906327843614,0.46371103512946193
1.662149485093959,0.28600846853486234
1.6666816896551335,0.21311447810187864
1.668740919852688,0.1831113882069847
1.6724609401667667,0.13196364413094264
1.6892929364264404,-0.05116643447742341
1.6969523804898676,-0.10700558756127466
1.6975489179670182,-0.10794449552303671
1.7060837098880342,-0.1509433105530811
1.7376867848046862,-0.14226944729253377
1.737807327867639,-0.14443979388874775
1.7441856344634878,-0.11929894227198093
1.7516279040105367,-0.08281003630781479
1.7540282754142877,-0.07326183016729697
1.7607623843933666,-0.04035358799660027
1.7627353415228662,-0.030231172539995778
1.7762533537789,0.035640026981352456
1.7892576398149131,0.07706747386024347
1.800045368995133,0.09566991571771541
1.8019953441310985,0.096733123076901
1.80844765486506,0.08924380921136732
1.8108369259851838,0.08112955541977136
1.8115821061908157,0.07979672723924643
1.8121725648476819,0.07494853468089457
1.813873615642315,0.07441368288384756
1.8229336617011853,0.03234659580407378
1.8285783681445036,-0.0011397592904559399
1.828779786154918,-0.003780889846099653
1.829470205087123,-0.006598826517202469
1.831350257070631,-0.021016743817381188
1.8324174977313339,-0.032821744016720195
1.833647924880025,-0.04383124590121365
1.840578577474056,-0.10990655450421416
1.8537523611524458,-0.26537113474318486
1.8562813813455472,-0.30043795643342674
1.8666205123728012,-0.4573234480053864
1.8872111327753025,-0.8048130864331826
1.9028862844492682,-1.0693810925909262
1.905087413798384,-1.1035259842042968
1.907089666040088,-1.1350746657212405
1.9236367902925107,-1.3502405230877772
1.9435635257453123,-1.4749058240157917
1.9442744716407754,-1.4746000599603741
1.9459105583138427,-1.4720991446451595
1.9580822690450095,-1.4305527011180759
1.9644527112875574,-1.3672057357521152
1.9707794805537908,-1.277559031810013
1.9768175791499951,-1.1662258129160776
1.9865449570466387,-0.9318175366015381
1.9876469251741948,-0.900258542939539
1.99361029741502,-0.7160374655975471
1.9971251656886215,-0.5935678241963447
2.0083435534589764,-0.15261232559223853
2.010793653241464,-0.04316550396129442
2.0211584525123483,0.4524520248885197
2.02438394206545,0.6248703099512315
2.0542137591452656,2.4020230576283406
2.054523792950585,2.417566303297876
2.0592699922671773,2.7286917828293147
2.0708251700444382,3.481418969377113
2.074827443790226,3.7394252835965953
2.0750981433685514,3.755424581201148
2.0837391595899684,4.303951633157373
2.086085542293609,4.450120926847092
2.0923903673488944,4.827686068784988
2.1118855026487475,5.878113344364226
2.1156739785184344,6.051724069811621
2.1163754106138573,6.080300092136852
2.123804441138047,6.383767776153088
2.1326691513788987,6.6811631905628595
2.1360287522305352,6.774832307255922
2.1455089661403717,6.9745708396873844
2.1519537193610585,7.055377518884586
2.154315858402346,7.073307766402417
2.15553579104248,7.0792760565413495
2.160416342072434,7.088068519073607
2.167793890910743,7.054533680736927
2.1689452291732607,7.044840086676923
2.1766803949512976,6.931574190573174
2.1768566686946764,6.925882459159886
2.1811911265800576,6.831642778438757
2.18820912935075,6.6390129157690225
2.191963061943338,6.510908661736055
2.1929069120121047,6.478852789412
2.194287787110551,6.431209097633622
2.1954204667949613,6.381867262984234
2.202383607367981,6.092286893230832
2.2041130700295,6.008058452971948
2.2062065692364747,5.906551924383399
2.2143144495680493,5.485335411756145
2.222844301262154,4.9857577030570255
2.234848059119951,4.209173568227863
2.2502755241846177,3.123880545610493
2.250576295098476,3.1008007004044016
2.2591429572745714,2.47951003405396
2.2612878653064934,2.321242629335498
2.3029167235385817,-0.4540723670424931
2.309607737209583,-0.8097296977052633
2.309963554976875,-0.8274851023619657
2.3218798980723596,-1.375824999108438
2.3309007115946994,-1.7072161035975246
2.356187073752082,-2.241859322419945
2.356733817851441,-2.2471979777359983
2.364452950982808,-2.2911919966212078
2.3699848540939357,-2.2894097335223718
2.3762022671235616,-2.259724843972606
2.383717514013968,-2.185280706358294
2.385029528713142,-2.171239447978873
2.4005439172754715,-1.8999235860170354
2.406687735220018,-1.7587387562312315
2.408312851592582,-1.7223862862885972
2.4091297430431133,-1.7004004174941356
2.4204289685513753,-1.40484277578005
2.420635398002016,-1.4056519327387258
2.4333223038648972,-1.0581968656117544
2.4338894111932685,-1.0403653653249285
2.4366775690210183,-0.9652960159126504
2.4398744372001655,-0.8817239808893036
2.4457377722725555,-0.7302496044252009
2.44586534054484,-0.7275211517608733
2.4458752258184546,-0.7268162140044485
2.4543928632442116,-0.5262788666577727
2.461782608330199,-0.3737675518929253
2.467786585646956,-0.2764548346605065
2.473431116102894,-0.19552638663287022
2.5036213277713486,-0.1288056855695932
2.503892190495071,-0.13417317300253734
2.5098237118151143,-0.19671121751352258
2.5128777124613864,-0.2440434333051636
2.514648637787844,-0.2714178454792524
2.51657075123702,-0.3026769627313846
2.527199373162781,-0.541948956964222
2.5313344522986903,-0.6525651893384897
2.533729687280694,-0.722495064999106
2.535176272161798,-0.7676079369677861
2.5416922760242944,-0.9822131296447982
2.5513529465058706,-1.3440101219817044
2.552428844358843,-1.3881196972958108
2.5701413797697814,-2.1501981661052403
2.576163587576567,-2.4266995807283935
2.5811853208764326,-2.660358788533699
2.592429510680164,-3.182621429960719
2.601877287288218,-3.6141313430194093
2.6143096489238955,-4.134036887137021
2.614376627053365,-4.137561553376904
2.6149825653740404,-4.162046886505051
2.619900046507505,-4.346727348040092
2.6233218223535246,-4.470455737724118
2.625981732112943,-4.558762544464615
2.629213137326529,-4.663703935989918
2.633999851782331,-4.807465258102603
2.6379499996339417,-4.910221334514897
2.638125612097621,-4.9117240229395875
2.6537716420746484,-5.2172071926564785
2.655238475585115,-5.236867541883686
2.6555991687767175,-5.234541727413503
2.659128420887515,-5.272463460559556
2.6604334103171077,-5.285984930069758
2.6712468919375496,-5.313788367680715
2.671640183396206,-5.315607323055111
2.6729172082580135,-5.309367312764764
2.674180445368169,-5.302454258922185
2.6778373229670365,-5.283764840598278
2.680073361902781,-5.264642129811748
2.683668317359177,-5.225876525649153
2.691954583772164,-5.094039888018961
2.696688602245416,-4.997532060167636
2.6979914905925675,-4.966838327923988
2.7057367685838765,-4.757883350932412
2.70710986135488,-4.717890727376526
2.718038693655222,-4.349077013007151
2.719014576020202,-4.3158337178822785
2.7210939114300405,-4.237164721272004
2.724554520118379,-4.098863615780664
2.7277471975712118,-3.9641519163922267
2.734040750093456,-3.6953478969716618
2.7434023356819193,-3.2669688266034447
2.7438741181590096,-3.242300681004548
2.745503146527337,-3.169586225031502
2.7457657995869393,-3.155806495273507
2.7478763417286522,-3.057029283960654
2.749910090854013,-2.9561934603980853
2.755342213830449,-2.692858395217723
2.7568369231586205,-2.618795059978306
2.765164853758474,-2.21221187853529
2.766342454877429,-2.154078953544786
2.7683183615144253,-2.0636814903191696
2.7702775181677577,-1.9657274973590815
2.771949742209027,-1.8852729846302383
2.7821699290565753,-1.4120021285737068
2.7846430137929623,-1.2995369128120655
2.803166351266463,-0.5451849854675067
2.8043603420052134,-0.5011332860013813
2.8133116904812967,-0.19971132435342637
2.8146780430467278,-0.1603551096926267
2.8159286700024513,-0.12124218955618232
2.821521100866102,0.03374140814648489
2.8252363550993635,0.1247074970519548
2.8286762854081102,0.20379547152669936
2.8297897090199324,0.2248660797190348
2.8351066850356617,0.32151170081441244
2.839960889671696,0.4001120565515345
2.843674124455074,0.44594378056564066
2.8441960462822458,0.4524000209491105
2.847477812682815,0.488264495035771
2.8611130674107583,0.5446120130120773
2.8642392524852234,0.5431130526443375
2.8683674615645174,0.5296671176506055
2.8739255960192986,0.49737581401944114
2.874083544742165,0.4983581436600674
2.874539995634258,0.4904698640975671
2.880586959610217,0.44011811601783885
2.8816544920725775,0.4250832690926127
2.892750050645277,0.272708059921886
2.8935908910762453,0.25972230502180854
2.8936793640582437,0.25525051132606785
2.8964286130477896,0.21425160313201355
2.897059432536821,0.20258581285337643
2.8971894636124933,0.19828788090384702
2.897748451785695,0.18753158085073962
2.9138659815093266,-0.13224293358413847
2.919155338105206,-0.24706768358819076
2.921531725975827,-0.3006867069748571
2.9231240128625124,-0.33835601441807944
2.928124202863464,-0.4547306806988809
2.9281270634970973,-0.4553205993003286
2.9384218859020823,-0.6882910681510156
2.94916458327429,-0.9235841626937811
2.9555835566126962,-1.053794162682727
2.9591587230010052,-1.1233545406939949
2.96121746814437,-1.162524067809426
2.9810591218311497,-1.4666884666914715
2.991294242587605,-1.5728878510559492
2.9937369098232853,-1.590892906315781
