n_harmonics,base_freq,magnitudes,instruments
8,2.196861556917223,"[ 0.5690027  -0.10057251 -1.96375746 -0.05266349 -0.96977682 -0.57168817
 -0.62801586 -0.83581722]","[<ufunc 'sin'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>]"
1.3395541851303525,0.579921837967454
1.3411325554342408,0.5594588718399569
1.3486995791607104,0.37690970678866786
1.3555905604597926,0.20886182302194364
1.3582982317312506,0.18514852792753622
1.3599226039834473,0.11881714136059754
1.3657113276241954,0.010806572493846724
1.3670577452031107,-0.025276777526213788
1.367262126478077,-0.019610086259700694
1.3801691246264465,-0.21617599637303225
1.3833505059561446,-0.23407086630193763
1.384449548514758,-0.28904163901142443
1.3938714612032008,-0.34825497720456383
1.3977363246432564,-0.4151137053503049
1.4086352613476247,-0.431994787537384
1.4157906928334327,-0.4372929334861717
1.4256000109278721,-0.3786328387235183
1.4310079469993786,-0.3406098031379332
1.4447551871663737,-0.17249427083343366
1.456738584636521,0.04339623940738553
1.4604249613748346,0.13657600192257913
1.4688609747112409,0.33720567016375635
1.474726333348232,0.4577303274346897
1.4784936019920183,0.5701248369820959
1.49829526318039,1.1228440554669148
1.5031673321109267,1.2788511068175876
1.5113084464396938,1.4837917141682926
1.5119279030503332,1.5210819114156882
1.514575498722487,1.585338794611485
1.5199920423622864,1.7789027455300075
1.521629723468549,1.7996586530805592
1.5305945571049389,2.0952639059798437
1.5368737074805736,2.2377258422675066
1.5375821722373253,2.3110671946660846
1.545330864654117,2.515381806152566
1.5468525381014153,2.5937088682845344
1.5469759333937922,2.5776059889515133
1.5530643504933686,2.7193141719048355
1.5645734958445523,3.0218032414029574
1.5668377228172536,3.0482132614761137
1.5676886761966546,3.086661207468809
1.5695097926041024,3.0860263497281983
1.577355143269048,3.3260841136763086
1.6064977756892622,3.654526383242424
1.6103721219134126,3.6620027299333744
1.6109324362840107,3.633712902066728
1.6148764289862996,3.7143478563435175
1.6153807530809718,3.6695681050047892
1.624828267255011,3.718398178588006
1.6301046278488807,3.710322004703665
1.632343159596271,3.6781456477419354
1.6365794713363293,3.6596232516905967
1.6371813727240108,3.571873951509114
1.6371941817221778,3.6420854191583767
1.6382422556519787,3.617498846988166
1.6449593139787444,3.5668104407177483
1.646856029142513,3.5691691167611395
1.6560934096338737,3.4219089158354064
1.660684898095231,3.379045547863676
1.663066487683576,3.309916924802366
1.6869675654580334,2.822845777355336
1.6872829672036342,2.787104252675672
1.6910452634883706,2.6474886842674903
1.706610393936959,2.27983974390389
1.7194450613433387,1.8504802811286138
1.720141228753027,1.8270900487756643
1.7217083726261713,1.8139212496877453
1.7236601561972895,1.7419979211789884
1.7414581527106154,1.158969658448442
1.7463869073597893,0.987500739072869
1.7530005958675794,0.7525849664257424
1.7607422722419876,0.5269024513756391
1.7877750951941431,-0.30051874378209187
1.8099139601093626,-0.9426389001594029
1.8127815210567935,-1.045076559889088
1.8165359532719858,-1.0831734387336223
1.8252771770448852,-1.3153041715937064
1.8274707735566444,-1.3627297035454202
1.845350421977253,-1.747035807597008
1.8453834992493894,-1.7373243699931904
1.8457807413902447,-1.7071138727892021
1.8503417235872925,-1.7774547545421482
1.853118533671334,-1.8874521076592792
1.865043436028488,-2.0666543140930704
1.8670422965481333,-2.0797763574360966
1.8796847109476262,-2.2236425049294772
1.8829997562708067,-2.236717427344439
1.8855635117643317,-2.2731328693935104
1.8895719448365424,-2.264704508170705
1.890366950232572,-2.2913024194109526
1.891564933057893,-2.3637522093745926
1.9003603943444736,-2.4116881187314516
1.9009451974653375,-2.3932393737707485
1.9144891478234891,-2.424666139519781
1.9175996019279298,-2.4349903451784516
1.9285778662432262,-2.4137310867036814
1.9341532966428074,-2.325824225175394
1.9348805444531347,-2.406546506587578
1.9355679147613962,-2.3737969899945472
1.9422658585177999,-2.3382553043188654
1.9423270580902443,-2.3061704525732525
1.9543627840197413,-2.263489667470112
1.9565511292186732,-2.2972990528155797
1.9599990903366038,-2.1650495101949976
1.9627976349460674,-2.1801243628823674
1.9712319342003477,-2.0854754787354945
1.9713112052703359,-2.103912321903823
1.9775499753826322,-1.969182161400611
1.9787583927719599,-1.9551711745999576
1.9876410223996483,-1.8072980460202257
1.9895667637557022,-1.7775097137348057
1.9914699312506512,-1.8012215547847108
1.9914959221734563,-1.7533093827398283
1.993891095474516,-1.7283266548819598
1.9950393807331377,-1.7275214030945831
1.9963414448115477,-1.6716105020947392
2.005909699380582,-1.4796268777727815
2.011322265992158,-1.3758176787361585
2.024221854413698,-1.0608579495267425
2.029863914872444,-0.9615893363215123
2.0324030565509217,-0.8861696301976607
2.0335407803914105,-0.8648995922760222
2.04215217119558,-0.6766057380007504
2.0423883177203157,-0.6235731797916519
2.0431623295536507,-0.6191251631868839
2.0490232973066123,-0.4805457996213845
2.0493100857299282,-0.4214734825242927
2.0533616268878214,-0.36917087376972124
2.0686353037623704,0.16221315922020882
2.0801210537069927,0.42284747124302174
2.0829376648026967,0.46716630036251616
2.0838120841168326,0.5433847427604526
2.0870325953608733,0.6445148251703189
2.0885906365803644,0.6917932535937652
2.09237373267107,0.7710756558779934
2.103401496197298,1.092018471938913
2.104310266749099,1.1273548138435692
2.1093283770105042,1.2489769483329163
2.112551609026438,1.3153167798707899
2.115339139299655,1.473547034768049
2.1213670344977995,1.536772122649018
2.121408868850315,1.542417446662514
2.1241287495589596,1.6616509886532276
2.1342285591120396,1.836175680853028
2.137134672596665,1.945474630817243
2.1500538537229508,2.2050176768327576
2.150668292310881,2.2121435107109866
2.153035793432945,2.268113515433279
2.1648494029967145,2.442571602598179
2.1661402928134272,2.510649870175154
2.169445251290706,2.477548962771485
2.1808409212672695,2.546866644031627
2.189456457666105,2.6054273979173854
2.1904440584742293,2.6040419326844897
2.2019370295582457,2.6871381335372053
2.2044481301540246,2.68279030727841
2.205898264965273,2.6458107272322815
2.2121422316769586,2.570115057176721
2.2160431375241822,2.538033298312252
2.2165362754739792,2.5366961825710956
2.224360786472359,2.4806005170339818
2.22984580270771,2.4361906505331756
2.2361456435450284,2.269238920314072
2.2411632775120154,2.2275594058966925
2.2419920985134283,2.1835271590545173
2.242676244350151,2.183458777765974
2.24699243991195,2.0763661885463227
2.259406867244662,1.8189078467545532
2.259744009757915,1.817284999901903
2.2607990190548657,1.809824437103438
2.263058083823416,1.7515299699512132
2.2660857619048516,1.6465302542280806
2.270444228667092,1.5343726941589548
2.2920257401824475,0.8448841636639586
2.294812679242754,0.7511769060139072
2.299292984947396,0.6037015195152292
2.3111187471976953,0.1686293915768687
2.3150243725906297,0.09116366972629247
2.3228228896164156,-0.18844484305417866
2.3291428361773754,-0.44667696096023896
2.3373614892073418,-0.6375456378680732
2.339646280217816,-0.7830399503511939
2.339886437291213,-0.755929329587697
2.342349237485582,-0.821756360687886
2.3446122140274053,-0.8856333001495755
2.3461855482164946,-0.9481114084813016
2.3589852341391735,-1.3257977947574215
2.3621402251831363,-1.3891220452454793
2.3651978369050912,-1.4693506334754627
2.367942687945953,-1.5543370363164506
2.3727024242977093,-1.6832978764862117
2.3730187518469954,-1.6703092499296799
2.375384983849628,-1.649315372507414
2.3887744197705683,-1.9275471776324324
2.4003738657103195,-2.0772745045908887
2.4105397180158716,-2.1399821895157536
2.4223253839552488,-2.140469723767172
2.431065498620507,-2.128126438133254
2.444017347057243,-1.915162647572948
2.449246256136984,-1.8452791967105893
2.47115943026951,-1.3680234870242776
2.4853514370660026,-0.9321107030105235
2.5032202838148754,-0.39062567895593586
2.5047808472595756,-0.3160764016737682
2.516109006001442,0.12909956014717744
2.520874283712746,0.27231854312222714
2.5230886819029603,0.3957178073162213
2.5293576212332516,0.5877764448905557
2.56418632167623,1.8335151165276695
2.566416050667126,1.8716503090282122
2.580956834609755,2.2786205368758257
2.5813386667844167,2.292855222175563
2.5863197969654177,2.393527926927606
2.5882220628582155,2.498067494908726
2.624595088606899,3.0483766790999525
2.6297204147550017,3.0798801025599314
2.6306562487616967,3.095754655150833
2.6316781992769416,3.0073031157497203
2.6368375044978922,3.087094649883435
2.6637128874573355,2.961841153724626
2.6706271229490257,2.89947496157614
2.6759240013705234,2.9005355663242587
2.682062468235702,2.802729891616948
2.6947275192911464,2.5795181378582157
2.6954991133453605,2.595064061375728
2.6987759324139287,2.492714976044971
2.702710962924204,2.4897452317474222
2.7053211420492804,2.354799782452258
2.7055694571732243,2.3980403385479567
2.726115140604163,2.0101803936201494
2.743599503561911,1.6692684866316438
2.7465006414345785,1.5980468546542084
2.748463144753714,1.572616435489439
2.7701466000487844,1.1701795117662912
2.771017634813548,1.1907766296275206
2.7718972208742994,1.1866537207041012
2.7733870051671117,1.158818976869576
2.7801463840063363,1.0243309858975183
2.7817229832922976,1.0321118101902977
2.7918056348105686,0.9038685573792482
2.795227961232378,0.8264909247719155
2.7962591553991762,0.854029949748911
2.809976146255818,0.7235632846652973
2.8315201183513006,0.5890107449213586
2.835246775790262,0.5810177680791785
2.83677862876091,0.6129587216134939
2.850409565441625,0.5357533901523118
2.8654448760099394,0.5522329351252135
2.8890060307235297,0.4681692510807156
2.8964962754455392,0.4889861445703803
2.90394361935779,0.4381171682925579
2.9098903651439088,0.4022345384400635
2.9139435782439804,0.41091919542824457
2.9181883813278198,0.3511057783252611
2.919968975331896,0.39286973429123107
2.921900533273991,0.2927238021508611
2.9221114338812955,0.28596576819794367
2.92257436974638,0.3613452797874323
2.9351135277810894,0.1835286767731774
2.9486033370979854,0.02279966342861422
2.9571010257563355,-0.1425340894651709
2.9579044852196885,-0.15420179399860096
2.9650132545521295,-0.2793778635073426
2.9661575667972926,-0.3266879991308641
2.969751908977229,-0.4053815245028403
2.9706084505385784,-0.41791940791510956
2.973752619315155,-0.46262635948316877
2.974996095035787,-0.5240494588043213
2.988253782174869,-0.8523761502496963
2.9909259238440047,-0.9674384151315197
2.992532658090221,-0.9800613014496173
2.999852129989157,-1.188543144093618
