n_harmonics,base_freq,magnitudes,instruments
8,4.122180254390679,"[ 0.38729521 -0.43334681  0.22981022  1.66229709 -1.87020411 -0.3959046
 -0.72978267  0.8491649 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'cos'>]"
1.4322627472982612,-2.1156830318437643
1.4427850684270727,-1.5856495058490994
1.4477314567371344,-1.2640138503176175
1.4508558307420412,-1.0356273144037755
1.4675594421729796,0.13768986911383968
1.468556401963875,0.17995444147662942
1.4706730843741385,0.34418939480502564
1.4735598799927976,0.5617499069105484
1.482365079226816,1.0907786218170394
1.4911357739611386,1.563022615937164
1.5075363798580197,1.9325299869821404
1.522906616584721,1.8819808993949303
1.525299138191615,1.8232617512906233
1.5331537040808492,1.599929895903147
1.5335156482049266,1.5854968148833097
1.5347154433732833,1.5486896117196578
1.534837954837637,1.5363074890931219
1.537713412031203,1.3904363100566026
1.5416113041668345,1.1656941541621348
1.5420374668410828,1.2178807724148244
1.554276567447972,0.5060689172115362
1.556152349708655,0.3459069714087082
1.560566895164965,0.0713102274476766
1.5683788176193847,-0.4363321526954873
1.577118607366673,-1.0417520946461691
1.57919370464057,-1.1149654662890007
1.580268196258471,-1.1932844395628959
1.586301639686142,-1.5737270335974987
1.5902109902823351,-1.7552019349497223
1.5923749619906813,-1.8840995364412707
1.6070051111339945,-2.434364382783714
1.6080201645437162,-2.448888543061411
1.6122190091142414,-2.5384088654744326
1.6262492969002729,-2.676542037354525
1.626737344485628,-2.695794037226449
1.6339881107366265,-2.585341491217276
1.6376082288979017,-2.5213059433422984
1.6391157689168079,-2.4768805871473636
1.643843421108949,-2.389435566951744
1.6449098410216036,-2.3298490815096624
1.6497112233044788,-2.1688012074432153
1.6532657671433864,-2.0308114275035707
1.6580934819829105,-1.8208165415073914
1.661542152052041,-1.6937326814726812
1.6628495814984703,-1.6241372083521814
1.6639057532067305,-1.5970141244374065
1.6662016884127642,-1.4764710289002074
1.6679983168682124,-1.3654162122823195
1.6695939940331943,-1.2704580963315888
1.673960146317155,-1.0377867124293996
1.677899755737096,-0.8516632137798119
1.6850097974412188,-0.5208059760694996
1.6906313816839624,-0.22417372487115034
1.6913748929214938,-0.1580618468843789
1.6990588251248466,0.18964887892519094
1.6993338223374472,0.2564436250098439
1.705649640545282,0.4949960291831294
1.711280510624949,0.6943365134640632
1.7130797456342224,0.771934913265556
1.7148763810022194,0.9060002336774071
1.7214869639112642,1.1052917868905463
1.7222012856128082,1.1154689407741218
1.7261359957727924,1.2095641769808039
1.726367226118783,1.2514081380030377
1.7393251577149247,1.5715061174186307
1.7404809104693006,1.5636875717593235
1.745879255367747,1.6563047956744315
1.753561444806416,1.7292858963301687
1.768261720195814,1.805996228430313
1.772095914567637,1.801862828006439
1.7845450949979131,1.7538029622619935
1.8040980794286279,1.5937249612943472
1.8071835071528168,1.5809967383455588
1.8164558666981137,1.3881002816603982
1.821248608055722,1.2877879542859882
1.8261254009242691,1.218584380355885
1.8431020106179732,0.7869706248192849
1.8434895306531196,0.735736243224225
1.8476180303428213,0.6158149198226986
1.8489870158152888,0.6097921373529716
1.8746769684151268,-0.38095796811243865
1.895423145240204,-1.2347074524695256
1.903100125386029,-1.5837412073272605
1.904305709559246,-1.6791299496940972
1.916845911691234,-2.1706787397179506
1.9170638108477416,-2.1916827612052385
1.9176443137942911,-2.1981720695075473
1.9193876817554223,-2.2825431873718083
1.9206626359759662,-2.3215751796892783
1.9250099752939462,-2.50924284918055
1.9265510973737632,-2.5332176920936327
1.926931835433754,-2.5921477080433775
1.9280168950138128,-2.5752197788322513
1.9350529221148705,-2.8116288772424234
1.9411835199299432,-3.0077624626689805
1.953588815529626,-3.323272378687211
1.960352083415124,-3.3807117170447585
1.9643580984881872,-3.407014876699338
1.9672220656021917,-3.3998830648871587
1.9679431723301954,-3.425375791467461
1.9782290063915706,-3.454920349312374
1.9832787352874917,-3.4518112172608686
1.9843785814542105,-3.4268366271552013
1.9883996165632407,-3.4119593487479434
1.9904138331585717,-3.3855568858047174
2.0002465021077365,-3.2879856510026353
2.0003214453805525,-3.28681568522054
2.015574628523222,-3.072389108284643
2.024119448680275,-2.970515959223944
2.024275092637592,-2.9489923398107942
2.024861068718912,-2.983041047853224
2.0329235181989365,-2.8621314019868254
2.0365818894737684,-2.8049768453612822
2.0376549439817087,-2.8135055731015997
2.0401135643788297,-2.830001209426849
2.0433272095032784,-2.798921658981662
2.0452568478974653,-2.786623432678584
2.0605253695159957,-2.666593804681549
2.064228256443605,-2.6434478625038484
2.0652857029713285,-2.6619702388732622
2.071051363916154,-2.616812006480246
2.071904103224443,-2.641214650677983
2.078400424881944,-2.6366066657635336
2.081431313716463,-2.594230334633485
2.084559811267959,-2.6262223487252334
2.0864380473754256,-2.59566720110761
2.0872174854308003,-2.5913637821801534
2.0878548911761223,-2.620059942640686
2.0978594015279812,-2.5582580424492627
2.10206455721935,-2.484993480921269
2.103385251526481,-2.50732243186692
2.1143220992516847,-2.3173894960156924
2.117701651453629,-2.217431594656264
2.121734748519925,-2.096457176616491
2.1546898243885204,-0.7198236443932284
2.1656432373413415,-0.03876308495185149
2.1694336425003096,0.22659793749411974
2.178285093146007,0.8062796139349947
2.1841723037161884,1.196726101754485
2.18457795885819,1.2186831002083933
2.1851823004507667,1.2320133841855538
2.1980203627133053,2.030412968139261
2.2013349147901993,2.1755284540739215
2.2022271982192176,2.205336488504392
2.216580953264857,2.855744141941837
2.2172662436446195,2.858308910156098
2.23005635012382,3.1087502223871066
2.2339370222244472,3.134422348633179
2.2356009296021906,3.14614065651045
2.2366117127027563,3.117718170609298
2.239709615583906,3.1115178633272547
2.245367575642698,3.0550273933260557
2.2478202024423544,3.010586828956967
2.25285224225056,2.8760464140996542
2.2561548276582792,2.7636237726690798
2.259959126360373,2.615419864801369
2.26625206209786,2.3450981673468414
2.2684449943631346,2.2404905669506596
2.2846958729799294,1.340066884877247
2.289276776409803,1.0945923800971145
2.2942634646867965,0.7710885579835216
2.2960354636686136,0.6583182389147078
2.296600577117654,0.6426757713459847
2.2981578393064446,0.5637488940091072
2.3055757119860987,0.14004577637008897
2.3061536744461666,0.08591100055848415
2.3160613784779427,-0.32449298227679424
2.320716224344215,-0.5348426171974997
2.3266820659912595,-0.7176352001339139
2.33004605476755,-0.8036706942463882
2.3342632472321894,-0.8513210404287693
2.336096536079218,-0.9025815600355073
2.337846351821341,-0.8978524795389624
2.342343248290539,-0.8988402760100941
2.356134289966888,-0.7056957929057738
2.360059260675853,-0.6402103053320461
2.3603436909345676,-0.6450062728632968
2.373233543070775,-0.08473482962790416
2.3777496627544696,0.1539361235389387
2.3836300516196562,0.4118456010128974
2.393341405901401,0.9813600039609671
2.3964910486514395,1.1932346027404195
2.400328614102616,1.3956921363076484
2.4151495081875547,2.1787160685455498
2.417528462465455,2.275591648877664
2.4227519222932816,2.5274474843727632
2.435457669129363,2.922184988617549
2.44409225187255,3.0586677597778285
2.446165908950369,3.099304698709917
2.453252923039254,3.114752435517266
2.457130514794871,3.1330486093584646
2.46058797622275,3.072124525948259
2.464489198890588,3.022482364614671
2.4751157759906723,2.8173170385574675
2.4828408739652,2.628670037132322
2.4965369896277245,2.144660991772337
2.50196297523075,1.9897287354527473
2.50639102657693,1.866507133680937
2.5119104961051004,1.6838123237134544
2.5183271929910482,1.5128329577206787
2.518944896669547,1.5057610351077622
2.520541927439913,1.4762309069056065
2.5402549785816646,1.1167540066407255
2.5404674768207745,1.0902687068516381
2.5409659088538845,1.1191259783084866
2.572651739054761,1.06096661426768
2.5829019804611955,1.1672544811869847
2.588160169079515,1.1779478634023475
2.5915060553691944,1.1987356680555692
2.59578609037552,1.1808427043782541
2.6008557898992475,1.160898789139466
2.604457375270785,1.1353642800282098
2.6195805708642537,0.8678122761469141
2.646342959198142,-0.2358008499261821
2.6480801921495383,-0.2733907126976723
2.661679084557048,-0.9902810102155668
2.6625943222951483,-1.0531285575526712
2.665253028023706,-1.2010314986524966
2.6668538757526044,-1.290583385719387
2.6681911211741793,-1.3457716700757234
2.674582391018067,-1.7129589155694687
2.6925682574723995,-2.3888360749174256
2.696567485810469,-2.436876351097643
2.696668775098386,-2.436728917365639
2.7110389108619843,-2.588098862767539
2.7169084414856446,-2.4657146682521773
2.729656454950116,-2.112449255017082
2.734432216063217,-1.8358487523773195
2.748064044707471,-0.9769644954730342
2.752293065286932,-0.6770915707746882
2.76334807790139,0.31179213647350856
2.7681748194794285,0.7149468930299689
2.7694645025380726,0.8477008625505283
2.777358379607919,1.4883706062315887
2.7778896908921817,1.583758779448038
2.782090714473515,1.9101817487318502
2.7835938075614663,2.030292884472239
2.7855564987476136,2.225648998953394
2.8060792012849056,3.4200838263114863
2.8083503181911693,3.542303996880432
2.8112774953589517,3.615440075569199
2.8126623678383176,3.629175174946214
2.8259304517030204,3.7416952618709636
2.8470483134689255,3.0623855889071314
2.853174380518375,2.637289156571046
2.856812715106755,2.3525678601289766
2.859751695531389,2.1340415893943407
2.8658951285804406,1.6058027876581387
2.871281184243373,1.1645201892440338
2.873033899964698,0.9689571359957104
2.8753704090973313,0.7713485633514787
2.883046750708128,0.1070122689035146
2.910511233696009,-1.9853544217338337
2.9105290421316976,-2.017068163228434
2.915701698377811,-2.2979929391090512
2.9198485579171765,-2.439424652577834
2.9242183724180535,-2.5997414648205557
2.927891466272527,-2.664411353754907
2.93372804908313,-2.6808648579905916
2.938579047236817,-2.6982687093600966
2.9480975660538435,-2.4882245619061805
2.9481078977945465,-2.459487425985715
2.949561284634382,-2.4405493535184295
2.953528465048019,-2.259375991070841
2.955457746693054,-2.187179915563638
2.9584490923773004,-2.0414834565106665
2.9596542526598357,-1.9941430386052839
2.972412133307211,-1.2211411638354281
2.9744488973400207,-1.0617773043198317
2.980514249847836,-0.6879481626899234
2.981274434188405,-0.6479951709286697
2.9844147276323696,-0.3632180139978078
