n_harmonics,base_freq,magnitudes,instruments
10,2.9061524212789376,"[-0.38117974  0.00510205  1.50446904  2.22510524 -0.85016375 -1.53879135
  1.23613154  0.18711555 -1.84518159 -0.9291941 ]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'>
 <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'>]"
1.3054268468487118,0.8760169252091493
1.3180937372377146,0.41112601066338317
1.3334069474303432,-0.2984368385929005
1.341592389130298,-0.6938911866862129
1.3416010998833823,-0.6952132456007136
1.3452395912585988,-0.8850583041203671
1.3456582945510265,-0.8794640034306667
1.346570396537694,-0.9584725424139898
1.3498094053727634,-1.0901505473943764
1.3561213599229855,-1.3870528321379143
1.357323379044602,-1.4669183031375286
1.3600888778789546,-1.5837850315705229
1.3604230210824273,-1.6088698116466678
1.3613242217459032,-1.6440412858528966
1.3722267220953848,-2.1512291583454974
1.3742409238952265,-2.2163693255802808
1.3819477608037722,-2.5253698908667097
1.3897452581698175,-2.8178130887708783
1.3940698196434287,-2.9399964022389184
1.4022826190548825,-3.1427769141436412
1.4067922013851168,-3.263986806627672
1.411968175628358,-3.356767406475397
1.4195242683927631,-3.457749481335128
1.4300308884235458,-3.5516249401519175
1.4348557393784027,-3.5775292015332334
1.4411861141662907,-3.5775035222791463
1.4429583250807543,-3.593713600982693
1.4571678079899453,-3.5416578635981484
1.4620205803313997,-3.516751555270565
1.4674202620573,-3.4504294925994135
1.477297455638082,-3.34953906944708
1.4826553604080068,-3.271576686458739
1.4962951523183055,-3.0403996118228025
1.5043222353794583,-2.918496214833457
1.5090885893218244,-2.8336031648522697
1.5293546394180977,-2.340418227192242
1.5305445165049525,-2.3140595785130276
1.5342532018697232,-2.2186348149235835
1.5406557544041242,-2.0432678000982745
1.5451259724384325,-1.9056264928097602
1.556714531651572,-1.5479704533773788
1.560557374643082,-1.4007933362542793
1.5621092169736448,-1.3433732163777279
1.5625265169637501,-1.3506368957681567
1.57988450121546,-0.6928668906639863
1.5798855597958612,-0.7094081006598575
1.5800876503517953,-0.6800224289542158
1.5925019791477872,-0.20745942175363147
1.5954884154620803,-0.08969440051482393
1.6098175029332502,0.3929048932840788
1.6154941719657332,0.5964880057991696
1.620454766715726,0.729831657483036
1.6232832848743275,0.7961337965898484
1.6255272689452083,0.848434564722283
1.6281056439894162,0.9088459271747813
1.6326874295514253,1.0474121616661178
1.6351294484757526,1.052428132581708
1.6439600360897053,1.1671470834558513
1.6453050975916055,1.1850130264126661
1.6479404275329097,1.1773980313946166
1.6490470416115288,1.2016664508509272
1.6499722585914638,1.207416608225032
1.652687434957806,1.2084994541477116
1.659750689648508,1.1637585431810304
1.6598949019412066,1.1800874607708136
1.6629238422600778,1.1483620729509452
1.6720974806859763,1.0235869808488023
1.6740863270592978,0.9666277533456038
1.6754331858106912,0.9413433358398589
1.6759655894855037,0.9147354866591946
1.6781664438549004,0.8618913176909215
1.6786189041459858,0.8477681003419298
1.6974945959754013,0.20520434894180117
1.7080997483577685,-0.23998488630172776
1.7086395095474582,-0.2986472561325747
1.7103670748941138,-0.35256516649725395
1.7106175503189158,-0.34181374940061976
1.7263459105400836,-1.1055607933568592
1.7385081176642014,-1.5996703804776498
1.7410525021701648,-1.6667351004496922
1.7518500132072763,-1.991639703986464
1.7566057552572536,-2.0785426468026915
1.7593697335858103,-2.1656516581376564
1.7602111726313838,-2.146109470959656
1.761451375109079,-2.203043568358988
1.7645643920777445,-2.212126905948236
1.7649660456956902,-2.225465735883397
1.7668300211820247,-2.227726292747719
1.7703936304788144,-2.2132292544439687
1.7725153014016781,-2.229122951011545
1.783001778893052,-2.0730945439178114
1.7867736754715535,-2.0064140276976
1.7915568485067226,-1.8483898226987094
1.7956635680935866,-1.7112892910844246
1.7957235644122092,-1.7063468950287473
1.798546326022258,-1.5410636720244886
1.7988749356237737,-1.5317247195703179
1.7992456083269248,-1.5356957402246645
1.82707216102237,0.21922665711752265
1.8368563409221288,0.9740782023661619
1.8416595904303676,1.3439639713307052
1.8478882385991895,1.8213050107958526
1.8493872674695195,1.9242771844428597
1.8530219013603197,2.240159468900581
1.8546365855177758,2.3050069317566497
1.870016970865251,3.324794217588345
1.8763350988013778,3.6255720240874547
1.8845607684806396,3.95475684664993
1.9030751592720687,4.213456830537447
1.903676534489847,4.217316537148883
1.9301495479177042,3.364056470590894
1.9323971908651778,3.257804636170205
1.9406896352600658,2.7583381287259106
1.955318978998739,1.6420388498444771
1.967935825708853,0.6434621887864173
1.9742721600715312,0.18674526974601102
1.9787270013255673,-0.16714053927524142
1.9790011418287818,-0.18026572621276812
1.9950225116957254,-1.1825536850326397
1.9978089008605426,-1.320429795451607
1.998146063127681,-1.342884582564624
2.0009196576792263,-1.4673032123019107
2.0039209448993756,-1.5674567330998246
2.0092770674171776,-1.7533442521730573
2.013818967888632,-1.8526553878288814
2.021164094327128,-1.939687914249985
2.021588341887819,-1.930511786732258
2.0219123590554684,-1.9545558420250668
2.0248834947709504,-1.9542709464638661
2.025110444611051,-1.9287631291831848
2.0265481794725897,-1.9249995858464815
2.030867093378979,-1.8704621407289612
2.03699913618476,-1.7428832244501846
2.048960279424832,-1.2960412347606105
2.052538806813139,-1.1250950945820422
2.0533320163763467,-1.068541874467973
2.055778574304348,-0.9692557399852901
2.0765054203751623,0.34937327258644185
2.084177609549398,0.8849545460854171
2.10787250167529,2.270446832114158
2.116943437294477,2.601816809084486
2.118682480891044,2.6497138344864597
2.1360321605898083,2.8869704339828677
2.144970747838249,2.77656278872917
2.1501293257610996,2.6405986247596362
2.174079443510146,1.4398372422348893
2.175506678479138,1.3337518173127654
2.179120587282388,1.0997110305937956
2.1797372177883236,1.0639559793522397
2.182660577140034,0.8537929267613463
2.199089972659971,-0.33663335141784456
2.2024255539430753,-0.5809904503361049
2.2184186321594375,-1.5861557577202094
2.2309822197271387,-2.166037853765127
2.235253380830951,-2.2837345841429615
2.2356062155526155,-2.279511437205723
2.2722697257722846,-1.6886927089374246
2.273483466697205,-1.6125818853969065
2.273690159677014,-1.6213022912737411
2.2759958419197686,-1.4526091504896255
2.286270627971735,-0.7135292742359951
2.287635147480742,-0.6119127035827302
2.292394276945963,-0.19554835601583737
2.3010472376638678,0.6213689115222426
2.3128973188613617,1.826723720260069
2.3145001383478894,2.0059421484842526
2.340424090462748,4.53693829961703
2.3541222572961127,5.579743249423591
2.360365423978841,5.957724395677653
2.365734082033576,6.218110025179702
2.3709113798149692,6.433506991275789
2.37648475748877,6.5967335020596645
2.386775499770134,6.687349571982694
2.3991958975904266,6.528777069877854
2.3993427802060623,6.499920764680481
2.414298675810798,5.935944040046063
2.4167040001436364,5.823637901723627
2.426476300980733,5.266887264319386
2.43006974613672,5.028977792045239
2.436593776719799,4.592594557113116
2.438694003147962,4.449873433875922
2.4441771967069723,4.070365129820745
2.450245548848825,3.6276908270113744
2.4528788916161286,3.4494043735018884
2.455459572287129,3.2640772740892463
2.4676574299371907,2.4193052900379963
2.4694329533619808,2.3251481620131367
2.4699768891658307,2.2937910836129096
2.4724649527283846,2.1105746563858676
2.4760939148186987,1.8977789189277372
2.48118925073579,1.623299836142343
2.481670992395504,1.5804228241244727
2.4829341499177495,1.5058606889343569
2.487204696332862,1.2907447931880407
2.4874837812868202,1.26877181101229
2.491492711680271,1.0766678352095922
2.5107455615704524,0.3073960167671302
2.5115518877066316,0.28766469052705906
2.5204157927194846,0.041966027239279335
2.5378793722540864,-0.3264553806831199
2.5389041509909713,-0.35581335421915017
2.5506158117304754,-0.5527724068970288
2.5741831887724196,-0.9707544593973086
2.5784360854177457,-1.0493071853536635
2.5835882196345032,-1.1828997040810476
2.5849970700791083,-1.228705672720209
2.593979560470598,-1.4790417556032087
2.5999373648021695,-1.664105492830259
2.6107287774772674,-1.9646837974331557
2.6195034406043565,-2.290002783598361
2.6403465885902424,-3.0053170624362284
2.6418626245704058,-3.071439445442249
2.643276976161494,-3.0851003098810343
2.6437906109239044,-3.104624571958552
2.6480568723061912,-3.239457331903457
2.649413998392535,-3.2694126030013493
2.650464546418946,-3.2835355382603875
2.6597318244044095,-3.496186815403219
2.6606052263144697,-3.540532411729506
2.6742851111247425,-3.6708532570214154
2.6763760388429834,-3.681247590866412
2.688749336847599,-3.6121956594787274
2.69322182341225,-3.550344405184874
2.70199462660747,-3.3540978623128774
2.7090073758492315,-3.1527819683483354
2.7134851038624275,-3.019573737822569
2.7152007970949894,-2.918577869188364
2.7254047144647373,-2.477634370637906
2.7387066128205833,-1.7927001137449865
2.742215026124608,-1.6247066451824663
2.7435517903977944,-1.5132124392597694
2.7465226038592565,-1.3577794039519364
2.7478900811855755,-1.2653019247113984
2.7488453146503478,-1.214347326507919
2.7489112523920394,-1.2154147500487529
2.7708566754648913,-0.04613541048024824
2.7871987016369406,0.6675597814568996
2.791634035449075,0.8358331563937087
2.793105034340689,0.8744668799609143
2.800767044614566,1.0553353028399155
2.8034499646891007,1.140594694856917
2.8115402839041908,1.2437248307964008
2.8124651680102417,1.2719834191673554
2.8129474128991596,1.2711050652136846
2.8150505144042697,1.26636617080484
2.8156988251409825,1.2668629077137996
2.83167929037762,1.1954111889691208
2.833170777670679,1.2127807434103661
2.8335462683510437,1.1990230947954
2.8364919245211055,1.138500311397099
2.8404761684215734,1.0495469620988371
2.84787695538098,0.876176134168725
2.860108777552126,0.5395400440789251
2.8642100787520537,0.37155702664083956
2.87903806797027,-0.16661790185514352
2.882307685370253,-0.28052818578359806
2.8979308235240717,-0.8152840605062045
2.8997977330798026,-0.889009072097222
2.901564444669872,-0.9594572239171043
2.9031109583666996,-1.0154690505733128
2.9044444345623663,-1.0601899292746202
2.9123432928164803,-1.2716047443436642
2.9128664849223496,-1.2997982798259091
2.915651416943974,-1.3326566384873326
2.931660546978434,-1.632922112648628
2.9332430842539265,-1.667876825546866
2.9396076482688986,-1.7257336298409107
2.944801726625223,-1.773819403678429
2.960574944325943,-1.8001082303259293
2.973360990988308,-1.7140033666766141
2.976535097031774,-1.6783776520340548
2.9777845673507954,-1.6400160749177197
2.993481964563662,-1.463550703296631
2.994776959191837,-1.4389523909498674
2.99694269368916,-1.4066822109147605
2.9980911211126067,-1.3978109872474693
2.9981764563318674,-1.395030325832651
2.999719388990874,-1.3584938033385976
