n_harmonics,base_freq,magnitudes,instruments
9,3.4029377400331193,"[ 0.66689994 -1.11125793  0.88572375 -1.47113337  1.24240089 -0.11127771
  0.47998897  0.47080759 -0.92907441]","[<ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'cos'> <ufunc 'sin'> <ufunc 'cos'>]"
1.2992312390897105,-2.022536404694238
1.305495896889254,-2.4722433959793526
1.3089760561727974,-2.7379998354516477
1.3104415703069954,-2.8028563329348626
1.320571573953222,-3.39121000665053
1.3211156438341654,-3.4638127513819503
1.3229079919991138,-3.515668940619311
1.3415424509092757,-4.057549893428298
1.348764130487396,-4.071944275444061
1.351449862330787,-4.080780158744885
1.3629614056619337,-3.815542443673283
1.364413822599177,-3.7778646920360908
1.3800938081467056,-2.992375436527835
1.3880350978491354,-2.4310714904428017
1.3932329387460483,-2.0186584801783938
1.4005727599433948,-1.4283637236109101
1.4033728245794972,-1.1913298552901566
1.4087471235390367,-0.7117314286246866
1.419758559475893,0.27035379398497655
1.4210246896518512,0.3444408917899309
1.4260495482323092,0.7514828901432437
1.4290229430767614,1.0079324539003232
1.434026452580639,1.3963471322510423
1.4442482927248488,2.1203814774404486
1.4537364246305318,2.63530198618742
1.4548640867407272,2.695984764610079
1.4606386460949352,2.920468820117497
1.4627729098942446,2.985345219584798
1.4781321505972356,3.311995550426464
1.4841333059495154,3.3025490413942653
1.4897581944115128,3.2691327125009497
1.4926341042042477,3.222295650161171
1.5138143364534296,2.6339004177493446
1.5260852219545633,2.1572077939589733
1.527267898208378,2.0926049813419074
1.5332562774554432,1.8164332270923347
1.5338748883304376,1.8004052318632575
1.5358261498713688,1.6928851539829175
1.5380355734152138,1.5659101322830205
1.548909811666701,1.1468641849789303
1.5491449507492678,1.136417374455877
1.5498921869457352,1.1220027350600894
1.5528015788410414,1.0306689118367587
1.5606208288058063,0.776449886776103
1.56137602439411,0.7399862645536742
1.56434247251343,0.6547672692096467
1.5789196894780346,0.3836307627641993
1.607426130734213,0.3369200014464814
1.616452046040112,0.4435799653630719
1.618676807994075,0.446422700890629
1.627577043576541,0.6077261533361221
1.6346364167333585,0.7322899758926352
1.6364439943767417,0.7329412677878486
1.6412895751660974,0.8386869688142015
1.6425471400032396,0.8058128803061888
1.643651128984688,0.8460006004041106
1.6488760279097843,0.9446567210105906
1.6529202318297536,0.9970291429320753
1.6604028903963828,1.0152393607576284
1.663814615989022,1.0701231871275254
1.6678518648999372,1.0795072988525223
1.6693906614329599,1.0697501696677925
1.6731687442199314,1.0749488928548987
1.6749537111195867,1.0504915337475478
1.6976103589189444,0.8815988847174456
1.7078068987302846,0.7536726776081318
1.712633831463794,0.6842088863737069
1.7158890411035896,0.621681985796188
1.719674827448351,0.6180596783599518
1.7197970471820572,0.5905584001649592
1.7271081894601306,0.49826821209007355
1.7286826228891679,0.47343018134424797
1.7302727320291167,0.44137304596539656
1.7352892347504412,0.40873146629492235
1.7356234958707537,0.4370383335173009
1.7394151530346589,0.39229279231447106
1.7476269229425796,0.3608332876075805
1.7538885912558735,0.41582528509099237
1.759308987995711,0.43723725901460075
1.7600793036476086,0.469480198664424
1.760139088667188,0.45848023385403414
1.7605063133701488,0.47149357032964573
1.7653724678701188,0.48535244046244996
1.7667488937230846,0.5518417828770495
1.7697838598794,0.5705836401620734
1.7739538568736375,0.6491644568363203
1.7826909861032973,0.8254698547967838
1.7855576163635822,0.8975454902311096
1.7940783532082207,1.1397507854704312
1.79623345849435,1.2243453320792352
1.8007026705658173,1.3391371755151689
1.804166773849813,1.4700446833842635
1.807537124731553,1.5511655633721706
1.8104416983931957,1.629384169074798
1.8118313536452089,1.7152863639850944
1.8121734125567786,1.717032565798913
1.8147894224945684,1.765495170774399
1.8266593177502966,2.0872306706711563
1.8365224671766764,2.207593389346671
1.839194483061533,2.269532142392764
1.839969534582039,2.2689465089278578
1.8417608605559828,2.277156821843928
1.846116309974498,2.285884385290122
1.846947585871721,2.3060031396602243
1.8486616844463573,2.270396356483473
1.8580056866130565,2.195839249244606
1.8675523467205348,1.9584877214544356
1.8762897536111929,1.6081623726437517
1.87734237967011,1.5548232844741525
1.877345418829635,1.565615214261634
1.8778568350934597,1.5580833066525752
1.8906716902816285,0.880810430348603
1.8962046221143813,0.5597859531073442
1.9023858888997536,0.13779504944492674
1.905574281127481,-0.09111486383000962
1.906265390136106,-0.1262688427047341
1.9119364950489057,-0.5366545907336803
1.9201986857923288,-1.0947103515270922
1.924537158804763,-1.4009008032002848
1.9434135864559021,-2.515556691641102
1.9597600374906223,-3.0682444009443217
1.9621352324175003,-3.111384314275645
1.9702830417119355,-3.154926010227415
1.9821336123296902,-3.010999138748725
1.9992343408257325,-2.299733846832238
2.0214677984662988,-0.7459480164984724
2.0217109803256808,-0.7256604330071525
2.025475649112156,-0.39906567660268816
2.029017034657204,-0.15426115474320407
2.0334486221100336,0.2329473753663424
2.0728311085697086,2.6546822469718836
2.0871095899961247,2.964103395616376
2.091865197079442,2.9551598049095604
2.094309825928754,2.945115295144295
2.10611269458511,2.6732221122708895
2.12509658808513,1.7848815882148414
2.128299716042749,1.557351339940448
2.14284955171966,0.5913788796236815
2.1523217916940123,-0.02525993977527631
2.1573438038675885,-0.3619731890463269
2.1585844366907834,-0.4483530295186533
2.15965442873435,-0.5172931347034349
2.1623927952448057,-0.6503141690197913
2.189067726739877,-1.7007455208786466
2.192118825487234,-1.7403171894340508
2.193140972335632,-1.7377348866081348
2.198689594631798,-1.7300493684640441
2.199152309490433,-1.7745330473418695
2.213221888415129,-1.5017503376271764
2.2223586414593655,-1.172794486143733
2.2435909168438757,0.06686752017266194
2.2517034131624154,0.6406278061955786
2.2517359379775197,0.602982521202486
2.265938133783118,1.5915911032175312
2.2714303151719246,1.942840277878423
2.2866740948560507,2.7473252977966394
2.307824914454871,3.274269799598026
2.31677432848935,3.25919274495953
2.3241032274312587,3.1484632048621983
2.325312461485792,3.1288178138301235
2.3278257603182,3.065994176734112
2.3372046663739363,2.7333903798748977
2.344468603555546,2.386965068741621
2.345856467807585,2.3647616174078014
2.3536129283356004,1.9607044802117692
2.3569604020415618,1.7479300341890194
2.357313606326895,1.769227411452402
2.360080595186731,1.55208498864057
2.3627684523891013,1.420980368052963
2.3870887646247096,0.08214102803406059
2.3915847000647563,-0.10850723818804874
2.393869140238116,-0.20947404116181745
2.3969249321354935,-0.3567668076978205
2.415237643756914,-0.7920275038459889
2.4160814054645616,-0.8054642087563904
2.424349087227686,-0.8677915473224829
2.4251095064041532,-0.861225995559863
2.435940273843088,-0.7970154214811613
2.4472892297333306,-0.5347693079648859
2.4510409490768366,-0.43623234809596323
2.4643871801386306,0.04171501364363697
2.467451710853135,0.15339288858865702
2.469943392357899,0.2669555620996275
2.4752960891320654,0.4845885421732577
2.481651319526076,0.761705816972589
2.4890277862093333,1.0149962291253134
2.4943783745045502,1.2181143184427214
2.497932459075951,1.3687845984727138
2.5006956536125085,1.428955819783503
2.5087322563350103,1.6500311653965543
2.530794220360196,1.9092773009030752
2.5334909186302905,1.8800707910806917
2.5344274177101225,1.8682506439784698
2.5512989506762977,1.6093972799530285
2.5517614796999366,1.5781152270997594
2.5574156635523497,1.4161175906310557
2.5581497805825837,1.3892761017547124
2.5622751167297135,1.2537320840432804
2.565878350105214,1.1446786854758795
2.566310163582699,1.1188084674316312
2.5794968028143828,0.5622583678486269
2.5813023048972203,0.47520972758206015
2.58339935760039,0.3938475548912685
2.5934423621557086,-0.07195754389028088
2.594264364938363,-0.13104179033843427
2.595996895339237,-0.20000742315451459
2.598238839371101,-0.3362275345961937
2.6008321283961076,-0.4017973468038929
2.6113862460023842,-0.9296048906692708
2.6256478606800018,-1.539451410592615
2.633717893346997,-1.8533393490084753
2.636617936905819,-1.9580516810825181
2.640070995477208,-2.091364639087138
2.6426248195127524,-2.1543836951873008
2.6569995203261296,-2.5245361483493958
2.6608229643771315,-2.648882140209256
2.668845120563888,-2.7949049902219754
2.672440588052627,-2.881965186280135
2.672772144098291,-2.8984194507601275
2.674614363155163,-2.9311064413131485
2.6768126532792182,-2.946707337996967
2.6806139001310365,-2.990254487579785
2.6815396235204148,-3.009819947100656
2.683515190565182,-3.0475221126699443
2.684067117437012,-3.0570743963634417
2.700489594653254,-3.2380400896638712
2.701746089930152,-3.2978829675109336
2.702976094642744,-3.2576280505700526
2.703334192692834,-3.2729650718578567
2.7177108146928273,-3.4006401262576595
2.72021095980267,-3.4470295273599585
2.720218355607072,-3.4438631033503633
2.7211134320904797,-3.4602389660320605
2.733292403163535,-3.5740243101401257
2.7377207142269446,-3.5725831762459674
2.7438919307881093,-3.641958638753443
2.764704185400186,-3.7355926810532836
2.7738485887957776,-3.7743719295754548
2.7857614114571865,-3.8074202647083646
2.7877717708565974,-3.7924239318838344
2.791755229134539,-3.772690466742967
2.795768851781201,-3.777502467432315
2.7963259406706866,-3.7455014394996393
2.8033480944273625,-3.7218132838765228
2.8132879840901124,-3.569747602155587
2.824734958217255,-3.43523161697204
2.830923707580733,-3.3054300032516997
2.8313105080983947,-3.311770643258967
2.8326058168504034,-3.27663002116635
2.8329674224476697,-3.2585399325351285
2.84741933803923,-2.9812970987415857
2.8578906892068847,-2.6964758330955454
2.8582478382526855,-2.6638173267444194
2.8807589343751996,-2.0750709638739955
2.8895620779570024,-1.8132684129647356
2.8909025887315387,-1.758170865147701
2.90086647129257,-1.4713916224314507
2.9081107461873446,-1.2700755836449118
2.9082186611766003,-1.2894091427600292
2.912388668094529,-1.1439511359419996
2.932937974711673,-0.5278003162879343
2.934001158774949,-0.47751639009566554
2.937615427426257,-0.36363938560353887
2.9432468567048193,-0.18112943152832714
2.9458430942317966,-0.10936971636600477
2.9548223864123493,0.21776301703691708
2.9549246432300302,0.22647057165383547
2.9687778540153644,0.7618102244411016
2.9712533703920627,0.8381225537816916
2.971395062530407,0.8332466611666718
2.98320965064475,1.3175277040066382
2.9856382915116546,1.400653239535501
2.998668083909113,1.9206356767291657
