n_harmonics,base_freq,magnitudes,instruments
7,3.26828221812365,"[ 0.57783965  0.60661568 -0.17578507  1.59605676  1.68854254 -0.61260122
  0.4000389 ]","[<ufunc 'cos'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'sin'> <ufunc 'cos'>
 <ufunc 'cos'> <ufunc 'sin'>]"
1.3124934920355678,2.540477322678307
1.3302458017054741,2.897936075884955
1.3304779717853972,2.8956479485381323
1.3348916634987837,2.94368008137178
1.35208325040829,2.9907597024500197
1.3522452613732145,2.9636142010914908
1.3632275043871331,2.8511077247923122
1.364618750978428,2.8240207305099965
1.3685551450275595,2.7435953997637905
1.3729134169821045,2.639371268068013
1.3764290294409056,2.5491651577346914
1.377657027097535,2.519693124715483
1.378631782660646,2.4959401804874917
1.379448061596058,2.4688553785232616
1.388755145726579,2.1754082263123173
1.3933581152265067,2.0223402021667187
1.3999733829849692,1.782550805181375
1.4117279148711344,1.282095712849114
1.4156242607568892,1.1148350802594946
1.4350649092683003,0.31032361589298296
1.4454313209208536,-0.10475692032410494
1.453101110272204,-0.38112867075380313
1.4622228017685117,-0.6520511555247691
1.4648113049605458,-0.7120975677468748
1.4662250389111984,-0.7598922181419443
1.466772928436919,-0.754822467310817
1.4675354567338363,-0.7838718103254275
1.4793004231730382,-1.0177929155092598
1.4931647126823648,-1.1015958702770685
1.4944439621752723,-1.0978449830377324
1.4954940155436702,-1.112565515610224
1.4970812571971823,-1.1002024796200467
1.5096535848003247,-0.990747538356211
1.5215083260526292,-0.7876243563847571
1.5245986568470196,-0.7207294031571758
1.5266993528442825,-0.6661828369074867
1.5288482498891414,-0.6117967169556515
1.5309761767382177,-0.5643632231118928
1.5334826167451237,-0.4891764492834349
1.542429595773637,-0.1909709159538039
1.549992899554181,0.0944569286443937
1.5524063981738596,0.1746746512574066
1.5536010535908975,0.2264663601254659
1.5581518216197807,0.41406448716619737
1.5626269860634885,0.5573217042376083
1.5700311756506409,0.8392444190721505
1.5790902109512608,1.185632907785313
1.5855252471365961,1.4239641509971355
1.6084714547713421,2.0868504807167225
1.6133377503195554,2.175171723191799
1.6196493633636582,2.2718813980191177
1.6465087026543097,2.2881239506734015
1.649031686052199,2.2600272211575767
1.6537506084114622,2.177676818365757
1.6566620079623604,2.1504207993953237
1.6571940230660118,2.1285019488053196
1.657628765925078,2.1124841826054293
1.6623716055362339,1.9971207511543607
1.6633319241492215,2.0031174107620155
1.6670245935948413,1.8868231607861954
1.6670725223626004,1.87471659174454
1.6743933879019934,1.6457825189892663
1.681294600120875,1.4010976233480306
1.687265526514766,1.1898958209663504
1.6884748423974063,1.1260612623587014
1.6942764775198977,0.8850824841747116
1.6961603468094948,0.7890841408857009
1.6966303319409368,0.760883372924131
1.7023568011662267,0.5166673025178257
1.7058152914496887,0.36672826351483706
1.7064150294009526,0.318954950422931
1.7175873392485173,-0.2012017992692555
1.722271103357743,-0.41657644643736874
1.7278575011911403,-0.6715027741253226
1.7283690468286066,-0.7058065892112061
1.7285564396841657,-0.7045605299190393
1.7336967718957528,-0.9419981354979682
1.73486493931955,-0.9852165780658614
1.7435858383889506,-1.3617388594043027
1.757637638587278,-1.8299150745610393
1.7591339860513617,-1.8841181825756563
1.7604240566949967,-1.9164839761186545
1.7770823809666796,-2.2972335774103874
1.7855814272357646,-2.407572516154957
1.787660304477952,-2.4357728354324406
1.8014150727323193,-2.4790046394729206
1.805793980836489,-2.470503409108901
1.8075477981210772,-2.4371428964481088
1.8091268193742316,-2.438228482907622
1.8140270912658139,-2.392551967496307
1.8144843974442484,-2.3701984371462523
1.816347268780481,-2.3580777990168005
1.8310740150921356,-2.1054115439865235
1.8354771582386373,-2.01287075188264
1.8410825962438144,-1.9171814594356726
1.8707255740462472,-1.182496297104972
1.8730088729661318,-1.1192432931151646
1.8809562862099085,-0.9367070262510723
1.884985654346849,-0.8835309347890948
1.8885184252265415,-0.8092837783417198
1.8885364204155906,-0.7881944971811186
1.8945143245491396,-0.7086382051600082
1.8962046820879257,-0.6853297427779541
1.910857566202834,-0.5297819094394801
1.913440343218225,-0.4968862253042709
1.917345869418818,-0.4768750813444179
1.9249489412413014,-0.4688120276769503
1.9395814655881631,-0.5617102818245276
1.9413294501805494,-0.5676178233536439
1.9415452160542142,-0.5955787825310482
1.9415979419937255,-0.5858575910943828
1.9581661207429653,-0.8442765544355582
1.9746897799164778,-1.221309551556702
1.9760108676648294,-1.2822514819158795
1.97932339080986,-1.3345387335876184
1.9922733126148735,-1.6769340658771792
1.994706819343766,-1.7600612792006667
2.0068908488661847,-2.075036857029796
2.008702218343224,-2.1225978266854475
2.0089273671231753,-2.0972353515675497
2.0107885649381254,-2.1613883830126865
2.031268749592413,-2.5642937757632724
2.042517537065228,-2.7178011131276376
2.06138070487894,-2.7785802584082244
2.075462029072326,-2.7137809373023947
2.0760482313031474,-2.7123080717809733
2.081865979106853,-2.6102537526326697
2.083908911638863,-2.5959881079103893
2.084533584217449,-2.598147702091365
2.0930806674958102,-2.441761525287788
2.093441129785573,-2.4211368538100793
2.104291863107534,-2.199653000998184
2.105700139844103,-2.1481223077421765
2.1128923839889273,-1.9637727833749283
2.1348525440676243,-1.3293881342188847
2.139899070575579,-1.2137370131449927
2.145028123731442,-1.0808299030201272
2.150773594419789,-0.9126741751924793
2.152943415567309,-0.863709378241061
2.1533291031866764,-0.8434363807020225
2.162614709920561,-0.6372984619656794
2.1752126437989014,-0.38202415569527814
2.177248523217231,-0.3489945909429107
2.2001659706087446,-0.1270792287777277
2.2060465621475647,-0.1124954882587721
2.22216215727569,-0.18524255285222457
2.228684038725622,-0.24336393228916936
2.2333927900224317,-0.2786333188087523
2.24205439712562,-0.4190387397457088
2.2433593567621344,-0.43514910645789373
2.24793309024951,-0.4754344297376437
2.2570244672984865,-0.6512378009758764
2.2754680976340733,-0.9306745617073195
2.2895565184501105,-1.1450699237228577
2.294077420425575,-1.2062607004518113
2.295624032321177,-1.2296864145374091
2.298550346897983,-1.239419101029822
2.3114026908624714,-1.3380474409077174
2.3128162509986456,-1.3189655998800087
2.3136192690958337,-1.3156173413416308
2.3155863929460843,-1.3131527123346434
2.320925887707628,-1.310458884888317
2.3315971371248576,-1.2344537469922172
2.3427320933672418,-1.101173039843783
2.345183747461622,-1.0338357303989414
2.3509139726005923,-0.9183874382204261
2.355476423756759,-0.7984054520255589
2.363085283339485,-0.5719849336045612
2.364381581025307,-0.5401230585325559
2.3724806746737936,-0.27007490707568166
2.3758905490015767,-0.1667067283637626
2.387606915340319,0.28639667468512736
2.403330296259643,0.9349297354647866
2.406791679653759,1.090242529555903
2.4079046745423813,1.1410503826878609
2.423898148955426,1.849837798848659
2.4296940289720883,2.0623257029364686
2.431348713215355,2.117590020100923
2.436674231843787,2.3311284199411477
2.4440736036431545,2.595525311456821
2.4458249962029033,2.654357962670273
2.455626996271155,2.9620618518791924
2.459475063695762,3.0472103767565812
2.464184341680287,3.152113383960602
2.469640916594704,3.2588895461411496
2.478347215436081,3.3993376832079423
2.4785780425264514,3.3896791037566985
2.491598322767196,3.471740270290498
2.4920486340185466,3.4567060039745447
2.500019997377759,3.4605939195277378
2.5012728916111424,3.444926766544742
2.502796556177705,3.4289119149388307
2.525690073614639,3.036445113777481
2.54034825760729,2.600781587040223
2.548698675434972,2.3124355546893236
2.566286571912137,1.592909775660751
2.5726826590318748,1.3152588088158101
2.5777738356372737,1.065481383849491
2.5778525795070166,1.057015285072246
2.581386456812499,0.9033601195649812
2.5960709834733926,0.2495272311771538
2.6006519775096244,0.03764526440305716
2.6092890747704924,-0.3603368834561069
2.610559483349622,-0.4112411348297414
2.611238422416072,-0.4560742438728993
2.620556226342279,-0.8494667242894752
2.627767141802515,-1.1491784167648103
2.629239983847099,-1.1871420293166657
2.6348123165805726,-1.3862201361703081
2.635955789925566,-1.4605259076561719
2.6376817944580404,-1.4916098833506588
2.638938382947849,-1.5618922667861965
2.6395285932770802,-1.5838017007599674
2.6447977587882248,-1.7522503719922973
2.6466328905398653,-1.8119158245249902
2.651553638421487,-1.959937365514275
2.6572227841421343,-2.1174897370272863
2.66000445789855,-2.2153305379063193
2.660077131259925,-2.213123626528323
2.6657020136579916,-2.3856499089477547
2.6827977776391254,-2.735181426626144
2.6890848000790353,-2.840254907482037
2.6936284515346243,-2.887663721215131
2.7031499175939597,-2.996949717128812
2.709669601885203,-3.0558694156920816
2.724730298085608,-3.1254389163429908
2.73215051787691,-3.124665179664912
2.734654475818605,-3.1078164991399424
2.739409069003755,-3.0866343668409395
2.7433891449157173,-3.078027607526714
2.743979498124962,-3.077146711010862
2.7483731927984802,-3.037882683470251
2.7486279195002377,-3.040468171017281
2.759425959757518,-2.933132868748473
2.7657453882477636,-2.8530490806215134
2.765868463016737,-2.8576689208668453
2.7744102409789893,-2.7312125211350393
2.774715488583828,-2.711418738155013
2.7754155528322295,-2.7099027321303963
2.783285267211582,-2.5550496161260106
2.7952524978579625,-2.2663999906846772
2.79920895708222,-2.1560272853547997
2.7999285630076978,-2.147972636465019
2.8219685349919947,-1.4415682918210373
2.835337366035068,-0.9535317911699246
2.841985785617071,-0.6822513017707187
2.8439414366417353,-0.6295662480024313
2.8653594355100296,0.320481303677413
2.8673811408475833,0.4030482768892985
2.8832243912525444,1.1221592881276474
2.889245719456487,1.3698564906629624
2.8893045843174203,1.3591156503498638
2.8894973841562983,1.3940835905434867
2.890176819016248,1.40747812720677
2.9025592738898,1.9241059172098995
2.9042906003001345,1.991513552597913
2.9179762474773163,2.456114057594542
2.9214542422978322,2.5795635204591383
2.93299253606847,2.8754104070122506
2.9390106356282653,3.020233210779453
2.9419739765538697,3.067836960009714
2.9459659807543943,3.133847110918735
2.9475546202662386,3.1514623610948904
2.9477813424243733,3.15839178313541
2.9483512409417756,3.16045801958656
2.9543770100649613,3.2244090729125596
2.956886742229198,3.2611021895967705
2.9597449350931537,3.2768621788323653
2.97624941790181,3.242138133250443
2.989016895549206,3.056913358235926
2.9904232413207055,3.0424551422195427
2.9930607596505157,2.998786774558244
2.999665996653672,2.8458902068051835
